match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_aerialWon,stat_challengeLost,stat_clearanceOffLine,stat_interceptionWon,stat_totalOffside,stat_totalCross,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_keyPass,stat_aerialLost,stat_accurateCross,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_ownGoals,stat_bigChanceMissed
11540883,home,Antalyaspor,Ufuk Akyol,,,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,True,2.0,1.0,,,0.0,1.0,2.0,,,1.0,,,,1.0,,,,,,3.0,3.0,,1.0,1.167e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540883,home,Antalyaspor,Ataberk Dadakdeniz,,,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540883,home,Antalyaspor,Doğukan Özkan,,,dogukan-ozkan,D. Özkan,G,13,187,16,M,902045,EUR,949622400,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540883,home,Antalyaspor,Harun Toprak,Harun Toprak,,toprak-harun,H. Toprak,D,72,188,9,M,1548125,EUR,1114732800,D,72,72,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540883,home,Antalyaspor,Muhammed Emin Ozkul,,,ozkul-muhammed-emin,M. E. Ozkul,D,15,188,6,M,1900940,EUR,1171843200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540883,home,Antalyaspor,Burak Ingenç,Burak Ingenc,,burak-ingenc,B. Ingenc,M,30,175,45,M,1417030,EUR,1144972800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540883,home,Antalyaspor,Erdal Rakip,,,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540883,away,Adana Demirspor,Shahrudin Mahammadaliyev,,,sahrudin-mahammadaliyev,Ş. Mahammadaliev,G,1,185,5783,M,813105,EUR,771379200,G,71,71,False,21.0,19.0,4.0,2.0,0.0,19.0,21.0,,,,,4.0,,,,1.0,3.0,,,89.0,28.0,6.4,2.0,5.097e-05,0,-1.6078,,,,,,,,,,,,,,,,,,,,,,,,,shahrudin1,,,
11540883,away,Adana Demirspor,İsmail Çokçalış,,,ismail-cokcalis,İ. Çokçalış,D,16,176,32,M,906050,EUR,961545600,D,2,2,False,34.0,30.0,4.0,4.0,0.0,9.0,10.0,21.0,27.0,4.0,1.0,3.0,,3.0,2.0,,,,,90.0,56.0,6.6,13.0,0.0218591,1,,4.0,4.0,,,,2.0,,,0.0242,,,,1.0,,,,3.0,,1.0,,1.0,,,1.0,,,,
11540883,away,Adana Demirspor,Andreaw Gravillon,,,andreaw-gravillon,A. Gravillon,D,26,188,179,M,827934,EUR,886896000,D,5,5,False,48.0,45.0,2.0,2.0,0.0,28.0,31.0,17.0,17.0,5.0,5.0,7.0,,3.0,1.0,,,,,90.0,67.0,7.0,6.0,0.0124144,2,,3.0,2.0,,,,3.0,1.0,,0.0528,,,,,,2.0,,,1.0,1.0,,,1.0,,2.0,,,,
11540883,away,Adana Demirspor,Dorukhan Toköz,,,dorukhan-tokoz,D. Toköz,M,24,180,156,M,796133,EUR,832636800,D,26,26,False,38.0,37.0,7.0,6.0,0.0,28.0,28.0,9.0,10.0,2.0,6.0,1.0,,1.0,,,,,,84.0,46.0,6.6,1.0,0.00620109,0,,3.0,,,,,,,2.0,,,True,1.0,,,,,,,,,,1.0,,,,,,
11540883,away,Adana Demirspor,Abdulsamet Burak,,,abdulsamet-burak,A. Burak,D,3,182,40,M,900798,EUR,831945600,D,21,21,False,56.0,50.0,4.0,1.0,0.0,36.0,37.0,14.0,20.0,5.0,2.0,2.0,,1.0,,,,,,90.0,64.0,6.6,7.0,0.00313465,0,,3.0,2.0,,,,1.0,1.0,2.0,,,,1.0,1.0,,,,1.0,,2.0,,,,,,,,,
11540883,away,Adana Demirspor,Youcef Atal,,,youcef-atal,Y. Atal,D,20,176,9823,M,894238,EUR,832291200,D,31,31,False,61.0,52.0,5.0,2.0,1.0,24.0,25.0,28.0,40.0,11.0,,9.0,,2.0,3.0,,,,,90.0,107.0,7.8,24.0,0.546574,2,,11.0,12.0,1.0,,,1.0,1.0,5.0,0.0293,0.1589,,,1.0,,3.0,,4.0,1.0,8.0,1.0,3.0,,,,youcefatal,1.0,,
11540883,away,Adana Demirspor,Tayfun Aydoğan,,,tayfun-aydogan,T. Aydoğan,M,8,175,43,M,816435,EUR,833328000,M,6,6,False,34.0,29.0,8.0,5.0,0.0,11.0,12.0,19.0,27.0,1.0,,,,1.0,,,,,,89.0,46.0,7.3,11.0,0.55971,2,,3.0,2.0,2.0,,,,,,0.205,0.0634,,,1.0,,1.0,,5.0,,,,3.0,,1.0,,,,,
11540883,away,Adana Demirspor,Maestro,,,maestro,Maestro,M,58,173,1198,M,1002146,EUR,1059955200,M,58,58,False,24.0,23.0,2.0,2.0,0.0,13.0,14.0,10.0,10.0,7.0,,2.0,,5.0,2.0,,,,,55.0,35.0,6.9,3.0,0.00434813,0,,3.0,1.0,,,,3.0,1.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,
11540883,away,Adana Demirspor,Édouard Michut,,,edouard-michut,É. Michut,M,20,178,701,M,1048011,EUR,1046736000,M,20,20,False,50.0,46.0,2.0,1.0,0.0,22.0,22.0,24.0,28.0,5.0,,1.0,,1.0,,,,,,90.0,59.0,7.1,5.0,0.788964,1,,6.0,,,,1.0,1.0,4.0,3.0,0.0193,,,,1.0,,,,,1.0,,1.0,3.0,1.0,,,,,,
11540883,away,Adana Demirspor,Nabil Alioui,,,alioui-nabil,N. Alioui,F,10,175,374,M,873049,EUR,919296000,M,10,10,False,14.0,10.0,1.0,,0.0,5.0,5.0,5.0,9.0,2.0,,1.0,,1.0,2.0,,,,,45.0,21.0,6.7,8.0,0.0353412,1,,1.0,,1.0,,,1.0,1.0,,0.2259,0.0874,,,,,,,,1.0,,,,,,,,,,
11540883,away,Adana Demirspor,Stiven Mendoza,,,steven-mendoza,S. Mendoza,M,7,171,1016,M,354510,EUR,709603200,F,11,11,False,22.0,18.0,3.0,1.0,0.0,7.0,8.0,11.0,17.0,4.0,,4.0,,1.0,3.0,,,,,90.0,39.0,6.7,12.0,0.0443409,2,,2.0,5.0,,,,1.0,,,0.3738,,,,,,,,3.0,,3.0,1.0,,,,1.0,,,1.0,
11540883,away,Adana Demirspor,Abat Aimbetov,,,abat-aimbetov,A. Aimbetov,F,,184,999,M,189193,EUR,807753600,F,17,17,True,7.0,3.0,,,0.0,1.0,2.0,2.0,5.0,1.0,,1.0,,,,,,,,45.0,16.0,6.7,5.0,0.00124121,4,,2.0,,2.0,1.0,,,1.0,,1.6073,0.9507,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,,,,2.0
11540883,away,Adana Demirspor,Yusuf Barası,,,yusuf-barasi,Y. Barası,F,9,182,285,M,1000187,EUR,1049068800,F,56,56,True,10.0,9.0,,,0.0,1.0,1.0,8.0,10.0,1.0,,,,,,,,,,35.0,14.0,7.0,2.0,0.536422,1,,2.0,,,,,,1.0,,0.053,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,1.0,,
11540883,away,Adana Demirspor,İzzet Çelik,,,celik-izzet,İ. Çelik,M,6,166,68,M,826836,EUR,1087689600,M,16,16,True,8.0,6.0,,,0.0,,,6.0,8.0,1.0,,,,1.0,,,,,,10.0,9.0,6.7,2.0,0.00366991,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11540883,away,Adana Demirspor,Deniz Eren Dönmezer,,,donmezer-deniz-eren,D. E. Donmezer,G,27,190,590,M,1550760,EUR,1221955200,G,27,27,True,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540883,away,Adana Demirspor,Ozan Demirbağ,Ozan Demirbag,,ozan-demirbag,O. Demirbağ,F,99,178,189,M,1654166,EUR,1202774400,F,60,60,True,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540883,away,Adana Demirspor,Yılmaz Aktaş,Yilmaz Aktas,,yilmaz-aktas,Y. Aktaş,G,1,191,17,M,1550939,EUR,1052697600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540883,away,Adana Demirspor,Burhan Ersoy,,,burhan-ersoy,B. Ersoy,D,24,187,41,M,1640309,EUR,1055462400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540883,away,Adana Demirspor,Jovan Manev,Jovan Manev,,jovan-manev,J. Manev,D,29,185,186,M,1111781,EUR,980380800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540883,away,Adana Demirspor,Breyton Fougeu,Breyton,Fougeu,breyton-fougeu,B. Fougeu,F,,175,51,M,1545020,EUR,1073347200,F,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
