match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,stat_challengeLost,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_bigChanceMissed,stat_lastManTackle,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
12513705,home,Vitória SC,Nélson Oliveira,nelson-oliveira,N. Oliveira,F,7,186,461,M,42898,EUR,681609600,F,7,7,False,,15.0,13.0,1.0,1.0,0.0,6.0,6.0,7.0,10.0,1.0,1.0,,,,71.0,25.0,6.5,8.0,0.00724184,2,,,,1.0,,7.0,1.0,3.0,,,,,,,,,2.0,4.0,1.0,1.0,0.0766,,,,,1.0,,,,,,,
12513705,home,Vitória SC,Vando Félix,vando-felix,V. Félix,F,7,179,202,M,1520997,EUR,1031011200,F,21,21,True,,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,,1.0,,,,27.0,17.0,6.7,5.0,0.00109338,0,,,,,,2.0,2.0,,,,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
12513705,home,Vitória SC,Samu,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,True,,9.0,8.0,,,0.0,7.0,7.0,2.0,4.0,,1.0,,,,19.0,19.0,7.0,2.0,0.0792561,0,,,,2.0,1.0,,4.0,,1.0,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,
12513705,home,Vitória SC,Jesús Ramírez,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,9,9,True,,2.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,,,,19.0,4.0,6.2,1.0,3.95e-06,1,,,,,,1.0,2.0,,,,,1.0,1.0,,,,,1.0,2.0,,0.2293,,,,,1.0,,,1.0,,,,
12513705,home,Vitória SC,Gustavo Silva,gustavo-silva,G. Silva,F,11,180,417,M,1468082,EUR,928195200,F,71,71,True,,3.0,2.0,,,0.0,2.0,2.0,,2.0,,,,,,11.0,6.0,7.2,3.0,0.0001104,1,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,0.0435,,,1.0,0.5528,,1.0,,,,,,
12513705,home,Vitória SC,Charles,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513705,home,Vitória SC,Hevertton Santos,hevertton-santos,H. Santos,D,20,182,177,M,1087355,EUR,980985600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513705,home,Vitória SC,Bruno Gaspar,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,D,76,76,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513705,home,Vitória SC,Óscar Rivas,oscar-rivas,Ó. Rivas,D,4,190,113,M,1168093,EUR,954115200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,Óscar Rivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513705,home,Vitória SC,Beni Mukendi,beni-mukendi,B. Mukendi,M,16,180,646,M,1002367,EUR,1021939200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513705,away,Santa Clara,Gabriel Batista,gabriel-batista,G. Batista,G,1,188,348,M,822526,EUR,896832000,G,1,1,False,True,23.0,16.0,7.0,,0.0,16.0,20.0,,3.0,,5.0,,1.0,,90.0,28.0,6.2,8.0,4.991e-05,0,-1.1556,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,
12513705,away,Santa Clara,Frederico Venâncio,frederico-venancio,F. Venâncio,D,21,186,71,M,254815,EUR,728784000,D,21,21,False,,47.0,40.0,3.0,2.0,0.0,22.0,24.0,18.0,23.0,3.0,5.0,,,,77.0,58.0,7.0,8.0,0.0274128,0,,,,,,4.0,5.0,1.0,1.0,,1.0,,1.0,2.0,1.0,1.0,,1.0,3.0,,,1.0,1.0,,,,,1.0,,,,,
12513705,away,Santa Clara,Luís Rocha,luis-rocha,L. Rocha,D,13,186,44,M,141012,EUR,524275200,D,13,13,False,,53.0,47.0,4.0,2.0,0.0,33.0,34.0,14.0,19.0,4.0,6.0,,,,90.0,64.0,7.1,6.0,0.0150537,2,,,,,,4.0,4.0,,,,1.0,,1.0,,2.0,1.0,,4.0,2.0,1.0,0.0346,,,1.0,0.0865,,,,,,,,
12513705,away,Santa Clara,Matheus Araújo,matheus-araujo,M. Araújo,D,32,185,323,M,1105841,EUR,983404800,D,32,32,False,,71.0,60.0,13.0,4.0,0.0,38.0,41.0,22.0,30.0,5.0,5.0,,,,90.0,88.0,6.8,11.0,0.0647799,1,,Matheus,,,,,5.0,,,,1.0,1.0,,1.0,2.0,1.0,,,2.0,,0.0118,,,,,1.0,,,,,,,
12513705,away,Santa Clara,Lucas Soares,lucas-soares,L. Soares,M,42,176,85,M,991358,EUR,894240000,M,42,42,False,,30.0,20.0,3.0,2.0,0.0,10.0,11.0,15.0,32.0,,4.0,,,,90.0,62.0,7.2,19.0,0.553247,1,,,,13.0,5.0,4.0,5.0,,,,,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,,0.0898,,,1.0,0.0795,,,,,,,,
12513705,away,Santa Clara,Pedro Ferreira,ferreira-pedro,P. Ferreira,M,8,183,121,M,851277,EUR,883958400,M,8,8,False,,21.0,15.0,2.0,1.0,0.0,10.0,11.0,5.0,11.0,2.0,1.0,,,,77.0,43.0,6.7,10.0,0.00271038,2,,,,1.0,,5.0,3.0,,2.0,,1.0,,2.0,,2.0,1.0,,,1.0,1.0,0.0535,1.0,,1.0,0.1007,,,1.0,,,,,
12513705,away,Santa Clara,Adriano Firmino,adriano-firmino,A. Firmino,M,6,187,127,M,989383,EUR,941673600,M,6,6,False,,47.0,43.0,6.0,6.0,0.0,23.0,25.0,20.0,22.0,,11.0,,,,87.0,55.0,7.1,7.0,0.0127832,1,,,,,,2.0,3.0,,1.0,,,1.0,1.0,1.0,2.0,2.0,2.0,,,1.0,0.0129,,,,,,,1.0,,,,,
12513705,away,Santa Clara,Matheus Pereira,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,M,3,3,False,,26.0,23.0,1.0,1.0,0.0,13.0,14.0,10.0,14.0,1.0,4.0,,,,77.0,42.0,6.9,5.0,0.027045,0,,,,2.0,,3.0,4.0,,,,1.0,2.0,3.0,,2.0,,,,,,,,,,,,,,,,,,1.0
12513705,away,Santa Clara,Vinícius Lopes,vinicius-lopes,V. Lopes,F,70,175,316,M,1001753,EUR,926035200,F,70,70,False,,22.0,19.0,2.0,1.0,0.0,6.0,7.0,13.0,18.0,1.0,5.0,,,,70.0,44.0,6.8,14.0,0.0126305,3,,,,3.0,,7.0,2.0,3.0,3.0,,2.0,,2.0,,,,2.0,1.0,1.0,2.0,0.0915,,1.0,1.0,0.3568,,,,,,,,
12513705,away,Santa Clara,João Costa,joao-costa,J. Costa,F,17,185,78,M,1511976,EUR,952387200,F,17,17,False,,13.0,8.0,,,0.0,4.0,5.0,4.0,8.0,1.0,2.0,,,,90.0,23.0,5.7,9.0,0.00376224,2,,,,,,11.0,1.0,3.0,1.0,,2.0,,1.0,1.0,,,,5.0,1.0,1.0,0.8895,1.0,,1.0,0.0688,,,,2.0,,,,1.0
12513705,away,Santa Clara,Gabriel Silva,gabriel-silva,Gabriel Silva,F,10,177,795,M,1046794,EUR,1016755200,F,11,11,False,,13.0,8.0,1.0,1.0,0.0,1.0,3.0,7.0,13.0,,1.0,,,,90.0,30.0,6.9,12.0,0.0296422,2,,Gabriel Silva,,3.0,,2.0,7.0,,2.0,,,4.0,2.0,,,,3.0,,2.0,2.0,0.0398,,1.0,,,,,,,,,,
12513705,away,Santa Clara,Ricardinho,ricardinho,Ricardinho,M,21,178,116,M,1094399,EUR,902361600,M,10,10,True,,2.0,2.0,,,0.0,,,2.0,4.0,,,,,,20.0,10.0,6.3,6.0,0.00293304,0,,,,2.0,,2.0,,,1.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,
12513705,away,Santa Clara,Sidney Lima,sidney-lima,S. Lima,D,23,182,139,M,1131145,EUR,853459200,D,23,23,True,,20.0,18.0,3.0,3.0,0.0,5.0,5.0,13.0,15.0,,1.0,,,,13.0,24.0,6.5,3.0,0.0124801,1,,Sidney,,,,1.0,,1.0,,,,,,,,,,,,1.0,0.0082,,,,,,,,,,,,
12513705,away,Santa Clara,Serginho,serginho,Serginho,M,35,181,94,M,1019184,EUR,944006400,M,35,35,True,,9.0,8.0,2.0,1.0,0.0,1.0,1.0,7.0,8.0,,1.0,,,,13.0,10.0,6.4,1.0,0.00335649,0,,,,,,2.0,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,
12513705,away,Santa Clara,Diogo Calila,diogo-calila,D. Calila,M,2,173,593,M,892083,EUR,907977600,D,2,2,True,,7.0,7.0,2.0,2.0,0.0,1.0,1.0,7.0,9.0,,,,,,13.0,12.0,6.8,3.0,0.106109,0,,,,3.0,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
12513705,away,Santa Clara,Daniel Borges,daniel-borges,D. Borges,M,41,183,73,M,1117007,EUR,1049587200,M,41,41,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,11.0,2.0,6.5,,0.00044602,0,,Daniel Borges,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12513705,away,Santa Clara,Neneca,neneca,Neneca,G,12,192,90,M,1186955,EUR,1061942400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513705,away,Santa Clara,Edney Henrique,edney,Edney,D,31,175,320,M,1561865,EUR,1090800000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,Edney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513705,away,Santa Clara,Guilherme Ramos,guilherme-ramos,G. Ramos,D,13,191,220,M,827192,EUR,871257600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513705,away,Santa Clara,Matheusinho,matheusinho,Matheusinho,M,98,164,481,M,822523,EUR,887155200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
