match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_accurateCross,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,player_firstName,stat_penaltyWon,captain,stat_goals,player_lastName,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded,stat_totalOffside
13472887,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,28.0,23.0,5.0,0.0,23.0,25.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,90.0,36.0,6.9,5.0,3.277e-05,28.464219347127,6.0,6.6139955170411,0.0,0,-0.4938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472887,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,False,32.0,29.0,1.0,0.0,11.0,11.0,21.0,,6.0,2.0,4.0,,,,89.0,59.0,6.8,12.0,0.014325,184.25340863198,22.0,88.185170060186,2.0,1,,1.0,18.0,3.0,8.0,2.0,6.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0458,0.1843,18.356427574985,44.982696714041,2.0,,,,,,,,,,,,,,,,,,,
13472887,home,Vasco da Gama,João Victor,joao-victor,J. Victor,D,38,187,1769,M,,982998,EUR,900633600,D,38,38,False,64.0,59.0,5.0,0.0,35.0,38.0,26.0,5.0,6.0,10.0,2.0,,,,90.0,82.0,7.5,5.0,0.0220648,125.07481891972,18.0,73.872909511895,0.0,0,,2.0,24.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
13472887,home,Vasco da Gama,Lucas Freitas,lucas-freitas,L. Freitas,D,43,184,1198,M,,1069729,EUR,979948800,D,43,43,False,69.0,62.0,7.0,0.0,44.0,45.0,24.0,1.0,2.0,5.0,6.0,,,,90.0,80.0,6.7,10.0,0.00641296,200.75685933308,24.0,123.79045744915,3.0,0,,3.0,18.0,1.0,4.0,,1.0,,,,1.0,1.0,,1.0,,,22.495315392969,59.371358648032,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
13472887,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,D,2,2,False,32.0,27.0,1.0,0.0,20.0,21.0,11.0,3.0,7.0,5.0,7.0,,,,90.0,61.0,7.5,11.0,0.264661,29.852652299515,6.0,6.1867903225268,1.0,2,,1.0,7.0,4.0,2.0,1.0,1.0,1.0,,,3.0,3.0,,,0.2905,,8.1183009892499,8.1667628837869,3.0,3.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,
13472887,home,Vasco da Gama,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,,840398,EUR,715132800,M,3,3,False,35.0,30.0,2.0,0.0,13.0,14.0,21.0,,3.0,4.0,1.0,,,,90.0,54.0,6.5,11.0,0.0098039,123.06382814846,14.0,35.96490569807,0.0,2,,,17.0,,6.0,,,,,,,,2.0,2.0,0.0463,,,,,,,1.0,,4.0,,,1.0,1.0,3.0,,,,,,,,,
13472887,home,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,,973293,EUR,883785600,M,25,25,False,61.0,58.0,2.0,0.0,37.0,39.0,22.0,,2.0,1.0,2.0,,,,90.0,69.0,7.1,4.0,0.0108226,126.10454460532,13.0,75.428903084843,1.0,1,,1.0,21.0,1.0,,,,,,,2.0,2.0,,,0.0108,,19.98610054892,26.301601187,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
13472887,home,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,,1464966,EUR,1154563200,M,77,77,False,27.0,22.0,1.0,0.0,8.0,9.0,18.0,6.0,10.0,,4.0,,,,90.0,49.0,6.8,15.0,0.0219278,191.00490042539,12.0,144.45522715192,5.0,4,,1.0,14.0,1.0,9.0,,,,,,1.0,1.0,4.0,1.0,0.2405,,37.209117679566,151.09398855233,1.0,,1.0,,3.0,5.0,,1.0,3.0,1.0,3.0,Rayan,,,,,,,,
13472887,home,Vasco da Gama,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,,172,68539,M,Coutinho,119159,EUR,708307200,M,10,10,False,39.0,32.0,2.0,0.0,18.0,21.0,18.0,,5.0,1.0,6.0,,,,80.0,58.0,7.6,16.0,0.529826,192.09463128321,22.0,98.443607087881,3.0,2,,1.0,14.0,9.0,1.0,,3.0,2.0,2.0,,1.0,,1.0,,0.2225,0.3763,22.050119638708,55.522914264548,3.0,2.0,,,,,1.0,1.0,,,2.0,,1.0,,,,,,,
13472887,home,Vasco da Gama,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4340,M,,851285,EUR,929491200,M,17,17,False,21.0,15.0,1.0,0.0,6.0,6.0,15.0,1.0,2.0,,3.0,,,,64.0,31.0,6.6,10.0,0.0131144,46.071236597107,3.0,39.147525506388,1.0,0,,1.0,9.0,1.0,3.0,,,,,,1.0,,2.0,,,,27.61506648579,30.799860405528,,,1.0,,2.0,1.0,,,,,,,,,,,,,,
