match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,player_lastName,player_sofascoreId,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
11401999,home,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,188,97,M,242313,EUR,771465600,G,13,13,False,26.0,25.0,5.0,4.0,23.0,24.0,2.0,2.0,3.0,3.0,5.0,90.0,34.0,7.4,1.0,0.00026596,0,0.9383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401999,home,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,174,214,M,1150061,EUR,1077321600,D,45,45,False,49.0,43.0,5.0,4.0,21.0,24.0,23.0,31.0,4.0,,,90.0,76.0,6.8,14.0,0.0718278,1,,Oliver Braude,45,6.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0134,2.0,,,,,,,,,,,,,,,,,,
11401999,home,SC Heerenveen,Sven van Beek,sven-van-beek,S. v. Beek,D,188,75,M,309302,EUR,775353600,D,4,4,False,113.0,102.0,5.0,2.0,69.0,73.0,34.0,43.0,6.0,,,90.0,126.0,7.4,13.0,0.0937863,1,,,22,3.0,1.0,7.0,5.0,9.0,,,,1.0,1.0,,1.0,,0.0525,1.0,True,5.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,
11401999,home,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,194,794,M,286097,EUR,822960000,D,5,5,False,115.0,104.0,13.0,6.0,68.0,72.0,36.0,43.0,4.0,,,90.0,132.0,6.9,13.0,0.115284,1,,,4,,,4.0,5.0,5.0,1.0,1.0,1.0,8.0,,,1.0,2.0,0.0363,,,1.0,,,2.0,,,,,,,,,,,,,
11401999,home,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,168,173,M,794998,EUR,894067200,D,7,7,False,43.0,37.0,4.0,1.0,13.0,15.0,26.0,32.0,3.0,,,90.0,63.0,6.8,10.0,0.154072,1,,,27,4.0,2.0,1.0,2.0,1.0,,,1.0,2.0,,2.0,1.0,2.0,0.0268,5.0,,,,,1.0,,,,,,,,,,,,,
11401999,home,SC Heerenveen,Thom Haye,thom-haye,T. Haye,M,187,10984,M,149666,EUR,792288000,M,33,33,False,100.0,88.0,10.0,7.0,44.0,51.0,45.0,55.0,11.0,,,90.0,117.0,7.4,19.0,0.0997542,0,,,33,6.0,1.0,1.0,4.0,5.0,,2.0,,1.0,3.0,,,1.0,,1.0,,1.0,,1.0,1.0,2.0,,thomhaye,1.0,1.0,,,,,,,,
11401999,home,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,185,159,M,850851,EUR,874195200,M,19,19,False,61.0,55.0,1.0,1.0,26.0,28.0,29.0,33.0,7.0,,,90.0,76.0,7.2,8.0,0.0869696,4,,,10,,,1.0,3.0,3.0,1.0,,2.0,2.0,2.0,1.0,,,0.256,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,0.027,,,,,,
11401999,home,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,170,190,M,825841,EUR,918086400,M,17,17,False,13.0,10.0,,,2.0,3.0,8.0,13.0,2.0,,,68.0,25.0,6.6,11.0,0.0852711,1,,Ché,11,3.0,,,1.0,1.0,,,,,,3.0,1.0,,0.065,,,,1.0,,1.0,,Nunnely,,1.0,,,,1.0,,,,,
11401999,home,SC Heerenveen,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,180,141,M,794014,EUR,894153600,M,28,28,False,40.0,36.0,,,17.0,18.0,19.0,22.0,3.0,,,90.0,51.0,7.1,6.0,0.100788,3,,,8,,,1.0,4.0,4.0,,1.0,2.0,,1.0,,2.0,,0.1697,1.0,,2.0,,1.0,,,,,1.0,,1.0,0.013,1.0,,,,,
11401999,home,SC Heerenveen,Osame Sahraoui,osame-sahraoui,O. Sahraoui,M,170,7357,M,965357,EUR,992217600,M,20,20,False,49.0,42.0,,,14.0,14.0,30.0,39.0,4.0,,,90.0,72.0,6.8,18.0,0.490284,4,,,11,4.0,2.0,,6.0,3.0,1.0,3.0,1.0,,1.0,4.0,2.0,,0.2897,4.0,,,3.0,,1.0,,,osamesahraoui,2.0,,,,,,,,,
