match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_bigChanceMissed,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,stat_clearanceOffLine,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_saves,stat_errorLeadToAShot
12448243,home,RKC Waalwijk,Jeroen Houwen,jeroen-houwen,J. Houwen,G,188,36,M,339367,EUR,824601600,G,1,1,False,32.0,25.0,17.0,10.0,0.0,21.0,24.0,4.0,8.0,1.0,1.0,1.0,7.0,1.0,90.0,38.0,6.5,7.0,0.00145632,0,-0.2634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448243,home,RKC Waalwijk,Faissal Al Mazyani,faissal-al-mazyani,F. A. Mazyani,D,179,681,M,1195771,EUR,1106006400,D,33,33,False,86.0,68.0,8.0,5.0,0.0,42.0,51.0,26.0,38.0,3.0,8.0,1.0,13.0,,90.0,115.0,7.0,27.0,0.0306696,1,,Faissal Al Mazyani,,33,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0095,,,,,,,,,,,,,,,,
12448243,home,RKC Waalwijk,Redouan El Yaakoubi,redouan-el-yaakoubi,R. E. Yaakoubi,D,182,100,M,887617,EUR,822528000,D,32,32,False,64.0,56.0,9.0,5.0,0.0,37.0,38.0,19.0,26.0,3.0,4.0,4.0,5.0,,90.0,71.0,6.6,8.0,0.00840906,0,,,,,,2.0,4.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12448243,home,RKC Waalwijk,Liam van Gelderen,liam-van-gelderen,L. v. Gelderen,D,178,172,M,910049,EUR,985305600,D,4,4,False,60.0,56.0,4.0,1.0,0.0,39.0,40.0,17.0,20.0,2.0,4.0,3.0,3.0,,90.0,72.0,6.6,6.0,0.00935514,1,,,,4,,2.0,4.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0548,,,,,,,,,,,,,,,,
12448243,home,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,184,104,M,798179,EUR,880329600,M,2,2,False,54.0,41.0,5.0,4.0,0.0,14.0,17.0,27.0,39.0,3.0,5.0,1.0,11.0,,90.0,78.0,6.9,22.0,0.131622,1,,,,2,2.0,3.0,7.0,2.0,,,1.0,1.0,,,3.0,2.0,1.0,0.1853,1.0,1.0,1.0,,,,,,,,,,,,,
12448243,home,RKC Waalwijk,Tim van de Loo,tim-van-de-loo,T. v. d. Loo,M,180,36,M,1174460,EUR,1045872000,M,22,22,False,40.0,33.0,4.0,4.0,0.0,14.0,17.0,19.0,24.0,1.0,5.0,1.0,7.0,,71.0,52.0,7.4,10.0,0.0698319,0,,Tim van de Loo,,22,1.0,,1.0,,3.0,2.0,,1.0,2.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,
12448243,home,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,195,495,M,1010846,EUR,978480000,M,6,6,False,46.0,37.0,5.0,2.0,0.0,8.0,9.0,29.0,37.0,5.0,11.0,1.0,5.0,,90.0,67.0,7.2,16.0,0.200287,1,,,,5,,3.0,7.0,1.0,5.0,3.0,,1.0,2.0,2.0,3.0,1.0,1.0,0.0508,,,1.0,,1.0,1.0,,,,,,,,,,
12448243,home,RKC Waalwijk,Juan Familia-Castillo,juan-castillo,J. Familia-Castillo,D,175,185,M,856735,EUR,947721600,M,5,5,False,42.0,36.0,7.0,5.0,0.0,10.0,14.0,32.0,37.0,,,2.0,5.0,,71.0,70.0,7.3,15.0,0.473451,0,,,,5,9.0,1.0,6.0,,4.0,,,,,,1.0,,1.0,,,,4.0,1.0,,,6.0,1.0,1.0,,,,,,,
12448243,home,RKC Waalwijk,Mohamed Ihattaren,mohamed-ihattaren,M. Ihattaren,M,182,2918,M,929633,EUR,1013472000,F,52,52,False,57.0,42.0,12.0,9.0,0.0,13.0,14.0,30.0,53.0,,8.0,,5.0,,90.0,94.0,7.9,29.0,0.285928,6,,,,52,10.0,1.0,4.0,1.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,,0.1801,,,2.0,,4.0,1.0,1.0,,,,,,,,,
12448243,home,RKC Waalwijk,Michiel Kramer,michiel-kramer,M. Kramer,F,195,192,M,36781,EUR,597110400,F,29,29,False,16.0,10.0,,,0.0,1.0,2.0,9.0,14.0,5.0,5.0,1.0,1.0,,90.0,23.0,6.4,7.0,0.0401729,3,,,,29,,3.0,4.0,,,,1.0,,,,1.0,,1.0,0.3715,,1.0,,,2.0,2.0,,,,True,,,,,,
