match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_unsuccessfulTouch,player_sofascoreId,stat_duelWon,stat_challengeLost,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_aerialWon,stat_fouls,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_onTargetScoringAttempt,stat_wasFouled,player_firstName,player_lastName,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside
10382177,home,FC Twente,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173,282,M,148623,EUR,743472000,F,10,10,False,40.0,36.0,,,5.0,7.0,32.0,37.0,,6.0,,,,,90.0,59.0,7.9,12.0,2,4.0,,4.0,1.0,1.0,,3.0,,8.0,,,,4.0,3.0,,1.0,3.0,2.0,,1.0,1.0,3.0,,,1.0,,1.0,1.0,,
10382177,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,True,9.0,6.0,,,1.0,1.0,5.0,10.0,,1.0,,,,,29.0,13.0,6.7,5.0,1,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
10382177,home,FC Twente,Alfons Sampsted,alfons-sampsted,A. Sampsted,D,2,180,197,M,842536,EUR,891820800,D,12,12,True,18.0,15.0,1.0,,7.0,8.0,8.0,11.0,1.0,4.0,,,,,28.0,22.0,6.6,5.0,0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10382177,home,FC Twente,Julio Pleguezuelo,julio-pleguezuelo,J. Pleguezuelo,D,5,180,108,M,788238,EUR,854236800,D,4,4,True,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,2.0,,,,,12.0,10.0,6.8,2.0,0,,1.0,1.0,,,,2.0,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,
10382177,home,FC Twente,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,17,17,True,11.0,10.0,,,4.0,4.0,6.0,7.0,,1.0,,,,,12.0,13.0,6.4,1.0,0,,2.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10382177,home,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,F,11,11,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,5.0,,3.0,0,,,2.0,,3.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,
10382177,home,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382177,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382177,home,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186,104,M,1091627,EUR,1036540800,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Max Bruns,,,,,,,
10382177,home,FC Twente,Irakli Yegoian,yegoian-irakli,I. Yegoian,M,23,168,314,M,1384483,EUR,1079654400,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Irakli Yegoian,,,,,,,
10382177,home,FC Twente,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180,9518,M,1031259,EUR,1012348800,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,absolute_christostzolis,,,,,,,,,,,,,,,,,,,,,,
10382177,home,FC Twente,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,7,179,62,M,971006,EUR,1007769600,F,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382177,home,FC Twente,Manfred Ugalde,manfred-ugalde,M. Ugalde,F,9,171,2754,M,993560,EUR,1022284800,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382177,away,FC Utrecht,Vasilis Barkas,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,31.0,19.0,22.0,11.0,14.0,23.0,5.0,8.0,,13.0,1.0,2.0,4.0,,90.0,41.0,6.7,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382177,away,FC Utrecht,Hidde ter Avest,hidde-ter-avest,H. t. Avest,D,24,182,95,M,361788,EUR,864086400,D,5,5,False,31.0,20.0,5.0,1.0,9.0,15.0,11.0,18.0,1.0,5.0,,,,,81.0,53.0,6.5,16.0,0,2.0,1.0,2.0,,,1.0,,,,,,5.0,,,,,1.0,,,,,,,,,,,,,
10382177,away,FC Utrecht,Mike van der Hoorn,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,33,33,False,40.0,34.0,8.0,4.0,23.0,26.0,11.0,15.0,5.0,7.0,,,,,90.0,55.0,6.8,8.0,0,1.0,2.0,3.0,1.0,1.0,1.0,,,3.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,
10382177,away,FC Utrecht,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187,577,M,904759,EUR,924048000,D,27,27,False,44.0,33.0,8.0,2.0,29.0,35.0,4.0,9.0,4.0,5.0,,,,,90.0,59.0,6.9,11.0,0,,1.0,1.0,,,3.0,,,2.0,,,2.0,,,,,,,,,,2.0,,,,,,,,
10382177,away,FC Utrecht,Nick Viergever,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,44.0,29.0,4.0,1.0,24.0,31.0,5.0,14.0,6.0,7.0,,,,,90.0,72.0,6.5,18.0,0,1.0,,3.0,,2.0,,,,4.0,1.0,,2.0,3.0,2.0,True,1.0,,,,,,,,,,,,,,
10382177,away,FC Utrecht,Can Bozdoğan,can-bozdogan,C. Bozdoğan,M,8,175,306,M,934249,EUR,986428800,M,6,6,False,37.0,30.0,2.0,1.0,10.0,14.0,20.0,24.0,2.0,6.0,,,,,90.0,52.0,6.7,13.0,2,1.0,,5.0,2.0,,,3.0,,4.0,1.0,,1.0,1.0,1.0,,2.0,2.0,1.0,,,,1.0,,,,2.0,,,,
10382177,away,FC Utrecht,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,8,180,141,M,794014,EUR,894153600,M,8,8,False,28.0,27.0,2.0,2.0,15.0,16.0,12.0,12.0,4.0,6.0,,,,,90.0,42.0,6.9,2.0,0,,,3.0,1.0,,,,,4.0,,,1.0,3.0,2.0,,1.0,2.0,,,,,,,,,,,,,
10382177,away,FC Utrecht,Taylor Booth,taylor-booth,T. Booth,M,8,173,530,M,906024,EUR,991267200,M,10,10,False,41.0,34.0,4.0,4.0,16.0,18.0,19.0,28.0,,4.0,,,,,90.0,68.0,6.5,18.0,1,5.0,,5.0,,5.0,,1.0,,5.0,,1.0,1.0,2.0,2.0,,,1.0,1.0,,1.0,,2.0,,,,,1.0,,,
10382177,away,FC Utrecht,Othman Boussaid,othman-boussaid,O. Boussaid,M,49,166,244,M,877032,EUR,952387200,F,26,26,False,34.0,19.0,3.0,,9.0,16.0,11.0,21.0,,6.0,,,,,81.0,50.0,6.2,25.0,0,3.0,,6.0,,6.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,
10382177,away,FC Utrecht,Bas Dost,bas-dost,B. Dost,F,,196,697,M,32260,EUR,612576000,F,28,28,False,46.0,31.0,,,13.0,15.0,18.0,31.0,4.0,2.0,,,,,90.0,60.0,6.8,17.0,0,,3.0,6.0,1.0,1.0,,1.0,,13.0,2.0,1.0,,,,,12.0,,,,,,,,,,,,,,1.0
10382177,away,FC Utrecht,Amin Younes,amin-younes,A. Younes,M,,168,345,M,97938,EUR,744595200,F,11,11,False,27.0,25.0,,,14.0,14.0,11.0,14.0,,8.0,,,,,70.0,41.0,6.5,9.0,1,1.0,,4.0,1.0,2.0,,2.0,,4.0,1.0,,,4.0,3.0,,,,,,,,,,,,,1.0,,,
10382177,away,FC Utrecht,Naoki Maeda,naoki-maeda,N. Maeda,F,41,175,130,M,309728,EUR,785030400,F,30,30,True,6.0,5.0,,,1.0,1.0,5.0,7.0,,1.0,,,,,20.0,15.0,6.7,3.0,2,2.0,,2.0,,2.0,,,,2.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,2.0,,,
10382177,away,FC Utrecht,Mark van der Maarel,mark-van-der-maarel,M. van der Maarel,D,,177,47,M,88615,EUR,618883200,D,2,2,True,9.0,8.0,,,5.0,6.0,3.0,5.0,,2.0,,,,,9.0,15.0,6.9,5.0,0,2.0,,1.0,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
10382177,away,FC Utrecht,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4415,M,894863,EUR,933552000,F,9,9,True,5.0,4.0,,,2.0,2.0,2.0,3.0,,1.0,,,,,9.0,11.0,6.4,5.0,1,,,3.0,2.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,
10382177,away,FC Utrecht,Thijmen Nijhuis,thijmen-nijhuis,T. Nijhuis,G,1,196,50,M,845979,EUR,901324800,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382177,away,FC Utrecht,Fabian de Keijzer,fabian-de-keijzer,F. d. Keijzer,G,1,193,109,M,856743,EUR,957916800,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382177,away,FC Utrecht,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187,1734,M,1014540,EUR,990403200,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382177,away,FC Utrecht,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382177,away,FC Utrecht,Derensili Sanches Fernandes,derensili-sanches-fernandes,D. S. Fernandes,M,30,176,146,M,1046142,EUR,991008000,M,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382177,away,FC Utrecht,Rocco Robert Shein,rocco-robert-shein,R. R. Shein,M,19,185,267,M,954624,EUR,1058140800,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382177,away,FC Utrecht,Daishawn Redan,daishawn-redan,D. Redan,F,,173,289,M,856745,EUR,981072000,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
