match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_fouls,stat_totalCross,stat_totalTackle,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_wonTackle,stat_totalOffside,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,stat_errorLeadToAShot,stat_bigChanceMissed,stat_errorLeadToAGoal
14566622,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6863,M,gregorkobel,556866,EUR,881366400,G,1,1,False,True,31.0,23.0,12.0,4.0,0.0,23.0,25.0,6.0,9.0,2.0,90.0,41.0,6.6,9.0,6.561e-05,19.404,5.86288,0.0,0.111,0,0.217,0.0,0.0,-0.04,0.13,3.92,1.79,0.13,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566622,home,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4028,M,NiklasSule,168937,EUR,810086400,D,25,25,False,,68.0,64.0,5.0,3.0,0.0,47.0,49.0,19.0,5.0,,70.0,81.0,6.9,5.0,0.0103915,25.632,7.70317,1.0,,2,,0.25,0.26,-0.12,,2.09,4.5,0.91,0.19,0.03,,,17.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,0.1321,0.0347,-0.34,,,,,,,,,,,,,,,,,,,,,,
14566622,home,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2192,M,,799046,EUR,837820800,D,3,3,False,,78.0,68.0,7.0,3.0,0.0,56.0,60.0,18.0,4.0,,90.0,92.0,6.6,10.0,0.00429414,26.892,10.93756,5.0,,0,,0.18,0.09,-0.02,,2.59,6.12,1.72,0.41,0.09,,,12.0,,2.0,,,7.0,,,1.0,,,,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
14566622,home,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29095,M,rbens,577726,EUR,797990400,D,5,5,False,,92.0,81.0,17.0,9.0,0.0,57.0,60.0,32.0,6.0,,90.0,102.0,7.5,12.0,0.0495616,27.18,10.25034,3.0,,0,,0.49,0.13,-0.15,,2.87,5.59,1.35,0.37,0.07,,,24.0,1.0,5.0,,,2.0,1.0,,2.0,,,,,2.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,
14566622,home,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3457,M,,800951,EUR,879724800,M,26,26,False,,40.0,35.0,5.0,4.0,0.0,16.0,16.0,24.0,7.0,,90.0,72.0,7.4,13.0,0.0700694,28.044,11.20896,9.0,,0,,0.37,0.06,-0.07,,2.74,5.89,1.69,0.72,0.17,,,19.0,,8.0,,,,3.0,2.0,2.0,,,,1.0,4.0,,,,6.0,6.0,1.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,,
14566622,home,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8472,M,marcel7sabitzer,133908,EUR,763862400,M,20,20,False,,47.0,42.0,1.0,,1.0,27.0,28.0,19.0,6.0,,90.0,62.0,6.8,8.0,0.0239287,27.54,11.75481,7.0,,2,,0.08,-0.23,-0.08,,2.63,6.16,2.12,0.72,0.12,,,15.0,,4.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0772,0.0535,-0.15,1.0,3.0,2.0,1.0,,1.0,1.0,,1.0,,1.0,,3.0,1.0,,,,,,,,
14566622,home,Borussia Dortmund,Jobe Bellingham,jobe-bellingham,J. Bellingham,M,7,189,41415,M,Jobe,1134083,EUR,1127433600,M,7,7,False,,50.0,43.0,4.0,3.0,0.0,27.0,31.0,19.0,5.0,,69.0,63.0,6.6,12.0,0.0132987,28.26,8.88113,6.0,,1,,0.0,0.02,-0.06,,1.83,4.99,1.52,0.43,0.1,Jobe Bellingham,,16.0,2.0,4.0,,,,,1.0,1.0,0.019,,-0.05,,4.0,,,1.0,,1.0,,,3.0,,,,,1.0,,,,,,,
14566622,home,Borussia Dortmund,Daniel Svensson,daniel-svensson,D. Svensson,M,24,183,3298,M,,1021272,EUR,1013472000,M,24,24,False,,37.0,32.0,2.0,1.0,0.0,21.0,23.0,14.0,1.0,,90.0,62.0,7.4,15.0,0.0181513,28.8,11.96293,14.0,,1,,-0.32,0.08,0.13,,2.49,6.2,2.18,0.85,0.24,,,11.0,1.0,2.0,,1.0,2.0,3.0,1.0,,0.3147,0.5926,0.51,,3.0,2.0,1.0,,3.0,,,,2.0,,,,,,1.0,,,,,,
14566622,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,F,27,27,False,,20.0,14.0,1.0,1.0,1.0,3.0,3.0,17.0,5.0,,63.0,39.0,6.7,16.0,0.278304,31.464,7.21432,16.0,,1,,0.27,0.29,-0.02,,2.2,3.16,0.97,0.57,0.31,,,11.0,,5.0,1.0,,,1.0,3.0,2.0,0.0419,,-0.18,1.0,11.0,7.0,2.0,3.0,1.0,1.0,1.0,,2.0,,,2.0,1.0,,,,,,,,
14566622,home,Borussia Dortmund,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10388,M,chukwuemeka10,994556,EUR,1066608000,F,17,17,False,,16.0,14.0,,,0.0,3.0,3.0,13.0,2.0,,63.0,25.0,8.1,6.0,0.0623962,29.16,7.73171,8.0,,1,,0.01,0.35,0.13,,1.93,3.93,1.22,0.49,0.16,,,11.0,2.0,4.0,,1.0,,1.0,2.0,,0.0385,0.3945,0.51,,3.0,1.0,,1.0,,2.0,,,1.0,2.0,,1.0,,,1.0,,,,,,
14566622,home,Borussia Dortmund,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,guirassy19off,328027,EUR,826588800,F,9,9,False,,14.0,12.0,,,1.0,7.0,8.0,6.0,3.0,,87.0,30.0,7.2,10.0,0.0253938,28.728,9.74195,10.0,,2,,0.06,0.26,-0.06,,2.82,4.76,1.26,0.68,0.22,,,5.0,,5.0,,2.0,,,4.0,4.0,0.3678,0.7109,0.29,3.0,9.0,1.0,1.0,2.0,,,,1.0,4.0,,1.0,1.0,,,1.0,,,,,,
14566622,home,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9486,M,julianbrandt,226978,EUR,830995200,M,10,10,True,,11.0,7.0,1.0,,0.0,4.0,4.0,7.0,2.0,,27.0,18.0,7.6,6.0,0.00290605,28.548,4.01571,6.0,,2,,-0.06,0.12,-0.07,,0.87,2.0,0.7,0.34,0.11,,,3.0,,1.0,,2.0,,1.0,,,0.1623,0.288,0.58,1.0,4.0,3.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,
14566622,home,Borussia Dortmund,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4892,M,,980628,EUR,1034812800,F,14,14,True,,10.0,7.0,,,1.0,3.0,3.0,7.0,1.0,,27.0,14.0,6.8,4.0,0.0132809,29.376,3.90274,7.0,,1,,0.13,0.16,0.16,,0.93,1.83,0.65,0.36,0.14,,,4.0,2.0,3.0,,,,,,,0.0261,,-0.31,1.0,4.0,1.0,,2.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,,
14566622,home,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,4006,M,,907463,EUR,971136000,M,8,8,True,,7.0,7.0,,,0.0,2.0,2.0,5.0,1.0,,21.0,9.0,6.7,,0.0110213,26.388,3.16366,1.0,,0,,0.16,0.04,0.13,,0.68,1.61,0.68,0.17,0.02,,,5.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,
14566622,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10365,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,True,,9.0,8.0,3.0,2.0,0.0,5.0,5.0,4.0,1.0,,20.0,9.0,6.8,1.0,0.00457725,27.432,2.60767,1.0,,0,,0.09,0.07,-0.03,,0.75,1.37,0.35,0.11,0.03,,,3.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
14566622,home,Borussia Dortmund,Fábio Silva,fabio-silva,F. Silva,F,21,185,5311,M,fabio.silva,954076,EUR,1027036800,F,21,21,True,,1.0,1.0,,,0.0,,,1.0,,,8.0,3.0,6.5,1.0,0.00174743,26.892,0.90105,1.0,,0,,0.07,0.0,0.13,,0.2,0.45,0.15,0.08,0.02,,,1.0,,1.0,,,,,,,,,,2.0,3.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,
14566622,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566622,home,Borussia Dortmund,Yan Couto,couto-yan,Y. Couto,D,2,169,7174,M,yan.couto,1002813,EUR,1023062400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566622,home,Borussia Dortmund,Pascal Groß,pascal-gross,P. Groß,M,30,181,4700,M,pascalgross65,48480,EUR,676944000,M,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566622,away,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6831,M,unai_simon,797291,EUR,865987200,G,1,1,False,,33.0,23.0,19.0,9.0,0.0,21.0,25.0,8.0,6.0,4.0,90.0,40.0,5.7,10.0,0.0007942,19.728,5.09456,0.0,0.6198,0,-1.9257,0.07,0.0,-0.38,-0.57,3.32,1.64,0.12,0.01,0.0,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,
14566622,away,Athletic Club,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174,536,M,,866810,EUR,839116800,D,2,2,False,,48.0,41.0,3.0,1.0,0.0,16.0,17.0,31.0,2.0,,90.0,66.0,5.5,9.0,0.0799769,28.8,11.42567,12.0,,0,,0.25,0.06,-0.67,,2.55,6.0,1.88,0.75,0.24,,,25.0,,2.0,,,3.0,1.0,,1.0,,,,2.0,9.0,1.0,,2.0,1.0,1.0,1.0,3.0,1.0,,,1.0,1.0,,,,,1.0,,,
14566622,away,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3121,M,,910978,EUR,931132800,D,3,3,False,,23.0,19.0,3.0,1.0,0.0,14.0,15.0,8.0,4.0,,45.0,29.0,6.7,4.0,0.00199069,29.664,5.44005,9.0,,0,,0.09,0.01,-0.04,,1.3,2.79,0.8,0.36,0.19,,,5.0,,2.0,,,4.0,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,
14566622,away,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1138,M,,959872,EUR,956966400,D,4,4,False,,70.0,63.0,10.0,5.0,0.0,40.0,41.0,29.0,12.0,,90.0,87.0,6.4,7.0,0.00828627,29.556,10.68435,11.0,,0,,0.12,0.18,-0.6,,2.79,5.27,1.73,0.67,0.22,,,23.0,3.0,10.0,,,4.0,3.0,,3.0,,,,2.0,5.0,1.0,1.0,2.0,,3.0,,1.0,,2.0,,,,,,,,,,,
