match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_expectedGoals,stat_keyPass,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_penaltyFaced,stat_penaltyConceded
11391393,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,True,31.0,20.0,17.0,7.0,16.0,20.0,4.0,11.0,1.0,11.0,3.0,5.0,7.0,90.0,47.0,8.3,11.0,0.00239242,0,0.0089999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391393,home,Stade Rennais,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,1002033,EUR,1034812800,D,17,17,False,,32.0,26.0,5.0,3.0,16.0,21.0,10.0,12.0,8.0,6.0,,,,90.0,58.0,7.4,13.0,0.00692505,1,,1.0,3.0,1.0,9.0,9.0,1.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0992,1.0,,,,,,,,,,,,,,,,,,,
11391393,home,Stade Rennais,Warmed Omari,omari-warmed,W. Omari,D,17,185,538,M,999030,EUR,956448000,D,23,23,False,,34.0,29.0,4.0,1.0,21.0,24.0,8.0,10.0,4.0,5.0,,,,90.0,42.0,7.3,5.0,0.0069609,0,,,,2.0,,3.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11391393,home,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,False,,50.0,38.0,11.0,5.0,22.0,26.0,17.0,25.0,4.0,9.0,,,,90.0,64.0,6.8,13.0,0.0409132,2,,1.0,,3.0,4.0,4.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,,0.2743,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,
11391393,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,False,,32.0,25.0,2.0,,14.0,17.0,11.0,17.0,2.0,3.0,,,,90.0,56.0,6.3,17.0,0.0181336,0,,2.0,1.0,2.0,5.0,3.0,1.0,1.0,,,1.0,,4.0,,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,
11391393,home,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,,33.0,26.0,,,8.0,9.0,19.0,28.0,,2.0,,,,82.0,44.0,7.0,11.0,0.308452,1,,4.0,,,2.0,,1.0,,,1.0,,,1.0,,1.0,,0.153,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,
11391393,home,Stade Rennais,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,28,28,False,,50.0,40.0,2.0,1.0,15.0,22.0,25.0,28.0,1.0,8.0,,,,89.0,71.0,7.0,17.0,0.049137,0,,,1.0,2.0,5.0,7.0,1.0,1.0,,,5.0,4.0,5.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,
11391393,home,Stade Rennais,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,8,8,False,,43.0,38.0,5.0,4.0,22.0,24.0,16.0,19.0,2.0,3.0,,,,90.0,58.0,7.1,8.0,0.0482455,0,,,2.0,3.0,4.0,6.0,,1.0,,,2.0,2.0,1.0,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,
11391393,home,Stade Rennais,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,M,33,33,False,,21.0,20.0,1.0,1.0,3.0,3.0,17.0,18.0,,4.0,,,,45.0,35.0,7.2,5.0,0.169558,0,,,1.0,,3.0,4.0,,2.0,2.0,,,,3.0,2.0,1.0,,,,,,2.0,,,,,Désiré Doué,,1.0,,,DD14,,,,,,
11391393,home,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,,23.0,22.0,1.0,1.0,6.0,6.0,16.0,18.0,1.0,4.0,,,,71.0,41.0,7.6,8.0,0.280661,1,,1.0,3.0,,8.0,4.0,,2.0,1.0,,,,4.0,3.0,3.0,,0.7884,3.0,,,,,,,,,,1.0,,,,1.0,1.0,0.9686,,,
