match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,player_firstName,player_lastName,stat_interceptionWon,stat_dispossessed,stat_outfielderBlock,stat_goalAssist,stat_challengeLost,stat_penaltyConceded,stat_penaltyWon,stat_totalOffside,captain,stat_bigChanceMissed
10388404,home,Borussia M'gladbach,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12744,M,yannsommer,16206,EUR,598320000,G,1,1,False,73.0,71.0,11.0,9.0,71.0,72.0,1.0,1.0,4.0,1.0,1.0,1.0,90.0,78.0,6.3,2.0,0.0,0.0,0.00029355,0,-0.0083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388404,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,,1002920,EUR,1041292800,D,29,29,False,51.0,43.0,6.0,4.0,30.0,31.0,22.0,2.0,2.0,,,,82.0,69.0,7.3,10.0,0.0,0.0,0.371695,0,,14.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
10388404,home,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,,254449,EUR,818812800,D,5,5,False,94.0,86.0,5.0,3.0,72.0,75.0,19.0,4.0,5.0,,,,90.0,101.0,7.4,8.0,0.1011,0.7707,0.027906,1,,14.0,,,2.0,3.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10388404,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,,282229,EUR,844041600,D,30,30,False,86.0,82.0,11.0,8.0,66.0,67.0,19.0,6.0,13.0,,,,90.0,96.0,7.0,4.0,0.0887,0.0,0.00629572,1,,16.0,,,1.0,2.0,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
10388404,home,Borussia M'gladbach,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,rbens,577726,EUR,797990400,D,25,25,False,46.0,36.0,6.0,3.0,21.0,23.0,24.0,3.0,2.0,,,,83.0,74.0,8.2,16.0,1.4385,1.7953,0.0970619,3,,15.0,1.0,,1.0,5.0,3.0,1.0,,3.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,
10388404,home,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,,237068,EUR,810518400,M,8,8,False,65.0,57.0,3.0,2.0,31.0,33.0,32.0,,5.0,,,,90.0,79.0,7.6,8.0,0.0,0.0,0.0469325,0,,26.0,,,3.0,12.0,3.0,3.0,,,,,,1.0,,,6.0,1.0,,,1.0,,,1.0,,,,,,,,,
10388404,home,Borussia M'gladbach,Manu Koné,manu-kone,M. Koné,M,17,186,6974,M,,974087,EUR,990057600,M,17,17,False,49.0,47.0,3.0,2.0,18.0,19.0,30.0,,7.0,,,,90.0,71.0,7.3,9.0,0.0,0.0,0.120687,0,,29.0,,,1.0,10.0,7.0,5.0,,3.0,3.0,3.0,,4.0,,,1.0,1.0,,,,,,,2.0,1.0,,,,,,,
10388404,home,Borussia M'gladbach,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,,142390,EUR,711072000,M,23,23,False,39.0,32.0,2.0,2.0,15.0,16.0,29.0,,3.0,,,,83.0,56.0,7.6,18.0,0.0,0.0,0.780522,0,,19.0,6.0,2.0,1.0,2.0,1.0,,1.0,2.0,2.0,3.0,1.0,6.0,,,,,,,1.0,,,,2.0,,2.0,1.0,1.0,1.0,1.0,,
10388404,home,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,,110967,EUR,666921600,M,6,6,False,27.0,21.0,1.0,1.0,8.0,9.0,20.0,,1.0,,,,78.0,44.0,6.0,14.0,0.0,0.0,0.017413,0,,13.0,2.0,,1.0,2.0,3.0,,,,,,,7.0,,,1.0,1.0,,,1.0,,,,2.0,,,1.0,,,1.0,,
10388404,home,Borussia M'gladbach,Lars Stindl,lars-stindl,L. Stindl,M,,180,394,M,,23996,EUR,588556800,M,13,13,False,16.0,9.0,1.0,,4.0,7.0,9.0,1.0,2.0,,,,52.0,22.0,7.0,8.0,0.037,0.3903,0.00567853,1,,5.0,,,2.0,3.0,,,,1.0,1.0,,1.0,3.0,1.0,1.0,,,,,2.0,,,,,,,,,,,True,
10388404,home,Borussia M'gladbach,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25626,M,m_thuram,791702,EUR,870825600,F,10,10,False,14.0,13.0,1.0,1.0,6.0,6.0,8.0,,1.0,,,,90.0,32.0,7.1,7.0,0.8682,0.3493,0.00431654,5,,7.0,,,,3.0,3.0,2.0,,4.0,1.0,,,1.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,,2.0,,1.0
10388404,home,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,,192308,EUR,731721600,F,14,14,True,31.0,25.0,3.0,3.0,2.0,3.0,28.0,,3.0,,,,38.0,37.0,7.0,8.0,0.3515,0.0,0.459865,2,,23.0,,,,1.0,,,,1.0,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,
10388404,home,Borussia M'gladbach,Yvandro Borges Sanches,yvandro-borges-sanches,Y. B. Sanches,M,21,175,442,M,,1123613,EUR,1085356800,F,38,38,True,3.0,3.0,,,2.0,2.0,3.0,,1.0,,,,12.0,12.0,6.7,4.0,0.1044,0.0,0.0453046,1,,2.0,2.0,1.0,,2.0,1.0,1.0,,1.0,,,,3.0,,,1.0,1.0,1.0,,1.0,Yvandro Borges Sanches,,,2.0,,,,,,,,
10388404,home,Borussia M'gladbach,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176,447,M,,113920,EUR,714873600,D,18,18,True,7.0,3.0,2.0,1.0,2.0,4.0,3.0,,2.0,,,,8.0,8.0,6.3,4.0,0.0,0.0,0.00052166,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388404,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,,979144,EUR,1052956800,D,20,20,True,5.0,5.0,,,3.0,3.0,2.0,,1.0,,,,11.0,8.0,6.6,,0.0,0.0,0.0004886,0,,2.0,,,,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,
10388404,home,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,,103289,EUR,666316800,F,7,7,True,5.0,4.0,,,,1.0,4.0,,2.0,,,,11.0,7.0,6.6,2.0,0.0,0.0,0.0135274,0,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10388404,home,Borussia M'gladbach,Tobias Sippel,tobias-sippel,T. Sippel,G,21,180,101,M,,8772,EUR,574992000,G,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388404,home,Borussia M'gladbach,Tony Jantschke,tony-jantschke,T. Jantschke,D,,177,28,M,,33901,EUR,639446400,D,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388404,home,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,,962409,EUR,952992000,M,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388404,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,,1048650,EUR,1022630400,M,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388404,away,1. FC Köln,Marvin Schwäbe,marvin-schwabe,M. Schwäbe,G,1,189,324,M,,187185,EUR,798768000,G,20,20,False,45.0,40.0,13.0,8.0,36.0,38.0,7.0,,5.0,1.0,1.0,1.0,90.0,49.0,5.3,5.0,0.0,0.0,0.00159866,0,-1.6944,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388404,away,1. FC Köln,Benno Schmitz,benno-schmitz,B. Schmitz,D,6,182,70,M,,147775,EUR,785030400,D,2,2,False,22.0,8.0,6.0,,2.0,5.0,17.0,,3.0,,,,60.0,27.0,5.7,15.0,0.0,0.0,0.00732712,0,,6.0,,,,2.0,,,,,2.0,,2.0,3.0,,,,,,,,,,,,,,1.0,,,,,
10388404,away,1. FC Köln,Luca Kilian,kilian-luca,L. Kilian,D,15,190,102,M,,855676,EUR,936144000,D,15,15,False,27.0,21.0,6.0,2.0,16.0,19.0,8.0,5.0,4.0,,,,90.0,38.0,6.0,7.0,0.0,0.0,0.0027287,0,,5.0,,,,1.0,,,,,,,1.0,2.0,,,1.0,,,,,,,1.0,,2.0,,1.0,,,,,
10388404,away,1. FC Köln,Timo Hübers,timo-hubers,T. Hübers,D,4,190,271,M,,387220,EUR,837820800,D,4,4,False,56.0,41.0,8.0,1.0,34.0,41.0,15.0,4.0,10.0,,,,90.0,65.0,6.0,15.0,0.0,0.0,0.0019737,0,,7.0,,,,1.0,,,,,,,,2.0,,,1.0,1.0,,,1.0,,,2.0,,1.0,,1.0,,,,,
10388404,away,1. FC Köln,Jonas Hector,jonas-hector,J. Hector,D,,185,234,,,124544,EUR,643766400,D,14,14,False,33.0,29.0,2.0,2.0,16.0,19.0,19.0,2.0,7.0,,,,90.0,65.0,7.0,9.0,0.0,0.0,0.0784958,0,,14.0,5.0,1.0,1.0,11.0,1.0,1.0,,,2.0,1.0,,3.0,,,7.0,2.0,,,2.0,,,2.0,,,,1.0,,,,True,
10388404,away,1. FC Köln,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,ellyes_skhiri,591706,EUR,800064000,M,28,28,False,40.0,34.0,2.0,1.0,26.0,31.0,9.0,2.0,5.0,,,,90.0,53.0,6.5,8.0,0.0,0.0,0.0261558,0,,8.0,,,,3.0,1.0,,,1.0,,1.0,1.0,5.0,,,3.0,2.0,,,2.0,,,3.0,,,,1.0,,,,,
10388404,away,1. FC Köln,Dejan Ljubičić,dejan-ljubicic,D. Ljubičić,M,21,186,826,M,,869883,EUR,876268800,M,7,7,False,4.0,3.0,,,2.0,2.0,4.0,,,,,,40.0,11.0,6.4,3.0,0.0251,0.0,0.0312976,1,,2.0,2.0,1.0,,1.0,,,,,1.0,,,3.0,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,
10388404,away,1. FC Köln,Ondrej Duda,ondrej-duda,O. Duda,M,11,181,1115,M,,246319,EUR,786585600,M,18,18,False,11.0,8.0,,,3.0,4.0,7.0,,2.0,,,,60.0,19.0,6.2,6.0,0.0,0.0,0.0163869,0,,5.0,,,,2.0,,,,1.0,1.0,1.0,2.0,5.0,,,1.0,1.0,,,,,,,1.0,,,2.0,,,,,
10388404,away,1. FC Köln,Florian Kainz,florian-kainz,F. Kainz,M,11,176,502,M,,78781,EUR,719884800,M,11,11,False,9.0,7.0,1.0,,2.0,2.0,13.0,,3.0,,,,46.0,24.0,5.9,8.0,0.7884,0.9835,0.00352073,1,,6.0,6.0,1.0,,3.0,1.0,1.0,,,1.0,,3.0,7.0,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,,,2.0,1.0,1.0,,,
10388404,away,1. FC Köln,Linton Maina,linton-maina,L. Maina,M,37,173,490,M,,921033,EUR,930096000,F,37,37,False,15.0,11.0,,,4.0,4.0,12.0,,6.0,,,,75.0,22.0,6.2,10.0,0.0,0.0,0.0119038,0,,7.0,1.0,,,,2.0,,,1.0,,,1.0,6.0,,,,,,,2.0,,,,1.0,,,1.0,,,1.0,,
10388404,away,1. FC Köln,Steffen Tigges,steffen-tigges,S. Tigges,F,27,195,329,M,,826884,EUR,901843200,F,21,21,False,13.0,5.0,1.0,,4.0,7.0,6.0,,1.0,,,,60.0,18.0,6.4,8.0,0.0611,0.0,0.00028093,1,,1.0,,,2.0,2.0,,,,,,,2.0,5.0,,,,,1.0,,1.0,,,1.0,,,,2.0,,,,,
10388404,away,1. FC Köln,Kingsley Schindler,kingsley-schindler,K. Schindler,F,19,179,869,M,,169113,EUR,742435200,M,17,17,True,10.0,8.0,1.0,1.0,3.0,4.0,7.0,2.0,2.0,,,,50.0,21.0,6.1,8.0,0.0,0.0,0.0196357,0,,5.0,1.0,,1.0,2.0,1.0,,,1.0,,,1.0,5.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,,
10388404,away,1. FC Köln,Denis Huseinbašić,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,,1064842,EUR,994118400,M,8,8,True,8.0,7.0,1.0,1.0,2.0,2.0,6.0,,1.0,,,,30.0,17.0,7.2,3.0,0.3402,0.9579,0.00172209,1,,5.0,,,,3.0,1.0,,,1.0,,,,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
10388404,away,1. FC Köln,Sargis Adamyan,sargis-adamyan,S. Adamyan,F,22,184,434,M,,129927,EUR,738115200,F,23,23,True,5.0,4.0,,,2.0,2.0,3.0,1.0,3.0,,,,30.0,14.0,6.2,6.0,0.0,0.0,0.00121396,0,,2.0,,,1.0,1.0,2.0,,,1.0,,,,4.0,,,,,,,1.0,,,,1.0,,,,,,,,
10388404,away,1. FC Köln,Florian Dietz,florian-dietz,F. Dietz,F,13,188,85,M,,842215,EUR,902102400,F,33,33,True,7.0,4.0,,,2.0,2.0,5.0,,1.0,,,,30.0,9.0,6.4,5.0,0.0,0.0,0.00069003,0,,2.0,,,,,,,,2.0,,,,,,,,,,,,Florian,Dietz,,,,,,,,,,
10388404,away,1. FC Köln,Mark Uth,mark-uth,M. Uth,M,13,185,215,M,,110508,EUR,682992000,F,13,13,True,4.0,4.0,1.0,1.0,2.0,2.0,3.0,,,,,,15.0,7.0,6.7,1.0,0.0729,0.0503,0.00105672,1,,2.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
