match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_ballRecovery,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_duelLost,stat_totalClearance,stat_fouls,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_wasFouled,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_penaltyWon,stat_penaltyMiss,stat_challengeLost,stat_penaltyConceded,stat_penaltyFaced,stat_punches,stat_errorLeadToAGoal,stat_clearanceOffLine
13444516,home,Forward Madison FC,Wallis Lapsley,wallis-lapsley,W. Lapsley,G,36,196.0,3,M,884479,EUR,860976000.0,G,36,36,False,14.0,11.0,5.0,2.0,0.0,9.0,10.0,2.0,4.0,1.0,1.0,90.0,15.0,6.5,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444516,home,Forward Madison FC,Timmy Mehl,timmy-mehl,T. Mehl,D,,185.0,1,M,983708,EUR,809827200.0,D,5,5,False,88.0,81.0,10.0,6.0,0.0,29.0,29.0,52.0,59.0,,,90.0,98.0,7.6,8.0,1,5.0,3.0,3.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444516,home,Forward Madison FC,Laurie Bell,laurie-bell,L. Bell,D,20,188.0,1,M,865060,EUR,715305600.0,D,20,20,False,123.0,112.0,16.0,9.0,0.0,68.0,68.0,44.0,55.0,,,90.0,127.0,6.9,11.0,0,2.0,,,,5.0,2.0,1.0,,,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
13444516,home,Forward Madison FC,Jacob Crull,jacob-crull,J. Crull,D,,182.0,5,M,1019846,EUR,875836800.0,D,16,16,False,130.0,119.0,10.0,7.0,0.0,43.0,44.0,76.0,86.0,,,90.0,152.0,8.2,17.0,0,7.0,1.0,1.0,,12.0,3.0,3.0,,,4.0,1.0,1.0,True,5.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
13444516,home,Forward Madison FC,Ferrety Sousa,ferrety-sousa,F. Sousa,D,,168.0,10,M,881511,EUR,662083200.0,M,25,25,False,22.0,19.0,,,0.0,6.0,7.0,13.0,15.0,,,62.0,47.0,7.8,13.0,2,4.0,5.0,2.0,1.0,4.0,2.0,2.0,,,5.0,3.0,2.0,,4.0,1.0,,,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
13444516,home,Forward Madison FC,Jackson Dietrich,jackson-dietrich,J. Dietrich,M,7,182.0,3,M,982947,EUR,830044800.0,M,7,7,False,31.0,28.0,,,0.0,14.0,14.0,14.0,17.0,,,62.0,44.0,7.4,4.0,1,6.0,,,1.0,2.0,2.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,2.0,1.0,1.0,,,,4.0,,,,,,,,,,,,
13444516,home,Forward Madison FC,José Carrera-Garcia,jose-carrera-garcia,J. Carrera-Garcia,M,,164.0,2,M,882426,EUR,806198400.0,M,21,21,False,87.0,80.0,4.0,3.0,0.0,25.0,25.0,55.0,62.0,,,83.0,97.0,7.3,11.0,1,3.0,,,,5.0,2.0,2.0,,,4.0,,2.0,,4.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,
13444516,home,Forward Madison FC,Nico Brown,nico-brown,N. Brown,M,77,180.0,7,M,983288,EUR,902793600.0,M,77,77,False,50.0,44.0,2.0,,0.0,18.0,18.0,26.0,32.0,,,90.0,77.0,7.7,14.0,2,15.0,10.0,8.0,,7.0,3.0,3.0,,,5.0,1.0,1.0,,2.0,,1.0,,,,2.0,1.0,,1.0,,4.0,1.0,1.0,1.0,1.0,,,,,,,,
13444516,home,Forward Madison FC,Garrett McLaughlin,garrett-mclaughlin,G. McLaughlin,F,,183.0,8,M,884305,EUR,879120000.0,F,9,9,False,22.0,15.0,,,1.0,5.0,6.0,10.0,16.0,,,62.0,34.0,7.4,10.0,1,6.0,1.0,,,1.0,3.0,3.0,,,3.0,,,,,,1.0,2.0,,1.0,,3.0,,1.0,,1.0,1.0,,,,,,,,,,,
13444516,home,Forward Madison FC,Derek Gebhard,derek-gebhard,D. Gebhard,F,17,183.0,6,M,881621,EUR,813715200.0,F,17,17,False,25.0,24.0,2.0,2.0,0.0,6.0,6.0,18.0,19.0,,,90.0,40.0,7.3,5.0,4,5.0,2.0,,2.0,7.0,2.0,1.0,,,3.0,,,,,,,1.0,,1.0,1.0,3.0,,,,2.0,1.0,1.0,2.0,,,,,,,,,
