match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,captain,stat_goals,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed,stat_goodHighClaim,stat_totalOffside
10382225,home,RKC Waalwijk,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,16.0,7.0,8.0,7.0,10.0,6.0,1.0,1.0,11.0,1.0,1.0,4.0,4.0,1.0,90.0,31.0,7.4,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382225,home,RKC Waalwijk,Jurien Gaari,jurien-gaari,J. Gaari,D,3,181,58,M,884944,EUR,756604800,D,23,23,False,61.0,56.0,2.0,32.0,32.0,29.0,6.0,,11.0,4.0,2.0,,,,90.0,75.0,6.8,10.0,0,2.0,24.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
10382225,home,RKC Waalwijk,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,46.0,41.0,3.0,31.0,35.0,11.0,4.0,6.0,7.0,3.0,1.0,,,,90.0,64.0,7.0,8.0,0,2.0,10.0,2.0,,7.0,,,,,2.0,3.0,5.0,1.0,1.0,,,,,,,,,,,,,,,
10382225,home,RKC Waalwijk,Dario Van Den Buijs,dario-van-den-buijs,D. V. D. Buijs,D,33,188,65,M,783468,EUR,810864000,D,24,24,False,48.0,39.0,3.0,22.0,23.0,27.0,1.0,,4.0,1.0,1.0,,,,45.0,57.0,7.0,11.0,2,1.0,18.0,1.0,,1.0,,,,,,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10382225,home,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,2,184,104,M,798179,EUR,880329600,M,2,2,False,53.0,47.0,1.0,20.0,21.0,33.0,2.0,1.0,7.0,1.0,,,,,90.0,66.0,7.2,9.0,1,1.0,27.0,,,1.0,,,1.0,1.0,,2.0,1.0,,,1.0,,,,3.0,,,1.0,,,,,,,
10382225,home,RKC Waalwijk,Iliass Bel Hassani,iliass-bel-hassani,I. Bel Hassani,M,,173,104,M,128799,EUR,716601600,M,11,11,False,41.0,31.0,1.0,7.0,8.0,42.0,5.0,,2.0,,,,,,82.0,66.0,6.6,23.0,3,,25.0,1.0,,7.0,5.0,,5.0,4.0,,3.0,,,1.0,9.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,
10382225,home,RKC Waalwijk,Vurnon Anita,vurnon-anita,V. Anita,M,,166,66,M,15007,EUR,607651200,M,6,6,False,57.0,51.0,2.0,20.0,23.0,34.0,4.0,2.0,5.0,2.0,1.0,,,,82.0,67.0,7.0,6.0,0,1.0,31.0,,,1.0,1.0,,,,2.0,,,,2.0,,,,,1.0,,,,,,,,,,
10382225,home,RKC Waalwijk,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,14,14,False,48.0,41.0,3.0,16.0,19.0,29.0,7.0,1.0,8.0,5.0,2.0,,,,90.0,65.0,6.9,9.0,2,1.0,25.0,1.0,,9.0,5.0,1.0,3.0,2.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,
10382225,home,RKC Waalwijk,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,M,5,5,False,38.0,33.0,2.0,22.0,25.0,14.0,5.0,,8.0,,,,,,67.0,54.0,6.8,9.0,0,1.0,12.0,,,4.0,1.0,2.0,6.0,5.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,
10382225,home,RKC Waalwijk,Michiel Kramer,michiel-kramer,M. Kramer,F,29,195,192,M,36781,EUR,597110400,F,29,29,False,8.0,7.0,,1.0,1.0,7.0,,2.0,1.0,,,,,,89.0,18.0,7.0,3.0,3,,6.0,1.0,,2.0,,,,,,2.0,1.0,,,,,2.0,,,,,1.0,True,1.0,,,,,
10382225,home,RKC Waalwijk,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187,138,M,163541,EUR,703468800,F,20,20,False,49.0,38.0,3.0,12.0,13.0,38.0,8.0,,3.0,1.0,,,,,90.0,71.0,7.8,17.0,3,2.0,28.0,2.0,,10.0,3.0,2.0,7.0,6.0,,3.0,2.0,,1.0,2.0,2.0,2.0,,3.0,,,1.0,,,1.0,,,,
10382225,home,RKC Waalwijk,Florian Jozefzoon,florian-jozefzoon,F. Jozefzoon,M,,173,88,M,121777,EUR,666057600,F,10,10,True,6.0,5.0,,1.0,2.0,4.0,4.0,,2.0,3.0,2.0,,,,45.0,15.0,7.9,3.0,2,,4.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,
10382225,home,RKC Waalwijk,Julen Lobete,julen-lobete,J. Lobete,F,24,176,172,M,1006232,EUR,969235200,F,7,7,True,6.0,5.0,,2.0,2.0,5.0,3.0,,2.0,,,,,,23.0,17.0,7.4,8.0,1,,3.0,,,3.0,,3.0,3.0,3.0,,2.0,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,
10382225,home,RKC Waalwijk,Saïd Bakari,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,M,22,22,True,6.0,5.0,,2.0,2.0,4.0,1.0,,3.0,1.0,1.0,,,,8.0,12.0,6.9,2.0,0,,3.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
10382225,home,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,5,195,495,M,1010846,EUR,978480000,M,33,33,True,6.0,5.0,,1.0,1.0,5.0,3.0,,1.0,1.0,1.0,,,,8.0,12.0,6.7,2.0,1,,4.0,,,1.0,,1.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,
10382225,home,RKC Waalwijk,Lars Nieuwpoort,lars-nieuwpoort,L. Nieuwpoort,D,,189,9,,339893,EUR,783388800,D,15,15,True,,,,,,,1.0,1.0,,1.0,1.0,,,,11.0,2.0,6.7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382225,home,RKC Waalwijk,Joel Pereira,joel-pereira,J. Pereira,G,1,188,279,M,788135,EUR,835920000,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
