match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_blockedScoringAttempt,stat_outfielderBlock,stat_aerialLost,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_errorLeadToAGoal,stat_bigChanceMissed
14035924,home,RSC Anderlecht,Colin Coosemans,,,colin-coosemans,C. Coosemans,G,26,185,265,M,122399,EUR,712800000,G,26,26,False,True,17.0,9.0,13.0,5.0,0.0,6.0,7.0,3.0,10.0,1.0,2.0,1.0,90.0,19.0,6.5,8.0,0.00099305,0,-0.2669,0.09,0.06,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035924,home,RSC Anderlecht,Ilay Camara,Ilay Camara,,camara-ilay,I. Camara,M,7,174,4171,M,1397747,EUR,1042848000,D,7,7,False,,31.0,26.0,1.0,1.0,0.0,8.0,10.0,18.0,21.0,,1.0,,71.0,46.0,6.3,12.0,0.0289275,2,,-0.03,0.26,-0.24,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0678,0.0291,-0.21,,,,,,,,,,,,,,,,,,,,,
14035924,home,RSC Anderlecht,Lucas Hey,Lucas Hey,,lucas-hey,L. Hey,D,3,189,338,M,1122698,EUR,1050192000,D,3,3,False,,43.0,37.0,3.0,1.0,0.0,13.0,15.0,24.0,28.0,4.0,6.0,,90.0,53.0,6.8,7.0,0.0246127,0,,0.31,0.01,-0.14,,4.0,5.0,1.0,,,,,,1.0,,2.0,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14035924,home,RSC Anderlecht,Marco Kana,,,marco-kana,M. Kana,D,55,183,383,M,964759,EUR,1028764800,D,55,55,False,,48.0,47.0,5.0,4.0,0.0,31.0,31.0,16.0,17.0,5.0,4.0,,90.0,59.0,7.2,1.0,0.021066,1,,0.35,0.07,-0.06,,2.0,2.0,1.0,,,,,,1.0,,1.0,,0.0284,,0.01,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
14035924,home,RSC Anderlecht,Ludwig Augustinsson,,,ludwig-augustinsson,L. Augustinsson,D,6,181,394,M,138546,EUR,766886400,D,6,6,False,,42.0,34.0,4.0,3.0,0.0,8.0,10.0,26.0,32.0,5.0,1.0,,90.0,64.0,7.0,11.0,0.0564194,0,,0.29,0.08,-0.1,2.0,2.0,3.0,1.0,,,,,,1.0,,,,,,,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,
14035924,home,RSC Anderlecht,Nathan-Dylan Saliba,Nathan Saliba,,nathan-saliba,N. Saliba,M,13,173,636,M,1093229,EUR,1076112000,M,13,13,False,,24.0,18.0,3.0,3.0,0.0,5.0,8.0,13.0,16.0,,,,58.0,39.0,6.8,9.0,0.0255748,2,,0.03,-0.02,0.13,,2.0,5.0,1.0,1.0,1.0,,,,,3.0,,,0.0376,,-0.13,,,4.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,
14035924,home,RSC Anderlecht,Nathan De Cat,Nathan De Cat,,nathan-de-cat,N. D. Cat,M,74,192,1673,M,1637689,EUR,1216425600,M,74,74,False,,41.0,28.0,8.0,3.0,0.0,12.0,14.0,16.0,27.0,,6.0,,90.0,49.0,6.6,14.0,0.0268068,0,,0.31,-0.09,-0.2,,5.0,2.0,3.0,,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
14035924,home,RSC Anderlecht,Thorgan Hazard,,,thorgan-hazard,T. Hazard,F,11,174,3646,M,94286,EUR,733363200,M,11,11,False,,62.0,50.0,5.0,5.0,1.0,17.0,18.0,33.0,44.0,,6.0,,90.0,85.0,7.7,22.0,0.314972,3,,0.35,0.6,-0.13,5.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,,,4.0,1.0,,0.7466,0.8075,0.15,1.0,,1.0,1.0,,,,,4.0,THazard,2.0,1.0,,,,,,,,,
14035924,home,RSC Anderlecht,Adriano Bertaccini,,,adriano-bertaccini,A. Bertaccini,F,91,173,746,M,867250,EUR,966124800,M,91,91,False,,12.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,9.0,,3.0,,58.0,21.0,7.6,6.0,0.0330588,3,,0.05,-0.28,-0.1,2.0,4.0,2.0,1.0,1.0,,,1.0,,,,1.0,,0.0529,0.038,0.53,1.0,1.0,,,1.0,2.0,,,,,,,1.0,,,,,,,,
14035924,home,RSC Anderlecht,Nilson Angulo,Nilson Angulo,,nilson-angulo,N. Angulo,F,10,182,4530,M,1116571,EUR,1055980800,M,19,19,False,,32.0,25.0,,,1.0,6.0,7.0,19.0,25.0,,6.0,,75.0,53.0,9.1,12.0,0.105749,4,,0.64,0.37,-0.15,3.0,9.0,9.0,3.0,5.0,3.0,1.0,2.0,,,,1.0,,0.2405,0.2609,0.51,2.0,1.0,4.0,3.0,,1.0,,2.0,5.0,,2.0,1.0,1.0,,,,,,,,
