match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_lastManTackle,stat_outfielderBlock,stat_challengeLost,stat_interceptionWon,captain,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals
14131895,home,CF Estrela Amadora,Kikas,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,98,98,False,4.0,2.0,,,0.0,,1.0,2.0,3.0,,1.0,,2.0,,,,,,81.0,8.0,6.4,4.0,0.0328993,,1,,-0.08,0.24,-0.01,,,,,,1.0,1.0,,,,1.0,,,2.0,1.0,,0.0288,1.0,-0.15,,,,,True,1.0,,,,,,
14131895,home,CF Estrela Amadora,Ianis Stoica,ianis-stoica,I. Stoica,F,10,180,563,M,910316,EUR,1039305600,F,10,10,True,8.0,7.0,1.0,,0.0,4.0,4.0,3.0,4.0,,,,,,,,,,45.0,13.0,6.4,3.0,0.073572,,1,,0.11,0.04,-0.02,,,,2.0,1.0,,1.0,,,,,,,1.0,,1.0,0.0832,1.0,-0.15,,,,,,,1.0,0.2853,,,,
14131895,home,CF Estrela Amadora,Jorge Meireles,jorge-meireles,J. Meireles,F,18,175,132,M,1164070,EUR,1081036800,F,18,18,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,,,,16.0,11.0,6.4,4.0,0.0002672,,0,,-0.01,0.2,0.14,,,,,,1.0,3.0,1.0,,,,,,2.0,2.0,1.0,,,,,1.0,,,,,,,,,,
14131895,home,CF Estrela Amadora,Joao Gastao,gastao-joao,J. Gastao,F,89,180,63,M,2218660,EUR,1153526400,F,89,89,True,,,,,0.0,,,,0.0,,,,,,,,,,9.0,1.0,6.4,1.0,,,0,,-0.02,0.02,0.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14131895,home,CF Estrela Amadora,Alan Godoy,alan-godoy,A. Godoy,F,16,178,356,M,1015993,EUR,1052006400,F,13,13,True,6.0,4.0,1.0,,0.0,2.0,3.0,2.0,3.0,,,,1.0,,,,,,9.0,10.0,6.4,4.0,0.00084712,,1,,-0.05,0.03,-0.01,,,,1.0,,,,,,,1.0,,,1.0,,,0.0339,,0.0,,,,,,,,,,,,
14131895,home,CF Estrela Amadora,Leandro Antonetti,leandro-antonetti,L. Antonetti,F,7,189,330,M,1158547,EUR,1042416000,F,7,7,True,,,,,0.0,,,,,,,,,,,,,,11.0,,6.3,,,,0,,,,,,Leandro Antonetti,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14131895,home,CF Estrela Amadora,Diogo Pinto,diogo-pinto,D. Pinto,G,1,194,515,M,1142575,EUR,1087516800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131895,home,CF Estrela Amadora,Ryan,ryan,Ryan,D,,177,221,M,1086990,EUR,1021334400,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131895,home,CF Estrela Amadora,Issiar Drame,issiar-drame,I. Drame,D,5,196,173,M,857766,EUR,919123200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131895,home,CF Estrela Amadora,Alex Sola,alex-sola,A. Sola,M,63,173,71,M,2037671,EUR,1071360000,M,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Alex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131895,away,Vitória SC,Juan Castillo,juan-castillo,J. Castillo,G,25,191,379,M,1175004,EUR,1042416000,G,25,25,False,24.0,12.0,20.0,8.0,0.0,7.0,8.0,5.0,16.0,,,1.0,6.0,1.0,1.0,1.0,,,90.0,28.0,7.2,12.0,0.00155464,-0.0006,0,0.2853,0.11,0.0,0.21,0.0,Juan Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131895,away,Vitória SC,Miguel Maga,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,D,2,2,False,26.0,20.0,3.0,1.0,0.0,11.0,14.0,9.0,12.0,1.0,2.0,3.0,1.0,,,,,,90.0,42.0,7.3,8.0,0.0957695,,0,,0.31,0.09,-0.03,,Miguel Maga,,3.0,2.0,,1.0,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,
14131895,away,Vitória SC,Óscar Rivas,oscar-rivas,Ó. Rivas,D,4,190,113,M,1168093,EUR,954115200,D,4,4,False,30.0,28.0,2.0,1.0,0.0,24.0,25.0,4.0,5.0,1.0,1.0,7.0,2.0,,,,,,90.0,39.0,6.8,3.0,0.0196758,,0,,-0.13,0.17,0.17,,Óscar Rivas,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14131895,away,Vitória SC,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,28.0,24.0,5.0,3.0,1.0,10.0,11.0,14.0,17.0,1.0,2.0,5.0,2.0,,,,,,90.0,40.0,7.5,7.0,0.0844596,,0,,0.19,0.04,0.28,,,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,2.0,,,,,,,,
14131895,away,Vitória SC,João Mendes,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,13,13,False,31.0,20.0,5.0,,0.0,7.0,9.0,13.0,22.0,4.0,6.0,6.0,3.0,,,,,,90.0,60.0,6.9,23.0,0.00523888,,0,,-0.09,0.03,0.21,,,,5.0,,1.0,4.0,1.0,1.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,
14131895,away,Vitória SC,Beni Mukendi,beni-mukendi,B. Mukendi,M,16,180,646,M,1002367,EUR,1021939200,M,16,16,False,35.0,32.0,,,0.0,14.0,14.0,18.0,21.0,2.0,6.0,3.0,3.0,,,,,,90.0,46.0,7.3,4.0,0.0159797,,1,,0.16,0.09,0.24,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,,,1.0,0.0194,,-0.07,,,,,,,,,,,,
14131895,away,Vitória SC,Gonçalo Nogueira,nogueira-goncalo,G. Nogueira,M,30,180,113,M,1161004,EUR,1072569600,M,30,30,False,14.0,10.0,,,0.0,2.0,3.0,8.0,11.0,2.0,6.0,1.0,,,,,,,53.0,25.0,6.9,9.0,0.00751754,,0,,0.03,0.03,0.13,,Gonçalo Nogueira,,,,2.0,3.0,,2.0,1.0,,2.0,,3.0,1.0,,,,,,,,1.0,,,,,,,,
14131895,away,Vitória SC,Telmo Arcanjo,telmo-arcanjo,T. Arcanjo,M,18,180,559,M,1035280,EUR,993081600,M,18,18,False,15.0,13.0,,,0.0,2.0,2.0,11.0,13.0,,3.0,,3.0,,,,,,74.0,28.0,7.1,6.0,0.424928,,1,,0.45,0.28,0.0,,,,3.0,3.0,2.0,6.0,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,0.0163,3.0,-0.08,,,1.0,,,,,,1.0,1.0,,
14131895,away,Vitória SC,Miguel Nogueira,nogueira-miguel,M. Nogueira,M,88,182,50,M,2140143,EUR,1109462400,M,88,88,False,15.0,13.0,1.0,1.0,0.0,3.0,3.0,10.0,12.0,1.0,4.0,,1.0,,,,,,75.0,23.0,7.0,4.0,0.00801577,,1,,-0.11,0.01,-0.04,,,,,,,3.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,0.0344,,0.24,,,1.0,1.0,,,1.0,0.3297,,,,
14131895,away,Vitória SC,Gustavo Silva,gustavo-silva,G. Silva,F,11,180,417,M,1468082,EUR,928195200,M,11,11,False,21.0,13.0,2.0,,0.0,2.0,2.0,11.0,19.0,3.0,8.0,2.0,5.0,,,,,,90.0,54.0,6.5,19.0,0.0327369,,5,,0.11,0.36,-0.02,,,,1.0,,2.0,10.0,,2.0,,3.0,3.0,2.0,3.0,2.0,4.0,0.6505,1.0,-0.84,,,2.0,2.0,,,2.0,0.2353,,,1.0,
14131895,away,Vitória SC,Nélson Oliveira,nelson-oliveira,N. Oliveira,F,7,186,461,M,42898,EUR,681609600,F,7,7,False,9.0,8.0,2.0,2.0,0.0,2.0,2.0,6.0,7.0,,1.0,,3.0,,,,,,64.0,18.0,7.2,4.0,0.00710377,,4,,-0.05,0.01,-0.01,,,,,,1.0,3.0,1.0,,,2.0,,,2.0,1.0,1.0,0.6462,1.0,0.53,,,,,True,,2.0,0.7069,,,1.0,1.0
14131895,away,Vitória SC,Matija Mitrović,mitrovic-matija,M. Mitrović,M,6,182,261,M,1166097,EUR,1102809600,M,6,6,True,4.0,2.0,2.0,,0.0,,,2.0,4.0,,1.0,2.0,1.0,,,,,,37.0,17.0,6.7,6.0,0.00297214,,1,,0.03,0.07,0.16,,Matija Mitrovic,,1.0,,,1.0,1.0,,,,1.0,1.0,2.0,,,0.0304,1.0,0.01,,,,3.0,,,,,,1.0,,
14131895,away,Vitória SC,Noah Saviolo,noah-saviolo,N. Saviolo,F,48,181,167,M,1153328,EUR,1078617600,F,48,48,True,3.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,26.0,6.0,6.6,3.0,0.00829899,,0,,-0.01,0.03,0.0,,Noah Saviolo,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,
14131895,away,Vitória SC,Alioune Ndoye,alioune-ndoye,A. Ndoye,F,90,186,958,M,1063255,EUR,1002153600,F,90,90,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,16.0,6.0,7.5,3.0,0.00594554,,1,,0.02,-0.01,-0.01,,,,,,3.0,3.0,,,,,,,2.0,,2.0,0.0738,,0.53,,,,,,,1.0,0.2706,,,,1.0
14131895,away,Vitória SC,Nuno Santos,nuno-santos,N. Santos,M,10,180,2173,M,930552,EUR,920332800,M,77,77,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,,,2.0,,,,,,15.0,8.0,6.9,,0.106845,,0,,0.25,0.15,0.13,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14131895,away,Vitória SC,Charles,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131895,away,Vitória SC,Orest Lebedenko,orest-lebedenko,O. Lebedenko,D,17,174,156,M,844409,EUR,906508800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131895,away,Vitória SC,Miguel Nóbrega,miguel-nobrega,M. Nóbrega,D,3,186,137,M,1066233,EUR,955929600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131895,away,Vitória SC,Fabio Blanco,blanco-fabio,F. Blanco,M,22,179,419,M,1130363,EUR,1077062400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131895,away,Vitória SC,Rica Rocha,rica-rocha,R. Rocha,M,80,182,20,M,2217380,EUR,1062892800,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
