match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_ownGoals,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_unsuccessfulTouch,captain,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,player_firstName,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,stat_challengeLost,player_lastName,stat_punches,stat_errorLeadToAShot,stat_totalOffside
13329558,home,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4215,M,994363,EUR,1029628800,G,1,1,False,41.0,28.0,14.0,1.0,0.0,28.0,33.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,90.0,45.0,5.4,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329558,home,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1145,M,219572,EUR,695433600,D,34,34,False,20.0,16.0,4.0,1.0,1.0,8.0,9.0,13.0,,,,,,,90.0,32.0,7.0,6.0,0,9.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
13329558,home,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3187,M,962012,EUR,960422400,D,29,29,False,44.0,41.0,6.0,4.0,0.0,30.0,31.0,13.0,3.0,,,,,,90.0,53.0,6.8,4.0,0,11.0,,,2.0,2.0,2.0,,3.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
13329558,home,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1907,M,115365,EUR,690681600,D,5,5,False,52.0,48.0,5.0,1.0,0.0,40.0,40.0,12.0,2.0,,,,,,45.0,54.0,6.5,4.0,0,8.0,,,,,1.0,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,
13329558,home,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4014,M,914691,EUR,970272000,D,2,2,False,39.0,33.0,4.0,3.0,0.0,17.0,20.0,22.0,5.0,,,,,,90.0,69.0,7.6,14.0,1,16.0,3.0,,1.0,3.0,12.0,,2.0,9.0,6.0,,,1.0,,2.0,,TariqLamptey,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,
13329558,home,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,26183,M,1199043,EUR,1073088000,M,20,20,False,32.0,30.0,2.0,2.0,0.0,16.0,17.0,16.0,3.0,,,,,,75.0,45.0,6.5,6.0,0,14.0,1.0,,,4.0,4.0,,2.0,2.0,2.0,2.0,,,,1.0,,carlos_baleba,1.0,2.0,1.0,,1.0,,,,,,,,,,
13329558,home,Brighton & Hove Albion,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,D,13,182,1558,M,1142315,EUR,1113177600,M,41,41,False,43.0,42.0,1.0,,0.0,26.0,26.0,17.0,8.0,,,,,,68.0,49.0,6.7,3.0,0,16.0,,,,2.0,,,1.0,,,,,,1.0,,,,2.0,,,,,Jack Hinshelwood,1.0,,,,,,,,
13329558,home,Brighton & Hove Albion,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180,7041,M,1400106,EUR,1090454400,M,17,17,False,16.0,9.0,3.0,,0.0,2.0,3.0,18.0,4.0,,,,,,90.0,35.0,6.9,14.0,0,9.0,5.0,2.0,,3.0,4.0,,3.0,4.0,3.0,1.0,1.0,,1.0,2.0,,minteh01,2.0,,,,,,,,,,,,,,
13329558,home,Brighton & Hove Albion,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3505,M,946695,EUR,1019260800,M,14,14,False,12.0,6.0,1.0,1.0,1.0,1.0,2.0,10.0,1.0,,,,,,75.0,21.0,8.0,10.0,1,5.0,,,1.0,5.0,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,
13329558,home,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20697,M,936849,EUR,864086400,M,22,22,False,38.0,35.0,1.0,,0.0,13.0,13.0,25.0,2.0,,,,,,90.0,56.0,7.4,9.0,2,22.0,,,,6.0,4.0,,,2.0,1.0,,1.0,2.0,,1.0,,KaoruM,2.0,3.0,1.0,,1.0,,,2.0,1.0,,,,,,
13329558,home,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4466,M,33902,EUR,659577600,F,18,18,False,20.0,15.0,1.0,1.0,0.0,4.0,6.0,14.0,1.0,,,,,,89.0,25.0,6.9,5.0,1,11.0,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
13329558,home,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,499,M,216308,EUR,789177600,D,4,4,True,27.0,27.0,,,0.0,20.0,20.0,7.0,,,,,,,45.0,33.0,6.9,,0,7.0,,,,1.0,,,1.0,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,
13329558,home,Brighton & Hove Albion,Diego Gómez,diego-gomez,D. Gómez,M,25,185,11191,M,1065588,EUR,1048723200,M,25,25,True,15.0,14.0,1.0,1.0,0.0,6.0,6.0,9.0,2.0,,,,,,22.0,24.0,7.2,3.0,1,8.0,,,,,3.0,,,3.0,2.0,,,,3.0,1.0,,,,,,,,Diego Gomez,,,,1.0,,,,,
13329558,home,Brighton & Hove Albion,Yasin Ayari,yasin-ayari,Y. Ayari,M,26,172,2679,M,1036269,EUR,1065398400,M,26,26,True,7.0,6.0,,,0.0,4.0,4.0,3.0,,,,,,,15.0,9.0,6.5,1.0,0,2.0,,,,2.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
13329558,home,Brighton & Hove Albion,João Pedro,joao-pedro,J. Pedro,F,20,182,99739,M,975079,EUR,1001462400,F,9,9,True,10.0,6.0,1.0,1.0,0.0,,,11.0,2.0,,,,,,15.0,23.0,6.8,10.0,0,6.0,1.0,,1.0,3.0,4.0,,,3.0,2.0,,,1.0,,3.0,,joaopedro,2.0,,,,,,,,,,,,,,
13329558,home,Brighton & Hove Albion,Matt O'Riley,matt-oriley,M. O'Riley,M,33,187,5031,M,891829,EUR,974764800,M,33,33,True,3.0,2.0,1.0,,0.0,1.0,2.0,1.0,,,,,,,1.0,3.0,,1.0,0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
13329558,home,Brighton & Hove Albion,Tom McGill,tom-mcgill,T. McGill,G,38,185,454,M,1007073,EUR,953942400,G,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329558,home,Brighton & Hove Albion,Eiran Cashin,cashin-eiran-joe,E. J. Cashin,D,20,184,469,M,998928,EUR,1005264000,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329558,home,Brighton & Hove Albion,Simon Adingra,simon-adingra,S. Adingra,M,24,175,54880,M,1110842,EUR,1009843200,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,simon.adingra,,,,,,,,,,,,,,,
13329558,home,Brighton & Hove Albion,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178,2923,M,1198075,EUR,1085961600,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Brajan Gruda,,,,,,,,,
13329558,away,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18384,M,920546,EUR,879811200,G,1,1,False,45.0,31.0,20.0,7.0,0.0,31.0,39.0,6.0,11.0,,,1.0,,,90.0,56.0,6.3,14.0,0,,,,,,,,1.0,,,,,,,,,RS1,,,,,,,,,,,,,1.0,,
