match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_firstName,captain,player_lastName,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
12544949,home,Al Wehda,Abdulrahman Al-Shammari,abdulrahman-al-shammeri,A. Al-Shammari,G,44,170.0,14,M,974152,EUR,963014400.0,G,21,21,False,28.0,25.0,6.0,3.0,0.0,25.0,26.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,90.0,34.0,5.9,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12544949,home,Al Wehda,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800.0,D,2,2,False,51.0,37.0,6.0,3.0,0.0,15.0,20.0,38.0,,3.0,6.0,1.0,2.0,1.0,,90.0,85.0,7.3,28.0,0,24.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,
12544949,home,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600.0,D,17,17,False,64.0,54.0,11.0,7.0,0.0,36.0,38.0,26.0,2.0,5.0,6.0,3.0,4.0,,,90.0,72.0,6.4,12.0,0,18.0,,,5.0,,2.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
12544949,home,Al Wehda,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190.0,4432,M,877103,EUR,699321600.0,D,5,5,False,48.0,42.0,14.0,11.0,0.0,23.0,24.0,24.0,2.0,2.0,4.0,4.0,5.0,,,90.0,59.0,6.9,6.0,3,19.0,,,3.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12544949,home,Al Wehda,Ali Makki,ali-makki,A. Makki,D,5,174.0,20,M,1399144,EUR,924566400.0,D,22,22,False,24.0,22.0,3.0,2.0,0.0,10.0,10.0,15.0,1.0,2.0,5.0,1.0,2.0,1.0,,89.0,43.0,7.0,6.0,0,12.0,1.0,,1.0,1.0,,,,,,3.0,3.0,3.0,1.0,,,,,Ali Makki,,,,,,,,,,,,
12544949,home,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800.0,M,8,8,False,75.0,67.0,11.0,8.0,1.0,30.0,32.0,44.0,1.0,2.0,5.0,3.0,7.0,2.0,,90.0,85.0,7.5,8.0,2,38.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
12544949,home,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000.0,M,4,4,False,57.0,47.0,7.0,2.0,0.0,30.0,34.0,23.0,2.0,9.0,3.0,1.0,2.0,1.0,,90.0,64.0,6.0,12.0,0,17.0,,,1.0,2.0,2.0,,,,,1.0,1.0,,,3.0,,,,,True,,,,,,,,,,,
12544949,home,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800.0,M,80,80,False,17.0,13.0,,,0.0,4.0,6.0,12.0,1.0,7.0,1.0,1.0,5.0,,,74.0,28.0,6.3,11.0,1,9.0,1.0,,,,4.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
12544949,home,Al Wehda,Nawaf Alazizi,nawaf-al-azizi,N. Alazizi,M,,170.0,7,M,979394,EUR,934243200.0,M,16,16,False,26.0,22.0,2.0,2.0,0.0,7.0,8.0,21.0,1.0,8.0,6.0,,,1.0,,66.0,44.0,7.2,8.0,1,16.0,3.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,,1.0,,,,,,,,,,,,,,
12544949,home,Al Wehda,Craig Goodwin,craig-goodwin,C. Goodwin,M,11,183.0,692,M,220113,EUR,692841600.0,M,23,23,False,28.0,26.0,3.0,2.0,1.0,9.0,9.0,24.0,1.0,6.0,6.0,,4.0,,,90.0,51.0,9.5,11.0,3,19.0,5.0,2.0,,1.0,1.0,3.0,1.0,1.0,,5.0,5.0,2.0,4.0,1.0,1.0,2.0,,,,,2.0,,,,,,,,,
12544949,home,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183.0,2180,M,29774,EUR,613958400.0,F,9,9,False,6.0,5.0,,,0.0,2.0,2.0,4.0,,2.0,1.0,,1.0,,,66.0,11.0,6.3,3.0,2,3.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,
12544949,home,Al Wehda,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172.0,214,M,385708,EUR,822873600.0,F,7,7,True,10.0,8.0,1.0,,0.0,1.0,1.0,10.0,,1.0,1.0,,,,,24.0,13.0,6.7,2.0,0,8.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
12544949,home,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173.0,80,M,1085115,EUR,916617600.0,M,24,24,True,10.0,7.0,1.0,,0.0,3.0,4.0,7.0,,2.0,1.0,1.0,,,,24.0,14.0,6.0,5.0,1,4.0,1.0,,1.0,,,,,,,,,1.0,,2.0,1.0,,,Abdulaziz Noor,,,,1.0,,,,,,,,
12544949,home,Al Wehda,Mourad Khodari,murad-khadhari,M. Khodari,F,77,171.0,66,M,1517639,EUR,1047427200.0,F,77,77,True,4.0,4.0,,,0.0,4.0,4.0,2.0,1.0,3.0,,,3.0,,,16.0,13.0,7.1,5.0,3,,2.0,,,,,2.0,,,,,,1.0,,,1.0,2.0,,,,,1.0,1.0,,1.0,,,,,,
12544949,home,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,989764,EUR,978048000.0,M,28,28,True,2.0,2.0,,,0.0,,,3.0,2.0,2.0,1.0,,,,,14.0,5.0,6.5,1.0,1,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
12544949,home,Al Wehda,Ahmed Al Rashidi,ahmed-al-rashidi,A. A. Rashidi,G,47,180.0,5,M,1549265,EUR,1026864000.0,G,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Ahmed Al Rashidi,,,,,,,,,,,,
12544949,home,Al Wehda,Abdullah Fallatah,abdullah-fallatah,A. Fallatah,G,54,,18,M,1916466,EUR,1190073600.0,G,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Abdullah Fallatah,,,,,,,,,,,,
12544949,home,Al Wehda,Mohammed Al Sufyani,mohammed-al-sufyani,M. A. Sufyani,D,55,,1,M,976555,EUR,,D,55,55,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
