match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_clearanceOffLine,stat_lastManTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_goals,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,captain,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12240571,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,F,8,8,False,48.0,40.0,9.0,5.0,1.0,12.0,12.0,31.0,44.0,,3.0,5.0,,,,89.0,71.0,8.1,18.0,0.248517,2,,8.0,3.0,5.0,,,2.0,,1.0,2.0,1.0,0.0464,5.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,3.0,0.1347,,2.0,1.0,,,True,,,,
12240571,home,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,11,11,True,3.0,,,,0.0,,,,3.0,,,1.0,,,,8.0,4.0,7.4,3.0,,1,,,,1.0,,,,,,,,0.0499,,,,,,,1.0,1.0,,1.0,,0.2939,1.0,,,,,,,,,
12240571,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51689,M,LichaMartínez,859999,EUR,885081600,D,6,6,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,1.0,,,,,15.0,3.0,6.3,1.0,0.00013588,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12240571,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,F,10,10,True,5.0,4.0,2.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0,1.0,,,,,15.0,11.0,6.5,2.0,0.0010909,1,,,,2.0,1.0,1.0,2.0,,,,,0.0919,,,,,,,,1.0,,,,,,,,,,,,,,
12240571,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,True,5.0,3.0,,,0.0,,,3.0,5.0,,1.0,,,,,8.0,8.0,6.6,3.0,0.00932004,0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
12240571,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12240571,home,Manchester United,Willy Kambwala,Willy Kambwala,,kambwala-willy,W. Kambwala,D,5,192,2163,M,,1136721,EUR,1093392000,D,53,53,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12240571,home,Manchester United,Antony,,,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12240571,home,Manchester United,Toby Collyer,Toby Collyer,,toby-collyer,T. Collyer,M,33,180,7937,M,tobycollyer,1084356,EUR,1073088000,M,65,65,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12240571,home,Manchester United,Omari Forson,,,forson-omari,O. Forson,F,11,179,1036,M,,1153434,EUR,1090281600,M,62,62,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12240571,away,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,False,20.0,19.0,4.0,3.0,0.0,16.0,16.0,3.0,4.0,,,4.0,,3.0,5.0,90.0,32.0,7.1,2.0,0.00029946,0,-1.256,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,3.0,3.0,
12240571,away,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,36.0,24.0,5.0,1.0,0.0,14.0,17.0,14.0,27.0,1.0,1.0,2.0,,,,63.0,53.0,6.7,16.0,0.0621837,0,,8.0,4.0,1.0,,,2.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,True,,,,
12240571,away,Newcastle United,Emil Krafth,,,emil-krafth,E. Krafth,D,17,184,985,M,,150396,EUR,775785600,D,17,17,False,49.0,42.0,3.0,,0.0,28.0,33.0,15.0,18.0,2.0,3.0,,,,,90.0,64.0,6.5,9.0,0.129775,1,,2.0,1.0,4.0,1.0,1.0,6.0,1.0,,,,0.0331,1.0,1.0,,,,,,3.0,1.0,,1.0,,,,,,,,,,,
12240571,away,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,False,59.0,53.0,4.0,2.0,0.0,45.0,46.0,8.0,13.0,3.0,6.0,,,,,90.0,74.0,6.6,7.0,0.00443985,2,,,,7.0,,1.0,4.0,1.0,,3.0,,0.0877,,,,,,2.0,2.0,5.0,,1.0,1.0,,,,,1.0,,,,,,
12240571,away,Newcastle United,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179,4167,M,lewishall_10,1136730,EUR,1094601600,D,20,20,False,61.0,54.0,8.0,5.0,0.0,22.0,27.0,33.0,37.0,,2.0,7.0,,,,90.0,87.0,7.5,15.0,0.209413,2,,3.0,1.0,4.0,2.0,,3.0,1.0,1.0,1.0,,0.0649,2.0,,,,,1.0,,,1.0,2.0,1.0,0.2619,1.0,3.0,,,,,,,,
12240571,away,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1652,M,,866191,EUR,878169600,M,36,36,False,27.0,22.0,3.0,2.0,0.0,11.0,13.0,11.0,14.0,,,6.0,,,,77.0,33.0,6.2,6.0,0.0305262,2,,,,,,,,,,,,0.5474,1.0,,1.0,,,,,,,1.0,1.0,0.4557,,,,2.0,,,,,,
12240571,away,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,50.0,43.0,2.0,2.0,0.0,20.0,21.0,23.0,29.0,1.0,11.0,11.0,,,,90.0,68.0,7.1,11.0,0.0747801,3,,,,3.0,3.0,1.0,,,1.0,4.0,4.0,0.1129,,,1.0,,,3.0,,1.0,2.0,1.0,1.0,0.0387,,1.0,,,,,,,,
12240571,away,Newcastle United,Elliot Anderson,,,elliot-anderson,E. Anderson,M,8,179,7705,M,,994546,EUR,1036540800,M,32,32,False,16.0,14.0,,,0.0,4.0,4.0,10.0,14.0,,3.0,3.0,,,,62.0,31.0,6.8,7.0,0.00866099,1,,2.0,,4.0,2.0,,,,,,1.0,0.0406,,,1.0,,,,1.0,1.0,2.0,,1.0,,,2.0,,,,,,,,
12240571,away,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,F,23,23,False,13.0,10.0,,,1.0,3.0,4.0,9.0,14.0,,4.0,4.0,,,,62.0,27.0,7.5,7.0,0.390208,0,,5.0,2.0,2.0,1.0,,2.0,,1.0,1.0,3.0,,2.0,1.0,,,,1.0,,,,,,,,,2.0,,,,,,,
12240571,away,Newcastle United,Alexander Isak,,,alexander-isak,A. Isak,F,9,193,100485,M,AlexIsak,823941,EUR,937872000,F,14,14,False,23.0,21.0,1.0,1.0,0.0,7.0,8.0,14.0,15.0,2.0,5.0,3.0,,,,90.0,38.0,6.9,6.0,0.145953,3,,,,4.0,2.0,1.0,2.0,,,1.0,2.0,0.3199,2.0,,2.0,,,,1.0,2.0,,,2.0,,,,,1.0,2.0,,,,,1.0
12240571,away,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,10,10,False,39.0,29.0,4.0,3.0,0.0,5.0,9.0,27.0,38.0,,6.0,2.0,,,,90.0,65.0,8.4,21.0,0.200111,3,,8.0,3.0,7.0,5.0,1.0,1.0,,,1.0,1.0,0.7648,5.0,,1.0,,,,2.0,,4.0,1.0,1.0,0.1298,1.0,4.0,2.0,,,,,,,
12240571,away,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,F,7,7,True,16.0,10.0,1.0,,0.0,3.0,5.0,7.0,11.0,5.0,8.0,,,,,28.0,24.0,7.6,7.0,0.191948,3,,,,3.0,1.0,,,,,,2.0,0.2044,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,0.4258,,1.0,1.0,,,,,,,1.0
12240571,away,Newcastle United,Miguel Almirón,,,miguel-almiron,M. Almirón,M,10,174,8461,M,miguel_almiron,333373,EUR,760838400,M,24,24,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,1.0,,,,,28.0,7.0,6.5,1.0,0.00308354,0,,,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
12240571,away,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3172,M,,101882,EUR,693187200,D,5,5,True,14.0,12.0,7.0,5.0,0.0,4.0,4.0,8.0,11.0,,,1.0,,,,27.0,21.0,6.6,3.0,0.00628513,1,,1.0,,3.0,,,2.0,1.0,,,,0.0179,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,
12240571,away,Newcastle United,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5550,M,,855647,EUR,881625600,M,15,15,True,9.0,8.0,,,0.0,1.0,1.0,9.0,10.0,,2.0,2.0,,,,13.0,13.0,6.8,1.0,0.021638,0,,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12240571,away,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198,4628,M,npope29,162653,EUR,703641600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12240571,away,Newcastle United,Alex Murphy,,,alex-murphy,A. Murphy,D,37,188,717,M,,1125214,EUR,1088121600,D,54,54,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12240571,away,Newcastle United,Paul Dummett,,,paul-dummett,P. Dummett,D,,183,154,M,,185995,EUR,685843200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12240571,away,Newcastle United,Matt Ritchie,,,matt-ritchie,M. Ritchie,M,30,173,303,M,,42699,EUR,621388800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12240571,away,Newcastle United,Joe White,,,joe-white,J. White,M,30,186,206,M,,994550,EUR,1033430400,M,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
