match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_challengeLost,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_goalAssist,player_sofascoreId,stat_goals
11401852,home,Vitesse,Miliano Jonathans,jonathans-miliano,M. Jonathans,M,178.0,5668,M,1211982,EUR,1081123200,F,26,26,True,4.0,3.0,1.0,1.0,,,3.0,4.0,2.0,,,,,,14.0,8.0,6.5,3.0,0.0,0.0,0.00569,0,,26,,3.0,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,,
11401852,home,Vitesse,Markus Schubert,schubert-markus,M. Schubert,G,186.0,110,M,795006,EUR,897609600,G,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401852,home,Vitesse,Tom Bramel,bramel-tom,T. Bramel,G,196.0,72,M,1533788,EUR,1122163200,G,55,55,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,26,,,,,,,,,Tom Bramel,,,,,,,,,,,,,,,,,,,,,,
11401852,home,Vitesse,Giovanni van Zwam,giovanni-van-zwam,G. v. Zwam,D,185.0,62,M,1119473,EUR,1073001600,D,43,43,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,25,,,,,,,,,Giovanni van Zwam,,,,,,,,,,,,,,,,,,,,,,
11401852,home,Vitesse,Mats Egbring,egbring-mats,M. Egbring,D,183.0,90,M,1514878,EUR,1158451200,D,56,56,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401852,home,Vitesse,Jordi Altena,altena-jordi,J. Altena,M,,103,M,1388307,EUR,1070496000,M,44,44,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401852,away,AZ Alkmaar,Mathew Ryan,mathew-ryan,M. Ryan,G,184.0,1521,M,134029,EUR,702691200,G,1,1,False,17.0,13.0,8.0,4.0,11.0,12.0,2.0,5.0,9.0,1.0,2.0,2.0,,,90.0,29.0,7.3,4.0,0.0,0.0,0.00066872,0,0.6873,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401852,away,AZ Alkmaar,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,179.0,2828,M,905347,EUR,962150400,D,2,2,False,39.0,31.0,6.0,2.0,17.0,19.0,18.0,31.0,5.0,,,,,,90.0,77.0,8.1,21.0,0.3671,0.6568,0.616228,5,,3,11.0,1.0,4.0,1.0,2.0,2.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,3.0,,1.0,,4.0,2.0,1.0,1.0,,,,
11401852,away,AZ Alkmaar,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,184.0,357,M,227196,EUR,845078400,D,25,25,False,38.0,35.0,1.0,,17.0,18.0,18.0,20.0,3.0,,,,,,90.0,48.0,7.3,3.0,0.0,0.0,0.0123639,0,,20,,1.0,6.0,2.0,2.0,,,,,,,2.0,2.0,,2.0,1.0,,2.0,,,,,,,,,,,,,
11401852,away,AZ Alkmaar,Alexandre Penetra,alexandre-penetra,A. Penetra,D,184.0,386,M,1004278,EUR,999993600,D,5,5,False,70.0,62.0,10.0,4.0,45.0,48.0,17.0,22.0,4.0,,,,,,90.0,72.0,7.3,8.0,0.0501,0.0,0.0224553,1,,5,,1.0,4.0,,1.0,1.0,,,,,,,,,,1.0,3.0,,,,,,,,1.0,,1.0,1.0,,,
11401852,away,AZ Alkmaar,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,185.0,958,M,1031283,EUR,1019520000,D,18,18,False,39.0,35.0,4.0,1.0,18.0,19.0,17.0,21.0,7.0,,,,,,90.0,61.0,7.0,9.0,0.0,0.0,0.00912793,0,,6,1.0,3.0,5.0,,2.0,,2.0,,,,1.0,1.0,1.0,,2.0,,,3.0,2.0,,,,,,,,,,,,
11401852,away,AZ Alkmaar,Jordy Clasie,jordy-clasie,J. Clasie,M,169.0,219,M,116946,EUR,677980800,M,8,8,False,45.0,40.0,2.0,,24.0,24.0,16.0,21.0,5.0,,,,,,84.0,54.0,6.9,9.0,0.0,0.0,0.0124933,0,,8,,3.0,3.0,,3.0,1.0,2.0,1.0,,,1.0,,,,,,,2.0,1.0,,True,,,,,,,,,,
11401852,away,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,190.0,1199,M,980671,EUR,952560000,M,16,16,False,42.0,38.0,5.0,3.0,20.0,20.0,18.0,22.0,7.0,,,,,,90.0,56.0,7.2,8.0,0.0288,0.0,0.0164194,1,,10,,5.0,5.0,1.0,3.0,2.0,4.0,1.0,,,,,,1.0,2.0,3.0,,,1.0,,,,,,1.0,,1.0,,,,
11401852,away,AZ Alkmaar,Ernest Poku,ernest-poku,E. Poku,M,172.0,5105,M,1119502,EUR,1075248000,M,21,21,False,17.0,14.0,,,1.0,2.0,13.0,16.0,2.0,,,,,,72.0,29.0,6.6,11.0,0.2427,0.0,0.0698497,2,,19,1.0,5.0,3.0,,,,2.0,,,,1.0,4.0,2.0,,,2.0,1.0,,,,,1.0,,,1.0,,1.0,,,,
11401852,away,AZ Alkmaar,Dani de Wit,dani-de-wit,D. de Wit,M,183.0,552,M,855854,EUR,885945600,M,10,10,False,37.0,30.0,1.0,1.0,13.0,14.0,17.0,24.0,2.0,,,,,,90.0,53.0,7.6,10.0,0.2421,0.0,0.0326987,1,,20,1.0,10.0,10.0,,1.0,,1.0,5.0,,,1.0,,,,2.0,4.0,7.0,2.0,1.0,,,1.0,,,2.0,,,1.0,1.0,,
11401852,away,AZ Alkmaar,Myron Van Brederode,myron-van-brederode,M. V. Brederode,M,172.0,395,M,1012925,EUR,1057449600,M,19,19,False,20.0,20.0,1.0,1.0,6.0,6.0,14.0,15.0,7.0,,,,,,72.0,39.0,6.7,6.0,0.5201,0.1576,0.18425,2,,9,1.0,8.0,5.0,,1.0,1.0,1.0,,,,1.0,4.0,1.0,,3.0,1.0,,2.0,3.0,1.0,,1.0,2.0,,1.0,1.0,,,1.0,,
11401852,away,AZ Alkmaar,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,186.0,15284,M,795236,EUR,911606400,F,9,9,False,24.0,18.0,1.0,1.0,6.0,8.0,12.0,16.0,2.0,,,,,,83.0,41.0,8.6,13.0,0.3593,0.8172,0.0521852,3,,14,,4.0,2.0,,1.0,1.0,5.0,1.0,,,2.0,,,,,1.0,1.0,,,2.0,,,2.0,,3.0,,1.0,,,vangelis_pavlidis,2.0
11401852,away,AZ Alkmaar,Ruben van Bommel,ruben-van-bommel,R. van Bommel,M,191.0,2030,M,1212550,EUR,1091491200,F,15,15,True,6.0,5.0,,,3.0,4.0,2.0,4.0,2.0,,,,,,18.0,11.0,6.6,5.0,0.0,0.0,0.0110823,0,,7,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11401852,away,AZ Alkmaar,Đorđe Mihailović,dorde-mihailovic,Đ. Mihailović,M,178.0,760,M,869211,EUR,910656000,M,14,14,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,,,,,,18.0,9.0,6.9,1.0,0.0,0.0,0.0020098,0,,10,,2.0,3.0,,2.0,1.0,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,
11401852,away,AZ Alkmaar,Tiago Dantas,tiago-dantas,T. Dantas,M,169.0,1156,M,945097,EUR,977616000,M,6,6,True,6.0,4.0,1.0,,1.0,2.0,3.0,4.0,2.0,,,,,,9.0,7.0,6.8,3.0,0.0,0.0,0.0148533,0,,26,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,
11401852,away,AZ Alkmaar,Jens Odgaard,jens-odgaard,J. Odgaard,M,188.0,1839,M,826064,EUR,922838400,F,7,7,True,3.0,1.0,,,,,1.0,3.0,,,,,,,8.0,7.0,6.2,5.0,0.4814,0.2263,0.0174924,1,,21,,2.0,1.0,,,,2.0,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,,
11401852,away,AZ Alkmaar,Daniel Deen,daniel-deen,D. Deen,G,188.0,46,M,1066470,EUR,1045094400,G,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401852,away,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,189.0,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401852,away,AZ Alkmaar,Mees de Wit,mees-de-wit,M. de Wit,D,178.0,170,M,893559,EUR,892771200,D,34,34,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401852,away,AZ Alkmaar,Denso Kasius,denso-kasius,D. Kasius,D,186.0,391,M,1008111,EUR,1033862400,D,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401852,away,AZ Alkmaar,Maxim Dekker,maxim-dekker,M. Dekker,D,192.0,201,M,1119294,EUR,1082505600,D,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,4,,,,,,,,,Maxim Dekker,,,,,,,,,,,,,,,,,,,,,,
11401852,away,AZ Alkmaar,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,174.0,248,M,916947,EUR,1008633600,M,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
