match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_outfielderBlock,stat_errorLeadToAGoal,stat_ownGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalCross,stat_totalContest,stat_wonContest,stat_aerialLost,player_firstName,player_lastName,player_sofascoreId,stat_dispossessed,stat_bigChanceMissed,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_goals
14773686,home,Al-Fayha,Orlando Mosquera,orlando-mosquera,O. Mosquera,G,52,191.0,495,M,886041,EUR,788313600.0,G,52,52,False,18.0,15.0,3.0,1.0,0.0,15.0,17.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,90.0,24.0,4.6,3.0,4.542e-05,36.862027916329,6.0,18.375,8.4,0.0327,0,-2.9714,-0.03,0.01,-0.56,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773686,home,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,2,170.0,16,M,921767,EUR,927158400.0,D,2,2,False,31.0,25.0,6.0,2.0,0.0,20.0,22.0,9.0,6.0,5.0,,,,,90.0,57.0,5.7,8.0,0.00879673,49.163536784688,8.0,14.07,15.645,,1,,-0.01,0.01,-0.76,,True,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0089,-0.04,,,,,,,,,,,,,,,,,,,,,,,,
14773686,home,Al-Fayha,Chris Smalling,chris-smalling,C. Smalling,D,5,192.0,1654,M,47741,EUR,627696000.0,D,5,5,False,56.0,52.0,2.0,1.0,0.0,41.0,42.0,14.0,2.0,3.0,,,,,90.0,61.0,5.0,5.0,0.274338,196.47321079728,28.0,90.195,17.325,,0,,0.41,0.12,-1.0,,,11.0,2.0,1.0,2.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14773686,home,Al-Fayha,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192.0,345,M,836279,EUR,734745600.0,D,17,17,False,73.0,68.0,4.0,3.0,0.0,39.0,41.0,32.0,3.0,4.0,,,,,90.0,84.0,5.8,8.0,0.0179391,369.75937742683,50.0,259.56,22.26,,1,,0.24,0.26,-0.87,,,29.0,1.0,1.0,1.0,,1.0,,,3.0,,1.0,0.0282,-0.08,,1.0,,,,1.0,1.0,0.0317,47.233665336901,3.0,,,,,,,,,,,,,,
14773686,home,Al-Fayha,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400.0,D,18,18,False,19.0,16.0,3.0,,0.0,5.0,6.0,13.0,3.0,5.0,,,,,45.0,37.0,5.7,9.0,0.0295459,88.246503067863,9.0,20.37,14.805,,0,,0.23,0.08,-0.76,,,11.0,,2.0,2.0,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,17.940051532813,1.0,3.0,2.0,1.0,,,,,,,,,,,
14773686,home,Al-Fayha,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200.0,M,30,30,False,37.0,25.0,1.0,,0.0,11.0,15.0,22.0,,3.0,,,,,63.0,47.0,5.6,13.0,0.0188875,94.187501003499,11.0,18.375,7.875,,1,,0.04,0.07,-0.16,,,14.0,1.0,3.0,1.0,1.0,4.0,,,1.0,,2.0,0.0361,-0.12,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
14773686,home,Al-Fayha,Yassine Benzia,yassine-benzia,Y. Benzia,M,8,181.0,9531,M,155718,EUR,778982400.0,M,8,8,False,59.0,53.0,3.0,1.0,0.0,26.0,26.0,33.0,,5.0,,,,,86.0,75.0,7.4,11.0,0.0232659,199.66935221273,28.0,78.75,14.07,,3,,0.3,0.17,-0.21,,,27.0,1.0,4.0,4.0,1.0,,1.0,1.0,2.0,2.0,1.0,0.4837,0.4,1.0,1.0,,,,2.0,,1.5972,,,,,,1.0,,,benzia9,1.0,,,,,,
14773686,home,Al-Fayha,Sabri Abdu Dahal,sabri-abdu-dahal,S. A. Dahal,F,72,172.0,88,M,1935210,EUR,1204243200.0,M,72,72,False,14.0,7.0,1.0,,0.0,4.0,5.0,9.0,1.0,3.0,,,,,70.0,27.0,6.5,9.0,0.297325,26.782434449666,5.0,2.835,5.04,,1,,0.23,0.09,-0.29,,,3.0,,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,,0.0916,0.0,3.0,,,,2.0,,,,,,2.0,1.0,1.0,,Sabri Abdu Dahal,,,,,,,,,
14773686,home,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400.0,M,14,14,False,7.0,6.0,,,0.0,2.0,3.0,4.0,,1.0,,,,,45.0,17.0,6.1,5.0,0.00624251,12.969696088274,2.0,3.465,8.085,,1,,-0.05,-0.09,-0.2,,,4.0,,8.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.1553,0.15,1.0,,,,,1.0,,0.24,,,,1.0,,3.0,,,,2.0,1.0,,,,,
14773686,home,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600.0,M,10,10,False,27.0,23.0,,,0.0,13.0,14.0,13.0,1.0,3.0,,,,,90.0,45.0,6.4,10.0,0.110351,99.315966681297,12.0,40.74,24.57,,3,,-0.03,0.31,-0.26,,,10.0,1.0,3.0,4.0,1.0,,,,,3.0,,0.1004,-0.47,,,,,2.0,1.0,,0.1205,38.313982001005,2.0,5.0,2.0,1.0,1.0,,,fashionjr10,1.0,,1.0,1.0,3.0,,
