match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_wonTackle,stat_outfielderBlock,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_onTargetScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
11055513,home,Southampton,Gavin Bazunu,Gavin,Bazunu,bazunu-gavin,G. Bazunu,G,31,189,914,M,936719,EUR,1014163200,G,31,31,False,39.0,25.0,20.0,7.0,23.0,26.0,2.0,13.0,1.0,10.0,1.0,2.0,3.0,3.0,90.0,46.0,6.5,14.0,0.0,0.0,0.00108917,0,-0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11055513,home,Southampton,Kyle Walker-Peters,,,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,823085,EUR,860889600,D,2,2,False,27.0,18.0,4.0,1.0,9.0,13.0,10.0,17.0,1.0,4.0,,,,,59.0,46.0,6.6,14.0,0.0,0.0,0.0670925,0,,3.0,1.0,3.0,6.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11055513,home,Southampton,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,6978,M,286085,EUR,829267200,D,35,35,False,69.0,61.0,6.0,3.0,45.0,49.0,16.0,20.0,,8.0,,,,,90.0,74.0,6.4,9.0,0.0,0.0,0.0067549,0,,,,2.0,5.0,5.0,1.0,,,1.0,,,2.0,,janbednarek_,4.0,1.0,,,,,,,,,,,,,
11055513,home,Southampton,Armel Bella-Kotchap,,,armel-bella-kotchap,A. Bella-Kotchap,D,37,190,1085,M,976025,EUR,1008028800,D,37,37,False,82.0,71.0,10.0,5.0,41.0,46.0,30.0,36.0,2.0,5.0,,,,,90.0,91.0,7.1,11.0,0.0,0.0,0.0249313,0,,,,3.0,4.0,8.0,,,,2.0,,3.0,1.0,,,3.0,1.0,2.0,,,,,,,,,,,,
11055513,home,Southampton,Romain Perraud,,,romain-perraud,R. Perraud,D,15,173,596,M,827519,EUR,874886400,D,15,15,False,51.0,39.0,5.0,1.0,15.0,20.0,25.0,40.0,,9.0,,,,,90.0,80.0,6.5,21.0,0.0109,0.0,0.0486422,1,,9.0,1.0,,2.0,4.0,2.0,,,4.0,,,,,,,,,1.0,,,,,,,,,,,
11055513,home,Southampton,James Ward-Prowse,,,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,8,8,False,77.0,72.0,2.0,1.0,31.0,34.0,41.0,50.0,2.0,4.0,,,,,90.0,96.0,6.1,17.0,0.063,0.0,0.0326532,2,,7.0,,4.0,11.0,3.0,2.0,,,2.0,1.0,,1.0,,prowsey16,1.0,1.0,,1.0,True,4.0,1.0,,,,,,,,
11055513,home,Southampton,Ibrahima Diallo,,,diallo-ibrahima,I. Diallo,M,6,180,255,M,873050,EUR,920851200,M,27,27,False,57.0,51.0,2.0,,22.0,22.0,29.0,36.0,,4.0,,,,,58.0,65.0,6.7,8.0,0.0,0.0,0.0203835,0,,1.0,,,2.0,2.0,,2.0,2.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,
11055513,home,Southampton,Mohamed Elyounoussi,,,mohamed-elyounoussi,M. Elyounoussi,M,10,176,2069,M,119151,EUR,775958400,M,24,24,False,20.0,17.0,,,8.0,9.0,9.0,12.0,,5.0,,,,,58.0,33.0,6.5,6.0,0.0,0.0,0.0133067,0,,1.0,,2.0,5.0,4.0,1.0,1.0,1.0,,1.0,,1.0,,,3.0,,,,,1.0,,1.0,,,,,,,
11055513,home,Southampton,Carlos Alcaraz,,,carlos-alcaraz,C. Alcaraz,M,24,183,6146,M,1017392,EUR,1038614400,M,26,26,False,28.0,25.0,2.0,1.0,10.0,10.0,15.0,18.0,3.0,1.0,,,,,66.0,43.0,6.4,9.0,0.0275,0.0,0.0247126,1,,,,1.0,6.0,3.0,,1.0,,1.0,2.0,,1.0,,_alcaraz22,2.0,,1.0,,,3.0,1.0,,,,,,,,
11055513,home,Southampton,Kamaldeen Sulemana,,,kamaldeen-sulemana,K. Sulemana,F,7,174,8299,M,1019442,EUR,1013731200,M,20,20,False,33.0,28.0,4.0,2.0,4.0,5.0,25.0,32.0,,4.0,,,,,90.0,60.0,6.6,15.0,0.0859,0.0,0.0648886,1,,4.0,1.0,2.0,10.0,7.0,1.0,6.0,4.0,1.0,1.0,2.0,2.0,1.0,kamaldeenho10,,1.0,,,,3.0,1.0,1.0,,,,,,,
11055513,home,Southampton,Che Adams,,,che-adams,C. Adams,F,19,175,2940,M,773409,EUR,837216000,F,10,10,False,21.0,14.0,2.0,1.0,3.0,7.0,11.0,14.0,,2.0,,,,,90.0,32.0,7.0,8.0,0.3302,0.0,0.0118772,2,,,,3.0,7.0,3.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,,
11055513,home,Southampton,Roméo Lavia,Romeo Lavia,,romeo-lavia,R. Lavia,M,45,181,16643,M,1069488,EUR,1073347200,M,45,45,True,21.0,18.0,1.0,1.0,3.0,5.0,15.0,16.0,1.0,2.0,,,,,32.0,27.0,6.8,4.0,0.0,0.0,0.0295183,0,,,,,1.0,3.0,,,,2.0,1.0,1.0,1.0,,romeolavia,,1.0,,,,,,,,,,,,,
11055513,home,Southampton,Theo Walcott,,,theo-walcott,T. Walcott,M,,176,709,,10501,EUR,606009600,F,32,32,True,9.0,7.0,,,3.0,3.0,4.0,8.0,,3.0,,,,,32.0,18.0,6.3,9.0,0.0,0.0,0.0395492,0,,2.0,,1.0,5.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,
11055513,home,Southampton,James Bree,,,james-bree,J. Bree,D,14,178,148,M,555406,EUR,881798400,D,14,14,True,22.0,15.0,4.0,2.0,6.0,9.0,10.0,17.0,2.0,6.0,,,,,31.0,34.0,6.7,12.0,0.0,0.0,0.0759125,0,,4.0,1.0,,,3.0,,,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,
11055513,home,Southampton,Paul Onuachu,,,paul-onuachu,P. Onuachu,F,30,201,6601,M,295123,EUR,770083200,F,12,12,True,7.0,3.0,,,1.0,1.0,2.0,6.0,,1.0,,,,,24.0,10.0,6.5,6.0,0.0,0.0,0.00303672,0,,,,3.0,3.0,2.0,,1.0,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,
11055513,home,Southampton,Willy Caballero,,,willy-caballero,W. Caballero,G,,186,555,,52741,EUR,370483200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11055513,home,Southampton,Mohammed Salisu,,,mohammed-salisu,M. Salisu,D,22,188,5721,M,946158,EUR,924307200,D,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,salisu_sarki,,,,,,,,,,,,,,,
11055513,home,Southampton,Stuart Armstrong,,,stuart-armstrong,S. Armstrong,M,16,183,281,M,117083,EUR,701913600,M,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11055513,home,Southampton,Sékou Mara,,,sekou-mara,S. Mara,F,9,184,963,M,1047484,EUR,1027987200,F,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11055513,home,Southampton,Adam Armstrong,Adam,Armstrong,adam-armstrong,A. Armstrong,F,9,172,1450,M,361352,EUR,855532800,F,9,9,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11055513,away,Brentford,David Raya,,,david-raya,D. Raya,G,1,183,26174,M,581310,EUR,811123200,G,1,1,False,45.0,26.0,29.0,12.0,16.0,19.0,10.0,26.0,,11.0,,,2.0,2.0,90.0,51.0,7.0,19.0,0.0,0.0,0.00284932,0,,,,,,1.0,,,,,,1.0,,,d_raya1,1.0,,,,,,,,,,2.0,,,,
11055513,away,Brentford,Aaron Hickey,,,hickey-aaron,A. Hickey,D,2,185,842,M,966869,EUR,1023667200,D,2,2,False,17.0,8.0,4.0,1.0,7.0,8.0,1.0,10.0,,3.0,,,,,90.0,32.0,6.8,11.0,0.0,0.0,0.00037878,0,,1.0,,,3.0,4.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,,,1.0,,,1.0,,1.0,,,,,,,
11055513,away,Brentford,Ethan Pinnock,,,ethan-pinnock,E. Pinnock,D,5,194,1052,M,855864,EUR,738633600,D,5,5,False,26.0,23.0,,,18.0,19.0,5.0,7.0,6.0,5.0,,,,,90.0,38.0,7.5,3.0,0.0,0.0,0.0282818,0,,,,,,8.0,,,,2.0,,,,,,6.0,,1.0,,,,,,,,,,,,
11055513,away,Brentford,Ben Mee,,,ben-mee,B. Mee,D,15,180,577,M,137774,EUR,622339200,D,16,16,False,37.0,25.0,8.0,3.0,18.0,21.0,7.0,16.0,6.0,6.0,,,,,90.0,56.0,7.5,13.0,0.0215,0.0,0.00118742,1,,,,3.0,3.0,7.0,,,,2.0,,,,,,5.0,2.0,,1.0,,,,3.0,,,,,,,
11055513,away,Brentford,Rico Henry,,,rico-henry,R. Henry,D,3,175,712,M,599128,EUR,868320000,D,3,3,False,23.0,11.0,4.0,,7.0,12.0,4.0,11.0,3.0,2.0,,,,,90.0,47.0,6.7,16.0,0.0566,0.0,0.00077616,2,,,,3.0,6.0,8.0,1.0,2.0,2.0,1.0,,1.0,,,,4.0,,,2.0,,2.0,,1.0,,,,,,,
11055513,away,Brentford,Mathias Jensen,,,mathias-jensen,M. Jensen,M,8,180,1047,M,799251,EUR,820454400,M,8,8,False,16.0,12.0,5.0,4.0,1.0,2.0,11.0,15.0,1.0,1.0,,,,,78.0,30.0,7.0,7.0,0.0,0.0,0.0502261,0,,1.0,,,1.0,2.0,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,
11055513,away,Brentford,Christian Nørgaard,,,christian-norgaard,C. Nørgaard,M,16,185,9605,M,135256,EUR,763257600,M,6,6,False,36.0,30.0,2.0,1.0,20.0,22.0,10.0,15.0,2.0,11.0,,,,,90.0,55.0,7.3,10.0,0.1068,0.0,0.00485315,1,,1.0,,2.0,6.0,5.0,2.0,1.0,,2.0,1.0,3.0,1.0,1.0,,,2.0,,,True,,,2.0,1.0,,,1.0,1.0,,
11055513,away,Brentford,Vitaly Janelt,,,vitaly-janelt,V. Janelt,M,27,184,1191,M,814873,EUR,894758400,M,27,27,False,12.0,9.0,3.0,1.0,4.0,4.0,5.0,9.0,,1.0,,,,,45.0,20.0,6.8,5.0,0.0181,0.0,0.00486747,1,,1.0,,1.0,2.0,1.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,2.0,,,,,,,
11055513,away,Brentford,Bryan Mbeumo,,,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,F,19,19,False,13.0,9.0,1.0,1.0,7.0,7.0,6.0,11.0,,3.0,,,,,78.0,34.0,6.8,8.0,0.2445,0.0877,0.149657,2,,5.0,4.0,1.0,10.0,5.0,4.0,4.0,3.0,1.0,,1.0,2.0,3.0,bryan_m19,,1.0,,1.0,,2.0,,1.0,1.0,,,,,1.0,
11055513,away,Brentford,Ivan Toney,,,ivan-toney,I. Toney,F,17,185,12673,M,290927,EUR,826934400,F,17,17,False,29.0,16.0,2.0,,4.0,7.0,12.0,24.0,1.0,7.0,,,,,90.0,49.0,8.1,21.0,0.9262,0.9327,0.0907464,1,,2.0,,5.0,13.0,11.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,ivantoney,5.0,1.0,1.0,,,3.0,,,1.0,,,1.0,1.0,,1.0
11055513,away,Brentford,Kevin Schade,,,kevin-schade,K. Schade,M,7,183,3191,M,1006387,EUR,1006819200,F,9,9,False,19.0,11.0,1.0,,4.0,5.0,7.0,14.0,,8.0,,,,,65.0,37.0,7.2,13.0,0.0582,0.0,0.0343491,1,,,,,3.0,7.0,,4.0,2.0,2.0,2.0,1.0,,2.0,,2.0,,,,,1.0,1.0,1.0,,1.0,,,1.0,,
11055513,away,Brentford,Frank Onyeka,,,frank-onyeka,F. Onyeka,M,16,183,4631,M,885864,EUR,883612800,M,15,15,True,7.0,3.0,,,2.0,3.0,1.0,4.0,5.0,,,,,,45.0,20.0,6.6,6.0,0.0,0.0,0.00026342,0,,,,1.0,3.0,2.0,1.0,,,,2.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,
11055513,away,Brentford,Yoane Wissa,,,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,M,11,11,True,1.0,1.0,,,,,1.0,1.0,,2.0,,,,,25.0,6.0,7.2,1.0,0.5026,0.7392,0.00080531,1,,,,1.0,2.0,2.0,1.0,,,1.0,1.0,1.0,,,yowissa,,1.0,,,,,,,1.0,,,,,,1.0
11055513,away,Brentford,Pontus Jansson,,,pontus-jansson,P. Jansson,D,18,194,318,M,55123,EUR,666403200,D,18,18,True,3.0,,,,,1.0,,2.0,,1.0,,,,,12.0,3.0,6.5,3.0,0.0,0.0,0.0,0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
11055513,away,Brentford,Mikkel Damsgaard,,,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,907072,EUR,962582400,M,24,24,True,5.0,2.0,1.0,,1.0,1.0,1.0,4.0,,,,,,,12.0,13.0,7.1,4.0,0.0417,0.1779,0.00024732,1,,,,,1.0,3.0,,1.0,,3.0,,,,,,,2.0,,,,,,1.0,1.0,,,,,,
11055513,away,Brentford,Matthew Cox,Matthew Cox,,matthew-cox,M. Cox,G,1,183,149,M,1065525,EUR,1051833600,G,34,34,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11055513,away,Brentford,Zanka,,,zanka,Zanka,D,,189,466,M,26404,EUR,640828800,D,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11055513,away,Brentford,Shandon Baptiste,,,shandon-baptiste,S. Baptiste,M,26,180,115,M,892111,EUR,891993600,M,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11055513,away,Brentford,Saman Ghoddos,,,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,548050,EUR,747273600,F,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11055513,away,Brentford,Joshua Dasilva,,,joshua-dasilva,J. D. Silva,M,10,184,464,M,856260,EUR,909100800,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
