match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_fouls,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_errorLeadToAShot,stat_wonContest,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed
14288927,home,Tondela,Bernardo Fontes,Bernardo,Fontes,bernardo-fontes,B. Fontes,G,31,196,193,M,1394935,EUR,1027382400,G,31,31,False,30.0,12.0,24.0,6.0,0.0,6.0,7.0,6.0,23.0,4.0,5.0,1.0,1.0,3.0,4.0,1.0,1.0,90.0,41.0,6.3,18.0,0.00181701,48.698938035075,8.0,6.615,3.15,0.3288,0,0.1267,0.01,-0.03,-0.16,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288927,home,Tondela,Bebeto,,,bebeto,Bebeto,D,2,174,46,M,865335,EUR,631152000,D,2,2,False,24.0,18.0,7.0,2.0,0.0,13.0,17.0,5.0,7.0,4.0,4.0,,,,,,,90.0,48.0,7.0,13.0,0.00312861,34.357728674973,5.0,10.605,6.615,,0,,0.12,0.01,-0.07,,True,1.0,1.0,1.0,3.0,7.0,2.0,2.0,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14288927,home,Tondela,Christian Marques,,,christian-marques,C. Marques,D,4,187,126,M,988964,EUR,1042588800,D,4,4,False,17.0,16.0,1.0,,0.0,14.0,14.0,2.0,3.0,5.0,,,,,,,,90.0,26.0,6.3,1.0,0.00051842,29.991175393924,6.0,3.885,3.885,,0,,0.03,0.01,-0.13,,,,1.0,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14288927,home,Tondela,Brayan Medina,,,medina-brayan,B. Medina,D,20,195,331,M,1187281,EUR,1015200000,D,20,20,False,26.0,18.0,8.0,1.0,0.0,13.0,15.0,5.0,11.0,8.0,2.0,,,,,,,90.0,43.0,6.6,10.0,0.00191545,71.688232157566,8.0,41.055,15.855,,0,,0.07,0.02,-0.05,,,,,3.0,1.0,5.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14288927,home,Tondela,Emmanuel Maviram,,,maviram-emmanuel,E. Maviram,D,60,168,61,M,1111880,EUR,986342400,D,60,60,False,23.0,18.0,2.0,,2.0,12.0,13.0,6.0,10.0,2.0,3.0,,,,,,,90.0,47.0,8.2,10.0,0.0371876,28.264878817762,5.0,-19.635,2.31,,1,,0.13,-0.28,-0.15,,,1.0,1.0,1.0,4.0,2.0,,2.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0566,0.2565,2.0,0.56,,,,,,,,
14288927,home,Tondela,Cicero,,,cicero,Cicero,M,97,178,46,M,861283,EUR,863222400,M,97,97,False,26.0,19.0,,,0.0,11.0,13.0,8.0,13.0,6.0,3.0,,,,,,,90.0,45.0,6.9,9.0,0.169149,35.502571390041,5.0,7.77,7.455,,0,,0.21,0.0,-0.11,,,1.0,4.0,5.0,5.0,9.0,,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,
14288927,home,Tondela,Joe Hodge,,,hodge-joe,J. Hodge,M,10,172,268,M,988882,EUR,1031961600,M,10,10,False,20.0,12.0,4.0,1.0,0.0,8.0,10.0,4.0,10.0,1.0,5.0,,,,,,,84.0,34.0,6.9,11.0,0.262615,41.512014323468,5.0,14.28,11.34,,0,,0.16,0.08,0.13,,,1.0,,2.0,2.0,6.0,,,3.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,
14288927,home,Tondela,Tiago Manso,Tiago Manso,,tiago-manso,T. Manso,M,48,174,50,M,1133070,EUR,945043200,M,48,48,False,11.0,8.0,3.0,2.0,0.0,4.0,5.0,4.0,6.0,1.0,3.0,,,,,,,77.0,21.0,6.3,8.0,0.0371597,9.3105976127394,2.0,-3.57,1.995,,0,,-0.03,-0.15,-0.11,,,,1.0,,5.0,1.0,1.0,,,,1.0,,,1.0,,1.0,2.0,,,,,,,,,1.0,,,,,,
14288927,home,Tondela,Maranhão,,,pedro-henryque,Maranhão,F,7,172,167,M,879917,EUR,920332800,M,7,7,False,15.0,10.0,,,0.0,3.0,4.0,7.0,11.0,1.0,6.0,,,,,,,84.0,36.0,6.3,17.0,0.00804108,146.28303250045,14.0,105.945,37.17,,0,,-0.12,0.28,-0.09,,,3.0,1.0,,5.0,3.0,1.0,2.0,1.0,1.0,7.0,1.0,,1.0,,,3.0,,,,,,1.0,,,1.0,1.0,78.105534732825,3.0,,,
14288927,home,Tondela,Ivan Cavaleiro,,,ivan-cavaleiro,I. Cavaleiro,F,,175,358,M,110950,EUR,750902400,M,17,17,False,8.0,5.0,1.0,,0.0,2.0,2.0,3.0,6.0,2.0,4.0,,,,,,,73.0,18.0,6.1,11.0,0.00145218,43.371965536587,7.0,-7.77,6.51,,0,,-0.06,-0.43,-0.03,,,2.0,1.0,1.0,6.0,1.0,,,,,2.0,,,1.0,,,4.0,,,,,,,,,,,,,,,
