match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_aerialLost,stat_wasFouled,stat_fouls,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_shotOffTarget,stat_dispossessed,stat_hitWoodwork,stat_unsuccessfulTouch,stat_penaltyMiss,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_expectedGoalsOnTarget,player_sofascoreId,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyConceded
14065732,home,Le Havre,Mory Diaw,mory-diaw,M. Diaw,G,99,197.0,3450,M,580226,EUR,740707200,G,99,99,False,23.0,19.0,7.0,3.0,0.0,18.0,20.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,90.0,31.0,7.3,4.0,0.00012045,0.4591,0,0.5095,0.02,0.01,-0.06,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065732,home,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179.0,819,M,54308,EUR,663897600,D,7,7,False,63.0,50.0,5.0,1.0,0.0,27.0,30.0,23.0,33.0,,2.0,2.0,,3.0,5.0,,,,,90.0,88.0,6.5,21.0,0.027,,0,,0.26,0.01,-0.08,,,,5.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14065732,home,Le Havre,Arouna Sangante,arouna-sangante,A. Sangante,D,93,189.0,741,M,1035988,EUR,1018569600,D,93,93,False,109.0,97.0,8.0,3.0,0.0,60.0,65.0,37.0,44.0,5.0,3.0,7.0,1.0,3.0,1.0,,,,,90.0,116.0,7.6,12.0,0.347348,,0,,0.55,0.22,-0.13,,,,,,,1.0,1.0,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14065732,home,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188.0,195,M,287887,EUR,806025600,D,4,4,False,106.0,104.0,8.0,7.0,1.0,73.0,75.0,31.0,31.0,2.0,5.0,5.0,,3.0,,,,,,90.0,115.0,7.1,2.0,0.0153598,,1,,0.27,0.16,-0.08,,,,,,1.0,1.0,,2.0,,4.0,2.0,1.0,1.0,1.0,1.0,0.211,-0.61,,,,,,,,,,,,,,,,,
14065732,home,Le Havre,Thomas Delaine,thomas-delaine,T. Delaine,M,,180.0,116,M,153218,EUR,701395200,D,23,23,False,68.0,52.0,11.0,2.0,0.0,34.0,37.0,18.0,31.0,,1.0,,,3.0,4.0,,,,,85.0,94.0,6.7,22.0,0.185085,,0,,0.43,0.05,-0.13,,,,9.0,,2.0,,,2.0,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,
14065732,home,Le Havre,Ayumu Seko,ayumu-seko,A. Seko,D,15,186.0,730,M,873221,EUR,960336000,M,15,15,False,40.0,30.0,2.0,,0.0,11.0,14.0,19.0,26.0,3.0,3.0,9.0,1.0,2.0,2.0,,,,,90.0,53.0,6.9,10.0,0.0163065,,1,,0.0,0.03,-0.06,,,,,,,3.0,1.0,,,,3.0,2.0,,,,0.0999,-0.31,,1.0,,,,,,,,,,,,,,,
14065732,home,Le Havre,Abdoulaye Touré,abdoulaye-toure,A. Touré,M,94,187.0,3161,M,149732,EUR,762652800,M,94,94,False,43.0,35.0,5.0,4.0,0.0,13.0,14.0,22.0,29.0,3.0,5.0,4.0,,,2.0,,,,,85.0,55.0,6.0,12.0,0.0174803,,2,,0.0,0.02,-0.09,,,,1.0,,1.0,,,,,,1.0,3.0,,1.0,,0.8054,-1.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
14065732,home,Le Havre,Fodé Doucouré,fode-doucoure,F. Doucouré,M,13,172.0,1282,M,1035695,EUR,981158400,M,13,13,False,18.0,15.0,2.0,1.0,0.0,4.0,4.0,11.0,14.0,1.0,4.0,2.0,1.0,,3.0,,,,,63.0,32.0,6.4,10.0,0.00678874,,0,,0.05,0.01,-0.09,,,,4.0,,2.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,
14065732,home,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166.0,2008,M,1000442,EUR,1014595200,M,8,8,False,17.0,16.0,2.0,1.0,0.0,4.0,5.0,12.0,12.0,,6.0,2.0,,,3.0,,,,,63.0,28.0,6.4,7.0,0.113129,,1,,0.18,0.06,-0.07,,,,4.0,,,1.0,,,,1.0,1.0,3.0,,,,0.0278,-0.17,2.0,1.0,2.0,,2.0,,,,,,,,,,,,
14065732,home,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182.0,607,M,1001458,EUR,971136000,M,45,45,False,21.0,18.0,1.0,1.0,0.0,7.0,7.0,11.0,14.0,5.0,9.0,12.0,1.0,3.0,6.0,,,,,90.0,51.0,8.3,13.0,0.61934,,3,,0.33,0.31,-0.05,,,,6.0,1.0,1.0,3.0,1.0,3.0,,3.0,3.0,4.0,1.0,,1.0,1.0412,0.28,1.0,1.0,3.0,,2.0,,1.0,1.0,1.0,1.0,0.9936,,,,,,
