match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalOffside,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalCross,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_saves,stat_bigChanceMissed
12436485,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,23.0,10.0,15.0,2.0,0.0,8.0,9.0,2.0,14.0,6.0,90.0,29.0,6.5,13.0,0.00056188,0,-0.4811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436485,home,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,252821,EUR,753408000,D,22,22,False,22.0,19.0,1.0,,0.0,14.0,15.0,5.0,7.0,3.0,90.0,40.0,7.3,5.0,0.0458486,0,,nelsonsemedo50,1.0,2.0,3.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12436485,home,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,4,4,False,31.0,27.0,1.0,,0.0,23.0,25.0,4.0,6.0,4.0,90.0,39.0,7.0,4.0,0.00451142,0,,,2.0,1.0,2.0,3.0,,,,3.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
12436485,home,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188,419,M,50027,EUR,641952000,D,15,15,False,38.0,35.0,8.0,6.0,0.0,31.0,32.0,4.0,6.0,2.0,90.0,53.0,7.3,3.0,0.00221973,0,,,2.0,1.0,2.0,4.0,,,,7.0,,1.0,,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,
12436485,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,39.0,32.0,4.0,1.0,0.0,22.0,24.0,10.0,15.0,6.0,90.0,60.0,7.1,12.0,0.0303771,0,,,,,2.0,4.0,1.0,1.0,1.0,6.0,,3.0,3.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
12436485,home,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,307284,EUR,746841600,M,5,5,False,22.0,17.0,3.0,1.0,1.0,9.0,11.0,8.0,11.0,4.0,90.0,33.0,6.9,9.0,0.00874111,1,,,,,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,1.0,1.0,,,,True,2.0,1.0,0.0191,,,,,,,,,,,,
12436485,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,False,30.0,19.0,2.0,1.0,0.0,14.0,15.0,5.0,15.0,3.0,90.0,43.0,6.8,13.0,0.00537347,1,,joaogomes.01,,,5.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,,2.0,,,,,,2.0,,0.0459,1.0,0.1915,,,,,,,,,,
12436485,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,M,21,21,False,9.0,6.0,,,0.0,1.0,3.0,5.0,7.0,2.0,45.0,19.0,7.4,6.0,0.0214662,1,,,,,1.0,3.0,,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,0.9745,1.0,0.9953,1.0,1.0,,,,,,,,
12436485,home,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,M,10,10,False,17.0,15.0,3.0,3.0,1.0,3.0,3.0,13.0,15.0,3.0,89.0,34.0,8.5,6.0,0.420436,2,,Cunha,,,6.0,4.0,2.0,4.0,2.0,,1.0,1.0,,,1.0,1.0,2.0,,,1.0,,1.0,1.0,0.0611,1.0,0.1816,1.0,1.0,1.0,1.0,,,,,,
12436485,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,M,3,3,False,28.0,21.0,2.0,1.0,0.0,14.0,19.0,7.0,9.0,7.0,89.0,48.0,7.0,12.0,0.0759317,1,,r_aitnouri,3.0,,9.0,9.0,3.0,5.0,4.0,1.0,,4.0,2.0,,1.0,2.0,,,,,,,1.0,0.0928,,,,,,,,,,,,
12436485,home,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,9,9,False,9.0,6.0,,,0.0,3.0,3.0,3.0,6.0,1.0,73.0,15.0,6.6,4.0,0.00054907,1,,,,1.0,5.0,1.0,,,,,2.0,,,1.0,,2.0,,,,,,3.0,,0.0363,1.0,0.0145,,,,,,,,,,
12436485,home,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,M,27,27,True,5.0,4.0,,,0.0,2.0,2.0,2.0,4.0,2.0,45.0,20.0,6.6,7.0,0.00279989,1,,,1.0,,5.0,5.0,1.0,2.0,1.0,,,,,3.0,4.0,2.0,,,,,,,,0.0279,,,1.0,,,,1.0,,,,,
12436485,home,Wolverhampton,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,280979,EUR,849225600,F,29,29,True,3.0,,1.0,,0.0,,2.0,,1.0,1.0,17.0,5.0,6.5,4.0,,0,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12436485,home,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,D,2,2,True,,,,,0.0,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436485,home,Wolverhampton,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,F,19,19,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,3.0,,1.0,0.00082243,0,,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12436485,home,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436485,home,Wolverhampton,Alfie Pond,alfie-pond,A. Pond,D,25,191,66,M,1083020,EUR,1076544000,D,46,46,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfie Pond,,,,
12436485,home,Wolverhampton,André,andre,André,M,7,176,9098,M,1035996,EUR,995241600,M,7,7,True,,,,,,,,,,,,,,,,0,,Andre7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,André,,,,
12436485,home,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,932628,EUR,1003276800,M,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436485,home,Wolverhampton,Carlos Forbs,carlos-borges,C. Forbs,F,9,169,11023,M,1069486,EUR,1079654400,F,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Forbs,,,,
12436485,away,Southampton,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,839410,EUR,895104000,G,30,30,False,37.0,33.0,8.0,5.0,0.0,30.0,33.0,3.0,4.0,6.0,90.0,46.0,6.2,4.0,0.00315247,0,-0.6171,ARamsdale,,1.0,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,1.0,2.0,
12436485,away,Southampton,Kyle Walker-Peters,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,823085,EUR,860889600,D,2,2,False,66.0,61.0,1.0,1.0,0.0,28.0,28.0,33.0,41.0,4.0,90.0,89.0,7.0,10.0,0.0172154,0,,,2.0,1.0,7.0,7.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,,2.0,,,,3.0,,,,,3.0,,,,,,,,,
12436485,away,Southampton,Taylor Harwood-Bellis,taylor-harwood-bellis,T. Harwood-Bellis,D,6,185,1654,M,980637,EUR,1012348800,D,6,6,False,114.0,106.0,7.0,4.0,0.0,80.0,84.0,26.0,30.0,3.0,90.0,119.0,6.3,8.0,0.0158002,1,,,2.0,2.0,3.0,3.0,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,0.1748,,,,,,,1.0,,,,,1.0
12436485,away,Southampton,Jan Bednarek,jan-bednarek,J. Bednarek,D,5,189,6978,M,286085,EUR,829267200,D,35,35,False,122.0,118.0,3.0,2.0,0.0,79.0,80.0,39.0,42.0,5.0,90.0,126.0,6.7,4.0,0.0163659,1,,janbednarek_,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,0.0056,,,,,,,1.0,,,,,
12436485,away,Southampton,Jack Stephens,jack-stephens,J. Stephens,D,5,185,213,M,134361,EUR,759628800,D,5,5,False,63.0,61.0,1.0,1.0,0.0,23.0,24.0,38.0,39.0,,60.0,72.0,6.2,5.0,0.047828,0,,,,,5.0,,1.0,1.0,,,2.0,,,,,1.0,,,,,True,2.0,,,,,,,,,,Jack,Stephens,,,
12436485,away,Southampton,Ryan Manning,ryan-manning,R. Manning,D,3,172,451,M,328701,EUR,834710400,D,3,3,False,29.0,23.0,1.0,1.0,0.0,5.0,6.0,19.0,28.0,1.0,45.0,43.0,7.2,10.0,0.180468,0,,,,1.0,,4.0,,1.0,1.0,1.0,1.0,,,,2.0,,2.0,1.0,,,,,,,,,5.0,,1.0,,,Ryan,Manning,,,
12436485,away,Southampton,Adam Armstrong,adam-armstrong,A. Armstrong,F,9,172,1450,M,361352,EUR,855532800,M,9,9,False,28.0,24.0,1.0,,0.0,7.0,8.0,17.0,21.0,1.0,90.0,40.0,6.4,8.0,0.0399583,1,,,,,5.0,3.0,1.0,1.0,,1.0,,3.0,,1.0,,2.0,,,,,,1.0,,0.0547,,,1.0,,,,1.0,Adam,Armstrong,,,
12436485,away,Southampton,Joe Aribo,joe-aribo,J. Aribo,M,18,183,1387,M,818073,EUR,837907200,M,7,7,False,34.0,29.0,,,0.0,14.0,17.0,15.0,17.0,4.0,73.0,44.0,6.6,7.0,0.0124278,0,,,,,4.0,4.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,
12436485,away,Southampton,Adam Lallana,adam-lallana,A. Lallana,M,10,172,1210,M,17054,EUR,579225600,M,10,10,False,53.0,47.0,1.0,,0.0,18.0,19.0,30.0,35.0,2.0,60.0,65.0,6.6,9.0,0.186137,0,,,,,4.0,2.0,2.0,,,1.0,,,,1.0,2.0,,1.0,,,,,2.0,,,,,1.0,,1.0,,,,,,,
12436485,away,Southampton,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,18,178,3830,M,1142562,EUR,1089417600,M,18,18,False,51.0,42.0,3.0,2.0,0.0,15.0,19.0,28.0,40.0,6.0,90.0,76.0,7.3,19.0,0.168658,3,,,,,4.0,6.0,,2.0,1.0,,,4.0,2.0,2.0,1.0,2.0,2.0,,,,,1.0,2.0,0.2177,,,8.0,,1.0,1.0,1.0,,,,,
12436485,away,Southampton,Cameron Archer,cameron-archer,C. Archer,F,19,181,984,M,993451,EUR,1007856000,F,19,19,False,6.0,5.0,,,0.0,,,5.0,6.0,1.0,73.0,12.0,6.3,5.0,0.00197212,0,,,1.0,,4.0,1.0,2.0,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
