match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_lastManTackle,stat_wonTackle,stat_fouls,stat_unsuccessfulTouch,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,player_sofascoreId,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12624376,home,Al-Ettifaq,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185.0,510,M,1101759,EUR,1043107200.0,F,21,21,False,19.0,17.0,,,0.0,1.0,3.0,16.0,1.0,7.0,1.0,,,,84.0,34.0,7.7,6.0,3,16.0,,2.0,,1.0,3.0,,,,2.0,2.0,,Abdullah Radif,,,,1.0,2.0,,1.0,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,
12624376,home,Al-Ettifaq,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,88,170.0,376,M,818840,EUR,781833600.0,M,88,88,True,24.0,23.0,1.0,,0.0,9.0,10.0,14.0,,1.0,2.0,,,,15.0,29.0,6.9,3.0,0,14.0,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
12624376,home,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800.0,F,14,14,True,6.0,5.0,,,0.0,,,7.0,,1.0,2.0,,,,15.0,13.0,8.2,2.0,3,5.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,1.0,2.0,,,,,1.0,,,
12624376,home,Al-Ettifaq,Majed Dawran,majed-dawran,M. Dawran,M,11,184.0,39,M,1547401,EUR,1060992000.0,M,77,77,True,5.0,5.0,,,0.0,,,5.0,,2.0,1.0,,,,14.0,8.0,6.8,1.0,0,5.0,,1.0,,,3.0,,,,,,1.0,Majed Dawran,,,,,,,,,2.0,,,,,,,,,,
12624376,home,Al-Ettifaq,Josen Escobar,escobar-del-duca-josen-david,J. D. E. d. Duca,M,5,176.0,325,M,1526736,EUR,1102809600.0,M,36,36,True,7.0,5.0,2.0,,0.0,2.0,2.0,5.0,,2.0,,,,,14.0,10.0,6.6,3.0,0,3.0,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,
12624376,home,Al-Ettifaq,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,832497,EUR,829267200.0,G,96,96,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624376,home,Al-Ettifaq,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,949218,EUR,854841600.0,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624376,home,Al-Ettifaq,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400.0,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624376,home,Al-Ettifaq,Abdullah Madu,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400.0,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624376,home,Al-Ettifaq,Mohammed Alkadi,mohammed-alkadi,M. Alkadi,M,16,,1,M,2072946,EUR,,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Mohammed Alkadi,,,,,,,,,,,,,,,,,,,
12624376,away,Al Wehda,Abdullah Hussein Alowayshir,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800.0,G,1,1,False,15.0,5.0,11.0,1.0,0.0,4.0,5.0,10.0,,,9.0,2.0,1.0,2.0,90.0,28.0,6.8,11.0,0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0
12624376,away,Al Wehda,Mohamed Al Makahasi,mohamed-al-makahasi,M. Makaazi,M,23,177.0,475,M,970835,EUR,791942400.0,D,35,35,False,36.0,31.0,2.0,1.0,0.0,12.0,12.0,27.0,2.0,4.0,4.0,,,,90.0,58.0,7.2,12.0,0,19.0,3.0,1.0,1.0,,,,7.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,
12624376,away,Al Wehda,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190.0,4432,M,877103,EUR,699321600.0,D,5,5,False,27.0,19.0,9.0,6.0,0.0,7.0,9.0,18.0,,1.0,3.0,,,,90.0,41.0,7.2,10.0,1,12.0,,3.0,,1.0,,,5.0,3.0,1.0,,,,,,,,1.0,2.0,1.0,,,,1.0,,,,,1.0,,,
12624376,away,Al Wehda,Ali Makki,ali-makki,A. Makki,D,5,174.0,20,M,1399144,EUR,924566400.0,D,22,22,False,28.0,27.0,2.0,1.0,1.0,19.0,20.0,8.0,1.0,2.0,3.0,,,,90.0,39.0,7.0,1.0,1,8.0,,3.0,1.0,,,,3.0,1.0,1.0,,1.0,Ali Makki,,2.0,1.0,,,,,,,1.0,,,,,,,,,
12624376,away,Al Wehda,Ali Al-Salem,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800.0,D,49,49,False,12.0,6.0,3.0,1.0,0.0,4.0,6.0,8.0,,3.0,3.0,,,,60.0,27.0,6.3,10.0,0,3.0,2.0,8.0,6.0,,,,1.0,2.0,2.0,1.0,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,
12624376,away,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800.0,M,8,8,False,33.0,29.0,3.0,2.0,0.0,13.0,13.0,22.0,,2.0,3.0,,,,90.0,50.0,7.0,9.0,2,16.0,2.0,,,,1.0,,,1.0,,1.0,,,,,,,,,3.0,,1.0,,1.0,,,,1.0,,1.0,,
12624376,away,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000.0,M,4,4,False,50.0,44.0,1.0,,0.0,25.0,27.0,24.0,,4.0,7.0,,,,90.0,65.0,6.6,9.0,2,20.0,1.0,6.0,2.0,2.0,,,2.0,,3.0,1.0,1.0,,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,True,,1.0,,,,
12624376,away,Al Wehda,Juninho Bacuna,juninho-bacuna,J. Bacuna,M,4,178.0,542,M,788971,EUR,870912000.0,M,10,10,False,36.0,26.0,8.0,4.0,0.0,8.0,12.0,31.0,2.0,6.0,4.0,,,,90.0,64.0,6.7,19.0,4,20.0,7.0,9.0,3.0,3.0,1.0,,1.0,2.0,4.0,,,,,1.0,,,,1.0,,2.0,,1.0,,,,,3.0,,1.0,,
12624376,away,Al Wehda,Saad Bguir,bguir-saad,S. Bguir,M,18,178.0,637,M,563030,EUR,764294400.0,M,18,18,False,17.0,12.0,2.0,,0.0,6.0,7.0,16.0,,3.0,2.0,,,,60.0,33.0,7.1,10.0,3,9.0,6.0,,,,1.0,,1.0,,1.0,1.0,2.0,Saad,Bguir,,,,1.0,,,3.0,1.0,1.0,,,,,2.0,,,,
12624376,away,Al Wehda,Odion Ighalo,odion-ighalo,O. Ighalo,F,,183.0,2180,M,29774,EUR,613958400.0,F,9,9,False,24.0,21.0,1.0,1.0,0.0,6.0,7.0,17.0,,2.0,4.0,,,,90.0,33.0,6.9,8.0,2,15.0,,1.0,,,,,,,1.0,1.0,,,,1.0,,,1.0,,5.0,,,,1.0,,,,1.0,,3.0,,
12624376,away,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173.0,80,M,1085115,EUR,916617600.0,F,24,24,False,16.0,14.0,,,0.0,,1.0,15.0,1.0,5.0,4.0,,,,90.0,36.0,7.1,10.0,3,14.0,,8.0,,,6.0,,,,2.0,,4.0,Abdulaziz Noor,,2.0,,,,2.0,3.0,,2.0,2.0,1.0,,,,,,,,
12624376,away,Al Wehda,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400.0,D,13,13,True,9.0,9.0,1.0,1.0,0.0,5.0,5.0,5.0,,3.0,2.0,,,,30.0,19.0,6.9,2.0,2,4.0,1.0,4.0,3.0,,1.0,,1.0,,2.0,,1.0,Meshal Alaeli,,1.0,,,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,
12624376,away,Al Wehda,Alexandru Crețu,alexandru-cretu,A. Crețu,M,4,189.0,120,M,229678,EUR,704073600.0,M,6,6,True,10.0,9.0,1.0,1.0,0.0,1.0,1.0,11.0,,1.0,2.0,,,,30.0,15.0,6.6,5.0,0,8.0,2.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,
12624376,away,Al Wehda,Ahmed Al Rashidi,ahmed-al-rashidi,A. A. Rashidi,G,47,180.0,5,M,1549265,EUR,1026864000.0,G,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Ahmed Al Rashidi,,,,,,,,,,,,,,,,,,,
12624376,away,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600.0,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624376,away,Al Wehda,Craig Goodwin,craig-goodwin,C. Goodwin,M,11,183.0,692,M,220113,EUR,692841600.0,F,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624376,away,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,989764,EUR,978048000.0,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624376,away,Al Wehda,Youssef Amyn,amyn-youssef,Y. Amyn,M,20,175.0,3727,M,1106352,EUR,1061424000.0,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,yaminio10,,,,,,,
12624376,away,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800.0,F,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624376,away,Al Wehda,Mourad Khodari,murad-khadhari,M. Khodari,F,77,171.0,66,M,1517639,EUR,1047427200.0,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
