match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_interceptionWon,stat_wasFouled,player_firstName,player_lastName,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyConceded,stat_totalCross,stat_totalContest,stat_bigChanceMissed,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_dispossessed,stat_totalOffside,stat_accurateCross,stat_wonContest,stat_errorLeadToAShot,stat_penaltyWon,stat_goals
14566952,home,Royale Union Saint-Gilloise,Kjell Scherpen,kjell-scherpen,K. Scherpen,G,37,205,786,M,852394,EUR,948585600,G,37,37,False,24.0,19.0,13.0,8.0,0.0,17.0,18.0,2.0,6.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,90.0,32.0,6.9,6.0,0.00361191,19.656,5.23506,0.0,0.1719,0,-0.805,0.05,-0.06,-0.43,0.06,3.67,1.44,0.1,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566952,home,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175,9949,M,895327,EUR,878860800,D,5,5,False,22.0,20.0,2.0,1.0,0.0,17.0,18.0,3.0,4.0,2.0,4.0,4.0,2.0,,,,,,67.0,34.0,5.7,3.0,0.00188911,28.296,7.67619,5.0,,1,,0.05,0.03,-0.59,,1.94,3.82,1.31,0.5,0.11,1.0,6.0,3.0,1.0,2.0,1.0,1.0,2.0,0.1021,1.0,-0.38,,,,,,,,,,,,,,,,,,,,,,
14566952,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,312,M,303634,EUR,686793600,D,16,16,False,38.0,35.0,3.0,1.0,0.0,26.0,27.0,9.0,11.0,,3.0,7.0,2.0,,,,,,90.0,53.0,5.8,4.0,0.00429612,28.584,10.44988,10.0,,0,,0.12,0.02,-0.57,,2.83,5.41,1.4,0.62,0.19,,3.0,,,2.0,,,3.0,,,,True,3.0,1.0,,,,,,,,,,,,,,,,,,,
14566952,home,Royale Union Saint-Gilloise,Fedde Leysen,fedde-leysen,F. Leysen,D,48,191,388,M,1088899,EUR,1057708800,D,48,48,False,41.0,38.0,3.0,2.0,0.0,23.0,25.0,15.0,16.0,1.0,4.0,2.0,10.0,,,,,,90.0,57.0,5.4,5.0,0.0076232,30.384,10.53932,17.0,,2,,0.11,0.05,-1.0,,2.87,5.17,1.41,0.68,0.41,1.0,2.0,,1.0,2.0,1.0,,2.0,0.1308,1.0,-0.43,,2.0,1.0,Fedde Leysen,,1.0,1.0,2.0,,,,,,,,,,,,,,
14566952,home,Royale Union Saint-Gilloise,Anan Khalaili,khalaili-anan,A. Khalaili,M,25,183,2314,M,1403362,EUR,1094169600,M,25,25,False,29.0,19.0,3.0,1.0,0.0,9.0,12.0,10.0,17.0,2.0,7.0,4.0,3.0,,,,,,78.0,51.0,6.8,16.0,0.0380545,32.436,8.98828,23.0,,1,,-0.07,0.26,-0.1,,2.33,4.05,1.33,0.77,0.51,2.0,3.0,,1.0,3.0,2.0,3.0,,0.0551,2.0,-0.24,,1.0,2.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,
14566952,home,Royale Union Saint-Gilloise,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184,6523,M,1000472,EUR,947116800,M,8,8,False,63.0,55.0,5.0,4.0,0.0,30.0,30.0,25.0,33.0,2.0,4.0,,6.0,,,,,,90.0,73.0,6.9,11.0,0.0307106,27.504,11.62179,8.0,,3,,0.17,0.19,-0.24,,2.65,5.89,2.15,0.79,0.13,1.0,3.0,1.0,,2.0,1.0,1.0,1.0,0.1274,,0.14,,,,,,,,,2.0,,,AdemZorgane,3.0,0.4942,,,,,,,,
14566952,home,Royale Union Saint-Gilloise,Kamiel Van de Perre,van-de-perre-kamiel,K. V. D. Perre,M,6,181,374,M,1146316,EUR,1076544000,M,6,6,False,32.0,27.0,3.0,1.0,0.0,16.0,18.0,11.0,14.0,2.0,8.0,,3.0,,,,,,67.0,48.0,6.6,5.0,0.0230543,27.72,7.92513,6.0,,1,,0.05,0.09,-0.12,,1.84,3.83,1.53,0.62,0.11,2.0,6.0,1.0,1.0,5.0,,,3.0,0.0233,1.0,-0.16,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,
14566952,home,Royale Union Saint-Gilloise,Ousseynou Niang,ousseynou-niang,O. Niang,M,22,168,3146,M,880780,EUR,1002844800,M,22,22,False,23.0,18.0,,,0.0,9.0,10.0,9.0,13.0,,2.0,,8.0,,,,,,90.0,42.0,6.0,14.0,0.00849064,30.708,11.37417,22.0,,2,,-0.03,0.27,-0.26,,2.86,5.05,1.96,0.99,0.51,,8.0,2.0,,1.0,,3.0,2.0,0.0651,1.0,-0.14,,,1.0,,,,1.0,,2.0,3.0,,,1.0,0.0634,,1.0,1.0,,,,,
14566952,home,Royale Union Saint-Gilloise,Anouar Ait El Hadj,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2671,M,964764,EUR,1019260800,F,10,10,False,28.0,23.0,1.0,1.0,0.0,8.0,8.0,15.0,20.0,,5.0,1.0,2.0,,,,,,90.0,49.0,7.2,10.0,0.232374,29.376,12.67815,17.0,,3,,0.3,0.19,0.0,,2.62,5.79,2.85,1.09,0.32,,2.0,1.0,2.0,3.0,2.0,1.0,,0.168,2.0,-0.52,,,1.0,,,,1.0,,5.0,1.0,,,,,,1.0,,2.0,1.0,,,
14566952,home,Royale Union Saint-Gilloise,Kevin Rodriguez,rodriguez-kevin,K. Rodríguez,F,13,190,3049,M,1431770,EUR,952128000,F,13,13,False,15.0,6.0,1.0,,0.0,3.0,4.0,3.0,11.0,1.0,6.0,,4.0,,,,,,73.0,29.0,6.8,13.0,0.0138004,29.484,8.78386,10.0,,1,,-0.21,0.19,-0.01,,1.97,4.47,1.5,0.62,0.22,,3.0,,1.0,2.0,2.0,2.0,1.0,0.1001,1.0,0.01,,,1.0,Kevin Rodríguez,,,,,,2.0,1.0,,,,,2.0,,,2.0,,,
14566952,home,Royale Union Saint-Gilloise,Promise David,promise-david,P. David,F,12,196,4993,M,1119328,EUR,994118400,F,12,12,False,3.0,,1.0,,0.0,,,,3.0,,,,,,,,,,45.0,6.0,6.1,4.0,,27.504,4.62525,3.0,,0,,-0.06,0.01,-0.01,,1.43,2.39,0.52,0.22,0.07,5.0,5.0,,,,,1.0,,,,,,,,Promise David,,,,,,,,,,,,,,,,,,
14566952,home,Royale Union Saint-Gilloise,Marc Giger,marc-giger,M. Giger,M,20,186,213,M,1406947,EUR,1080345600,F,20,20,True,12.0,9.0,2.0,2.0,0.0,3.0,4.0,6.0,8.0,,2.0,1.0,2.0,,,,,,45.0,23.0,6.4,8.0,0.0102215,27.648,5.87734,6.0,,2,,-0.02,0.13,0.3,,1.39,2.83,1.08,0.47,0.12,1.0,6.0,,,2.0,2.0,1.0,1.0,0.072,1.0,-0.25,,,,,,1.0,1.0,,,,,,1.0,0.0095,,4.0,,,,,,
