match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_aerialLost,stat_totalContest,stat_wonContest,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_accurateCross,stat_dispossessed,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_penaltyConceded,stat_totalOffside,stat_lastManTackle,stat_errorLeadToAShot,stat_hitWoodwork
12625003,home,Al-Kholood,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180.0,3687,M,927649,EUR,938995200,F,18,18,False,,27.0,20.0,,,2.0,8.0,9.0,12.0,18.0,2.0,6.0,,,,,,90.0,45.0,8.6,13.0,4,5.0,7.0,,,2.0,2.0,2.0,,,2.0,,2.0,,2.0,1.0,1.0,1.0,4.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,
12625003,home,Al-Kholood,Sultan Al Shehri,sultan-al-shehri,S. A. Shehri,D,7,179.0,16,M,1549237,EUR,804729600,D,7,7,True,,13.0,10.0,1.0,,0.0,8.0,9.0,2.0,4.0,,5.0,,,,,,45.0,24.0,6.2,7.0,0,5.0,2.0,,,1.0,1.0,3.0,Sultan Al Shehri,,,,,1.0,1.0,,,1.0,2.0,,,,1.0,,,,,,,,,,
12625003,home,Al-Kholood,Hammam Al-Hammami,al-hammami-hammam,H. Al-Hammami,F,22,169.0,198,M,1836904,EUR,1075420800,F,22,22,True,,13.0,9.0,1.0,,1.0,3.0,4.0,6.0,9.0,1.0,1.0,,,,,,26.0,26.0,7.4,8.0,0,3.0,4.0,1.0,,1.0,1.0,1.0,Hammam Al-Hammami,,,,,,,3.0,2.0,1.0,2.0,2.0,,,,,,,1.0,,,,,,
12625003,home,Al-Kholood,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800,D,24,24,True,,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,12.0,8.0,6.8,1.0,0,2.0,4.0,,1.0,4.0,,1.0,Abdullah Al-Hawsawi,,,,,,,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,
12625003,home,Al-Kholood,Muhammad Sawan,muhammad-sawan,M. Sawan,M,70,170.0,23,M,1549247,EUR,965779200,M,11,11,True,,1.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,,,8.0,2.0,6.4,1.0,0,1.0,,,,,,,Muhammad Sawan,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
12625003,home,Al-Kholood,Mohammed Mazyad Alshammari,mohammed-mazyad-alshammari,M. M. Alshammari,G,30,184.0,7,M,873364,EUR,692323200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625003,home,Al-Kholood,Jamaan Al Dawsari,al-dawsari-jamaan,J. A. Dawsari,D,4,173.0,5,M,792331,EUR,551059200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625003,home,Al-Kholood,Hamdan Al-Shamrani,hamdan-al-shamrani,H. Al-Shamrani,D,27,176.0,29,M,882132,EUR,850521600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625003,home,Al-Kholood,Farhah Ali Alshamrani,alshamrani-farhah-ali,F. A. Alshamrani,M,29,166.0,121,M,1501453,EUR,1140998400,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625003,home,Al-Kholood,Bassem Al-Arini,bassem-al-arini,B. Al-Arini,F,,,11,M,1927664,EUR,1074384000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,Bassem Al-Arini,,,,,,,,,,,,,,,,,,,,,,,,
12625003,away,Al-Nassr,Bento,bento,Bento,G,24,190.0,9735,M,1016104,EUR,928972800,G,24,24,False,,16.0,12.0,3.0,,0.0,12.0,14.0,,2.0,1.0,5.0,3.0,,4.0,,,90.0,27.0,6.6,4.0,0,,,,,,,,,,,,,,,,,,,,,,,bento_matheus,,,,,,,,,
12625003,away,Al-Nassr,Sultan Al-Ghannam,sultan-al-ghannam,S. Al-Ghannam,D,2,173.0,1607,M,830126,EUR,768182400,D,2,2,False,True,32.0,26.0,1.0,,0.0,5.0,7.0,21.0,26.0,1.0,3.0,,,,,,61.0,50.0,6.0,11.0,0,4.0,4.0,,,1.0,,1.0,,,3.0,,,1.0,,3.0,,,1.0,,1.0,,,,,,,,,1.0,,1.0,
12625003,away,Al-Nassr,Ali Lajami,ali-lajami,A. Lajami,D,78,175.0,1281,M,818667,EUR,830390400,D,78,78,False,,112.0,101.0,8.0,4.0,1.0,41.0,42.0,60.0,70.0,1.0,5.0,,,,,,90.0,124.0,7.4,13.0,1,4.0,3.0,2.0,,1.0,1.0,,,,1.0,,,,2.0,,,1.0,2.0,2.0,,,,,,,2.0,1.0,,,,,
12625003,away,Al-Nassr,Aymeric Laporte,aymeric-laporte,A. Laporte,D,14,191.0,10350,M,149734,EUR,769996800,D,27,27,False,,22.0,21.0,1.0,1.0,0.0,15.0,15.0,6.0,7.0,,1.0,,,,,,35.0,23.0,7.0,1.0,1,,,,,,,,,,,,1.0,,,,,,,,,,,laporte27,,1.0,,,,,,,
12625003,away,Al-Nassr,Ayman Yahya,ayman-ahmed,A. Yahya,M,23,168.0,1412,M,1130539,EUR,989798400,D,23,23,False,,37.0,33.0,1.0,,0.0,15.0,18.0,20.0,23.0,,9.0,,,,,,74.0,57.0,6.6,8.0,0,7.0,4.0,4.0,,4.0,,3.0,,,,,,2.0,,,,2.0,1.0,2.0,4.0,2.0,,,,,1.0,,,,,,
12625003,away,Al-Nassr,Otávio,otavio,Otávio,M,25,171.0,6951,M,244801,EUR,792288000,M,25,25,False,,85.0,73.0,6.0,5.0,0.0,12.0,13.0,61.0,73.0,,10.0,,,,,,90.0,103.0,7.4,21.0,1,6.0,4.0,1.0,,3.0,1.0,1.0,,,,,,1.0,,2.0,,2.0,4.0,3.0,1.0,,2.0,otavio,,,1.0,1.0,,,,,
12625003,away,Al-Nassr,Abdullah Al-Khaibari,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,867179,EUR,840153600,M,17,17,False,,73.0,66.0,3.0,1.0,0.0,20.0,22.0,46.0,51.0,1.0,4.0,,,,,,90.0,82.0,6.9,8.0,0,5.0,4.0,1.0,,4.0,,3.0,,,,,,2.0,,,,4.0,,,,,1.0,,,,,,,,,,
12625003,away,Al-Nassr,Ângelo,angelo,Ângelo,M,20,182.0,9961,M,1086455,EUR,1103587200,M,20,20,False,,31.0,26.0,1.0,1.0,0.0,1.0,1.0,25.0,31.0,,2.0,,,,,,45.0,47.0,7.4,12.0,4,3.0,3.0,,,1.0,,,Ângelo,,,1.0,1.0,2.0,,4.0,2.0,,1.0,2.0,1.0,,1.0,angelogabriel,1.0,,1.0,2.0,,,,,1.0
12625003,away,Al-Nassr,Abdulrahman Ghareeb,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,1014447,EUR,859766400,M,29,29,False,,17.0,13.0,,,0.0,1.0,2.0,13.0,17.0,,2.0,,,,,,45.0,22.0,6.5,6.0,0,3.0,1.0,2.0,,1.0,,,,,,,,,,,,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,,
12625003,away,Al-Nassr,Sadio Mané,sadio-mane,S. Mané,M,10,175.0,169227,M,217704,EUR,702864000,M,10,10,False,,34.0,23.0,1.0,,0.0,5.0,5.0,18.0,30.0,,2.0,,,,,,90.0,58.0,6.1,18.0,4,9.0,6.0,2.0,,,3.0,2.0,,,1.0,2.0,2.0,,2.0,3.0,2.0,,2.0,,1.0,,3.0,SadioMané,1.0,,,1.0,,1.0,,,
12625003,away,Al-Nassr,Anderson Talisca,anderson-talisca,A. Talisca,M,94,191.0,20484,M,329245,EUR,760060800,F,94,94,False,,20.0,14.0,,,0.0,4.0,4.0,10.0,16.0,,2.0,,,,,,90.0,32.0,8.0,10.0,6,4.0,1.0,2.0,,,,1.0,,,1.0,2.0,4.0,,,1.0,,,3.0,1.0,,,,AndersonTalisca,1.0,2.0,,1.0,,1.0,,,
12625003,away,Al-Nassr,Mohammed Al-Fatil,mohammed-al-fatil,M. Al-Fatil,D,33,181.0,549,M,328829,EUR,694483200,D,4,4,True,,42.0,40.0,2.0,1.0,0.0,26.0,27.0,14.0,15.0,2.0,3.0,,,,,,55.0,48.0,6.9,2.0,0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
12625003,away,Al-Nassr,Marcelo Brozović,marcelo-brozovic,M. Brozović,M,11,181.0,13081,M,108800,EUR,721872000,M,11,11,True,,47.0,43.0,3.0,3.0,0.0,14.0,14.0,29.0,42.0,,4.0,,,,,,45.0,64.0,7.0,18.0,0,2.0,3.0,,,2.0,1.0,1.0,,,,,,,,,,1.0,3.0,1.0,9.0,,1.0,marcelo_brozovic,,,,,,,,,
12625003,away,Al-Nassr,Wesley,wesley,Wesley,F,22,180.0,10411,M,1211632,EUR,1109980800,F,80,80,True,,26.0,19.0,2.0,2.0,0.0,5.0,5.0,14.0,27.0,,,,,,,,45.0,47.0,7.2,18.0,1,6.0,7.0,,,3.0,2.0,2.0,,,,,,,,5.0,2.0,2.0,1.0,,6.0,,1.0,wesley_teixeira005,,,,1.0,,,,,1.0
12625003,away,Al-Nassr,Nawaf Boushal,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,986400,EUR,937440000,D,12,12,True,,14.0,13.0,2.0,1.0,0.0,3.0,3.0,10.0,12.0,,2.0,,,,,,29.0,24.0,6.9,3.0,0,,3.0,,1.0,2.0,,,,,1.0,,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,
12625003,away,Al-Nassr,Salem Alnajdi,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600,D,83,83,True,,5.0,5.0,,,0.0,,,5.0,5.0,,,,,,,,16.0,10.0,6.0,3.0,0,5.0,,1.0,,,,1.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,
12625003,away,Al-Nassr,Raghed Al-Najjar,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625003,away,Al-Nassr,Ali Al-Hassan,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,925947,EUR,857433600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625003,away,Al-Nassr,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625003,away,Al-Nassr,Mohammed Khalil Marran,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,1115775,EUR,982195200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
