match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_bigChanceMissed,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,captain,stat_totalContest,stat_wonContest,stat_wasFouled,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalOffside,stat_blockedScoringAttempt,stat_goodHighClaim,stat_outfielderBlock,stat_goals,stat_goalAssist
11452946,home,Al-Hazem,Aymen Dahmen,dahmen-aymen,A. Dahmen,G,30,188.0,1160,M,1198374,EUR,854409600,G,30,30,False,28.0,19.0,11.0,3.0,19.0,22.0,6.0,1.0,7.0,1.0,2.0,1.0,1.0,90.0,34.0,6.1,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452946,home,Al-Hazem,Yazeed Al Bakr,yazeed-al-bakr,Y. A. Bakr,D,13,178.0,6,M,914887,EUR,816048000,D,13,13,False,30.0,21.0,2.0,,9.0,9.0,22.0,4.0,4.0,,,,,73.0,48.0,6.2,16.0,1,12.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11452946,home,Al-Hazem,Paulo Ricardo,paulo-ricardo,P. Ricardo,D,3,186.0,171,M,576008,EUR,771465600,D,2,2,False,48.0,40.0,7.0,3.0,24.0,25.0,23.0,3.0,2.0,,,,,90.0,58.0,6.2,8.0,1,16.0,,2.0,6.0,3.0,1.0,2.0,,2.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11452946,home,Al-Hazem,Talal Al-Absi,talal-al-absi,T. Al-Absi,D,,180.0,6,M,818788,EUR,730339200,D,3,3,False,37.0,32.0,4.0,1.0,25.0,27.0,10.0,3.0,7.0,,,,,73.0,44.0,5.8,6.0,0,7.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
11452946,home,Al-Hazem,Abdurahman Al-Dakheel,abdurahman-al-dakheel,A. Al-Dakheel,D,34,184.0,18,M,948601,EUR,833068800,D,34,34,False,27.0,22.0,4.0,1.0,14.0,17.0,10.0,2.0,5.0,,,,,45.0,34.0,6.4,7.0,0,8.0,,,3.0,1.0,,1.0,2.0,1.0,,1.0,1.0,,1.0,,,True,,,,,,,,,,,,,,,
11452946,home,Al-Hazem,Radhi Al-Oteibi,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,D,61,61,False,34.0,27.0,1.0,1.0,10.0,11.0,24.0,1.0,5.0,,,,,90.0,59.0,6.8,14.0,0,17.0,1.0,1.0,2.0,6.0,,3.0,4.0,1.0,,,,,3.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,
11452946,home,Al-Hazem,Basil Yousef Al-Sayyali,basil-yousef-al-sayyali,B. Y. Al-Sayyali,M,20,171.0,50,M,1066584,EUR,993168000,M,6,6,False,47.0,45.0,3.0,3.0,18.0,18.0,29.0,,2.0,,,,,90.0,50.0,6.7,2.0,0,27.0,,,1.0,3.0,,,,1.0,,,,,,,,,,,3.0,Basil Yousef Al-Sayyali,,,,,,,,,,,
11452946,home,Al-Hazem,Ahmad Al Mhemaid,ahmad-al-mhemaid,A. A. Mhemaid,M,99,179.0,11,M,1085117,EUR,930787200,M,99,99,False,26.0,23.0,4.0,2.0,14.0,14.0,12.0,,3.0,,,,,45.0,31.0,6.5,5.0,0,9.0,,,2.0,2.0,,,1.0,1.0,,,,,2.0,,,,1.0,,,Ahmad Al Mhemaid,,,,,,,,,,,
11452946,home,Al-Hazem,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600,M,20,20,False,51.0,43.0,6.0,4.0,19.0,20.0,37.0,,4.0,,,,,90.0,69.0,7.8,12.0,0,28.0,6.0,,2.0,9.0,,,2.0,1.0,5.0,1.0,,,2.0,2.0,,,1.0,1.0,6.0,,,4.0,1.0,,,,,,,,
11452946,home,Al-Hazem,Vina,vina,Vina,M,29,177.0,1454,M,1101714,EUR,671673600,F,29,29,False,33.0,30.0,4.0,3.0,8.0,9.0,25.0,,4.0,,,,,90.0,38.0,6.7,6.0,1,22.0,1.0,,5.0,1.0,,,,3.0,,,,,,,,,,,1.0,,,,,2.0,1.0,1.0,,,,,
11452946,home,Al-Hazem,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600,F,7,7,False,11.0,8.0,,,1.0,2.0,9.0,,2.0,,,,,90.0,26.0,6.8,7.0,2,7.0,,2.0,4.0,8.0,,,2.0,2.0,,,,,2.0,1.0,,,1.0,1.0,3.0,,,,,2.0,1.0,,1.0,,,,
11452946,home,Al-Hazem,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800,F,11,11,True,19.0,17.0,2.0,1.0,5.0,5.0,15.0,,4.0,,,,,45.0,28.0,6.7,7.0,0,12.0,1.0,,3.0,2.0,,,3.0,1.0,,1.0,,,2.0,2.0,,,,,,,,,,1.0,,,,,,,
11452946,home,Al-Hazem,Turki Al Mutairi,turki-al-mutairi,T. Al-Mutairi,F,9,,12,M,1019325,EUR,991267200,F,66,66,True,4.0,3.0,,,1.0,1.0,4.0,,2.0,,,,,45.0,9.0,6.5,3.0,1,2.0,1.0,,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,Turki,Al Mutairi,,,,,,,,,,
11452946,home,Al-Hazem,Bruno Viana,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400,D,36,36,True,11.0,9.0,1.0,,8.0,8.0,3.0,1.0,1.0,,,,,17.0,15.0,6.7,2.0,0,1.0,,1.0,2.0,2.0,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
11452946,home,Al-Hazem,Nawaf Al-Habashi,nawaf-al-habashi,N. Al-Habashi,M,19,184.0,28,M,954528,EUR,898560000,M,19,19,True,8.0,4.0,,,1.0,3.0,6.0,,2.0,,,,,17.0,12.0,6.8,5.0,0,3.0,1.0,,,3.0,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,
11452946,home,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452946,home,Al-Hazem,Sultan Tanker,sultan-tanker,S. Tanker,D,4,184.0,36,M,1520833,EUR,904608000,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Sultan Tanker,,,,,,,,,,,
11452946,home,Al-Hazem,Mansour Al Shammari,mansour-al-shammari,M. A. Shammari,D,12,173.0,169,M,1019342,EUR,966816000,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452946,home,Al-Hazem,Khalil Al-Absi,khalil-al-absi,K. Al-Absi,M,11,165.0,52,M,1019289,EUR,991008000,F,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452946,home,Al-Hazem,Ammar Al Najjar,ammar-al-najjar,A. A. Najjar,F,90,166.0,17,M,869269,EUR,856742400,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452946,away,Al-Ettifaq,Paulo Victor,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000,G,48,48,False,40.0,28.0,24.0,12.0,23.0,27.0,13.0,1.0,9.0,1.0,2.0,,,90.0,49.0,7.5,12.0,0,5.0,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,
11452946,away,Al-Ettifaq,Mohammed Abdulrahman,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400,D,29,29,False,38.0,32.0,,,22.0,25.0,13.0,2.0,5.0,,,,,90.0,69.0,6.6,16.0,0,10.0,,1.0,6.0,5.0,,2.0,1.0,2.0,,1.0,,,2.0,1.0,,,1.0,,2.0,Mohammed Abdulrahman,,,,2.0,,,,,,,
11452946,away,Al-Ettifaq,Marcel Tisserand,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000,D,32,32,False,53.0,45.0,7.0,2.0,42.0,45.0,8.0,5.0,9.0,,,,,90.0,63.0,7.3,10.0,1,3.0,,1.0,3.0,2.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,
11452946,away,Al-Ettifaq,Jack Hendry,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800,D,4,4,False,56.0,52.0,5.0,1.0,42.0,43.0,13.0,4.0,4.0,,,,,90.0,63.0,7.0,5.0,0,10.0,,1.0,,3.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
