match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalContest,stat_blockedScoringAttempt,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_goals,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves
12530815,home,Hatayspor,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,9,9,False,27.0,20.0,1.0,1.0,0.0,7.0,8.0,13.0,19.0,1.0,2.0,,,,90.0,36.0,7.7,9.0,0.246285,4,,,,,,2.0,,4.0,2.0,1.0,,,,,2.0,,,,,,0.9005,1.0078,2.0,1.0,1.0,3.0,1.0,,2.0,1.0,1.0,3.0,aboubakarvincent,1.0,,,,
12530815,home,Hatayspor,Cengiz Demir,demir-cengiz,C. Demir,D,5,186,15,M,1015360,EUR,987552000,D,27,27,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,2.0,,,,,18.0,14.0,4.8,1.0,0.00225174,0,,,,,,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12530815,home,Hatayspor,Funsho Bamgboye,funsho-bamgboye,F. Bamgboye,M,7,173,115,M,822469,EUR,915840000,F,7,7,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,2.0,,,,19.0,12.0,6.3,7.0,0.00909334,0,,,,,,,,6.0,2.0,3.0,,1.0,1.0,,,,,,,1.0,,,1.0,,3.0,3.0,,,1.0,,,,,,,,,
12530815,home,Hatayspor,Chandrel Massanga,chandrel-massanga,C. Massanga,M,8,172,201,M,1083138,EUR,934848000,M,8,8,True,17.0,14.0,6.0,6.0,0.0,5.0,6.0,9.0,11.0,,1.0,,,,19.0,21.0,6.5,5.0,0.0196096,0,,Chandrel Massanga,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,
12530815,home,Hatayspor,Abdulkadir Parmak,abdulkadir-parmak,A. Parmak,M,20,176,57,M,344225,EUR,788572800,M,6,6,True,13.0,11.0,,,0.0,1.0,2.0,10.0,11.0,,,,,,13.0,17.0,6.8,3.0,0.0179255,1,,,,,,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,0.0187,,,1.0,1.0,,,,,,,,,,,,,
12530815,home,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191,221,M,890652,EUR,864432000,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530815,home,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183,22,M,758870,EUR,867110400,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530815,home,Hatayspor,Oguzhan Matur,oguzhan-matur,O. Matur,D,23,173,23,M,926396,EUR,935020800,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530815,home,Hatayspor,Selimcan Temel,selimcan-temel,S. Temel,M,,173,17,M,1003319,EUR,959385600,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530815,home,Hatayspor,Rigoberto Rivas,rigoberto-rivas,R. Rivas,M,99,178,347,M,837742,EUR,901843200,F,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530815,home,Hatayspor,Ali Yıldız,ali-yildiz,A. Yıldız,M,20,173,28,M,1516749,EUR,1173657600,F,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530815,away,Adana Demirspor,Deniz Eren Dönmezer,donmezer-deniz-eren,D. E. Donmezer,G,27,190,590,M,1550760,EUR,1221955200,G,27,27,False,14.0,5.0,12.0,3.0,0.0,5.0,8.0,,6.0,,4.0,,,,59.0,22.0,6.2,9.0,3.558e-05,0,0.3469,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0
12530815,away,Adana Demirspor,Tolga Kalender,tolga-kalender,T. Kalender,D,5,191,42,M,903851,EUR,998006400,D,55,55,False,44.0,37.0,5.0,2.0,0.0,32.0,32.0,5.0,12.0,3.0,5.0,,,,90.0,56.0,6.7,8.0,0.00428957,0,,,,,,,1.0,1.0,3.0,1.0,,1.0,,1.0,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,
12530815,away,Adana Demirspor,Semih Güler,semih-guler,S. Güler,D,6,184,112,M,325155,EUR,786153600,D,4,4,False,57.0,45.0,15.0,6.0,0.0,23.0,26.0,22.0,32.0,5.0,8.0,,,,90.0,74.0,7.8,15.0,0.031352,2,,,,True,1.0,1.0,1.0,1.0,3.0,,,2.0,2.0,,1.0,,1.0,,,,0.0454,0.3754,,1.0,1.0,,,,,,,,,1.0,,,,
12530815,away,Adana Demirspor,Abdulsamet Burak,abdulsamet-burak,A. Burak,D,3,182,40,M,900798,EUR,831945600,D,23,23,False,58.0,46.0,10.0,3.0,0.0,24.0,28.0,22.0,30.0,4.0,5.0,,,,90.0,66.0,6.6,13.0,0.012521,0,,,,,,1.0,1.0,2.0,2.0,,,,,,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,
12530815,away,Adana Demirspor,Arda Kurtulan,arda-kurtulan,A. Kurtulan,D,2,183,386,M,1063395,EUR,1037664000,M,99,99,False,38.0,28.0,5.0,2.0,2.0,11.0,14.0,17.0,25.0,3.0,10.0,,,,90.0,65.0,7.8,16.0,0.623363,0,,Arda Kurtulan,,,1.0,3.0,,7.0,3.0,1.0,1.0,2.0,1.0,,,,,1.0,,1.0,,,2.0,,2.0,2.0,,,1.0,1.0,,,,,,,,
12530815,away,Adana Demirspor,İzzet Çelik,celik-izzet,İ. Çelik,M,6,166,68,M,826836,EUR,1087689600,M,16,16,False,36.0,32.0,5.0,2.0,0.0,14.0,15.0,18.0,21.0,2.0,12.0,,,,90.0,56.0,7.3,8.0,0.186434,0,,,,,,,,5.0,9.0,,1.0,4.0,3.0,3.0,,,,2.0,,2.0,,,1.0,,1.0,4.0,,,2.0,,,,,,,,,
12530815,away,Adana Demirspor,Aksel Aktaş,aksel-aktas,A. Aktaş,M,,177,26,M,863172,EUR,931996800,M,22,22,False,30.0,25.0,4.0,3.0,0.0,14.0,15.0,13.0,21.0,,2.0,,,,59.0,47.0,6.9,11.0,0.0486051,0,,,,,6.0,,,2.0,5.0,1.0,,1.0,1.0,3.0,,,,1.0,,,,,1.0,,1.0,2.0,,2.0,1.0,,,,,,,,,
12530815,away,Adana Demirspor,Osman Kaynak,osman-kaynak,O. Kaynak,D,77,175,21,M,1170288,EUR,1147651200,M,87,87,False,18.0,13.0,3.0,1.0,0.0,5.0,7.0,9.0,15.0,1.0,3.0,,,,89.0,36.0,6.8,13.0,0.0139864,0,,,,,4.0,,1.0,5.0,6.0,1.0,2.0,3.0,2.0,2.0,,,,2.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,
12530815,away,Adana Demirspor,Ozan Demirbağ,ozan-demirbag,O. Demirbağ,F,99,178,189,M,1654166,EUR,1202774400,F,60,60,False,25.0,13.0,2.0,,0.0,4.0,7.0,9.0,18.0,,3.0,,,,88.0,35.0,7.2,15.0,0.0214575,2,,Ozan Demirbag,,,,2.0,1.0,4.0,2.0,,1.0,1.0,1.0,,1.0,,,,,1.0,0.0704,0.2904,1.0,,2.0,,1.0,,,,,,,1.0,,,,
12530815,away,Adana Demirspor,Abat Aimbetov,abat-aimbetov,A. Aimbetov,F,,184,999,M,189193,EUR,807753600,F,17,17,False,12.0,9.0,2.0,1.0,0.0,4.0,4.0,5.0,9.0,,2.0,,,,89.0,22.0,7.3,8.0,0.0710129,4,,,,,1.0,4.0,1.0,6.0,2.0,,1.0,,,,1.0,,,,,,0.8089,0.7774,1.0,2.0,2.0,2.0,1.0,,1.0,,,2.0,,1.0,,,,
12530815,away,Adana Demirspor,Yusuf Barası,yusuf-barasi,Y. Barası,F,9,182,285,M,1000187,EUR,1049068800,F,11,11,False,24.0,21.0,,,1.0,10.0,11.0,11.0,15.0,,5.0,,,,90.0,45.0,6.8,13.0,0.0076498,2,,,,,2.0,,,7.0,6.0,,2.0,,,2.0,,,,,,1.0,0.1082,,1.0,1.0,2.0,8.0,1.0,,4.0,,,,,,,,,
12530815,away,Adana Demirspor,Murat Uğur Eser,murat-ugur-eser,M. U. Eser,G,25,191,34,M,1550761,EUR,1117843200,G,25,25,True,8.0,5.0,6.0,3.0,0.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,,,31.0,16.0,7.3,3.0,0.00018732,0,1.2047,Murat Ugur Eser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0
12530815,away,Adana Demirspor,Bunyamin Balat,bunyamin-balat,B. Balat,M,,172,28,M,996317,EUR,852422400,M,21,21,True,13.0,12.0,,,0.0,2.0,2.0,11.0,13.0,,3.0,,,,31.0,20.0,6.5,5.0,0.068726,1,,,,,2.0,,,3.0,,1.0,,,,,,,,,,,0.0475,,2.0,,1.0,2.0,1.0,1.0,,,,,,,,,,
12530815,away,Adana Demirspor,Yucel Gurol,gurol-yucel,Y. Gurol,D,30,171,9,M,1106437,EUR,1117411200,D,30,30,True,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,,1.0,,,,12.0,8.0,6.9,1.0,0.00095563,0,,,,,,,1.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
12530815,away,Adana Demirspor,Burhan Ersoy,burhan-ersoy,B. Ersoy,D,24,187,41,M,1640309,EUR,1055462400,M,24,24,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,1.0,2.0,,1.0,0.0255044,0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12530815,away,Adana Demirspor,Florent Shehu,florent-shehu,F. Shehu,M,6,184,63,M,1009692,EUR,1021593600,M,29,29,True,5.0,5.0,,,0.0,,,5.0,5.0,,1.0,,,,1.0,6.0,,,0.051885,1,,,,,,,,1.0,,,,,,,,,,,,1.0,0.0234,,,,,,1.0,,,,,,,,,,,
12530815,away,Adana Demirspor,Mustafa Yigit Durmaz,mustafa-yigit-durmaz,M. Y. Durmaz,G,1,191,15,M,2021712,EUR,1214524800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,Mustafa Yigit Durmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530815,away,Adana Demirspor,Kadir Karayigit,kadir-karayigit,K. Karayigit,D,,178,27,M,1918333,EUR,1130716800,D,91,91,True,,,,,,,,,,,,,,,,,,,,0,,Kadir Karayigit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530815,away,Adana Demirspor,Ahmet Yilmaz,ahmet-yilmaz,A. Yilmaz,M,80,177,20,M,1983995,EUR,1146787200,M,90,90,True,,,,,,,,,,,,,,,,,,,,0,,Ahmet Yilmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
