match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_interceptionWon,stat_ownGoals,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wonContest,stat_shotOffTarget,stat_keyPass,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,stat_goals,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed
12624973,home,Al-Okhdood,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195.0,133,M,861003,EUR,596073600,G,28,28,False,27.0,13.0,21.0,8.0,0.0,10.0,14.0,3.0,13.0,1.0,1.0,3.0,8.0,1.0,3.0,5.0,1.0,1.0,1.0,90.0,42.0,7.7,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624973,home,Al-Okhdood,Awdh Faraj,,,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,D,27,27,False,24.0,20.0,2.0,1.0,0.0,8.0,8.0,12.0,18.0,,3.0,,5.0,,,,,,,82.0,43.0,6.4,10.0,0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12624973,home,Al-Okhdood,Naif Assery,Naif Assery,,naif-assery,N. Assery,D,15,181.0,16,M,1394760,EUR,982454400,D,15,15,False,17.0,15.0,2.0,2.0,0.0,12.0,14.0,3.0,3.0,,1.0,4.0,4.0,,,,,,,90.0,30.0,6.5,5.0,0,,1.0,,,,,,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,
12624973,home,Al-Okhdood,Saeed Al-Rabiei,,,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,False,27.0,23.0,4.0,2.0,0.0,20.0,23.0,3.0,4.0,1.0,1.0,3.0,4.0,,,,,,,90.0,38.0,7.3,5.0,1,,3.0,1.0,,,,,,2.0,,1.0,2.0,True,1.0,1.0,4.0,,,,,,,,,,
12624973,home,Al-Okhdood,Mohanad Alqaydhi,,,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,False,32.0,22.0,5.0,2.0,0.0,13.0,19.0,9.0,13.0,1.0,2.0,5.0,4.0,,,,,,,90.0,55.0,6.8,14.0,1,,5.0,,1.0,1.0,,,,1.0,,1.0,1.0,,3.0,,,1.0,1.0,1.0,,,,,,,
12624973,home,Al-Okhdood,Juan Pedroza,,,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600,M,18,18,False,28.0,23.0,4.0,2.0,0.0,17.0,20.0,6.0,10.0,,3.0,,6.0,,,,,,,90.0,40.0,6.8,8.0,1,2.0,4.0,2.0,,,3.0,3.0,,1.0,,1.0,2.0,,,,,,,1.0,1.0,,,,,,
12624973,home,Al-Okhdood,Mohammed Petros,,,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,66,66,False,46.0,40.0,7.0,3.0,0.0,25.0,26.0,15.0,20.0,,1.0,,3.0,,,,,,,90.0,52.0,6.6,7.0,0,,5.0,,,1.0,,,1.0,1.0,,,3.0,,1.0,,,,,2.0,,,,,,,
12624973,home,Al-Okhdood,Christian Bassogog,,,christian-bassogog,C. Bassogog,M,13,173.0,2514,M,818218,EUR,813974400,M,13,13,False,20.0,17.0,3.0,2.0,0.0,7.0,8.0,11.0,15.0,,3.0,1.0,5.0,,,,,,,88.0,39.0,6.5,11.0,1,3.0,5.0,2.0,1.0,5.0,,,,,,2.0,,,,,,3.0,,1.0,1.0,1.0,1.0,,,,
12624973,home,Al-Okhdood,Knowledge Musona,,,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400,M,11,11,False,26.0,19.0,5.0,4.0,0.0,8.0,12.0,11.0,15.0,,5.0,,2.0,,,,,,,81.0,40.0,7.8,10.0,3,1.0,2.0,1.0,,1.0,2.0,1.0,2.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,
12624973,home,Al-Okhdood,Saviour Godwin,,,saviour-godwin,S. Godwin,M,77,170.0,248,M,359650,EUR,840672000,M,10,10,False,15.0,13.0,,,1.0,5.0,6.0,9.0,11.0,,7.0,,5.0,,,,,,,88.0,36.0,7.8,11.0,3,2.0,5.0,,1.0,9.0,,,2.0,1.0,,2.0,,,,,,5.0,3.0,2.0,,1.0,1.0,,2.0,1.0,
