match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_fouls,stat_totalOffside,captain,stat_outfielderBlock,stat_wasFouled,stat_penaltyWon,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAShot,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId,stat_hitWoodwork
11451122,home,Pendikspor,Thuram,,,thuram,Thuram,F,34,183,66,M,329255,EUR,665366400,F,34,34,False,16.0,13.0,,,10.0,12.0,3.0,4.0,1.0,1.0,,,,,84.0,25.0,6.7,5.0,0.0447,0.025,0.00211908,1,,,,4.0,2.0,,,,,,,2.0,2.0,1.0,,,,2.0,1.0,,,1.0,,,1.0,,,,,,,,
11451122,home,Pendikspor,Halil Akbunar,,,halil-akbunar,H. Akbunar,M,77,170,140,M,217782,EUR,752803200,F,11,11,True,11.0,8.0,1.0,,5.0,5.0,3.0,7.0,,2.0,,,,,25.0,13.0,6.8,4.0,0.0,0.0,0.548635,0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,
11451122,home,Pendikspor,Gökcan Kaya,,,gokcan-kaya,G. Kaya,M,58,180,19,M,342437,EUR,807753600,M,58,58,True,3.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,,,,,,,16.0,11.0,6.7,4.0,0.0,0.0,0.00106657,0,,2.0,,1.0,2.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11451122,home,Pendikspor,Görkem Bitin,,,gorkem-bitin,G. Bitin,F,12,190,9,M,952897,EUR,898473600,F,9,9,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,17.0,5.0,6.1,2.0,0.8718,0.0,0.00040982,1,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,
11451122,home,Pendikspor,İbrahim Akdağ,,,ibrahim-akdag,İ. Akdağ,M,14,179,11,M,847053,EUR,680054400,M,24,24,True,9.0,9.0,2.0,2.0,7.0,7.0,2.0,2.0,,7.0,,,,,16.0,12.0,6.8,,0.0,0.0,0.00377381,0,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11451122,home,Pendikspor,Burak Öğür,,,burak-ogur,B. Öğür,G,35,189,7,M,847060,EUR,622080000,G,35,35,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451122,home,Pendikspor,Erdem Özgenç,,,erdem-ozgenc,E. Özgenç,D,22,177,9,M,60332,EUR,461980800,D,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451122,home,Pendikspor,Emre Taşdemir,,,emre-tasdemir,E. Taşdemir,D,33,176,74,M,190191,EUR,807840000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451122,home,Pendikspor,Murat Akça,,,murat-akca,M. Akça,D,,184,7,M,39551,EUR,647827200,D,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451122,home,Pendikspor,Abdoulay Diaby,,,abdoulay-diaby,A. Diaby,F,23,173,494,M,115718,EUR,674784000,F,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451122,home,Pendikspor,Erencan Yardımcı,,,erencan-yardimci,E. Yardımcı,F,9,186,691,M,989168,EUR,1012780800,F,99,99,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451122,away,Fatih Karagümrük,Matías Dituro,,,matias-dituro,M. Dituro,G,1,191,646,M,556884,EUR,547430400,G,1,1,False,46.0,38.0,14.0,9.0,36.0,41.0,2.0,5.0,1.0,8.0,,3.0,1.0,1.0,90.0,57.0,6.9,8.0,0.0,0.0,0.00110324,0,0.3897,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
11451122,away,Fatih Karagümrük,Frédéric Veseli,,,frederic-veseli,F. Veseli,D,34,183,158,M,137775,EUR,722217600,D,3,3,False,45.0,37.0,5.0,2.0,23.0,24.0,15.0,23.0,2.0,4.0,,,,,90.0,62.0,6.7,11.0,0.0,0.0,0.161861,0,,2.0,1.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,2.0,,,,,,2.0,,,1.0,,,,,,
11451122,away,Fatih Karagümrük,Davide Biraschi,,,davide-biraschi,D. Biraschi,D,4,182,102,M,233252,EUR,773107200,D,4,4,False,72.0,61.0,6.0,1.0,43.0,47.0,18.0,25.0,,7.0,,,,,90.0,79.0,6.6,13.0,0.0212,0.0,0.00980846,1,,,,,3.0,1.0,1.0,1.0,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,
11451122,away,Fatih Karagümrük,Federico Ceccherini,,,federico-ceccherini,F. Ceccherini,D,23,187,130,M,139410,EUR,705542400,D,26,26,False,52.0,46.0,7.0,4.0,39.0,41.0,7.0,11.0,1.0,7.0,,,,,75.0,59.0,6.9,7.0,0.0,0.0,0.00678993,0,,,,2.0,2.0,,,,2.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
11451122,away,Fatih Karagümrük,Levent Mercan,,,munir-levent-mercan,L. Mercan,D,22,176,1693,M,1085938,EUR,976406400,D,18,18,False,47.0,36.0,7.0,1.0,17.0,21.0,21.0,31.0,1.0,7.0,,,,,90.0,75.0,6.7,22.0,0.0,0.0,0.0668147,0,,5.0,2.0,4.0,6.0,1.0,1.0,,,4.0,3.0,2.0,,1.0,2.0,1.0,,1.0,,True,,,,,,,,,,,,,
11451122,away,Fatih Karagümrük,Kerem Atakan Kesgin,,,kerem-atakan-kesgin,K. A. Kesgin,M,17,174,132,M,857745,EUR,973382400,M,16,16,False,30.0,24.0,3.0,2.0,13.0,13.0,11.0,22.0,,6.0,,,,,74.0,43.0,7.0,14.0,0.0,0.0,0.0220284,0,,5.0,,1.0,4.0,1.0,1.0,,,1.0,,2.0,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,
11451122,away,Fatih Karagümrük,Otabek Shukurov,,,otabek-shukurov,O. Shukurov,M,63,182,2967,M,358890,EUR,835401600,M,29,29,False,71.0,65.0,2.0,2.0,40.0,41.0,25.0,30.0,2.0,6.0,,,,,90.0,82.0,7.2,8.0,0.0,0.0,0.0496629,0,,,,2.0,4.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,
11451122,away,Fatih Karagümrük,Stefano Sturaro,,,stefano-sturaro,S. Sturaro,M,,181,209,M,148191,EUR,731635200,M,27,27,False,12.0,7.0,,,3.0,4.0,4.0,8.0,1.0,,,,,,61.0,21.0,6.4,7.0,0.0,0.0,0.00195411,0,,,,6.0,5.0,,,,,3.0,2.0,,,1.0,3.0,2.0,,1.0,,,,1.0,,,,,,,,,,,
11451122,away,Fatih Karagümrük,Ryan Mendes,,,ryan-mendes,R. Mendes,M,20,175,536,M,52797,EUR,631756800,F,20,20,False,31.0,28.0,1.0,1.0,10.0,10.0,18.0,23.0,,9.0,,,,,90.0,49.0,7.1,11.0,0.0131,0.0,0.522317,1,,2.0,,6.0,5.0,,,,1.0,2.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,1.0,,,3.0,,1.0,,,1.0,,,,1.0,,
11451122,away,Fatih Karagümrük,Kevin Lasagna,,,kevin-lasagna,K. Lasagna,F,15,181,319,M,587962,EUR,713404800,F,15,15,False,8.0,5.0,1.0,,3.0,3.0,2.0,6.0,2.0,1.0,,,,,61.0,21.0,6.6,8.0,0.3991,0.5904,0.00152366,2,,1.0,,3.0,2.0,1.0,1.0,,1.0,1.0,,2.0,1.0,,,2.0,1.0,,,,,,,,1.0,,,1.0,,,,,
11451122,away,Fatih Karagümrük,Güven Yalçın,,,guven-yalcin,G. Yalçın,F,10,184,385,M,826162,EUR,916617600,F,10,10,False,9.0,4.0,,,,1.0,5.0,9.0,,,,,,,45.0,17.0,6.6,9.0,0.0169,0.0,0.0867431,1,,1.0,1.0,2.0,2.0,2.0,1.0,,,,,3.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,
11451122,away,Fatih Karagümrük,Can Keleş,,,can-keles,C. Keleş,F,70,180,519,M,918408,EUR,999388800,F,7,7,True,10.0,7.0,,,1.0,1.0,6.0,9.0,,2.0,,,,,45.0,30.0,7.1,11.0,0.7057,0.2262,0.00486891,3,,,,3.0,7.0,5.0,4.0,1.0,,1.0,1.0,4.0,,,,2.0,1.0,,,,,2.0,,,1.0,,,1.0,,,,,
11451122,away,Fatih Karagümrük,Sofiane Feghouli,,,sofiane-feghouli,S. Feghouli,M,,178,3304,M,37240,EUR,630633600,M,8,8,True,35.0,31.0,3.0,2.0,16.0,17.0,16.0,19.0,,6.0,,,,,29.0,42.0,7.3,5.0,0.0151,0.0,0.100329,1,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,2.0,,,,,,,,sffeghouli,1.0
11451122,away,Fatih Karagümrük,Serdar Dursun,,,serdar-dursun,S. Dursun,F,19,190,1064,M,123917,EUR,687830400,F,19,19,True,9.0,8.0,1.0,1.0,4.0,4.0,4.0,5.0,,1.0,,,,,29.0,13.0,6.5,3.0,0.2028,0.2263,0.140411,1,,,,,1.0,,,,,,,2.0,,,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,
11451122,away,Fatih Karagümrük,Valentin Eysseric,,,valentin-eysseric,V. Eysseric,M,,181,141,M,139798,EUR,701481600,M,9,9,True,27.0,25.0,1.0,1.0,6.0,6.0,19.0,22.0,2.0,2.0,,,,,16.0,33.0,8.1,4.0,0.7511,0.8818,0.319582,2,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,
11451122,away,Fatih Karagümrük,Ibrahim Drešević,,,ibrahim-dresevic,I. Drešević,D,5,186,210,M,817987,EUR,854064000,D,5,5,True,16.0,14.0,1.0,,9.0,10.0,5.0,6.0,,2.0,,,,,15.0,17.0,6.6,2.0,0.0,0.0,0.00305631,0,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
11451122,away,Fatih Karagümrük,Emre Bilgin,Emre Bilgin,,emre-bilgin,E. Bilgin,G,99,188,495,M,1050730,EUR,1077753600,G,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451122,away,Fatih Karagümrük,Flavio Paoletti,,,paoletti-flavio,F. Paoletti,M,36,178,72,M,1069011,EUR,1042675200,M,97,97,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451122,away,Fatih Karagümrük,Brahim Darri,Brahim,Darri,brahim-darri,B. Darri,M,11,177,36,M,164581,EUR,779414400,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451122,away,Fatih Karagümrük,Adnan Uğur,,,adnan-ugur,A. Uğur,M,77,174,53,M,987539,EUR,993686400,M,77,77,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451122,away,Fatih Karagümrük,Nazım Sangaré,,,nazim-sangare,N. Sangaré,M,30,180,168,M,169425,EUR,770256000,D,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
