match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_interceptionWon,stat_keyPass,stat_totalContest,stat_wonContest,stat_accurateCross,stat_outfielderBlock,stat_ownGoals,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_dispossessed,captain,stat_goals,stat_hitWoodwork,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_totalOffside
13856449,home,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,1066728,EUR,981072000.0,G,1,1,False,21.0,19.0,5.0,3.0,0.0,18.0,20.0,1.0,1.0,2.0,6.0,3.0,3.0,2.0,2.0,90.0,30.0,6.9,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856449,home,Al-Ahli,Ali Majrashi,,,ali-majrashi,A. Majrashi,D,27,177.0,404,M,917035,EUR,938736000.0,D,27,27,False,30.0,27.0,2.0,1.0,0.0,14.0,15.0,13.0,18.0,4.0,6.0,,,,,90.0,57.0,6.6,9.0,4,3.0,1.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
13856449,home,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190.0,4099,M,806968,EUR,889056000.0,D,28,28,False,75.0,71.0,5.0,3.0,1.0,37.0,37.0,34.0,38.0,5.0,1.0,,,,,89.0,84.0,7.5,5.0,1,,1.0,2.0,1.0,2.0,,1.0,,,,1.0,,,merihdemiral,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
13856449,home,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,888949,EUR,911779200.0,D,3,3,False,72.0,62.0,9.0,4.0,0.0,39.0,40.0,23.0,32.0,2.0,9.0,,,,,90.0,91.0,7.1,13.0,0,,1.0,1.0,8.0,6.0,2.0,,,3.0,2.0,2.0,1.0,4.0,,,,3.0,,2.0,1.0,,,,,,,,,,,,,,
13856449,home,Al-Ahli,Matteo Dams,Matteo Dams,,matteo-dams,M. Dams,D,32,184.0,819,M,1162305,EUR,1078790400.0,D,32,32,False,29.0,25.0,2.0,2.0,0.0,13.0,15.0,13.0,18.0,4.0,8.0,,,,,80.0,54.0,6.8,9.0,0,4.0,,,2.0,1.0,1.0,,,1.0,,1.0,,,,,,3.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
13856449,home,Al-Ahli,Alexsander,Alexsander,,alexsander,Alexsander,M,5,178.0,1981,M,1185617,EUR,1065571200.0,M,11,11,False,42.0,35.0,2.0,2.0,0.0,12.0,14.0,23.0,28.0,,4.0,,,,,80.0,59.0,7.4,11.0,1,,,,2.0,6.0,1.0,,,3.0,2.0,3.0,,,,1.0,,1.0,1.0,4.0,3.0,,1.0,,1.0,1.0,,,,,,,,,
13856449,home,Al-Ahli,Ziyad Aljohani,Ziyad Aljohani,,ziyad-aljohani,Z. Aljohani,M,30,180.0,354,M,1048372,EUR,1005436800.0,M,30,30,False,51.0,46.0,6.0,2.0,1.0,21.0,21.0,26.0,33.0,,4.0,,,,,69.0,58.0,7.1,8.0,0,3.0,,,4.0,1.0,,,,1.0,1.0,,,3.0,,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,
13856449,home,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,158213,EUR,667094400.0,M,7,7,False,39.0,37.0,2.0,2.0,0.0,13.0,13.0,27.0,33.0,,5.0,,,,,90.0,56.0,7.9,8.0,1,7.0,1.0,,5.0,2.0,3.0,,,1.0,,1.0,,,RMahrez,1.0,,1.0,4.0,2.0,1.0,3.0,,,1.0,,,True,1.0,,,,,,
13856449,home,Al-Ahli,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400.0,M,9,9,False,16.0,12.0,1.0,,0.0,4.0,5.0,8.0,11.0,1.0,1.0,,,,,89.0,24.0,7.6,5.0,1,,,,2.0,4.0,1.0,,,3.0,3.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,
13856449,home,Al-Ahli,Gabri Veiga,,,gabri-veiga,G. Veiga,M,10,184.0,5191,M,1010505,EUR,1022457600.0,M,24,24,False,22.0,15.0,1.0,,0.0,3.0,4.0,12.0,20.0,,4.0,,,,,90.0,33.0,6.1,10.0,4,2.0,,,5.0,3.0,3.0,2.0,1.0,1.0,,,1.0,1.0,,,4.0,1.0,,2.0,1.0,,,,1.0,,,,,1.0,,,,,
13856449,home,Al-Ahli,Ivan Toney,,,ivan-toney,I. Toney,F,17,185.0,12718,M,290927,EUR,826934400.0,F,99,99,False,22.0,12.0,,,0.0,4.0,4.0,8.0,18.0,,5.0,,,,,90.0,32.0,7.7,13.0,4,,,1.0,1.0,2.0,,1.0,1.0,,,2.0,1.0,,ivantoney,2.0,,,3.0,1.0,,,,,2.0,,,,1.0,,,,,,
13856449,home,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,893167,EUR,827884800.0,M,8,8,True,7.0,4.0,,,0.0,2.0,3.0,2.0,4.0,,1.0,,,,,21.0,13.0,7.6,5.0,1,,,,3.0,2.0,2.0,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,,,,
13856449,home,Al-Ahli,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200.0,D,31,31,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,1.0,,,,,10.0,11.0,6.6,3.0,0,,,,2.0,2.0,1.0,,,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
13856449,home,Al-Ahli,Eid Al Muwallad,Eid Al Muwallad,,eid-al-muwallad,E. A. Muwallad,M,14,175.0,194,M,1521467,EUR,1008288000.0,M,14,14,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,,,,,,,10.0,10.0,6.4,2.0,0,,,,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
13856449,home,Al-Ahli,Mohammed Sulaiman,,,sulaiman-mohammed,M. Sulaiman,D,5,180.0,243,M,1854314,EUR,1081382400.0,D,5,5,True,5.0,5.0,,,0.0,5.0,5.0,,,,2.0,,,,,12.0,5.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856449,home,Al-Ahli,Abdulkarim Darisi,,,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,1548394,EUR,1050537600.0,M,45,45,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,12.0,2.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856449,home,Al-Ahli,Abdullah Abdo,Abdullah Abdo,,abdullah-abdo,A. Abdo,G,62,,107,M,1522211,EUR,1024963200.0,G,62,62,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856449,home,Al-Ahli,Rayan Hamed,Rayan Hamed,,rayan-hamed,R. Hamed,D,46,176.0,226,M,1429251,EUR,1018656000.0,D,46,46,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856449,home,Al-Ahli,Mohammed Al-Majhad,,,mohammed-al-majhad,M. Al-Majhad,M,29,177.0,80,M,893260,EUR,900547200.0,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856449,home,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,974517,EUR,863740800.0,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856449,away,Al-Kholood,Marcelo Grohe,,,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400.0,G,34,34,False,30.0,22.0,15.0,7.0,0.0,18.0,20.0,4.0,10.0,2.0,8.0,2.0,3.0,1.0,1.0,90.0,37.0,6.3,8.0,0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,1.0,1.0,,
