match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_outfielderBlock,stat_goalAssist,stat_dispossessed,stat_fouls,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
11204755,home,Detroit City FC,Ben Morris,ben-morris,B. Morris,F,9,175.0,11,M,846493,EUR,931219200.0,F,9,9,False,31.0,24.0,2.0,2.0,7.0,7.0,17.0,24.0,5.0,,2.0,2.0,2.0,,,,90.0,43.0,6.8,13.0,1,,,,2.0,1.0,4.0,3.0,2.0,1.0,,4.0,,,,,1.0,,,,,,,,,,,,
11204755,home,Detroit City FC,Skage Lehland,skage-lehland,S. Lehland,F,7,,2,M,1172598,EUR,892339200.0,F,7,7,True,9.0,7.0,1.0,1.0,,,7.0,9.0,,,,,,,,,12.0,13.0,6.5,4.0,0,Skage Lehland,,,,,2.0,1.0,,,,,,,,,1.0,,2.0,,,,,,,,,,
11204755,home,Detroit City FC,Thomas McCabe,thomas-mccabe,T. McCabe,M,4,180.0,9,M,818400,EUR,891648000.0,M,6,6,True,2.0,2.0,,,2.0,2.0,,,,,2.0,,,,,,10.0,2.0,6.4,,0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
11204755,home,Detroit City FC,Richard Ballard,richard-ballard,R. Ballard,M,17,,1,M,882376,EUR,,M,26,26,True,8.0,6.0,,,1.0,1.0,7.0,9.0,,,1.0,,,,,,10.0,11.0,6.9,2.0,0,,,2.0,2.0,,2.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,
11204755,home,Detroit City FC,Rhys Williams,rhys-williams,R. Williams,M,2,182.0,2,M,887752,EUR,810518400.0,D,2,2,True,5.0,2.0,,,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,9.0,9.0,6.8,3.0,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11204755,home,Detroit City FC,Ryan Shellow,ryan-shellow,R. Shellow,G,,183.0,5,,1113519,EUR,876441600.0,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,Ryan Shellow,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204755,home,Detroit City FC,Jalen Robinson,jalen-robinson,J. Robinson,D,,175.0,1,,539972,EUR,712972800.0,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204755,home,Detroit City FC,Cy Goddard,cy-goddard,C. Goddard,M,21,178.0,58,M,920350,EUR,859852800.0,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,Cy,Goddard,,,,,,,,,,,,,,,,,,,,,,,,,,
11204755,away,Minnesota United,Clint Irwin,clint-irwin,C. Irwin,G,1,191.0,13,M,801458,EUR,607392000.0,G,1,1,False,31.0,20.0,19.0,8.0,18.0,21.0,2.0,10.0,,,10.0,,,,2.0,3.0,90.0,39.0,6.8,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
11204755,away,Minnesota United,D.J. Taylor,dj-taylor,D. Taylor,D,27,173.0,36,M,892128,EUR,872553600.0,D,27,27,False,35.0,23.0,9.0,3.0,12.0,17.0,11.0,19.0,9.0,2.0,5.0,5.0,3.0,,,,90.0,70.0,7.0,21.0,1,,,1.0,2.0,4.0,6.0,1.0,,1.0,2.0,,,,1.0,,,1.0,,,2.0,,,,,,,,
11204755,away,Minnesota United,Brent Kallman,brent-kallman,B. Kallman,D,14,188.0,9,M,823240,EUR,654998400.0,D,14,14,False,27.0,20.0,7.0,3.0,17.0,20.0,3.0,7.0,4.0,4.0,3.0,2.0,2.0,,,,90.0,35.0,6.8,7.0,1,,,,2.0,2.0,3.0,,,,1.0,,,True,,,,1.0,,,,1.0,,,,,,,
11204755,away,Minnesota United,Miguel Tapias,miguel-tapias,M. Tapias,D,4,179.0,219,M,832413,EUR,852768000.0,D,4,4,False,34.0,29.0,5.0,1.0,27.0,29.0,2.0,5.0,2.0,4.0,2.0,1.0,,,,,90.0,43.0,6.6,5.0,1,,,,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,
11204755,away,Minnesota United,Devin Padelford,padelford-devin,D. Padelford,D,2,183.0,26,M,1190740,EUR,1041552000.0,D,22,22,False,39.0,18.0,6.0,2.0,9.0,17.0,10.0,25.0,3.0,2.0,6.0,1.0,1.0,,,,90.0,68.0,6.9,27.0,1,Devin Padelford,,3.0,3.0,1.0,4.0,,,,2.0,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,
11204755,away,Minnesota United,Kervin Arriaga,kervin-arriaga,K. Arriaga,M,16,191.0,2320,M,1083832,EUR,883958400.0,M,33,33,False,55.0,42.0,15.0,11.0,19.0,24.0,23.0,31.0,9.0,5.0,2.0,,,,,,90.0,72.0,7.3,16.0,4,Kervin Arriaga,,,1.0,7.0,5.0,,,1.0,2.0,1.0,2.0,,,,2.0,2.0,,,,1.0,2.0,,,,,,
11204755,away,Minnesota United,Joseph Rosales,joseph-rosales,J. Rosales,D,8,180.0,400,M,985148,EUR,973468800.0,M,8,8,False,46.0,35.0,3.0,2.0,8.0,10.0,27.0,36.0,11.0,,10.0,7.0,3.0,,,,90.0,64.0,7.4,13.0,2,,,,1.0,2.0,5.0,,,,2.0,2.0,2.0,,1.0,,,1.0,1.0,,3.0,1.0,1.0,,,,,,
11204755,away,Minnesota United,Cameron Dunbar,cameron-dunbar,C. Dunbar,M,7,168.0,43,M,1020609,EUR,1035244800.0,M,23,23,False,16.0,10.0,2.0,1.0,3.0,7.0,8.0,11.0,3.0,,2.0,2.0,1.0,,,,64.0,29.0,7.8,9.0,2,,,2.0,3.0,,4.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,3.0,1.0,,1.0,,,,,2.0,2.0,
11204755,away,Minnesota United,Franco Fragapane,franco-fragapane,F. Fragapane,M,7,167.0,59,M,368926,EUR,728956800.0,M,7,7,False,40.0,24.0,7.0,2.0,4.0,9.0,22.0,36.0,4.0,,4.0,4.0,2.0,,,,90.0,63.0,7.4,27.0,1,,,5.0,,,5.0,1.0,,1.0,,2.0,,,,,4.0,,4.0,2.0,,,,1.0,,,,,
11204755,away,Minnesota United,Emmanuel Iwe,iwe-emmanuel,E. Iwe,F,14,175.0,27,M,1391401,EUR,968716800.0,M,42,42,False,15.0,11.0,2.0,1.0,6.0,6.0,5.0,9.0,2.0,,3.0,,,,,,64.0,23.0,6.9,6.0,1,,,,1.0,,6.0,,,1.0,1.0,,2.0,,,,2.0,3.0,1.0,,,,,1.0,,,,,
11204755,away,Minnesota United,Luis Amarilla,luis-amarilla,L. Amarilla,F,9,182.0,369,M,340265,EUR,809308800.0,F,9,9,False,17.0,14.0,1.0,1.0,5.0,7.0,9.0,10.0,4.0,1.0,8.0,2.0,2.0,,,,77.0,30.0,6.9,6.0,4,,,,8.0,2.0,16.0,2.0,,1.0,,,,,,,,4.0,1.0,,2.0,2.0,1.0,1.0,,,,,1.0
11204755,away,Minnesota United,Sang-bin Jeong,sang-bin-jeong,S. Jeong,F,77,173.0,523,M,1002725,EUR,1017619200.0,M,11,11,True,10.0,7.0,,,2.0,3.0,6.0,8.0,1.0,,3.0,,,,,,26.0,19.0,6.2,8.0,0,,,1.0,2.0,,6.0,2.0,,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,
11204755,away,Minnesota United,Bongokuhle Hlongwane,bongokuhle-hlongwane,B. Hlongwane,F,21,182.0,423,M,981739,EUR,961459200.0,F,21,21,True,11.0,8.0,,,5.0,6.0,3.0,7.0,1.0,,2.0,,,,,,26.0,18.0,6.3,8.0,0,,,2.0,,,3.0,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,,
11204755,away,Minnesota United,Tani Oluwaseyi,oluwaseyi-tani,T. Oluwaseyi,F,21,188.0,2600,M,1172477,EUR,958348800.0,F,16,16,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,13.0,6.0,6.5,1.0,0,Tani Oluwaseyi,,,2.0,,3.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
11204755,away,Minnesota United,Dayne St. Clair,dayne-st-clair,D. St. Clair,G,97,190.0,813,M,973286,EUR,863136000.0,G,97,97,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204755,away,Minnesota United,Zarek Valentin,zarek-valentin,Z. Valentin,D,,180.0,22,M,149096,EUR,681436800.0,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204755,away,Minnesota United,Michael Boxall,michael-boxall,M. Boxall,D,15,188.0,117,M,38624,EUR,587865600.0,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204755,away,Minnesota United,Hassani Dotson,hassani-dotson,H. Dotson,M,31,180.0,63,M,976223,EUR,870825600.0,M,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
