match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_accurateCross,stat_aerialWon,stat_wonTackle,stat_penaltyConceded,captain,stat_totalContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_dispossessed,stat_wonContest,stat_interceptionWon,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_penaltyWon,stat_penaltyMiss
14053636,home,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198.0,265,M,94835,EUR,648432000,G,1,1,False,34.0,20.0,20.0,7.0,0.0,17.0,22.0,3.0,12.0,13.0,1.0,1.0,1.0,90.0,42.0,7.5,14.0,0.00080563,71.580125047924,11.0,35.175,10.08,0.399,0,0.2402,0.03,-0.06,0.26,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053636,home,FC Twente,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,28,174.0,343,M,946506,EUR,990835200,D,28,28,False,51.0,39.0,9.0,6.0,1.0,19.0,21.0,20.0,30.0,5.0,,,,83.0,68.0,7.5,13.0,0.34811,107.63387924865,13.0,40.95,36.855,,0,,0.3,0.03,0.44,,,,1.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053636,home,FC Twente,Stav Lemkin,stav-lemkin,S. Lemkin,D,23,190.0,318,M,1091923,EUR,1049241600,D,23,23,False,48.0,46.0,3.0,1.0,0.0,27.0,27.0,19.0,21.0,2.0,,,,90.0,65.0,6.8,2.0,0.0215959,139.09166469221,15.0,72.345,26.145,,0,,0.2,0.22,-0.24,,,,1.0,,2.0,6.0,,,11.0,,1.0,2.0,2.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14053636,home,FC Twente,Robin Pröpper,robin-propper,R. Pröpper,D,3,190.0,269,M,196082,EUR,748742400,D,3,3,False,68.0,58.0,14.0,9.0,0.0,38.0,42.0,20.0,26.0,6.0,,,,90.0,76.0,7.4,13.0,0.215764,104.44882103043,14.0,-28.035,3.36,,1,,0.29,0.03,-0.04,,,,,,2.0,5.0,1.0,,3.0,,,,,,,5.0,,,True,1.0,1.0,1.0,0.0213,-0.05,,,,,,,,,,,,,,,,,
14053636,home,FC Twente,Mats Rots,mats-rots,M. Rots,D,39,185.0,370,M,1387012,EUR,1142035200,D,39,39,False,37.0,29.0,8.0,3.0,0.0,17.0,22.0,12.0,15.0,2.0,,,,90.0,56.0,6.8,15.0,0.0331336,76.818326860605,9.0,-15.33,14.385,,0,,0.11,-0.2,-0.01,,,,,1.0,4.0,3.0,1.0,,1.0,,3.0,,,,,,3.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,
14053636,home,FC Twente,Ramiz Zerrouki,ramiz-zerrouki,R. Zerrouki,M,6,183.0,8083,M,989882,EUR,896140800,M,6,6,False,53.0,41.0,13.0,9.0,0.0,11.0,12.0,30.0,41.0,4.0,,,,90.0,72.0,7.3,19.0,0.0996495,117.48311568518,14.0,13.755,11.97,,1,,0.38,0.07,-0.04,,,,3.0,1.0,5.0,5.0,,,2.0,,3.0,,3.0,2.0,,1.0,2.0,,,1.0,1.0,2.0,0.0519,0.0,rramizz_,1.0,1.0,1.0,,,,,,,,,,,,,
14053636,home,FC Twente,Thomas Van den Belt,thomas-van-den-belt,T. V. d. Belt,M,20,181.0,290,M,945233,EUR,992822400,M,20,20,False,35.0,30.0,1.0,1.0,0.0,16.0,18.0,14.0,17.0,8.0,,,,90.0,40.0,6.6,7.0,0.0635063,36.088812002384,5.0,-9.555,3.36,,1,,0.17,0.0,-0.03,,,,,1.0,2.0,1.0,,,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,0.5076,-0.53,,,,1.0,1.0,,,,,,,,,,,,
14053636,home,FC Twente,Marko Pjaca,marko-pjaca,M. Pjaca,M,7,186.0,3796,M,190435,EUR,799718400,M,7,7,False,17.0,13.0,2.0,1.0,0.0,1.0,2.0,12.0,15.0,,,,,45.0,32.0,6.6,11.0,0.0233957,59.403674231085,10.0,37.38,11.55,,0,,-0.05,0.05,0.17,,,,,1.0,5.0,4.0,,,1.0,,1.0,1.0,1.0,,,2.0,1.0,,,4.0,,4.0,,,MarkoPjaca,,1.0,2.0,,,,,,,,,,,,,
14053636,home,FC Twente,Kristian Hlynsson,hlynsson-kristian,K. Hlynsson,M,14,176.0,998,M,1160026,EUR,1074816000,M,14,14,False,27.0,21.0,,,0.0,9.0,11.0,12.0,16.0,2.0,,,,86.0,41.0,6.4,12.0,0.0161141,69.675710396343,8.0,11.445,12.6,,1,,0.01,0.07,-0.01,,,,1.0,,3.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,4.0,0.0441,-0.03,,1.0,,1.0,,1.0,1.0,,,,,,,,,,
14053636,home,FC Twente,Sondre Ørjasæter,sondre-orjasaeter,S. Ørjasæter,M,27,180.0,617,M,1200962,EUR,1069977600,M,27,27,False,22.0,16.0,,,0.0,4.0,4.0,12.0,18.0,3.0,,,,82.0,43.0,7.3,12.0,0.348802,173.90415514354,13.0,113.4,27.825,,2,,0.16,0.39,0.15,,,,2.0,1.0,4.0,10.0,,1.0,,,3.0,1.0,,1.0,,1.0,2.0,,,6.0,,1.0,0.1769,-0.15,,2.0,5.0,,,1.0,,1.0,0.1312,,,,,,,,
14053636,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186.0,794,M,35193,EUR,601862400,F,9,9,False,17.0,12.0,,,0.0,4.0,7.0,8.0,10.0,,,,,71.0,23.0,6.5,7.0,0.0136891,34.304816858517,6.0,20.685,5.46,,0,,-0.17,0.16,-0.04,,,,,1.0,5.0,3.0,1.0,,1.0,,1.0,2.0,2.0,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,
14053636,home,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179.0,509,M,1048430,EUR,996019200,F,11,11,True,24.0,18.0,2.0,,0.0,4.0,5.0,14.0,19.0,4.0,,,,45.0,38.0,7.4,11.0,0.0280572,43.351826280002,7.0,-2.625,9.975,,1,,0.06,-0.04,0.0,,,,,2.0,6.0,3.0,,,,,1.0,1.0,,,,,,,,2.0,,1.0,0.2363,0.51,,3.0,1.0,,,,,1.0,0.7825,1.0,,,,,,,
14053636,home,FC Twente,Sam Lammers,sam-lammers,S. Lammers,F,10,191.0,842,M,804901,EUR,862358400,F,10,10,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,,19.0,6.0,6.6,2.0,0.0140687,,,,,,0,,0.01,,0.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14053636,home,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174.0,167,M,966546,EUR,993600000,M,4,4,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,,,,8.0,7.0,6.5,2.0,0.00077766,,,,,,0,,-0.09,,0.13,,,,1.0,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053636,home,FC Twente,Guilherme Peixoto,guilherme-peixoto,G. Peixoto,D,12,181.0,137,M,1470065,EUR,1148515200,D,12,12,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,,,,17.0,7.0,6.4,,0.00255578,,,,,,0,,0.07,0.03,-0.21,,Guilherme Peixoto,,,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
14053636,home,FC Twente,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182.0,168,M,578344,EUR,870652800,M,32,32,True,1.0,,,,0.0,,,,1.0,,,,,13.0,2.0,6.6,1.0,,,,,,,0,,-0.02,,0.15,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
