match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,player_firstName,player_lastName,stat_aerialWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_penaltyConceded,stat_fouls,stat_totalCross,stat_challengeLost,stat_totalOffside,stat_keyPass,captain,stat_accurateCross,stat_shotOffTarget,stat_hitWoodwork,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_outfielderBlock,stat_bigChanceMissed,stat_penaltyWon,stat_bigChanceCreated
13473357,home,Sport Recife,Arthur Sousa,arthur-sousa,A. Sousa,F,39,183,412,M,1170780,EUR,1047427200,F,38,38,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,12.0,6.0,6.6,2.0,0.0151628,0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
13473357,home,Sport Recife,Lenny Lobato,lenny-lobato,L. Lobato,M,70,174,420,M,1104316,EUR,981158400,F,77,77,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,16.0,2.0,6.5,,0.00723145,0,,,,,,,,,,,,,Lenny Lobato,,,,,,,,,,,,,,,,,,,,,,,,,
13473357,home,Sport Recife,Carlos Alberto,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,17,17,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,,,16.0,5.0,6.3,2.0,0.00145392,0,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
13473357,home,Sport Recife,Thiago Couto,thiago-couto,T. Couto,G,12,188,418,M,871291,EUR,922406400,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473357,home,Sport Recife,Renzo,renzo,Renzo,D,13,188,119,M,1105432,EUR,1003276800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473357,home,Sport Recife,Lucas Cunha,lucas-cunha,L. Cunha,D,3,186,169,M,794139,EUR,853977600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473357,home,Sport Recife,Romarinho,romarinho,Romarinho,M,11,168,592,M,870578,EUR,762480000,F,91,91,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473357,home,Sport Recife,Hyoran,hyoran,Hyoran,M,19,174,485,M,551348,EUR,738288000,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473357,home,Sport Recife,Gustavo Maia,gustavo-maia,G. Maia,M,11,167,383,M,1023049,EUR,980121600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473357,home,Sport Recife,Christian Ortíz,christian-ortiz,C. Ortíz,F,8,170,251,M,293235,EUR,714355200,F,59,59,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473357,away,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,243529,EUR,566352000,G,21,21,False,23.0,11.0,17.0,5.0,0.0,7.0,7.0,4.0,16.0,8.0,1.0,,1.0,90.0,33.0,6.7,12.0,0.00200538,0,-0.3779,,,2.0,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,Weverton,2.0,2.0,,,,
13473357,away,Palmeiras,Bruno Fuchs,bruno-fuchs,B. Fuchs,D,3,190,3790,M,973737,EUR,922924800,D,3,3,False,30.0,25.0,7.0,4.0,0.0,13.0,13.0,12.0,17.0,1.0,,,,59.0,36.0,6.6,5.0,0.0115539,0,,,2.0,1.0,,,,,,,,,,,1.0,,3.0,,,2.0,,2.0,,,,,,,,,,,,,,,,
13473357,away,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,874729,EUR,859420800,D,26,26,False,55.0,47.0,9.0,4.0,0.0,26.0,29.0,21.0,26.0,4.0,,,,90.0,66.0,6.8,9.0,0.00713596,0,,1.0,3.0,4.0,,,,,,,1.0,,,,3.0,,6.0,1.0,,1.0,,2.0,,,,,True,,,,,,,,1.0,,,
13473357,away,Palmeiras,Micael,micael,Micael,D,13,190,2254,M,1105341,EUR,966038400,D,13,13,False,52.0,47.0,7.0,4.0,0.0,31.0,32.0,16.0,20.0,,,,,90.0,66.0,7.2,7.0,0.00838826,0,,,,6.0,,1.0,1.0,,4.0,3.0,,,Micael,,1.0,,5.0,2.0,,,,,,,,,,,,,,,,,,,,
13473357,away,Palmeiras,Agustín Giay,agustin-giay,A. Giay,D,4,180,5030,M,1106603,EUR,1074211200,M,4,4,False,33.0,23.0,7.0,1.0,0.0,12.0,17.0,11.0,16.0,4.0,,,,90.0,56.0,6.6,15.0,0.00394582,0,,,4.0,9.0,1.0,1.0,,,3.0,2.0,4.0,,Agustín Giay,,2.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,
13473357,away,Palmeiras,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181,3216,M,331397,EUR,799718400,M,30,30,False,17.0,13.0,,,0.0,8.0,9.0,5.0,8.0,1.0,,,,73.0,24.0,6.6,7.0,0.00132049,0,,1.0,2.0,4.0,,,,,,,3.0,,,,1.0,,,2.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
13473357,away,Palmeiras,Emiliano Martínez,emiliano-martinez,E. Martínez,M,32,184,3839,M,973533,EUR,934848000,M,32,32,False,30.0,20.0,3.0,2.0,0.0,12.0,14.0,8.0,16.0,7.0,,,,59.0,36.0,6.8,10.0,0.00510576,0,,1.0,3.0,3.0,,,,,3.0,3.0,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
13473357,away,Palmeiras,Vanderlan,vanderlan,Vanderlan,D,6,183,1727,M,1067640,EUR,1031356800,M,6,6,False,13.0,12.0,,,0.0,6.0,6.0,6.0,7.0,1.0,,,,45.0,30.0,6.6,8.0,0.00224922,0,,,4.0,2.0,,5.0,2.0,,,,,,Vanderlan,,,,,1.0,,2.0,,1.0,3.0,,,,,,,,,,,,1.0,,,
13473357,away,Palmeiras,Facundo Torres,facundo-torres,F. Torres,M,17,177,5945,M,874572,EUR,955584000,F,17,17,False,20.0,19.0,1.0,1.0,0.0,10.0,11.0,9.0,9.0,3.0,,,,90.0,30.0,6.3,5.0,0.0143719,1,,1.0,5.0,2.0,2.0,,,,1.0,,,0.1403,,,1.0,1.0,,1.0,0.6615,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,
13473357,away,Palmeiras,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6076,M,152276,EUR,734832000,F,7,7,False,12.0,8.0,1.0,,0.0,5.0,6.0,3.0,6.0,4.0,,,,45.0,23.0,6.4,8.0,0.00129612,0,,,3.0,3.0,,3.0,,,2.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,F_Andersoon,,,,,,
13473357,away,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,1094179,EUR,976060800,F,42,42,False,13.0,9.0,,,0.0,3.0,3.0,6.0,10.0,2.0,,,,90.0,33.0,7.2,15.0,0.00619657,2,,5.0,15.0,5.0,2.0,3.0,,,,,2.0,0.8043,José López,,3.0,1.0,1.0,5.0,0.9099,,,7.0,,,,,,,1.0,,1.0,,,,1.0,,1.0,
13473357,away,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,881110,EUR,903916800,D,22,22,True,18.0,14.0,4.0,2.0,0.0,6.0,7.0,8.0,11.0,2.0,,,,45.0,32.0,7.1,4.0,0.0338148,2,,,2.0,,,,,,,,,0.8017,,,,1.0,2.0,,0.7606,,,2.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,
13473357,away,Palmeiras,Estêvão,estevao,Estêvão,M,41,176,196577,M,1597265,EUR,1177372800,F,41,41,True,10.0,8.0,1.0,,0.0,3.0,3.0,5.0,7.0,3.0,,,,45.0,23.0,6.5,9.0,0.0219747,1,,,5.0,3.0,1.0,4.0,1.0,,,,2.0,0.0821,Estêvão,,,,,3.0,,,,1.0,,,,1.0,,,1.0,,,Estêvão,,,,,,
13473357,away,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,840020,EUR,803520000,M,23,23,True,10.0,7.0,1.0,,0.0,4.0,4.0,3.0,6.0,4.0,,,,31.0,18.0,7.3,6.0,0.0026343,1,,1.0,2.0,2.0,,,,,1.0,,1.0,0.0495,,,,1.0,,,0.0345,,,1.0,3.0,,,,,,,,,raphaelveiga,,,1.0,,1.0,
13473357,away,Palmeiras,Aníbal Moreno,anibal-moreno,A. Moreno,M,5,177,5203,M,977677,EUR,926553600,M,5,5,True,17.0,12.0,2.0,,0.0,6.0,7.0,6.0,10.0,1.0,,,,31.0,21.0,6.8,6.0,0.222398,0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,,,1.0,,1.0,,,,,,,,,,1.0
13473357,away,Palmeiras,Vitor Roque,vitor-roque,V. Roque,F,9,174,72751,M,1150391,EUR,1109548800,F,9,9,True,2.0,1.0,,,0.0,,,1.0,2.0,2.0,,,,17.0,11.0,6.7,3.0,0.0236414,0,,,3.0,3.0,1.0,2.0,1.0,,1.0,1.0,1.0,,Vitor Roque,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,VRoque,,,,,,
13473357,away,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,34141,EUR,535248000,G,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473357,away,Palmeiras,Kaiky Naves,kaiky-naves,K. Naves,D,4,186,1828,M,1167068,EUR,1020816000,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Kaiky Naves,,,,,,,,,,,,,,,,,,,,,,,,,
13473357,away,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,220833,EUR,736646400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gustavogomez,,,,,,
13473357,away,Palmeiras,Luis Benedetti,luis-benedetti,L. Benedetti,D,43,197,2819,M,1485284,EUR,1149638400,D,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473357,away,Palmeiras,Luighi Hanri,luighi,Luighi,F,31,182,3805,M,1597267,EUR,1146355200,F,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Luighi,,,,,,,,,,,,,,,,,,,,,,,,,
13473357,away,Palmeiras,Allan,allan,Allan,F,40,175,4618,M,1835889,EUR,1082332800,F,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Allan,,,,,,,,,,,,,,,,,,,,,,,,,
13473357,away,Palmeiras,Thalys,thalys,Thalys,F,9,183,1830,M,1485295,EUR,1109030400,F,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
