match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_interceptionWon,stat_accurateCross,stat_blockedScoringAttempt,stat_lastManTackle,stat_shotValueNormalized,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
15359737,home,Wrexham,Arthur Okonkwo,arthur-okonkwo,Arthur Okonkwo,G,1,195.0,1132,M,1109561,EUR,999993600,G,1,1,False,21.0,5.0,18.0,2.0,0.0,3.0,5.0,2.0,16.0,2.0,6.0,1.0,3.0,1.0,90.0,31.0,6.5,17.0,6.0714315445371,1.0,-1.8704625814992,0.0,0.0001,0,0.03,-0.02,0.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359737,home,Wrexham,Max Cleworth,max-cleworth,M. Cleworth,D,4,191.0,221,M,1002181,EUR,1028851200,D,4,4,False,50.0,38.0,5.0,,0.0,18.0,23.0,20.0,27.0,4.0,3.0,2.0,,,90.0,73.0,7.5,20.0,31.609363566062,5.0,4.547653730348,0.0,,0,0.28,0.01,0.53,,,,2.0,3.0,3.0,5.0,7.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
15359737,home,Wrexham,Dominic Hyam,dominic-hyam,D. Hyam,D,5,183.0,120,M,802719,EUR,819417600,D,5,5,False,49.0,39.0,10.0,1.0,0.0,28.0,29.0,11.0,20.0,7.0,4.0,,,,90.0,65.0,7.3,11.0,64.923760902338,11.0,2.0057341859625,0.0,,0,0.06,0.07,0.52,,,,1.0,1.0,2.0,1.0,4.0,,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,
15359737,home,Wrexham,Callum Doyle,callum-doyle,C. Doyle,D,2,185.0,1051,M,1090508,EUR,1065139200,D,2,2,False,51.0,44.0,6.0,1.0,0.0,32.0,34.0,12.0,17.0,6.0,5.0,1.0,,,90.0,65.0,7.3,10.0,72.879541078427,15.0,26.759240737876,0.0,,0,0.13,0.07,0.35,,Callum Doyle,,1.0,2.0,3.0,5.0,6.0,1.0,,3.0,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
15359737,home,Wrexham,Ryan Longman,ryan-longman,R. Longman,M,47,180.0,107,M,991569,EUR,973468800,M,47,47,False,26.0,19.0,3.0,3.0,1.0,10.0,10.0,9.0,16.0,1.0,4.0,2.0,,,74.0,47.0,7.1,16.0,144.02264156449,11.0,32.853828401727,3.0,,0,0.57,0.24,0.15,,,,4.0,2.0,1.0,8.0,3.0,2.0,,,,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,17.303118157356,63.229856273198,,,,,,,,,,,,,,,,
15359737,home,Wrexham,George Dobson,george-dobson,G. Dobson,M,15,180.0,141,M,788240,EUR,879552000,M,15,15,False,51.0,39.0,5.0,,0.0,22.0,25.0,17.0,26.0,1.0,6.0,1.0,,,90.0,71.0,6.5,17.0,97.579129725728,17.0,14.524476092838,0.0,,0,-0.05,0.02,0.3,,,,1.0,2.0,,6.0,5.0,1.0,1.0,4.0,2.0,,1.0,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,
15359737,home,Wrexham,Lewis O'Brien,lewis-obrien,L. O'Brien,M,27,173.0,303,M,920936,EUR,908323200,M,27,27,False,57.0,53.0,3.0,1.0,0.0,26.0,27.0,27.0,30.0,2.0,10.0,,,,90.0,75.0,7.2,9.0,108.19914287308,18.0,52.986829867646,2.0,,0,0.28,0.2,-0.01,,,,4.0,,2.0,6.0,5.0,,2.0,1.0,,2.0,1.0,3.0,,3.0,2.0,,,16.025173127545,33.128172364481,,1.0,,,,,,,,,,,,,,
15359737,home,Wrexham,George Thomason,george-thomason,G. Thomason,M,14,177.0,81,M,1014623,EUR,1010793600,M,14,14,False,47.0,39.0,2.0,,0.0,24.0,28.0,15.0,19.0,3.0,9.0,,,,90.0,77.0,7.6,12.0,81.165011935254,11.0,21.261305170051,0.0,,1,0.31,0.0,0.81,,,,3.0,,,4.0,7.0,2.0,,7.0,6.0,,1.0,1.0,,1.0,,,,,,3.0,1.0,1.0,1.0,0.0,,,,,,,,,,,
15359737,home,Wrexham,Josh Windass,josh-windass,J. Windass,M,10,175.0,474,M,340621,EUR,758073600,F,10,10,False,46.0,39.0,7.0,3.0,0.0,7.0,10.0,32.0,36.0,,3.0,2.0,,,90.0,63.0,7.9,13.0,82.816098199858,10.0,4.6096918115346,1.0,,6,0.15,0.13,0.19,,,,3.0,,3.0,1.0,3.0,,,,,1.0,,1.0,,,1.0,,,12.736136051179,20.655803639655,1.0,,1.0,,0.47,2.0,3.0,1.0,1.0,,,,,,,
15359737,home,Wrexham,Oliver Rathbone,oliver-rathbone,O. Rathbone,M,20,173.0,175,M,842141,EUR,844905600,F,20,20,False,25.0,21.0,1.0,,0.0,14.0,14.0,7.0,11.0,,2.0,1.0,,,68.0,42.0,6.6,9.0,77.354248013163,10.0,31.23811344871,2.0,,4,-0.21,0.08,-0.06,,,,2.0,,,2.0,5.0,1.0,,3.0,2.0,1.0,,,,1.0,1.0,1.0,,13.812709339323,24.909071710878,1.0,,1.0,,-0.53,1.0,2.0,,,,,,,,,
15359737,home,Wrexham,Sam Smith,sam-smith,S. Smith,F,28,181.0,358,M,892481,EUR,889315200,F,28,28,False,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,1.0,,3.0,,,75.0,13.0,6.3,4.0,27.832847926911,3.0,7.3124425214887,1.0,,1,-0.06,-0.04,0.31,,,,,5.0,,7.0,,1.0,,,,,,,,1.0,,,,16.252053031809,18.81316145681,,,,,0.01,1.0,,,1.0,1.0,,,,,,
15359737,home,Wrexham,Ben Sheaf,ben-sheaf,B. Sheaf,M,18,185.0,258,M,789229,EUR,886636800,M,18,18,True,13.0,9.0,1.0,,0.0,4.0,6.0,5.0,7.0,1.0,,,,,22.0,15.0,6.5,4.0,64.697127349285,8.0,36.784526047343,1.0,,0,-0.04,0.07,-0.01,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,20.999653110642,21.490597106642,,,,,,,,,,,,,,,,
15359737,home,Wrexham,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180.0,16686,M,1006189,EUR,989625600,D,12,12,True,6.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,,2.0,,,,16.0,14.0,7.0,3.0,25.137951281855,3.0,19.304179516333,1.0,,0,0.18,0.0,-0.05,,,,2.0,,,2.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,9.2510778900321,9.3853720757357,1.0,1.0,,,,,,,,,issa_kabore_29,,,,,
15359737,home,Wrexham,Kieffer Moore,kieffer-moore,K. Moore,F,19,195.0,1368,M,298366,EUR,713232000,F,19,19,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,15.0,6.0,6.4,1.0,,,,,,1,0.0,,-0.02,,,,,1.0,1.0,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,-0.13,,,,,,,,,,,
15359737,home,Wrexham,Callum Burton,callum-burton,C. Burton,G,25,188.0,85,M,284415,EUR,840067200,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359737,home,Wrexham,Dan Scarr,dan-scarr,D. Scarr,D,24,188.0,73,M,824751,EUR,788227200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359737,home,Wrexham,Ryan Barnett,ryan-barnett,R. Barnett,M,29,180.0,85,M,864424,EUR,938044800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359737,home,Wrexham,Nathan Broadhead,nathan-broadhead,N. Broadhead,M,33,178.0,422,M,911710,EUR,891734400,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359737,home,Wrexham,Davis Keillor-Dunn,davis-keillor-dunn,D. Keillor-Dunn,F,7,180.0,383,M,881396,EUR,855619200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359737,home,Wrexham,Bailey Cadamarteri,bailey-cadamarteri,B. Cadamarteri,F,11,185.0,645,M,1423747,EUR,1115596800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Bailey-Tye Cadamarteri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359737,away,Ipswich Town,Alex Palmer,alex-palmer,A. Palmer,G,1,190.0,226,M,796143,EUR,839635200,G,1,1,False,39.0,29.0,16.0,7.0,0.0,28.0,31.0,1.0,8.0,4.0,7.0,,,4.0,90.0,53.0,6.9,10.0,53.227438598059,9.0,40.081825460905,0.0,0.2535,0,0.1,0.01,0.23,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,4.0,
15359737,away,Ipswich Town,Ben Johnson,ben-johnson,B. Johnson,D,18,182.0,611,M,914412,EUR,948672000,D,18,18,False,66.0,57.0,5.0,,0.0,27.0,29.0,30.0,37.0,1.0,3.0,2.0,,,90.0,95.0,6.5,20.0,193.90364657881,21.0,26.300279415351,1.0,,0,0.37,-0.94,-0.2,,,,6.0,,,4.0,1.0,,,,,,,4.0,,,5.0,1.0,2.0,19.484663678822,21.015354481902,1.0,2.0,,,,,,,,,,,,,,
15359737,away,Ipswich Town,Cédric Kipré,cedric-kipre,C. Kipré,D,4,196.0,667,M,886802,EUR,850089600,D,4,4,False,32.0,26.0,4.0,,0.0,12.0,13.0,14.0,19.0,3.0,3.0,1.0,,,45.0,38.0,6.0,7.0,71.259880867674,11.0,31.454392027667,0.0,,0,0.09,0.03,-0.41,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0
15359737,away,Ipswich Town,Jacob Greaves,jacob-greaves,J. Greaves,D,24,193.0,528,M,990821,EUR,968716800,D,24,24,False,57.0,51.0,2.0,1.0,0.0,33.0,37.0,18.0,20.0,9.0,6.0,1.0,,,90.0,76.0,6.6,10.0,104.37592978635,18.0,6.4165331469981,0.0,,1,-0.15,-0.18,0.32,,,,,,2.0,3.0,2.0,,1.0,,,,1.0,,,,2.0,,,,,3.0,,1.0,,-0.08,,,,,,,,,,,
