match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceCreated,player_sofascoreId,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_punches
11396211,home,TSG Hoffenheim,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,980628,EUR,1034812800,F,14,14,False,,37.0,33.0,,,3.0,3.0,30.0,38.0,,7.0,5.0,,,,,,,84.0,60.0,7.7,15.0,0.364824,3,,4.0,,,3.0,6.0,4.0,1.0,1.0,1.0,,,,,2.0,1.0,,0.1495,0.0188,4.0,,4.0,1.0,,,1.0,1.0,,,1.0,1.0,,
11396211,home,TSG Hoffenheim,John Brooks,john-brooks,J. Brooks,D,25,193,355,M,132149,EUR,728179200,D,23,23,True,,12.0,9.0,,,6.0,7.0,3.0,5.0,3.0,4.0,,,,,,,,19.0,16.0,6.5,3.0,0.00103289,1,,,,,,,,1.0,,,,2.0,,,1.0,1.0,,0.0439,,,,,,,,,,,,,,,
11396211,home,TSG Hoffenheim,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,16,16,True,,2.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,,12.0,5.0,7.2,2.0,0.00029253,1,,,,,,,,,1.0,,1.0,,,,,,,0.2249,0.741,,,1.0,,,,,,,,,,,
11396211,home,TSG Hoffenheim,Finn Ole Becker,becker-finn-ole,F. O. Becker,M,25,177,144,M,979821,EUR,960422400,M,20,20,True,,3.0,1.0,,,,,1.0,3.0,,,1.0,,,,,,,12.0,4.0,6.2,3.0,0.00030998,0,,,,1.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,
11396211,home,TSG Hoffenheim,Ihlas Bebou,ihlas-bebou,I. Bebou,F,9,183,465,M,254297,EUR,767059200,F,9,9,True,,4.0,4.0,,,,,4.0,4.0,,1.0,,,,,,,,12.0,6.0,7.3,1.0,0.108232,0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,
11396211,home,TSG Hoffenheim,David Jurásek,david-jurasek,D. Jurásek,D,39,183,1517,M,1030711,EUR,965606400,D,19,19,True,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,,,,1.0,3.0,,2.0,,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11396211,home,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396211,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396211,home,TSG Hoffenheim,Bambasé Conté,bambase-conte,B. Conté,M,10,178,254,M,1185359,EUR,1057536000,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396211,home,TSG Hoffenheim,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396211,away,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,,40.0,28.0,21.0,10.0,25.0,31.0,3.0,9.0,,,11.0,,,3.0,5.0,1.0,1.0,90.0,54.0,6.9,12.0,0.000877,0,-1.51,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0
11396211,away,Borussia M'gladbach,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176,447,M,113920,EUR,714873600,D,18,18,False,,35.0,28.0,1.0,1.0,15.0,19.0,14.0,17.0,2.0,9.0,5.0,,,,,,,69.0,57.0,7.4,11.0,0.313996,1,,1.0,1.0,2.0,5.0,,,1.0,,,,1.0,1.0,,6.0,3.0,1.0,0.0941,,3.0,1.0,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,
11396211,away,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,False,,26.0,21.0,4.0,2.0,16.0,19.0,5.0,7.0,2.0,3.0,3.0,,,,,,,69.0,35.0,6.2,6.0,0.00336642,0,,,,2.0,4.0,,,,,,,5.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
11396211,away,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,,40.0,35.0,4.0,2.0,24.0,28.0,11.0,12.0,1.0,1.0,8.0,,,,,,,90.0,52.0,6.6,5.0,0.00885131,1,,,,1.0,2.0,,,,1.0,,,6.0,2.0,,,,,0.0432,0.0255,,1.0,,,,,,,,,,,,
11396211,away,Borussia M'gladbach,Maximilian Wöber,maximilian-wober,M. Wöber,D,39,188,659,M,794962,EUR,886550400,D,39,39,False,,61.0,52.0,10.0,3.0,34.0,38.0,18.0,24.0,1.0,2.0,4.0,,,,,,,90.0,74.0,6.2,10.0,0.0169049,1,,1.0,,4.0,6.0,,,1.0,,,,2.0,1.0,2.0,1.0,,,0.0429,,,2.0,,,,,,,,,,,,
11396211,away,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,False,,32.0,28.0,3.0,2.0,13.0,16.0,16.0,20.0,2.0,4.0,4.0,,,,,,,89.0,46.0,6.7,10.0,0.0380884,1,,4.0,1.0,1.0,3.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,0.0208,,1.0,1.0,2.0,1.0,,,,,,,,,,
11396211,away,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,,29.0,21.0,1.0,,11.0,13.0,10.0,16.0,,1.0,2.0,1.0,,,,,,69.0,39.0,6.3,9.0,0.0198604,0,,,,,2.0,1.0,1.0,,,,,1.0,1.0,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
11396211,away,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,True,47.0,42.0,3.0,2.0,25.0,27.0,17.0,20.0,,3.0,,,,,,,,90.0,61.0,7.0,8.0,0.0419095,1,,,,,2.0,1.0,1.0,,1.0,,,2.0,1.0,3.0,1.0,1.0,,0.0298,0.0496,1.0,1.0,2.0,1.0,,,1.0,,,1.0,,,,
11396211,away,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189,3073,M,790989,EUR,854323200,M,3,3,False,,25.0,21.0,3.0,2.0,10.0,12.0,11.0,13.0,2.0,4.0,5.0,,,,,,,89.0,38.0,6.3,7.0,0.0195613,0,,,,,7.0,,,,,,,2.0,1.0,1.0,2.0,1.0,4.0,,,,2.0,2.0,,,,1.0,,,,,,,
11396211,away,Borussia M'gladbach,Robin Hack,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,M,25,25,False,,27.0,24.0,2.0,2.0,17.0,18.0,11.0,16.0,1.0,5.0,5.0,,,,,,,90.0,54.0,9.7,15.0,0.181862,4,,7.0,4.0,2.0,7.0,5.0,2.0,,4.0,,3.0,,,1.0,1.0,,1.0,0.3579,0.8502,3.0,,5.0,2.0,,,1.0,,,,,,,
11396211,away,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,F,14,14,False,,36.0,23.0,4.0,1.0,13.0,16.0,10.0,21.0,5.0,7.0,2.0,,,,,,,90.0,48.0,7.0,18.0,0.0504914,3,,1.0,,4.0,7.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,0.3195,0.3438,2.0,,2.0,,,,1.0,1.0,,1.0,1.0,,1.0,
11396211,away,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,True,,9.0,9.0,1.0,1.0,4.0,4.0,6.0,8.0,,1.0,,,,,,,,21.0,19.0,6.7,5.0,0.147287,0,,3.0,1.0,,3.0,1.0,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,1.0,,1.0,,,,
11396211,away,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,True,,5.0,4.0,,,2.0,3.0,3.0,3.0,,,1.0,,,,,,,21.0,9.0,6.5,3.0,0.241437,0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
11396211,away,Borussia M'gladbach,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190,835,M,929163,EUR,966124800,F,31,31,True,,7.0,3.0,,,,1.0,3.0,6.0,1.0,1.0,,,,,,,,21.0,7.0,6.5,4.0,0.00382554,0,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11396211,away,Borussia M'gladbach,Lukas Ullrich,lukas-ullrich,L. Ullrich,D,26,177,362,M,1083382,EUR,1079395200,D,26,26,True,,3.0,2.0,1.0,,1.0,1.0,1.0,3.0,,,1.0,,,,,,,1.0,4.0,,2.0,0.00322346,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,Lukas Ullrich,,,,,,,,,
11396211,away,Borussia M'gladbach,Shio Fukuda ,shio-fukuda,S. Fukuda ,F,13,178,926,M,1493496,EUR,1081382400,F,49,49,True,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,1,,,,1.0,1.0,,,1.0,,,,,,,,,,0.1219,,,,,,Shio Fukuda ,,,,,,,,,
11396211,away,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396211,away,Borussia M'gladbach,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Fabio Chiarodia,,,,,,,,,
11396211,away,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396211,away,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,103289,EUR,666316800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
