match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_wonTackle,stat_totalContest,stat_wonContest,stat_wasFouled,captain,stat_dispossessed,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_aerialLost,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,player_firstName,player_lastName,stat_penaltyConceded,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_outfielderBlock
10408503,home,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,202673,M,TheOctopus,70988,EUR,705542400,G,1,1,False,26.0,23.0,4.0,2.0,22.0,24.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,90.0,30.0,6.4,4.0,0.0,0.0,0.00023255,0,0.0162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408503,home,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,154229,M,DaniCarvajal,138572,EUR,695088000,D,2,2,False,52.0,46.0,,,11.0,13.0,36.0,44.0,6.0,,,,,90.0,74.0,6.9,11.0,0.0228,0.0,0.33273,1,,5.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10408503,home,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,ARüdiger,142622,EUR,731116800,D,22,22,False,60.0,56.0,5.0,3.0,39.0,40.0,17.0,20.0,6.0,,,,,90.0,66.0,6.8,5.0,0.0269,0.0,0.0141262,1,,,,1.0,5.0,,1.0,3.0,,1.0,1.0,1.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,
10408503,home,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180,93395,M,DAlaba,66492,EUR,709344000,D,4,4,False,66.0,63.0,2.0,1.0,38.0,40.0,25.0,27.0,2.0,,,,,90.0,72.0,6.8,4.0,0.0,0.0,0.0163623,0,,1.0,,,1.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10408503,home,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70735,M,FerMendy,792073,EUR,802569600,D,23,23,False,47.0,46.0,,,15.0,16.0,31.0,32.0,7.0,,,,,87.0,61.0,6.7,5.0,0.0,0.0,0.025405,0,,1.0,,,3.0,,,2.0,,,3.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,
10408503,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,LModric10,15466,EUR,495072000,M,10,10,False,74.0,68.0,4.0,3.0,8.0,8.0,60.0,69.0,2.0,,,,,90.0,87.0,7.1,13.0,0.2458,0.0,0.167623,2,,3.0,,4.0,2.0,,1.0,,,1.0,1.0,2.0,,5.0,,,2.0,1.0,,True,1.0,1.0,,,,,,,,,,,,,
10408503,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,Tacklevinga,973887,EUR,1036886400,M,12,12,False,59.0,55.0,2.0,2.0,14.0,15.0,41.0,44.0,2.0,,,,,61.0,70.0,7.2,5.0,0.0464,0.0,0.0631766,2,,,,2.0,5.0,2.0,,,1.0,3.0,1.0,,,1.0,,2.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,
10408503,home,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,,183,45525,M,Kroos,26502,EUR,631411200,M,8,8,False,100.0,96.0,13.0,10.0,20.0,21.0,77.0,84.0,7.0,,,,,90.0,108.0,6.8,9.0,0.0,0.0,0.13274,0,,5.0,1.0,6.0,3.0,1.0,,,,1.0,,4.0,,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,
10408503,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,Fede,831808,EUR,901065600,F,15,15,False,56.0,50.0,3.0,2.0,4.0,4.0,46.0,52.0,4.0,,,,,86.0,63.0,7.6,8.0,0.0739,0.0386,0.638876,3,,,,2.0,2.0,,,,,,,,,2.0,1.0,,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,
10408503,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,Rodrygo,910536,EUR,978998400,F,21,21,False,32.0,27.0,,,2.0,2.0,25.0,30.0,,,,,,90.0,52.0,6.5,10.0,1.03,2.2464,0.0501459,7,,,,5.0,5.0,,3.0,,,2.0,3.0,2.0,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,3.0,2.0,2.0,1.0,,,,,,,
10408503,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,ViniJr,868812,EUR,963360000,F,20,20,False,44.0,36.0,1.0,1.0,3.0,3.0,33.0,41.0,2.0,,,,,90.0,67.0,7.4,17.0,0.9522,0.9597,0.104515,2,,,,6.0,6.0,,1.0,,,1.0,1.0,3.0,1.0,1.0,,1.0,5.0,3.0,2.0,,1.0,,,,1.0,,,,1.0,,,,,,
10408503,home,Real Madrid,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,F,11,11,True,11.0,10.0,1.0,1.0,3.0,3.0,7.0,9.0,1.0,,,,,29.0,16.0,6.4,3.0,0.1964,0.1018,0.00515389,1,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,
10408503,home,Real Madrid,Mariano Díaz,mariano-diaz,M. Díaz,F,9,180,3953,M,,175753,EUR,744163200,F,24,24,True,3.0,1.0,,,,,1.0,3.0,1.0,,,,,15.0,5.0,6.9,3.0,0.0,0.0,0.635509,0,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
10408503,home,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186,138748,M,EMilitão,822519,EUR,885081600,D,3,3,True,13.0,11.0,2.0,1.0,6.0,6.0,5.0,7.0,1.0,,,,,14.0,16.0,6.6,3.0,0.0,0.0,0.0217286,0,,,,1.0,2.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10408503,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408503,home,Real Madrid,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180,15081,M,nachofdez90,69404,EUR,632620800,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
