match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_dispossessed,stat_wonContest,stat_wasFouled,stat_totalCross,stat_aerialLost,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_goalAssist,stat_accurateCross,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10411641,home,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,1,1,False,26.0,20.0,13.0,8.0,16.0,18.0,4.0,8.0,10.0,1.0,90.0,34.0,6.0,6.0,0.0,0.0,0.00086359,0,-0.9683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411641,home,Juventus,Danilo,danilo,Danilo,D,13,184,15175,M,Danilo,124992,EUR,679536000,D,6,6,False,67.0,57.0,8.0,3.0,41.0,43.0,16.0,24.0,8.0,,90.0,79.0,7.3,10.0,0.0795,0.1295,0.0308852,1,,True,1.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411641,home,Juventus,Bremer,bremer,Bremer,D,3,188,9433,M,Bremer,885197,EUR,858643200,D,3,3,False,32.0,28.0,4.0,2.0,22.0,23.0,6.0,9.0,10.0,,90.0,45.0,7.0,5.0,0.464,0.0,0.0358778,1,,,2.0,3.0,5.0,1.0,,,2.0,3.0,3.0,2.0,,,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10411641,home,Juventus,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13242,M,alxsndro12,84854,EUR,664848000,D,12,12,False,62.0,54.0,1.0,,30.0,35.0,24.0,27.0,2.0,,90.0,76.0,6.3,10.0,0.0,0.0,0.0256325,0,,,3.0,3.0,6.0,1.0,,,4.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10411641,home,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,8,8,False,40.0,34.0,2.0,1.0,18.0,19.0,16.0,24.0,1.0,,90.0,67.0,6.6,14.0,0.0,0.0,0.0186032,0,,,,3.0,1.0,,,,2.0,1.0,1.0,1.0,,,1.0,,,1.0,5.0,,1.0,,,3.0,1.0,1.0,2.0,,,,,,,,,,,
10411641,home,Juventus,Nicolò Fagioli,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,nicolofagioli,901850,EUR,981936000,M,44,44,False,32.0,28.0,3.0,2.0,14.0,16.0,15.0,18.0,8.0,,81.0,45.0,6.7,10.0,0.0,0.0,0.0648347,0,,,,7.0,3.0,3.0,,,,1.0,,2.0,,,1.0,,,1.0,,2.0,3.0,1.0,1.0,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,
10411641,home,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,62.0,50.0,9.0,4.0,20.0,21.0,30.0,41.0,11.0,,90.0,79.0,6.9,15.0,0.0624,0.0743,0.0698199,2,,,2.0,7.0,7.0,,1.0,,1.0,,,,,,4.0,,1.0,,1.0,4.0,,3.0,2.0,,2.0,,2.0,,,,,,,,,,,
10411641,home,Juventus,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,adrienrabiot_25,250737,EUR,796867200,M,25,25,False,38.0,28.0,1.0,1.0,11.0,13.0,17.0,26.0,7.0,,90.0,50.0,5.9,16.0,0.0238,0.0,0.0300627,1,,,2.0,7.0,3.0,3.0,,,1.0,1.0,,,,,,,1.0,1.0,,,3.0,,,1.0,1.0,,2.0,,,,1.0,,,,,,,
10411641,home,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,17,17,False,21.0,19.0,1.0,1.0,8.0,9.0,11.0,14.0,7.0,,61.0,34.0,6.8,6.0,0.0297,0.0,0.00689805,1,,,1.0,2.0,4.0,2.0,,,,3.0,1.0,,,,,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,
10411641,home,Juventus,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84815,M,ÁDiMaría,30027,EUR,571795200,F,22,22,False,32.0,23.0,4.0,2.0,7.0,8.0,19.0,32.0,2.0,,74.0,61.0,8.7,23.0,0.8761,1.1148,0.357323,3,,,,3.0,5.0,,3.0,1.0,,2.0,1.0,4.0,,,5.0,,,,1.0,,1.0,3.0,,8.0,,,4.0,1.0,3.0,,,1.0,,,,,,
