match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_unsuccessfulTouch,stat_outfielderBlock,stat_fouls,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_errorLeadToAShot,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork
14053739,home,Go Ahead Eagles,Jari De Busser,jari-de-busser,J. D. Busser,G,22,190.0,290,M,837072,EUR,940464000,G,22,22,False,50.0,25.0,35.0,10.0,0.0,16.0,22.0,9.0,28.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,90.0,59.0,6.0,25.0,0.00345562,26.832546271931,4.0,6.825,5.04,0.154,0,-0.388,0.06,0.01,-0.12,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053739,home,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180.0,337,M,794013,EUR,868924800,D,2,2,False,26.0,19.0,5.0,2.0,0.0,6.0,9.0,13.0,17.0,3.0,1.0,,,,,,90.0,56.0,7.3,10.0,0.173508,26.868312144754,4.0,19.53,8.925,,0,,0.35,0.01,-0.01,,,,True,3.0,2.0,1.0,2.0,2.0,7.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
14053739,home,Go Ahead Eagles,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185.0,201,M,891795,EUR,931046400,D,21,21,False,39.0,33.0,9.0,5.0,0.0,25.0,26.0,8.0,13.0,6.0,3.0,,,,,,73.0,54.0,7.2,7.0,0.00573867,106.28404875719,12.0,36.54,12.495,,0,,0.09,0.12,-0.08,,,,,,,,2.0,1.0,7.0,,,,3.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,
14053739,home,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190.0,140,M,793742,EUR,838944000,D,4,4,False,68.0,53.0,8.0,3.0,0.0,43.0,50.0,10.0,18.0,3.0,6.0,,,,,,90.0,76.0,6.5,15.0,0.00372964,90.416655488762,13.0,39.48,9.24,,0,,-0.1,0.03,-0.1,,,,,,,1.0,2.0,2.0,4.0,,,2.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,
14053739,home,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177.0,6697,M,1046722,EUR,957052800,D,5,5,False,10.0,8.0,,,0.0,5.0,5.0,3.0,5.0,2.0,1.0,,,,,,73.0,29.0,6.6,5.0,0.00101937,6.9222078125407,1.0,6.825,6.825,,2,,-0.1,0.06,-0.09,,,,,1.0,,,2.0,1.0,5.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0836,0.0612,-0.36,,,,,,,,
14053739,home,Go Ahead Eagles,Calvin Twigt,calvin-twigt,C. Twigt,M,8,183.0,95,M,1084944,EUR,1043884800,M,6,6,False,23.0,18.0,2.0,1.0,0.0,12.0,13.0,6.0,10.0,,1.0,,,,,,45.0,28.0,6.3,8.0,0.00328738,25.083418831373,4.0,-16.485,-0.52499999999999,,0,,0.01,-0.06,-0.01,,Calvin Twigt,,,,,2.0,,5.0,1.0,2.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
14053739,home,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187.0,123,M,932555,EUR,952041600,M,8,8,False,38.0,31.0,5.0,3.0,0.0,22.0,24.0,9.0,14.0,5.0,3.0,,,,,,90.0,51.0,6.6,8.0,0.0151429,75.264437366687,10.0,24.045,14.595,,0,,0.04,0.12,-0.08,,,,,1.0,1.0,1.0,3.0,1.0,4.0,,,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,
14053739,home,Go Ahead Eagles,Thibo Baeten,thibo-baeten,T. Baeten,F,23,183.0,162,M,964766,EUR,1023148800,M,23,23,False,17.0,14.0,,,0.0,5.0,7.0,9.0,10.0,3.0,3.0,,,,,,84.0,34.0,6.6,12.0,0.0101029,176.51309489047,16.0,84.67,25.725,,0,,-0.25,0.27,0.26,,,,,4.0,,2.0,1.0,7.0,4.0,1.0,,,2.0,1.0,1.0,1.0,,2.0,,4.0,,,,,,,,,2.0,95.763547017148,5.0,,,,
14053739,home,Go Ahead Eagles,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,24,174.0,248,M,916947,EUR,1008633600,M,24,24,False,27.0,22.0,3.0,2.0,0.0,6.0,8.0,16.0,19.0,,4.0,,,,,,64.0,37.0,6.6,10.0,0.069406,63.692051362627,10.0,46.2,13.86,,0,,0.27,0.11,-0.03,,,,,2.0,1.0,2.0,,4.0,2.0,2.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
14053739,home,Go Ahead Eagles,Mathis Suray,mathis-suray,M. Suray,M,17,173.0,318,M,909960,EUR,996105600,M,17,17,False,21.0,17.0,1.0,1.0,0.0,5.0,5.0,12.0,16.0,2.0,2.0,,,,,,90.0,38.0,7.6,8.0,0.0397009,76.238986533309,7.0,26.67,19.425,,3,,0.23,0.14,0.17,,,,,,,2.0,1.0,5.0,3.0,1.0,,1.0,,,2.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,0.8078,0.8557,0.45,,,31.056231261651,2.0,1.0,1.0,1.0,
