match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_goals,player_sofascoreId,stat_totalOffside,stat_outfielderBlock,stat_ownGoals
12450880,home,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186.0,2098,M,164055,EUR,767232000,G,30,30,False,True,24.0,15.0,15.0,6.0,0.0,10.0,13.0,5.0,11.0,7.0,3.0,1.0,2.0,90.0,34.0,7.5,9.0,0.00308234,0,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450880,home,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180.0,273,M,369650,EUR,722563200,D,24,24,False,,51.0,46.0,4.0,2.0,0.0,18.0,18.0,28.0,34.0,5.0,,,,75.0,56.0,7.2,6.0,0.0781816,0,,1.0,1.0,5.0,5.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12450880,home,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190.0,3440,M,794953,EUR,906163200,D,4,4,False,,49.0,40.0,10.0,5.0,0.0,31.0,34.0,9.0,15.0,5.0,,,,90.0,63.0,7.3,9.0,0.0047271,1,,,2.0,2.0,2.0,3.0,,,7.0,1.0,,,,1.0,2.0,0.0303,0.038,,,,,,,,,,,,,,,,
12450880,home,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184.0,4462,M,860307,EUR,927849600,D,14,14,False,,67.0,62.0,11.0,7.0,0.0,27.0,30.0,35.0,37.0,7.0,,,,90.0,81.0,7.4,8.0,0.0766281,2,,,,1.0,2.0,2.0,1.0,,3.0,1.0,,,1.0,1.0,1.0,0.0815,0.0374,,,1.0,1.0,1.0,,,,,,,,,,,
12450880,home,RC Lens,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,2,172.0,407,M,579576,EUR,735782400,M,2,2,False,,54.0,43.0,5.0,3.0,0.0,16.0,19.0,27.0,37.0,4.0,,,,90.0,77.0,7.8,15.0,0.415389,1,,2.0,2.0,2.0,3.0,5.0,1.0,1.0,2.0,2.0,2.0,,1.0,,1.0,0.1076,,,,,,,1.0,1.0,1.0,,,,,,,,
12450880,home,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177.0,523,M,231946,EUR,755481600,M,28,28,False,,50.0,43.0,2.0,2.0,0.0,17.0,20.0,27.0,31.0,4.0,,,,90.0,63.0,7.0,9.0,0.0949066,0,,1.0,4.0,1.0,8.0,6.0,1.0,,1.0,4.0,1.0,2.0,1.0,,2.0,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,
12450880,home,RC Lens,Andy Diouf,andy-diouf,A. Diouf,M,17,187.0,3993,M,1048889,EUR,1053129600,M,18,18,False,,45.0,34.0,1.0,,0.0,12.0,15.0,22.0,31.0,7.0,,,,89.0,56.0,7.2,16.0,0.318648,0,,1.0,,,3.0,3.0,,1.0,,2.0,1.0,1.0,2.0,,1.0,,,,,2.0,,2.0,,,,,1.0,1.0,,,,,
12450880,home,RC Lens,Jhoanner Chávez,jhoanner-chavez,Jhoanner Chávez,M,13,182.0,1070,M,1002458,EUR,1019606400,M,13,13,False,,28.0,26.0,,,0.0,10.0,10.0,20.0,25.0,6.0,,,,75.0,47.0,8.1,8.0,0.419283,2,,7.0,1.0,,3.0,,,1.0,,,,,4.0,1.0,2.0,0.1155,0.4656,,,1.0,1.0,,,,,4.0,1.0,,1.0,,,,
12450880,home,RC Lens,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176.0,4199,M,877036,EUR,973555200,F,38,38,False,,25.0,18.0,,,1.0,8.0,9.0,11.0,18.0,2.0,,,,66.0,39.0,7.7,13.0,0.213291,3,,2.0,,,2.0,3.0,1.0,1.0,,1.0,1.0,,3.0,1.0,,0.2371,0.0268,,,,2.0,3.0,,,2.0,1.0,1.0,,,zaroury,,,
12450880,home,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187.0,757,M,788921,EUR,656812800,F,7,7,False,,45.0,35.0,2.0,1.0,0.0,12.0,14.0,23.0,34.0,4.0,,,,90.0,66.0,6.6,16.0,0.135019,6,,3.0,1.0,4.0,2.0,7.0,,,,1.0,,,1.0,4.0,,1.3604,1.1459,,,,,1.0,3.0,2.0,2.0,,1.0,,,,,,
