match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_wonContest,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_penaltyMiss,captain,stat_goalAssist,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded
10408555,away,Girona FC,Paulo Gazzaniga,,,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,164343,EUR,694310400,G,13,13,False,37.0,24.0,19.0,6.0,19.0,19.0,5.0,18.0,,11.0,,,1.0,,90.0,44.0,6.1,13.0,0.0,0.0,0.00175925,0,-1.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10408555,away,Girona FC,Arnau Martínez,Arnau Martinez,,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,False,42.0,35.0,9.0,5.0,19.0,22.0,16.0,22.0,2.0,6.0,,,,,90.0,68.0,6.2,11.0,0.0,0.0,0.0105571,0,,2.0,4.0,4.0,2.0,,1.0,1.0,3.0,3.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0
10408555,away,Girona FC,Santiago Bueno,,,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,22,22,False,31.0,23.0,7.0,4.0,15.0,20.0,8.0,11.0,3.0,3.0,,,,,90.0,41.0,6.5,10.0,0.0,0.0,0.00287318,0,,,3.0,3.0,,,,2.0,,,1.0,2.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,
10408555,away,Girona FC,David López,,,david-lopez,D. López,D,5,185,551,M,135116,EUR,623894400,D,5,5,False,67.0,55.0,18.0,10.0,34.0,37.0,21.0,30.0,4.0,4.0,,,,,90.0,78.0,7.0,12.0,0.0,0.0,0.00754158,0,,,5.0,4.0,1.0,,1.0,1.0,,,2.0,2.0,2.0,1.0,,,,,3.0,,,,,,1.0,,,,,,,,,
10408555,away,Girona FC,Miguel Gutiérrez,,,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,908716,EUR,996192000,D,3,3,False,7.0,5.0,,,2.0,3.0,3.0,5.0,1.0,1.0,,,,,45.0,17.0,6.4,4.0,0.0,0.0,0.00108214,0,,1.0,3.0,2.0,,,,1.0,2.0,1.0,,,3.0,,,,,,,1.0,,,,MGutiérrez,,,,,,,,,,
10408555,away,Girona FC,Oriol Romeu,,,oriol-romeu,O. Romeu,M,28,182,14412,M,69416,EUR,685670400,M,18,18,False,50.0,42.0,3.0,3.0,27.0,29.0,15.0,21.0,1.0,10.0,,,,,90.0,63.0,6.9,10.0,0.0,0.0,0.00708348,0,,,5.0,7.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,1.0,1.0,,,oriolromeu,2.0,,,,,,,,,
10408555,away,Girona FC,Viktor Tsygankov,,,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,319735,EUR,879552000,M,8,8,False,43.0,35.0,1.0,1.0,15.0,16.0,22.0,32.0,,6.0,,,,,90.0,57.0,8.7,14.0,1.1488,1.0403,0.76459,2,,5.0,2.0,2.0,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,2.0,4.0,,,viktortsygankov,,2.0,2.0,2.0,,,,,,
10408555,away,Girona FC,Iván Martín,,,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,M,23,23,False,37.0,34.0,3.0,2.0,13.0,14.0,22.0,26.0,,5.0,,,,,90.0,59.0,6.9,9.0,0.0246,0.0,0.0549235,1,,3.0,7.0,7.0,,2.0,5.0,,1.0,1.0,1.0,2.0,3.0,,,1.0,,,,2.0,1.0,,,,5.0,1.0,,,,,,,,
10408555,away,Girona FC,Borja García,,,borja-garcia,B. García,M,,175,113,M,129472,EUR,657504000,M,24,24,False,34.0,28.0,2.0,1.0,14.0,16.0,14.0,20.0,,5.0,,,,,89.0,45.0,6.8,8.0,0.1031,0.0,0.0279037,1,,2.0,2.0,4.0,1.0,,,1.0,,,4.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,True,,,,
10408555,away,Girona FC,Rodrigo Riquelme,,,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,989113,EUR,954633600,M,17,17,False,10.0,7.0,1.0,,1.0,3.0,7.0,11.0,,2.0,,,,,45.0,23.0,6.4,10.0,0.0388,0.0,0.0441652,1,,4.0,4.0,2.0,,,4.0,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,
10408555,away,Girona FC,Valentín Castellanos,,,valentin-castellanos,V. Castellanos,F,11,179,10645,M,877013,EUR,907372800,F,9,9,False,16.0,10.0,,,4.0,5.0,6.0,12.0,1.0,,,,,,86.0,24.0,6.5,8.0,0.4306,0.3581,0.00589844,4,,1.0,5.0,3.0,,,,,1.0,,,1.0,4.0,2.0,1.0,1.0,1.0,,,1.0,,,2.0,tatycastellanos11,,,2.0,,,,,,,
10408555,away,Girona FC,Javier Hernández,,,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,16,16,True,16.0,12.0,2.0,1.0,6.0,7.0,7.0,10.0,1.0,2.0,,,,,45.0,29.0,6.8,6.0,0.0,0.0,0.0567047,0,,1.0,2.0,,,,,1.0,,,,2.0,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,
10408555,away,Girona FC,Toni Villa,,,toni-villa,Toni,M,19,171,108,M,813523,EUR,789436800,M,12,12,True,21.0,16.0,2.0,,5.0,6.0,11.0,16.0,,3.0,,,,,45.0,36.0,6.2,13.0,0.0202,0.0,0.0164275,1,,1.0,7.0,4.0,,2.0,4.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,1.0,,,1.0,,2.0,,,,,,,,,
10408555,away,Girona FC,Cristhian Stuani,,,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,1.0,1.0,,,,,1.0,1.0,,,,,,,11.0,3.0,6.8,,0.0496,0.0,0.00071297,1,,,,3.0,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
10408555,away,Girona FC,Reinier,,,reinier,Reinier,F,19,185,23831,M,978562,EUR,1011398400,M,19,19,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,8.0,6.0,6.6,2.0,0.1705,0.0,0.00163981,1,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,reinier.jesus,,,,,,,,,,
10408555,away,Girona FC,Toni Fuidias,,,toni-fuidias,T. Fuidias,G,13,195,276,M,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408555,away,Girona FC,Juan Carlos,,,juan-carlos,J. Carlos,G,1,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408555,away,Girona FC,Valery Fernández,,,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408555,away,Girona FC,Juanpe,,,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408555,away,Girona FC,Bernardo Espinosa,,,bernardo-espinosa,Bernardo,D,,192,218,M,139919,EUR,616118400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408555,away,Girona FC,Ricard Artero,Ricard Artero,,ricard-artero,R. Artero,M,36,181,42,M,1134432,EUR,1044403200,M,36,36,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
