match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_dispossessed,player_firstName,player_lastName,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed,stat_clearanceOffLine,stat_outfielderBlock,stat_bigChanceCreated
11067484,home,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,33,33,False,21.0,13.0,12.0,4.0,12.0,13.0,1.0,8.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,90.0,33.0,7.7,8.0,0.00099014,0,0.5223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067484,home,Internacional,Fabricio Bustos,fabricio-bustos,F. Bustos,D,16,167,800,M,850023,EUR,830649600,D,16,16,False,50.0,42.0,5.0,1.0,20.0,26.0,22.0,26.0,,6.0,,6.0,,,,,,90.0,79.0,7.2,15.0,0.0993212,2,,2.0,1.0,5.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,0.0329,1.0,,,,,,,,,,,,,,
11067484,home,Internacional,Vitão,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,44,44,False,30.0,27.0,1.0,1.0,19.0,20.0,8.0,10.0,1.0,3.0,3.0,1.0,1.0,,,,,90.0,39.0,7.1,5.0,0.00413459,0,,,,,,,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,
11067484,home,Internacional,Gabriel Mercado,gabriel-mercado,G. Mercado,D,25,180,995,M,128376,EUR,543024000,D,25,25,False,40.0,36.0,8.0,4.0,26.0,27.0,11.0,14.0,1.0,4.0,2.0,6.0,1.0,,,,,90.0,51.0,7.6,4.0,0.0369919,0,,1.0,1.0,1.0,,,,,3.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,
11067484,home,Internacional,Dalbert,dalbert,Dalbert,D,36,181,321,M,385386,EUR,747446400,D,29,29,False,36.0,25.0,3.0,1.0,11.0,17.0,14.0,21.0,,6.0,,8.0,1.0,,,,,77.0,50.0,7.2,13.0,0.0141589,0,,2.0,,2.0,,1.0,1.0,,,4.0,2.0,,2.0,,,,,,,,,,,,,,,,
11067484,home,Internacional,Johnny Cardoso,johnny,J. Cardoso,M,5,186,5155,M,990169,EUR,1000944000,M,30,30,False,34.0,29.0,4.0,3.0,17.0,18.0,12.0,16.0,1.0,10.0,1.0,5.0,2.0,,,,,90.0,54.0,7.5,7.0,0.0169867,1,,,1.0,5.0,2.0,3.0,2.0,,2.0,5.0,2.0,1.0,1.0,0.0916,1.0,,1.0,,,,,,,,,,,,
11067484,home,Internacional,Charles Aránguiz,charles-aranguiz,C. Aránguiz,M,20,171,3505,M,18304,EUR,608774400,M,20,20,False,28.0,27.0,1.0,1.0,11.0,11.0,17.0,18.0,,2.0,,,1.0,,,,,45.0,35.0,6.5,4.0,0.121952,1,,1.0,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,0.0186,1.0,1.0,,1.0,,,,,,,,,,,
11067484,home,Internacional,Mauricio,mauricio,Mauricio,M,18,174,5655,M,986233,EUR,993168000,M,27,27,False,39.0,31.0,4.0,3.0,5.0,7.0,26.0,34.0,,4.0,,8.0,1.0,,,,,90.0,49.0,7.2,12.0,0.0336133,2,,2.0,1.0,4.0,2.0,2.0,2.0,1.0,,1.0,,2.0,1.0,0.1797,3.0,,1.0,,,,,,,,,,,,
11067484,home,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,33.0,28.0,1.0,1.0,5.0,6.0,24.0,32.0,,3.0,,3.0,3.0,,,,,90.0,58.0,7.6,15.0,0.104638,6,,5.0,1.0,4.0,,1.0,,5.0,1.0,,,3.0,1.0,0.454,5.0,1.0,1.0,,True,1.0,,,,,,,,,
11067484,home,Internacional,Wanderson,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,M,11,11,False,21.0,17.0,1.0,,4.0,6.0,14.0,18.0,1.0,4.0,1.0,3.0,,,,,,76.0,39.0,7.0,10.0,0.125262,3,,3.0,,3.0,,5.0,3.0,2.0,,,,,,0.1038,,1.0,1.0,,,1.0,,,0.1543,,,,,,
