match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_interceptionWon,stat_keyPass,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_dispossessed,stat_outfielderBlock,stat_totalOffside,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_hitWoodwork
11540874,home,Alanyaspor,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,105974,EUR,626227200,G,1,1,False,31.0,28.0,6.0,3.0,0.0,28.0,30.0,1.0,1.0,1.0,2.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,43.0,7.0,3.0,0.00010582,0,-0.7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540874,home,Alanyaspor,Fatih Aksoy,,,fatih-aksoy,F. Aksoy,D,20,189,69,M,827922,EUR,878774400,D,20,20,False,54.0,52.0,4.0,3.0,0.0,35.0,37.0,17.0,1.0,5.0,6.0,5.0,,,,,,,73.0,67.0,7.0,2.0,0.00926785,1,,True,17.0,3.0,2.0,1.0,1.0,4.0,4.0,1.0,0.2807,0.7779,,,,,,,,,,,,,,,,,,
11540874,home,Alanyaspor,Fidan Aliti,,,fidan-aliti,F. Aliti,D,5,182,320,M,385296,EUR,749606400,D,5,5,False,42.0,37.0,3.0,3.0,0.0,29.0,32.0,10.0,2.0,5.0,5.0,2.0,,,,,,,90.0,54.0,6.7,6.0,0.00625963,0,,,8.0,5.0,,,,2.0,1.0,2.0,,,3.0,1.0,2.0,,,,,,,,,,,,,,,
11540874,home,Alanyaspor,Jure Balkovec,,,jure-balkovec,J. Balkovec,D,29,185,292,M,171625,EUR,779068800,D,29,29,False,40.0,35.0,9.0,4.0,0.0,25.0,27.0,15.0,,1.0,,5.0,,,,,,,90.0,53.0,6.7,6.0,0.194714,2,,,11.0,4.0,1.0,,,1.0,,,0.0447,,3.0,,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,
11540874,home,Alanyaspor,Florent Hadergjonaj,,,florent-hadergjonaj,F. Hadergjonaj,D,94,183,410,M,354860,EUR,775612800,M,94,94,False,70.0,57.0,10.0,7.0,0.0,15.0,21.0,51.0,,2.0,,4.0,,,,,,,90.0,93.0,7.2,18.0,0.0702466,1,,,43.0,3.0,1.0,,,,,,0.0499,,1.0,1.0,1.0,2.0,1.0,,2.0,3.0,2.0,1.0,1.0,,,,,,,
11540874,home,Alanyaspor,Richard,,,richard-candido,Richard,M,36,191,349,M,897617,EUR,761529600,M,25,25,False,41.0,39.0,4.0,4.0,0.0,26.0,26.0,18.0,1.0,2.0,,3.0,,,,,,,87.0,55.0,7.1,7.0,0.0572959,1,,,14.0,4.0,1.0,,,1.0,1.0,,0.0364,,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,,,,2.0,2.0,,,,,
11540874,home,Alanyaspor,Leroy Fer,,,leroy-fer,L. Fer,M,8,188,136,M,31821,EUR,631497600,M,8,8,False,36.0,33.0,2.0,1.0,0.0,19.0,19.0,17.0,1.0,4.0,,6.0,,,,,,,73.0,44.0,6.7,4.0,0.0304512,0,,,14.0,4.0,,,,1.0,,2.0,,,1.0,,2.0,,,,,1.0,,,,1.0,,,,,,
11540874,home,Alanyaspor,Loide Augusto,Loide Augusto,,loide-augusto,L. Augusto,M,50,183,1033,M,1110708,EUR,951523200,M,27,27,False,23.0,21.0,1.0,1.0,0.0,13.0,14.0,10.0,1.0,3.0,,2.0,,,,,,,90.0,41.0,6.3,9.0,0.0203924,4,,,8.0,9.0,,,,,,3.0,0.1393,,2.0,1.0,1.0,1.0,,2.0,,,2.0,1.0,2.0,3.0,,1.0,,,,
11540874,home,Alanyaspor,Carlos Eduardo,,,carlos-eduardo,Carlos Eduardo,F,96,173,354,M,795295,EUR,844905600,F,28,28,False,10.0,8.0,2.0,2.0,0.0,3.0,4.0,6.0,,2.0,,4.0,,,,,,,64.0,18.0,6.9,5.0,0.124379,1,,,5.0,3.0,,,,,,1.0,0.1061,,,1.0,1.0,,,,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,,,,
11540874,home,Alanyaspor,Oğuz Aydın,,,oguz-aydin,O. Aydın,M,70,183,3374,M,999396,EUR,972604800,F,11,11,False,49.0,41.0,3.0,3.0,0.0,6.0,6.0,51.0,,6.0,,,,,,,,,90.0,76.0,7.5,22.0,0.243813,2,,,37.0,4.0,,,1.0,1.0,,1.0,0.1709,0.2053,,3.0,2.0,8.0,2.0,,,1.0,5.0,3.0,1.0,1.0,,1.0,,,,
11540874,home,Alanyaspor,Ui-Jo Hwang,,,ui-jo-hwang,U. Hwang,F,16,186,1040,M,791314,EUR,714960000,F,16,16,False,15.0,12.0,,,0.0,6.0,8.0,7.0,,1.0,,1.0,,,,,,,64.0,23.0,7.2,6.0,0.435998,3,,,6.0,4.0,,,2.0,,,1.0,0.3269,0.3554,,,,,,1.0,,3.0,3.0,1.0,,1.0,,1.0,1.0,,,
11540874,home,Alanyaspor,Efecan Karaca,,,efecan-karaca,E. Karaca,M,7,166,109,M,60510,EUR,627177600,M,7,7,True,16.0,14.0,,,1.0,4.0,4.0,14.0,1.0,4.0,,3.0,,,,,,,26.0,23.0,7.3,5.0,0.629592,0,,,11.0,2.0,,,,2.0,1.0,1.0,,,,,1.0,2.0,1.0,,,1.0,,,,1.0,,,1.0,,,
