match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,captain,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalCross,stat_clearanceOffLine,stat_totalOffside,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_goals
13329557,home,Southampton,Alex McCarthy,,,alex-mccarthy,A. McCarthy,G,1,193.0,294,M,45502,EUR,628646400,G,1,1,False,40.0,27.0,20.0,8.0,0.0,24.0,26.0,3.0,14.0,5.0,2.0,3.0,90.0,47.0,7.0,13.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329557,home,Southampton,James Bree,,,james-bree,J. Bree,D,14,178.0,146,M,555406,EUR,881798400,D,14,14,False,69.0,65.0,3.0,2.0,0.0,43.0,44.0,22.0,25.0,5.0,,,90.0,82.0,7.0,8.0,1.0,0,2.0,7.0,7.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
13329557,home,Southampton,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189.0,7025,M,286085,EUR,829267200,D,35,35,False,93.0,90.0,2.0,2.0,0.0,62.0,62.0,28.0,31.0,9.0,,,90.0,106.0,7.5,4.0,,1,8.0,4.0,9.0,,,,,2.0,4.0,,,,1.0,2.0,janbednarek_,True,2.0,1.0,1.0,,,,,,,,,,,,,,
13329557,home,Southampton,Welington,,,welington,Welington,M,34,170.0,939,M,1009920,EUR,982540800,D,34,34,False,63.0,51.0,7.0,3.0,0.0,31.0,35.0,20.0,29.0,8.0,,,90.0,86.0,8.3,15.0,1.0,1,,2.0,8.0,,,1.0,1.0,1.0,1.0,5.0,4.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
13329557,home,Southampton,Kyle Walker-Peters,,,kyle-walker-peters,K. Walker-Peters,D,2,173.0,1497,M,823085,EUR,860889600,M,2,2,False,40.0,36.0,1.0,1.0,0.0,19.0,20.0,17.0,21.0,4.0,,,90.0,53.0,6.8,9.0,1.0,0,,2.0,,,,2.0,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,
13329557,home,Southampton,Lesley Ugochukwu,,,lesley-ugochukwu,L. Ugochukwu,M,8,188.0,5003,M,1048916,EUR,1080259200,M,26,26,False,38.0,35.0,,,0.0,21.0,21.0,14.0,17.0,7.0,,,82.0,49.0,6.7,6.0,1.0,1,1.0,11.0,5.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,,2.0,3.0,l.ugochukwu8,,3.0,,,,,,1.0,,,,,,,,,,
13329557,home,Southampton,Joe Aribo,,,joe-aribo,J. Aribo,M,18,183.0,1399,M,818073,EUR,837907200,M,7,7,False,83.0,75.0,2.0,,0.0,40.0,42.0,35.0,41.0,8.0,,,90.0,94.0,6.6,13.0,,0,2.0,4.0,3.0,,,3.0,,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,
13329557,home,Southampton,Ryan Manning,Ryan,Manning,ryan-manning,R. Manning,D,3,172.0,453,M,328701,EUR,834710400,M,3,3,False,43.0,35.0,,,0.0,17.0,19.0,19.0,28.0,4.0,,,90.0,60.0,7.2,14.0,1.0,2,,1.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,4.0,,,,1.0,1.0,2.0,,,,,,,
13329557,home,Southampton,Mateus Fernandes,,,mateus-fernandes,M. Fernandes,M,18,178.0,3995,M,1142562,EUR,1089417600,F,18,18,False,31.0,25.0,4.0,2.0,0.0,10.0,10.0,15.0,28.0,5.0,,,86.0,48.0,6.8,17.0,,1,,5.0,4.0,,2.0,1.0,,,,2.0,1.0,1.0,2.0,2.0,,,,1.0,,7.0,,2.0,,,,,,,,,,,
13329557,home,Southampton,Tyler Dibling,Tyler,Dibling,tyler-dibling,T. Dibling,M,20,178.0,2836,M,1174472,EUR,1140134400,F,33,33,False,14.0,13.0,2.0,1.0,0.0,5.0,5.0,8.0,9.0,,,,67.0,28.0,6.5,7.0,1.0,2,,4.0,5.0,,1.0,4.0,1.0,,,3.0,1.0,2.0,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,
13329557,home,Southampton,Kamaldeen Sulemana,,,kamaldeen-sulemana,K. Sulemana,F,7,174.0,8293,M,1019442,EUR,1013731200,F,20,20,False,26.0,21.0,2.0,2.0,0.0,6.0,6.0,15.0,22.0,2.0,,,86.0,49.0,7.1,14.0,,2,2.0,8.0,11.0,,,10.0,6.0,,,2.0,2.0,2.0,1.0,4.0,kamaldeenho10,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,
13329557,home,Southampton,Paul Onuachu,,,paul-onuachu,P. Onuachu,F,30,201.0,6791,M,295123,EUR,770083200,F,32,32,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,,,23.0,7.0,6.3,3.0,,0,1.0,4.0,1.0,,2.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
13329557,home,Southampton,Will Smallbone,,,will-smallbone,W. Smallbone,M,39,173.0,482,M,970435,EUR,951091200,M,8,8,True,10.0,9.0,1.0,,0.0,7.0,7.0,2.0,3.0,,,,8.0,11.0,6.7,1.0,,0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13329557,home,Southampton,Albert Grønbæk,,,albert-gronbaek,A. Grønbæk,M,11,176.0,1675,M,1000263,EUR,990576000,M,29,29,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,8.0,5.0,6.4,2.0,,0,,1.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,
13329557,home,Southampton,Cameron Archer,,,cameron-archer,C. Archer,F,19,181.0,981,M,993451,EUR,1007856000,F,19,19,True,2.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,8.0,3.0,6.4,1.0,,0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
