match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,stat_blockedScoringAttempt,stat_wonTackle,stat_aerialLost,stat_totalContest,stat_lastManTackle,stat_errorLeadToAShot,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_fouls,stat_goals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_bigChanceCreated,stat_totalOffside,stat_punches,stat_hitWoodwork
14025248,home,Nottingham Forest,Igor Jesus,igor-jesus,I. Jesus,F,19,179,20784,M,981619,EUR,983059200,F,19,19,False,14.0,10.0,1.0,1.0,1.0,1.0,2.0,9.0,12.0,2.0,,,90.0,31.0,6.6,14.0,0.304705,53.138011085681,7.0,20.265,14.7,,2,,0.2,0.08,-0.04,,,,,,2.0,10.0,6.0,,,,,,,6.0,4.0,0.0994,1.0,-0.15,igorjesus,2.0,,6.0,1.0,,,1.0,,,,3.0,,,,,1.0,1.0,,
14025248,home,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,359664,EUR,871344000,F,9,9,True,,,,,0.0,,,,,,,,9.0,,6.4,,,,,,,,0,,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
14025248,home,Nottingham Forest,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179,2042,M,963298,EUR,1030320000,F,29,29,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,1.0,3.0,,2.0,0.00018476,24.206097955557,3.0,18.165,14.07,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025248,home,Nottingham Forest,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025248,home,Nottingham Forest,Morato,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025248,home,Nottingham Forest,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,287643,EUR,850608000,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,OZinchenko,,,,,,,,,,,,,,,,,,,
14025248,home,Nottingham Forest,Zach Abbott,abbott-zach,Z. Abbott,D,44,180,489,M,1390490,EUR,1147478400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025248,home,Nottingham Forest,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,867887,EUR,894672000,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Douglas_Luiz,,,,,,,,,,,,,,,,,,,
14025248,home,Nottingham Forest,James McAtee,james-mcatee,J. McAtee,M,24,180,10550,M,1003334,EUR,1034899200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,jamesmcatee_,,,,,,,,,,,,,,,,,,,
14025248,home,Nottingham Forest,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025248,away,Manchester City,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,824509,EUR,919900800,G,25,25,False,17.0,14.0,4.0,1.0,0.0,14.0,15.0,,2.0,2.0,,1.0,90.0,21.0,6.1,3.0,4.91e-05,27.82573303205,5.0,16.38,4.41,-0.0009,0,-0.417,0.01,-0.03,-0.16,-0.61,,,,,,,,,,2.0,,,,,,,,,donnarumma,,,,,,,,,,,,,,,,,,2.0,
14025248,away,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,945122,EUR,904176000,D,27,27,False,74.0,70.0,4.0,3.0,0.0,27.0,27.0,43.0,47.0,6.0,,,90.0,100.0,7.2,9.0,0.0480295,166.00232326046,25.0,42.0,10.71,,1,,0.22,0.14,-0.11,,,,2.0,1.0,1.0,3.0,8.0,,,6.0,,,5.0,,,0.0198,1.0,-0.04,matheusnunes,1.0,3.0,,2.0,,,1.0,2.0,,,2.0,,13.013451847992,1.0,,,,,
14025248,away,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,318941,EUR,863568000,D,3,3,False,94.0,89.0,7.0,4.0,0.0,39.0,40.0,50.0,54.0,3.0,,,90.0,105.0,7.1,5.0,0.0161718,332.19409286015,45.0,164.115,12.39,,0,,0.25,0.24,0.14,,,,,,3.0,2.0,3.0,,,8.0,1.0,1.0,,,,,,,RúbenD,,,,,,,,,,,2.0,,,,,,,,
14025248,away,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,964994,EUR,1011744000,D,24,24,False,98.0,92.0,4.0,2.0,1.0,35.0,37.0,57.0,61.0,1.0,,,90.0,115.0,7.5,7.0,0.0491155,538.08066482941,54.0,384.93,25.095,,0,,0.32,0.31,0.15,,,,,,4.0,7.0,8.0,,,8.0,1.0,1.0,3.0,,1.0,,1.0,,JGvardiol,,2.0,4.0,,,,,,,,3.0,,107.88392811469,5.0,,,,,
14025248,away,Manchester City,Nico O'Reilly,nico-o-reilly,N. O’Reilly,D,33,193,15962,M,1142703,EUR,1111363200,D,33,33,False,50.0,45.0,1.0,1.0,0.0,19.0,20.0,26.0,30.0,4.0,,,90.0,78.0,6.3,17.0,0.134676,209.4810213798,20.0,89.88,25.83,,0,,-0.02,0.26,-0.17,,Nico,O’Reilly,5.0,1.0,3.0,10.0,7.0,,,3.0,,,1.0,1.0,,,2.0,,,,1.0,3.0,5.0,,,3.0,3.0,,,2.0,,86.932980329001,5.0,,,,,
14025248,away,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,331209,EUR,776476800,M,20,20,False,57.0,53.0,4.0,1.0,0.0,21.0,21.0,32.0,36.0,4.0,,,90.0,67.0,6.8,6.0,0.098658,141.39668632611,20.0,60.27,14.7,,0,,0.05,0.22,0.14,,,,1.0,,,1.0,2.0,,,4.0,,,1.0,,,,2.0,,BSilva,,,,2.0,,,,1.0,,,,,30.747564103081,2.0,True,,,,
14025248,away,Manchester City,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,954056,EUR,1010016000,M,14,14,False,77.0,66.0,4.0,3.0,0.0,19.0,25.0,47.0,52.0,10.0,,,90.0,91.0,6.9,15.0,0.0365247,134.97757386051,19.0,81.795,16.59,,1,,0.03,0.14,0.18,,,,1.0,,1.0,4.0,4.0,1.0,1.0,2.0,1.0,,2.0,2.0,1.0,0.0144,2.0,-0.09,nico14,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,
14025248,away,Manchester City,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,893549,EUR,901670400,M,4,4,False,22.0,19.0,1.0,,0.0,8.0,8.0,11.0,14.0,3.0,,,73.0,31.0,7.0,8.0,0.0145695,90.137158694934,13.0,16.065,8.505,,2,,-0.34,0.22,-0.1,,,,1.0,,,4.0,,1.0,1.0,,,,,2.0,,0.4556,2.0,0.48,tijjanireijnders,,,,2.0,,,,,1.0,0.3905,1.0,1.0,8.9140743209825,1.0,,,,,
14025248,away,Manchester City,Rayan Cherki,cherki-rayan,R. Cherki,M,10,176,76914,M,979128,EUR,1061078400,M,10,10,False,48.0,42.0,,,1.0,10.0,11.0,32.0,37.0,3.0,,,89.0,68.0,8.4,13.0,0.809347,219.229832589,24.0,118.335,27.51,,4,,0.25,0.47,-0.07,,,,4.0,,,4.0,5.0,1.0,1.0,,,1.0,2.0,1.0,1.0,0.2673,3.0,0.48,rayan_cherki,1.0,1.0,1.0,4.0,,,,2.0,2.0,0.8539,,1.0,71.359092049695,3.0,,1.0,,,1.0
14025248,away,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,859765,EUR,959472000,M,47,47,False,38.0,30.0,1.0,,0.0,9.0,11.0,21.0,27.0,4.0,,,90.0,62.0,5.9,15.0,0.184426,191.81164527517,21.0,92.085,24.15,,5,,-0.5,0.37,-0.21,,,,3.0,1.0,,7.0,3.0,3.0,,1.0,,1.0,,4.0,1.0,0.4836,2.0,-0.59,Foden,4.0,,2.0,3.0,,,,2.0,1.0,0.1761,1.0,,61.934312296233,3.0,,,,,
14025248,away,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,839956,EUR,964137600,F,9,9,False,7.0,5.0,,,0.0,1.0,1.0,4.0,6.0,2.0,,,90.0,14.0,6.4,3.0,0.110021,38.851580468876,3.0,9.345,7.245,,2,,-0.09,0.05,0.16,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,0.1721,1.0,-0.38,EHaaland,1.0,,1.0,,,,,,,,,,,,,,1.0,,
14025248,away,Manchester City,Savinho,savio,Savinho,M,26,176,52457,M,1046795,EUR,1081555200,F,26,26,True,11.0,9.0,2.0,,0.0,1.0,2.0,8.0,9.0,,,,17.0,17.0,6.4,5.0,0.0145878,120.04572347356,9.0,96.285,37.59,,1,,-0.21,0.2,0.0,,,,1.0,,,3.0,1.0,,,,,,,,,0.0396,,0.0,Savinho,,,,3.0,,,,1.0,1.0,0.0406,1.0,,79.145117956947,3.0,,,,,
14025248,away,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,149663,EUR,793065600,D,6,6,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,1.0,4.0,,,6.949e-05,,,,,,0,,,,,,,,,,,,,,,2.0,,,,,,,,,nathanake,,,,,,,,,,,,,,,,,,,
14025248,away,Manchester City,James Trafford,james-trafford,J. Trafford,G,1,197,21722,M,980643,EUR,1034208000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025248,away,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Rico Lewis,,,,,,,,,,,,,,,,,,Rico_Lewis,,,,,,,,,,,,,,,,,,,
14025248,away,Manchester City,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186,85407,M,1194333,EUR,1078012800,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,abdukodir_khusanov,,,,,,,,,,,,,,,,,,,
14025248,away,Manchester City,Rodri,rodri,Rodri,M,16,191,88553,M,827606,EUR,835401600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Rodri,,,,,,,,,,,,,,,,,,,
14025248,away,Manchester City,Divine Mukasa,divine-mukasa,D. Mukasa,M,63,178,12530,M,1467990,EUR,1187740800,M,63,63,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025248,away,Manchester City,Ryan McAidoo,ryan-mcaidoo,R. McAidoo,F,56,174,3868,M,1826151,EUR,1214265600,F,56,56,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025248,away,Manchester City,Reigan Heskey,reigan-heskey,R. Heskey,F,11,184,2738,M,1601596,EUR,1200614400,F,92,92,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Reigan,Heskey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
