match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_blockedScoringAttempt,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox
12499279,home,Juventus,Dušan Vlahović,,,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,DV9,832208,EUR,949017600,F,9,9,False,6.0,4.0,,,0.0,1.0,3.0,3.0,3.0,1.0,3.0,,,,83.0,18.0,6.7,7.0,0.0169565,3,,,1.0,,,1.0,,,1.0,,3.0,2.0,,,,2.0,,,1.0,0.2465,,1.0,,1.0,1.0,0.5534,
12499279,home,Juventus,Teun Koopmeiners,,,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,teunkoopmeiners,803033,EUR,888624000,M,8,8,True,26.0,22.0,2.0,,0.0,7.0,8.0,15.0,20.0,1.0,2.0,,,,45.0,35.0,6.7,9.0,0.0441799,0,,2.0,1.0,,1.0,,2.0,,2.0,,5.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,
12499279,home,Juventus,Francisco Conceição,,,francisco-conceicao,F. Conceição,F,7,170,19864,M,FConceicao_7,979222,EUR,1039824000,F,7,7,True,13.0,11.0,,,0.0,5.0,5.0,6.0,10.0,,1.0,,,,45.0,31.0,7.0,9.0,0.00741085,1,,2.0,7.0,1.0,2.0,2.0,,,,,2.0,3.0,3.0,,1.0,3.0,,2.0,,0.031,,1.0,,,1.0,,
12499279,home,Juventus,Douglas Luiz,,,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,26,26,True,25.0,24.0,,,0.0,6.0,7.0,19.0,20.0,,2.0,,,,23.0,34.0,6.9,4.0,0.0312446,0,,2.0,3.0,1.0,,,,,,,1.0,3.0,3.0,,,1.0,,1.0,,,1.0,,,,,,
12499279,home,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,16,16,True,18.0,13.0,,,0.0,2.0,3.0,11.0,15.0,,,,,,23.0,22.0,6.5,8.0,0.00797471,0,,,1.0,,1.0,,,,,,2.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,
12499279,home,Juventus,Nicolás González,,,nicolas-gonzalez,N. González,M,23,180,17229,M,nicoigonzalez,901325,EUR,891820800,F,11,11,True,,,,,0.0,,,,,,,,,,12.0,,6.3,,,0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
12499279,home,Juventus,Carlo Pinsoglio,,,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499279,home,Juventus,Mattia Perin,,,mattia-perin,M. Perin,G,1,188,3256,M,,79645,EUR,721353600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499279,home,Juventus,Danilo,,,danilo,Danilo,D,13,184,15175,M,Danilo,124992,EUR,679536000,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499279,home,Juventus,Pierre Kalulu,,,pierre-kalulu,P. Kalulu,D,15,183,6630,M,Kalulujr_,965330,EUR,960163200,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499279,home,Juventus,Jonas Rouhi,,,rouhi-jonas,J. Rouhi,D,73,183,1883,M,,1087749,EUR,1073433600,D,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499279,away,Roma,Mile Svilar,,,svilar-mile,M. Svilar,G,99,189,4489,M,,793986,EUR,935712000,G,99,99,False,40.0,33.0,9.0,2.0,0.0,32.0,33.0,1.0,7.0,,3.0,,1.0,,90.0,43.0,6.9,7.0,0.00020079,0,0.5534,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
12499279,away,Roma,Zeki Çelik,,,zeki-celik,Z. Çelik,D,19,180,2880,M,,893008,EUR,856137600,D,19,19,False,45.0,35.0,3.0,1.0,0.0,15.0,22.0,21.0,26.0,2.0,2.0,,,,90.0,67.0,7.1,14.0,0.0421105,0,,3.0,5.0,,4.0,,,,1.0,1.0,5.0,1.0,,1.0,3.0,1.0,2.0,,,,1.0,,1.0,,,,
12499279,away,Roma,Gianluca Mancini,,,gianluca-mancini,G. Mancini,D,23,190,4038,M,,611210,EUR,829699200,D,23,23,False,87.0,78.0,7.0,4.0,0.0,42.0,43.0,36.0,45.0,,1.0,,,,90.0,95.0,7.2,12.0,0.0329752,0,,1.0,3.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,
12499279,away,Roma,Evan Ndicka,,,evan-ndicka,E. Ndicka,D,5,190,9220,M,evanndicka,848287,EUR,935107200,D,5,5,False,65.0,64.0,1.0,,0.0,44.0,44.0,20.0,21.0,6.0,1.0,,,,90.0,77.0,7.4,1.0,0.00424054,1,,,3.0,1.0,1.0,,,,,2.0,,,,1.0,1.0,,,,,0.048,,1.0,,,,,
12499279,away,Roma,Angeliño,,,angelino,Angeliño,M,3,171,3336,M,,848355,EUR,852336000,D,3,3,False,52.0,46.0,5.0,2.0,0.0,20.0,22.0,27.0,33.0,3.0,1.0,,,,90.0,71.0,7.2,12.0,0.103885,1,,3.0,1.0,,,1.0,,,,,2.0,,,1.0,,1.0,1.0,1.0,1.0,0.0174,1.0,,,,,,
12499279,away,Roma,Bryan Cristante,,,bryan-cristante,B. Cristante,M,4,186,2731,M,,186855,EUR,794188800,M,4,4,False,54.0,46.0,3.0,2.0,0.0,16.0,18.0,30.0,36.0,4.0,5.0,,,,90.0,63.0,7.1,8.0,0.0364495,0,,,4.0,2.0,,1.0,1.0,,,3.0,2.0,,,,,,1.0,,,,,,1.0,,,,
12499279,away,Roma,Niccolò Pisilli,,,niccolo-pisilli,N. Pisilli,M,61,180,2244,M,,1175821,EUR,1095897600,M,61,61,False,29.0,27.0,1.0,1.0,0.0,8.0,9.0,19.0,20.0,1.0,2.0,,,,72.0,37.0,6.8,4.0,0.129829,0,,,,1.0,,,2.0,,1.0,,4.0,,,,,1.0,2.0,1.0,,,,,,,,,
12499279,away,Roma,Matías Soulé,,,matias-soule,M. Soulé,F,18,182,12526,M,matiassoule11,1082406,EUR,1050364800,M,18,18,False,26.0,24.0,,,0.0,8.0,8.0,16.0,20.0,1.0,4.0,,,,61.0,41.0,7.0,9.0,0.0133821,1,,2.0,2.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,,5.0,1.0,,1.0,0.0425,,,,,,,
12499279,away,Roma,Lorenzo Pellegrini,,,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,lorepelle7,555540,EUR,835142400,M,7,7,False,28.0,25.0,1.0,1.0,0.0,6.0,9.0,19.0,22.0,2.0,1.0,,,,82.0,44.0,6.8,10.0,0.0276103,1,,3.0,6.0,,3.0,1.0,,True,,1.0,4.0,2.0,1.0,,,3.0,2.0,,,0.047,,1.0,1.0,,,,
12499279,away,Roma,Alexis Saelemaekers,,,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,AS56,901891,EUR,930441600,M,56,56,False,17.0,14.0,,,0.0,4.0,5.0,10.0,12.0,1.0,3.0,,,,61.0,26.0,6.3,7.0,0.0763416,1,,,,,,,,,,,5.0,3.0,,,,,1.0,1.0,,0.0139,,,,1.0,,0.2127,
12499279,away,Roma,Artem Dovbyk,,,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,tema_dovbyk,798820,EUR,866851200,F,11,11,False,8.0,6.0,,,0.0,2.0,3.0,4.0,5.0,,1.0,,,,82.0,13.0,6.6,4.0,0.0231725,1,,,3.0,,,2.0,,,,1.0,2.0,,,,,2.0,2.0,,,0.0848,,1.0,,,,,
12499279,away,Roma,Nicola Zalewski,,,nicola-zalewski,N. Zalewski,M,59,175,16244,M,nico_zale,984184,EUR,1011744000,M,59,59,True,14.0,13.0,,,0.0,3.0,4.0,10.0,12.0,,1.0,,,,29.0,23.0,6.9,5.0,0.0108053,0,,2.0,3.0,,3.0,,1.0,,,,2.0,1.0,,,2.0,,,,,,,,1.0,,,,
12499279,away,Roma,Paulo Dybala,,,paulo-dybala,P. Dybala,F,21,177,117714,M,LaJoya,256219,EUR,753321600,F,21,21,True,6.0,5.0,,,0.0,2.0,3.0,3.0,6.0,,,,,,29.0,15.0,6.7,6.0,0.00741157,1,,3.0,3.0,,2.0,1.0,,,,,1.0,,,,1.0,2.0,,,,0.0723,,1.0,1.0,,,,
12499279,away,Roma,Manu Koné,,,manu-kone,M. Koné,M,17,186,6943,M,,974087,EUR,990057600,M,17,17,True,8.0,6.0,,,0.0,,1.0,6.0,7.0,,2.0,,,,18.0,12.0,6.5,4.0,0.0034784,0,,,2.0,,,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
12499279,away,Roma,Tommaso Baldanzi,,,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,,1012172,EUR,1048377600,M,35,35,True,6.0,5.0,,,0.0,,,5.0,6.0,,,,,,8.0,8.0,6.4,2.0,0.00468265,0,,,1.0,,,,,,,,2.0,2.0,1.0,,,,,,,,,,1.0,,,,
12499279,away,Roma,Eldor Shomurodov,,,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,,791355,EUR,804384000,F,14,14,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,8.0,2.0,6.5,,0.0036243,0,,,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,
12499279,away,Roma,Mathew Ryan,,,mathew-ryan,M. Ryan,G,13,184,1508,M,,134029,EUR,702691200,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499279,away,Roma,Renato Marin,,,renato-bellucci-marin,R. B. Marin,G,89,194,3853,M,,1524396,EUR,1152489600,G,89,89,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499279,away,Roma,Buba Sangare,Buba Sangaré,,sangare-buba,B. Sangaré,D,42,184,921,M,,1542721,EUR,1186358400,D,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499279,away,Roma,Federico Nardin,,,federico-nardin,F. Nardin,D,72,186,119,M,,1594212,EUR,1171756800,D,72,72,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499279,away,Roma,Chris Smalling,,,chris-smalling,C. Smalling,D,5,192,1660,M,,47741,EUR,627696000,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499279,away,Roma,Saud Abdulhamid,,,abdulhamid-saud,S. Abdulhamid,D,23,178,8314,M,s.abdulhamed66,966849,EUR,932256000,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499279,away,Roma,Samuel Dahl,,,dahl-samuel,S. Dahl,D,26,171,2179,M,,993101,EUR,1046736000,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499279,away,Roma,Leandro Paredes,,,leandro-paredes,L. Paredes,M,5,180,25603,M,LeoParedes,255389,EUR,772848000,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499279,away,Roma,Stephan El Shaarawy,,,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,stewel92,45925,EUR,720144000,F,92,92,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499279,away,Roma,João Costa,,,joao-costa,J. Costa,F,18,178,618,M,,1397478,EUR,1111968000,F,67,67,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
