match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_dispossessed,stat_wonContest,stat_interceptionWon,stat_errorLeadToAShot,stat_aerialLost,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_ownGoals,stat_hitWoodwork,stat_goals
11369417,home,Granada,André Ferreira,,,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,13,13,False,34.0,25.0,14.0,5.0,21.0,22.0,4.0,12.0,1.0,1.0,3.0,7.0,1.0,1.0,3.0,3.0,90.0,48.0,6.5,9.0,0.001176,0,-0.4318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369417,home,Granada,Ricard Sánchez,,,ricard-sanchez,R. Sánchez,D,2,175,157,M,986726,EUR,951177600,D,12,12,False,29.0,22.0,5.0,4.0,14.0,19.0,9.0,12.0,,3.0,3.0,3.0,,,,,90.0,54.0,7.1,14.0,0.0391731,0,,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11369417,home,Granada,Ignasi Miquel,,,ignasi-miquel,I. Miquel,D,5,189,102,M,144606,EUR,717638400,D,14,14,False,56.0,44.0,9.0,1.0,42.0,47.0,2.0,9.0,,1.0,4.0,4.0,,,,,90.0,64.0,5.9,13.0,0.00140533,0,,,,4.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
11369417,home,Granada,Raúl Torrente,,,raul-torrente,R. Torrente,D,4,193,720,M,1134758,EUR,1000080000,D,28,28,False,72.0,58.0,20.0,8.0,49.0,55.0,9.0,17.0,1.0,4.0,8.0,3.0,,,,,90.0,87.0,7.3,14.0,0.0100868,0,,,,5.0,1.0,,3.0,2.0,,,2.0,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
11369417,home,Granada,Carlos Neva,,,neva-carlos,C. Neva,D,21,174,128,M,914178,EUR,834537600,D,15,15,False,51.0,41.0,7.0,3.0,35.0,41.0,6.0,10.0,2.0,4.0,3.0,11.0,,,,,90.0,80.0,7.1,14.0,0.00433614,0,,,,3.0,1.0,,2.0,2.0,2.0,,,1.0,,,,1.0,,2.0,,True,,,,,,,,,,,,
11369417,home,Granada,Gerard Gumbau,,,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,23,23,False,63.0,52.0,10.0,4.0,36.0,39.0,16.0,25.0,2.0,4.0,1.0,6.0,,,,,90.0,77.0,6.8,15.0,0.0176644,0,,1.0,,2.0,1.0,,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11369417,home,Granada,Sergio Ruiz Alonso,,,sergio-ruiz-alonso,S. R. Alonso,M,20,171,83,M,857227,EUR,787536000,M,20,20,False,47.0,42.0,1.0,,29.0,32.0,13.0,16.0,,9.0,,14.0,,,,,89.0,73.0,7.2,10.0,0.0379901,0,,1.0,,8.0,2.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,,3.0,,,,,,,,,,,,,,,,
11369417,home,Granada,Myrto Uzuni,,,myrto-uzuni,M. Uzuni,F,10,178,1807,M,895533,EUR,801878400,M,11,11,False,13.0,8.0,1.0,,4.0,6.0,5.0,9.0,1.0,1.0,1.0,2.0,,,,,90.0,25.0,6.4,8.0,0.122115,2,,2.0,1.0,5.0,1.0,,,,1.0,,3.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,0.3492,0.5799,,,,,,,
11369417,home,Granada,Gonzalo Villar,,,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,24,24,False,33.0,27.0,1.0,,17.0,18.0,10.0,15.0,,7.0,,3.0,,,,,79.0,51.0,7.0,9.0,0.00821868,1,,,,4.0,,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,,,2.0,,,,,,,1.0,0.0725,,,,,,,,
11369417,home,Granada,Bryan Zaragoza,,,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,M,26,26,False,24.0,13.0,5.0,,8.0,13.0,6.0,14.0,,8.0,,2.0,,,,,90.0,50.0,6.7,23.0,0.136978,1,,3.0,1.0,4.0,,7.0,2.0,1.0,5.0,3.0,,,3.0,,,,,,1.0,,,,1.0,0.0219,0.0147,bryanzaragoza,2.0,,,,,
