match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_lastManTackle,stat_bigChanceMissed
12528222,home,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,True,30.0,14.0,26.0,10.0,0.0,5.0,7.0,9.0,23.0,1.0,9.0,2.0,3.0,6.0,90.0,41.0,7.9,16.0,0.0021538,0,0.8811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528222,home,Trabzonspor,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,79,179,416,M,1131249,EUR,980035200,D,79,79,False,,27.0,21.0,4.0,3.0,0.0,11.0,14.0,10.0,14.0,4.0,7.0,,,,90.0,52.0,7.4,9.0,0.00507079,1,,,,1.0,1.0,1.0,4.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0154,,,,,,,,,,,,,,,
12528222,home,Trabzonspor,Stefan Savić,stefan-savic,S. Savić,D,15,186,1710,M,76265,EUR,663292800,D,15,15,False,,18.0,12.0,6.0,1.0,0.0,9.0,10.0,3.0,8.0,14.0,1.0,,,,90.0,34.0,6.7,6.0,0.00044943,0,,,,,4.0,1.0,5.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
12528222,home,Trabzonspor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188,263,M,97404,EUR,736732800,D,24,24,False,,21.0,14.0,4.0,1.0,0.0,13.0,14.0,1.0,7.0,6.0,1.0,,,,90.0,32.0,6.8,8.0,0.00130555,0,,,,,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12528222,home,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,,16.0,11.0,4.0,,0.0,4.0,6.0,7.0,10.0,6.0,4.0,,,,89.0,35.0,6.7,7.0,0.00323618,0,,,,,,1.0,2.0,4.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
12528222,home,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,M,6,6,False,,13.0,11.0,1.0,,0.0,7.0,7.0,4.0,7.0,1.0,6.0,,,,90.0,31.0,6.5,10.0,0.00195476,0,,,,1.0,2.0,1.0,8.0,5.0,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,5.0,,,,,,,,,,,,,,
12528222,home,Trabzonspor,Okay Yokuşlu,okay-yokuslu,O. Yokuşlu,M,5,190,809,M,97967,EUR,763171200,M,35,35,False,,21.0,14.0,,,0.0,5.0,6.0,9.0,15.0,3.0,5.0,,,,90.0,41.0,7.6,12.0,0.00695213,1,,,,,,2.0,5.0,5.0,,4.0,1.0,,,4.0,2.0,1.0,1.0,,1.0,0.0288,1.0,1.0,1.0,0.314,1.0,,,,,,,,,,
12528222,home,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,,5.0,5.0,1.0,1.0,0.0,,,5.0,6.0,,,,,,13.0,7.0,3.0,1.0,0.00566884,0,,,,1.0,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12528222,home,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,8,8,False,,15.0,10.0,2.0,,1.0,7.0,9.0,5.0,11.0,,2.0,,,,45.0,30.0,6.8,9.0,0.0663731,2,,,,5.0,1.0,,5.0,2.0,1.0,,,1.0,,1.0,,,,2.0,2.0,0.2026,1.0,,,,1.0,2.0,1.0,,,,,,,,
12528222,home,Trabzonspor,Mislav Oršić,mislav-orsic,M. Oršić,M,17,178,6128,M,88645,EUR,725587200,M,99,99,False,,13.0,10.0,,,0.0,5.0,5.0,5.0,8.0,1.0,2.0,,,,45.0,18.0,6.4,4.0,0.0037323,1,,,,,,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,0.0268,,,,,,,1.0,orsic99,,,,,,,
