match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_penaltyConceded,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_goodHighClaim,stat_ownGoals
10385689,home,Newcastle United,Elliot Anderson,,,elliot-anderson,E. Anderson,M,8,179,7705,M,,994546,EUR,1036540800,M,32,32,True,2.0,,,,,1.0,,1.0,,1.0,,,,,,10.0,7.0,7.1,2.0,0.0,0.0,0.0,0,,,,,,1.0,1.0,4.0,,,,1.0,,,2.0,,1.0,,,1.0,,,,,,,,,,,,
10385689,home,Newcastle United,Chris Wood,,,chris-wood,C. Wood,F,11,191,7494,M,wodsy39,50480,EUR,692064000,F,20,20,True,2.0,,,,,,,2.0,,,,,,,,10.0,4.0,6.7,3.0,0.0,0.0,0.0,0,,,,,,2.0,,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
10385689,home,Newcastle United,Loris Karius,,,loris-karius,L. Karius,G,1,190,1739,M,,174135,EUR,740707200,G,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385689,home,Newcastle United,Jamaal Lascelles,,,jamaal-lascelles,J. Lascelles,D,24,188,1036,M,,153444,EUR,752976000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385689,home,Newcastle United,Jamal Lewis,,,jamal-lewis,J. Lewis,D,18,178,948,M,,891803,EUR,885686400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385689,home,Newcastle United,Ryan Fraser,,,ryan-fraser,R. Fraser,M,7,163,555,M,,138261,EUR,762048000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385689,away,Brentford,David Raya,,,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,1,1,False,38.0,17.0,30.0,11.0,7.0,13.0,10.0,25.0,,14.0,1.0,,2.0,,,90.0,52.0,4.8,21.0,0.0,0.0,0.0049607,0,-2.7774,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
10385689,away,Brentford,Kristoffer Ajer,,,kristoffer-ajer,K. Ajer,D,20,196,1144,M,,576384,EUR,892771200,D,20,20,False,35.0,27.0,8.0,4.0,17.0,18.0,10.0,17.0,2.0,3.0,,,,,,90.0,48.0,6.0,10.0,0.0,0.0,0.00413863,0,,,,,,1.0,2.0,3.0,,1.0,,2.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,
10385689,away,Brentford,Ben Mee,,,ben-mee,B. Mee,D,15,180,577,M,,137774,EUR,622339200,D,16,16,False,29.0,24.0,2.0,1.0,19.0,20.0,5.0,9.0,,3.0,,,,,,71.0,36.0,6.7,5.0,0.0,0.0,0.00482409,0,,,,,,1.0,2.0,3.0,,,,2.0,,,1.0,1.0,1.0,,,2.0,,2.0,,,,,,,,,,
10385689,away,Brentford,Ethan Pinnock,,,ethan-pinnock,E. Pinnock,D,5,194,1052,M,,855864,EUR,738633600,D,5,5,False,24.0,16.0,6.0,3.0,11.0,13.0,5.0,11.0,5.0,6.0,,,,,,90.0,36.0,5.6,8.0,0.0,0.0,0.00165248,0,,,,,,4.0,2.0,5.0,1.0,,,2.0,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,1.0
10385689,away,Brentford,Aaron Hickey,,,hickey-aaron,A. Hickey,D,2,185,842,M,,966869,EUR,1023667200,M,2,2,False,25.0,18.0,2.0,,9.0,10.0,9.0,17.0,,3.0,,,,,,84.0,41.0,6.3,14.0,0.0,0.0,0.00422271,0,,,,2.0,,1.0,5.0,4.0,1.0,2.0,,2.0,1.0,,,,3.0,,,,,2.0,,2.0,,,,,,,,
10385689,away,Brentford,Shandon Baptiste,,,shandon-baptiste,S. Baptiste,M,26,180,115,M,,892111,EUR,891993600,M,26,26,False,17.0,14.0,1.0,,4.0,5.0,10.0,12.0,1.0,6.0,,,,,,63.0,25.0,6.6,5.0,0.1201,0.2231,0.0103946,1,,,,,,1.0,3.0,3.0,,1.0,,2.0,,1.0,,,1.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,
10385689,away,Brentford,Mathias Jensen,,,mathias-jensen,M. Jensen,M,8,180,1047,M,,799251,EUR,820454400,M,8,8,False,56.0,48.0,11.0,9.0,23.0,24.0,26.0,39.0,,6.0,,,,,,90.0,80.0,7.3,19.0,0.0,0.0,0.276734,0,,,,7.0,1.0,,6.0,5.0,2.0,,,1.0,2.0,2.0,4.0,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,
10385689,away,Brentford,Joshua Dasilva,,,joshua-dasilva,J. D. Silva,M,10,184,464,M,,856260,EUR,909100800,M,10,10,False,8.0,5.0,,,3.0,3.0,3.0,7.0,1.0,2.0,,,,,,45.0,16.0,6.6,6.0,0.0,0.0,0.0026042,0,,,,2.0,1.0,,1.0,3.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,2.0,2.0,,,,,,,
10385689,away,Brentford,Rico Henry,,,rico-henry,R. Henry,D,3,175,712,M,,599128,EUR,868320000,M,3,3,False,22.0,17.0,1.0,1.0,9.0,9.0,8.0,17.0,,2.0,,,,,,90.0,38.0,6.3,11.0,0.0,0.0,0.00541715,0,,,,4.0,,,2.0,3.0,1.0,,,2.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,
10385689,away,Brentford,Bryan Mbeumo,,,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,bryan_m19,927083,EUR,933984000,F,19,19,False,9.0,6.0,,,,,6.0,10.0,,2.0,,,,,,63.0,20.0,6.4,9.0,0.0576,0.3934,0.012226,2,,,,1.0,,,3.0,2.0,,,,,3.0,,,,,,,1.0,1.0,,,4.0,2.0,1.0,,,,,,
10385689,away,Brentford,Ivan Toney,,,ivan-toney,I. Toney,F,17,185,12673,M,ivantoney,290927,EUR,826934400,F,17,17,False,25.0,19.0,2.0,1.0,5.0,6.0,14.0,19.0,4.0,2.0,,,,,,90.0,47.0,7.1,13.0,0.8043,0.9828,0.0198688,2,,True,,,,3.0,9.0,6.0,,1.0,,,6.0,1.0,,,3.0,4.0,3.0,4.0,1.0,1.0,,,,1.0,1.0,,,,,
10385689,away,Brentford,Vitaly Janelt,,,vitaly-janelt,V. Janelt,M,27,184,1191,M,,814873,EUR,894758400,M,27,27,True,11.0,11.0,4.0,4.0,7.0,7.0,5.0,6.0,1.0,4.0,,,,,,45.0,19.0,6.5,3.0,0.0,0.0,0.027152,0,,,,2.0,1.0,,3.0,1.0,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,
10385689,away,Brentford,Frank Onyeka,,,frank-onyeka,F. Onyeka,M,16,183,4631,M,,885864,EUR,883612800,M,15,15,True,7.0,6.0,,,2.0,2.0,4.0,5.0,,1.0,,,,,,27.0,13.0,6.4,2.0,0.0,0.0,0.0049174,0,,,,,,,2.0,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,
10385689,away,Brentford,Yoane Wissa,,,yoane-wissa,Y. Wissa,F,9,176,50158,M,yowissa,805123,EUR,841708800,M,11,11,True,7.0,4.0,,,,,4.0,7.0,1.0,1.0,,,,,,27.0,12.0,6.4,4.0,0.2055,0.0,0.0159577,1,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,
10385689,away,Brentford,Mikkel Damsgaard,,,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,,907072,EUR,962582400,M,24,24,True,4.0,4.0,,,,,4.0,4.0,,,,,,,,19.0,7.0,5.9,2.0,0.0,0.0,0.0079047,0,,,,,,,4.0,,3.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
10385689,away,Brentford,Saman Ghoddos,,,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,,548050,EUR,747273600,F,14,14,True,3.0,3.0,,,,,3.0,3.0,,,,,,,,11.0,6.0,6.5,,0.0,0.0,0.0032624,0,,,,,,1.0,2.0,2.0,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,
10385689,away,Brentford,Matthew Cox,Matthew Cox,,matthew-cox,M. Cox,G,1,183,149,M,,1065525,EUR,1051833600,G,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385689,away,Brentford,Mads Roerslev,Mads,Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,,826057,EUR,930182400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385689,away,Brentford,Zanka,,,zanka,Zanka,D,,189,466,M,,26404,EUR,640828800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385689,away,Brentford,Sergi Canós,,,sergi-canos,S. Canós,M,7,173,366,M,,790833,EUR,854841600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
