match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_outfielderBlock,stat_totalCross,captain,stat_errorLeadToAShot,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_bigChanceMissed,stat_ownGoals
15197270,home,Manchester City,James Trafford,,,james-trafford,J. Trafford,G,1,197.0,21835,M,980643,EUR,1034208000,G,1,1,False,22.0,22.0,1.0,1.0,0.0,22.0,22.0,1.0,1.0,2.0,1.0,1.0,1.0,90.0,25.0,7.2,31.986442925547,5.0,22.785,10.185,0.4004,0,0.01,0.01,-0.11,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197270,home,Manchester City,Rico Lewis,Rico Lewis,,rico-lewis,R. Lewis,D,82,170.0,17470,M,1136731,EUR,1100995200,D,82,82,False,90.0,84.0,3.0,2.0,1.0,22.0,22.0,,2.0,3.0,1.0,,,90.0,114.0,8.9,175.96173234745,23.0,75.39,15.645,,4,0.25,-0.08,-0.17,,Rico_Lewis,62.0,68.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,10.0,4.0,0.69,,,,,,,,,,,,,,,,,,,
15197270,home,Manchester City,Abdukodir Khusanov,,,abdukodir-khusanov,A. Khusanov,D,45,186.0,86376,M,1194333,EUR,1078012800,D,45,45,False,100.0,95.0,2.0,1.0,0.0,44.0,44.0,1.0,3.0,5.0,,,,90.0,111.0,7.2,319.69940991972,36.0,114.87,34.02,,0,0.26,0.17,-0.05,,abdukodir_khusanov,51.0,56.0,2.0,,,,,,,,2.0,,5.0,,,1.0,3.0,2.0,2.0,1.0,38.466020121661,1.0,,,,,,,,,,,,
15197270,home,Manchester City,Max Alleyne,,,alleyne-max,M. Alleyne,D,68,185.0,10986,M,1168513,EUR,1121904000,D,68,68,False,86.0,83.0,3.0,2.0,0.0,47.0,47.0,1.0,1.0,8.0,,,,64.0,92.0,8.6,397.0354879236,38.0,311.535,23.835,,1,0.31,0.32,0.25,,,36.0,39.0,,,,,,1.0,,1.0,1.0,,3.0,,0.53,,1.0,,,,81.530840014861,4.0,1.0,,,,,,,,,,,
15197270,home,Manchester City,Nathan Aké,,,nathan-ake,N. Aké,D,6,180.0,21204,M,149663,EUR,793065600,D,6,6,False,51.0,49.0,,,0.0,14.0,14.0,2.0,2.0,2.0,1.0,,,45.0,55.0,7.0,60.857814193146,8.0,47.355,21.0,,0,0.09,0.07,0.15,,nathanake,35.0,37.0,1.0,,,,,,,,,,3.0,,,,,,,1.0,21.119553404369,1.0,,1.0,,,,,,,,,,
15197270,home,Manchester City,Rodri,,,rodri,Rodri,M,16,191.0,87652,M,827606,EUR,835401600,M,16,16,False,75.0,71.0,5.0,5.0,0.0,20.0,22.0,1.0,1.0,3.0,,,,45.0,79.0,8.6,109.98068396141,16.0,27.615,11.235,,1,0.52,0.15,-0.11,,Rodri,51.0,53.0,1.0,,,,,1.0,,1.0,,1.0,5.0,1.0,0.56,,,,,1.0,11.294315428568,1.0,,,True,1.0,,,,,,,,
15197270,home,Manchester City,Ryan McAidoo,,,ryan-mcaidoo,R. McAidoo,F,56,174.0,4024,M,1826151,EUR,1214265600,M,56,56,False,34.0,26.0,,,0.0,,,,7.0,4.0,2.0,,,90.0,54.0,7.5,126.48123048761,17.0,21.525,11.235,,4,-0.08,0.51,-0.15,,,26.0,34.0,6.0,,7.0,5.0,1.0,2.0,1.0,1.0,,2.0,14.0,,0.45,,,,,2.0,36.535569503133,3.0,,3.0,,,1.0,2.0,,,,,,
15197270,home,Manchester City,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176.0,77290,M,979128,EUR,1061078400,M,10,10,False,95.0,76.0,3.0,1.0,2.0,14.0,14.0,,3.0,2.0,2.0,,,90.0,108.0,7.1,396.93277880141,39.0,193.515,37.275,,0,0.13,0.62,-0.08,,rayan_cherki,62.0,81.0,3.0,,4.0,1.0,,,,,,2.0,25.0,4.0,,,,,,,127.57268058281,7.0,,2.0,,,1.0,,2.0,,,,,
15197270,home,Manchester City,Tijjani Reijnders,,,tijjani-reijnders,T. Reijnders,M,4,185.0,38547,M,893549,EUR,901670400,M,4,4,False,44.0,39.0,3.0,2.0,0.0,9.0,10.0,,3.0,7.0,1.0,,,90.0,58.0,8.2,91.018433484562,14.0,33.495,12.18,,2,0.43,0.32,-0.05,,tijjanireijnders,30.0,34.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,7.0,,0.51,,2.0,1.0,1.0,,16.196585319134,1.0,,,,,,,,,,,,
15197270,home,Manchester City,Antoine Semenyo,,,antoine-semenyo,A. Semenyo,M,42,185.0,91394,M,934354,EUR,947203200,M,42,42,False,40.0,37.0,1.0,1.0,1.0,9.0,9.0,,4.0,3.0,,,,64.0,53.0,9.5,173.78337464619,17.0,89.46,14.385,,2,0.8,0.67,-0.01,,antoinesemenyo42,28.0,31.0,3.0,,5.0,3.0,,1.0,1.0,1.0,,1.0,8.0,4.0,0.49,,1.0,1.0,,1.0,82.680237945711,5.0,,3.0,,,1.0,,1.0,,,,,
