match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,captain,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
10433877,home,MKE Ankaragücü,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,108,M,225012,EUR,788918400,G,32,32,False,40.0,23.0,19.0,4.0,21.0,27.0,2.0,13.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,4.0,90.0,48.0,7.0,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10433877,home,MKE Ankaragücü,Oğuz Ceylan,oguz-ceylan,O. Ceylan,D,2,174,8,M,152758,EUR,661219200,D,77,77,False,30.0,24.0,6.0,2.0,13.0,15.0,12.0,16.0,,3.0,5.0,3.0,3.0,,,,79.0,44.0,7.0,7.0,0,Oğuz,Ceylan,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10433877,home,MKE Ankaragücü,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194,314,M,151900,EUR,765072000,D,26,26,False,32.0,28.0,6.0,3.0,26.0,27.0,2.0,5.0,2.0,5.0,4.0,6.0,4.0,,,,90.0,45.0,6.9,4.0,1,,,,,,3.0,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,
10433877,home,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189,775,M,858004,EUR,892598400,D,18,18,False,34.0,24.0,7.0,1.0,20.0,23.0,4.0,11.0,,,3.0,3.0,7.0,1.0,,,90.0,42.0,6.8,10.0,0,,,,,,1.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,,
10433877,home,MKE Ankaragücü,Marlon,marlon,Marlon,D,23,178,1919,M,870787,EUR,864086400,D,3,3,False,29.0,19.0,6.0,4.0,10.0,16.0,9.0,14.0,2.0,3.0,4.0,2.0,5.0,1.0,,,90.0,51.0,6.9,15.0,0,,,,1.0,,1.0,,2.0,,1.0,,2.0,,,,1.0,,,,,,,,,,
10433877,home,MKE Ankaragücü,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,285,M,190197,EUR,789523200,M,48,48,False,31.0,24.0,2.0,1.0,10.0,14.0,15.0,18.0,1.0,2.0,2.0,5.0,7.0,,,,90.0,42.0,6.6,8.0,0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,
10433877,home,MKE Ankaragücü,Tolga Ciğerci,tolga-cigerci,T. Ciğerci,M,38,185,114,M,120298,EUR,701308800,M,30,30,False,55.0,47.0,7.0,4.0,19.0,20.0,28.0,37.0,,7.0,5.0,1.0,7.0,2.0,,,90.0,72.0,7.2,12.0,1,,,,2.0,,,1.0,2.0,2.0,,5.0,2.0,1.0,1.0,2.0,1.0,True,2.0,1.0,,,,,,,
10433877,home,MKE Ankaragücü,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,M,54,54,False,21.0,17.0,1.0,1.0,2.0,4.0,15.0,18.0,1.0,5.0,2.0,,2.0,2.0,,,65.0,33.0,6.1,9.0,1,,,,1.0,,,2.0,,,2.0,1.0,,,,1.0,2.0,,,,1.0,,,,,,
10433877,home,MKE Ankaragücü,Pedrinho,pedrinho,Pedrinho,M,14,170,129,M,182385,EUR,724809600,M,8,8,False,20.0,17.0,1.0,1.0,2.0,4.0,15.0,17.0,,1.0,3.0,1.0,4.0,2.0,,,45.0,29.0,7.0,5.0,2,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,
10433877,home,MKE Ankaragücü,Giorgi Beridze,giorgi-beridze,G. Beridze,F,7,174,144,M,798377,EUR,863395200,M,21,21,False,17.0,13.0,,,3.0,4.0,10.0,13.0,,6.0,7.0,2.0,5.0,1.0,,,79.0,42.0,7.7,13.0,4,,,,,,1.0,1.0,3.0,2.0,4.0,,1.0,1.0,,,1.0,,6.0,2.0,,3.0,1.0,1.0,,,
