match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_penaltyMiss,stat_outfielderBlock,stat_penaltySave,stat_penaltyFaced,stat_errorLeadToAShot,stat_clearanceOffLine,stat_penaltyConceded,stat_goals,stat_totalOffside
14572627,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189.0,4533,M,793986,EUR,935712000,G,99,99,False,39.0,21.0,25.0,8.0,0.0,16.0,22.0,5.0,17.0,1.0,1.0,15.0,4.0,4.0,90.0,54.0,8.1,19.0,0.00068611,0.6966,0,0.9737,-0.09,0.03,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572627,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180.0,2952,M,893008,EUR,856137600,D,19,19,False,44.0,35.0,7.0,4.0,0.0,20.0,22.0,15.0,22.0,,4.0,4.0,,,90.0,64.0,6.4,13.0,0.0387077,,0,,0.18,0.05,-0.15,,,,2.0,1.0,3.0,6.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14572627,home,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190.0,9187,M,848287,EUR,935107200,D,5,5,False,49.0,41.0,3.0,1.0,0.0,34.0,36.0,7.0,13.0,1.0,1.0,9.0,,,90.0,56.0,6.0,8.0,0.00381903,,1,,-0.02,0.07,-0.23,,,,,,2.0,6.0,,2.0,3.0,,,,3.0,,evanndicka,1.0,1.0,0.2388,-0.51,,,,,,,,,,,,,,,,,,,
14572627,home,Roma,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184.0,2636,M,353130,EUR,803433600,D,22,22,False,45.0,37.0,2.0,,0.0,27.0,30.0,10.0,15.0,,,6.0,,,55.0,49.0,6.1,9.0,0.0237796,,0,,0.09,0.06,-0.22,,,,,,1.0,4.0,1.0,1.0,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14572627,home,Roma,Wesley,wesley-franca,Wesley,D,43,178.0,26920,M,1134200,EUR,1062806400,M,43,43,False,34.0,25.0,5.0,2.0,0.0,6.0,11.0,19.0,23.0,,6.0,8.0,,,90.0,80.0,6.9,24.0,0.124922,,1,,0.08,0.27,0.17,,,,7.0,1.0,1.0,8.0,3.0,3.0,1.0,2.0,1.0,1.0,,2.0,WesleyFranca03,,,0.0423,-0.23,5.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
14572627,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186.0,2776,M,186855,EUR,794188800,M,4,4,False,47.0,36.0,4.0,2.0,0.0,12.0,14.0,24.0,33.0,4.0,4.0,6.0,,,69.0,51.0,6.6,13.0,0.0432912,,1,,0.21,0.11,-0.13,,,,2.0,,1.0,5.0,,,1.0,,,,3.0,1.0,,1.0,1.0,0.1118,-0.32,,,,,True,1.0,,,,,,,,,,,,,
14572627,home,Roma,Neil El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186.0,16268,M,1128530,EUR,994032000,M,8,8,False,45.0,41.0,1.0,,0.0,21.0,22.0,20.0,23.0,2.0,5.0,4.0,,,90.0,63.0,6.9,8.0,0.0269532,,2,,0.01,0.33,-0.13,,Neil,El Aynaoui,1.0,,,3.0,2.0,,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,0.5157,0.02,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,
14572627,home,Roma,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178.0,16094,M,786259,EUR,831859200,M,12,12,False,19.0,15.0,2.0,1.0,0.0,7.0,9.0,8.0,10.0,,,2.0,,,45.0,34.0,6.1,9.0,0.00546789,,2,,-0.04,0.04,-0.3,,,,1.0,,1.0,4.0,,2.0,1.0,,,3.0,2.0,,TK21,,,0.2633,0.13,1.0,,1.0,,,,1.0,1.0,0.4425,,,,,,,,,,
14572627,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186.0,5682,M,555540,EUR,835142400,F,7,7,False,19.0,15.0,2.0,,0.0,6.0,6.0,9.0,13.0,,1.0,3.0,,,55.0,28.0,6.8,5.0,0.346953,,2,,0.53,0.12,-0.06,,,,2.0,1.0,2.0,5.0,,,2.0,,,,2.0,3.0,lorepelle7,1.0,1.0,0.0833,0.18,,,,1.0,,,1.0,,0.6349,,,,,,,,,,
14572627,home,Roma,Matías Soulé,matias-soule,M. Soulé,F,18,182.0,12547,M,1082406,EUR,1050364800,F,18,18,False,41.0,34.0,4.0,3.0,0.0,2.0,4.0,32.0,37.0,1.0,5.0,9.0,,,90.0,70.0,6.1,20.0,0.206997,,5,,0.34,0.38,-0.12,,,,7.0,3.0,1.0,11.0,6.0,,,,,1.0,,2.0,matiassoule11,2.0,1.0,1.0014,-0.93,3.0,1.0,2.0,3.0,,1.0,2.0,,0.8506,2.0,1.0,,,,,,,,
14572627,home,Roma,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188.0,8315,M,999231,EUR,1098144000,F,11,11,False,9.0,3.0,,,0.0,2.0,3.0,1.0,6.0,1.0,3.0,1.0,,,78.0,22.0,5.7,14.0,0.00220308,,2,,-0.27,0.14,-0.02,,,,1.0,,4.0,9.0,1.0,,,,,5.0,3.0,,EvanFerguson9,,1.0,0.1398,-0.43,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,
14572627,home,Roma,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182.0,2450,M,982778,EUR,1042848000,D,2,2,True,19.0,16.0,2.0,,0.0,5.0,6.0,11.0,13.0,,2.0,,,,45.0,28.0,6.8,6.0,0.0104186,,0,,-0.01,0.09,0.16,,,,2.0,,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
14572627,home,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190.0,4065,M,611210,EUR,829699200,D,23,23,True,23.0,15.0,5.0,2.0,0.0,10.0,10.0,5.0,13.0,3.0,4.0,2.0,,,35.0,31.0,7.0,8.0,0.0017882,,1,,-0.06,0.02,0.27,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,0.2324,-0.3,,,,,,,,,,,,1.0,,,,,,,
