match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_totalContest,stat_wonContest,stat_totalOffside,stat_keyPass,stat_onTargetScoringAttempt,stat_dispossessed,stat_bigChanceCreated,captain,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_totalKeeperSweeper,player_sofascoreId,stat_goalAssist,stat_goals
11451162,away,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,594618,EUR,891216000,G,70,70,False,17.0,12.0,5.0,1.0,11.0,13.0,1.0,4.0,,5.0,1.0,,1.0,90.0,21.0,6.8,5.0,0.0,0.0,7.552e-05,0,0.043,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
11451162,away,Fenerbahçe,Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,24,174,21029,M,825844,EUR,939254400,D,7,7,False,57.0,49.0,5.0,2.0,23.0,24.0,27.0,35.0,2.0,12.0,,,,90.0,80.0,7.4,14.0,0.016,0.0,0.0648888,1,,2.0,1.0,2.0,2.0,4.0,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,,,,ferdikadioglu,,
11451162,away,Fenerbahçe,Serdar Aziz,serdar-aziz,S. Aziz,D,,183,609,M,43528,EUR,656640000,D,4,4,False,45.0,40.0,3.0,1.0,29.0,31.0,11.0,14.0,,,,,,78.0,48.0,6.8,6.0,0.4184,0.2928,0.00446439,1,,,,3.0,,3.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
11451162,away,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4708,M,289977,EUR,776390400,D,6,6,False,50.0,41.0,8.0,2.0,24.0,26.0,17.0,24.0,2.0,8.0,,,,90.0,58.0,7.0,9.0,0.0096,0.0,0.00444231,1,,,2.0,1.0,3.0,2.0,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,alex_djiku,,
11451162,away,Fenerbahçe,Jayden Oosterwolde,jayden-oosterwolde,J. Oosterwolde,D,24,189,3122,M,1048324,EUR,988243200,D,24,24,False,39.0,35.0,4.0,1.0,15.0,16.0,20.0,24.0,6.0,5.0,,,,90.0,60.0,7.5,9.0,0.0,0.0,0.231413,0,,1.0,2.0,3.0,3.0,7.0,,,,,,1.0,2.0,1.0,,3.0,2.0,,1.0,,,1.0,,,,,Jayden Oosterwolde,,,,,
11451162,away,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183,3150,M,952600,EUR,917308800,M,80,80,False,60.0,55.0,4.0,3.0,17.0,18.0,38.0,42.0,2.0,5.0,,,,90.0,75.0,7.1,6.0,0.0,0.0,0.0364458,0,,,1.0,3.0,7.0,9.0,4.0,,2.0,,2.0,2.0,2.0,1.0,,2.0,2.0,,,,1.0,,,,,,,,,,,
11451162,away,Fenerbahçe,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4740,M,758876,EUR,868838400,M,20,20,False,23.0,19.0,,,3.0,3.0,18.0,23.0,,4.0,,,,64.0,35.0,7.2,7.0,0.093,0.2631,0.156953,2,,3.0,,,2.0,3.0,1.0,,,1.0,2.0,,1.0,1.0,,1.0,,,2.0,1.0,,,,2.0,,1.0,,,,cengizunder,1.0,
11451162,away,Fenerbahçe,Mert Hakan Yandaş,mert-hakan-yandas,M. H. Yandaş,M,8,174,1762,M,856849,EUR,777254400,M,8,8,False,42.0,40.0,3.0,3.0,8.0,8.0,34.0,40.0,,4.0,,,,85.0,58.0,7.3,9.0,0.0,0.0,0.142141,0,,6.0,,,5.0,4.0,1.0,,,1.0,1.0,3.0,3.0,1.0,,1.0,,1.0,4.0,,,,,2.0,,,,,,,,
11451162,away,Fenerbahçe,Fred,fred,Fred,M,7,169,11630,M,243623,EUR,731289600,M,35,35,False,49.0,40.0,5.0,2.0,8.0,10.0,32.0,39.0,,10.0,,,,85.0,61.0,7.2,13.0,0.4083,0.0452,0.558569,2,,,2.0,,3.0,4.0,,,1.0,3.0,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,,1.0,,,,,fred08,,
11451162,away,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12245,M,38560,EUR,595987200,M,10,10,False,32.0,27.0,1.0,,4.0,4.0,25.0,34.0,1.0,1.0,,,,90.0,53.0,7.2,14.0,0.0,0.0,0.216049,0,,6.0,1.0,1.0,3.0,5.0,,,2.0,4.0,2.0,1.0,,,,2.0,2.0,2.0,3.0,,1.0,,,2.0,,,,,,dusantadic,,
11451162,away,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23292,M,14990,EUR,511401600,F,9,9,False,21.0,16.0,,,2.0,2.0,14.0,19.0,,,,,,78.0,33.0,8.0,7.0,0.3328,0.4567,0.0228048,6,,,5.0,4.0,7.0,6.0,,,,1.0,,1.0,,,4.0,3.0,2.0,,1.0,2.0,,,True,,1.0,,,,,EDzeko,,1.0
11451162,away,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4232,M,226986,EUR,805766400,M,17,17,True,12.0,7.0,2.0,,2.0,3.0,5.0,9.0,,1.0,,,,26.0,17.0,7.3,6.0,0.0,0.0,0.293775,0,,,,1.0,,2.0,,,1.0,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,irfankahveci,1.0,
11451162,away,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184,2868,M,836683,EUR,923097600,D,16,16,True,6.0,4.0,,,2.0,3.0,2.0,3.0,,1.0,,,,12.0,12.0,6.6,3.0,0.0,0.0,0.00127384,0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11451162,away,Fenerbahçe,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,740,M,284767,EUR,741225600,F,22,22,True,8.0,4.0,,,,2.0,4.0,6.0,,1.0,,,,12.0,10.0,6.8,4.0,0.0,0.0,0.00067243,0,,,,2.0,1.0,4.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11451162,away,Fenerbahçe,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179,1219,M,997165,EUR,1045612800,M,28,28,True,8.0,6.0,1.0,,3.0,4.0,3.0,4.0,,,,,,15.0,8.0,6.4,2.0,0.0,0.0,0.0008939,0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11451162,away,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10886,M,847983,EUR,926294400,M,53,53,True,,,,,,,,,,,,,,15.0,2.0,7.5,,0.4225,0.4317,0.0,1,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,szymanski_11,,1.0
11451162,away,Fenerbahçe,Altay Bayındır,altay-bayindir,A. Bayındır,G,1,198,15125,M,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,altaybayindir,,
11451162,away,Fenerbahçe,Emir Ortakaya,emir-ortakaya,E. Ortakaya,D,65,185,408,M,1091815,EUR,1087862400,D,65,65,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Emir,Ortakaya,,,,
11451162,away,Fenerbahçe,Ryan Kent,ryan-kent,R. Kent,M,,172,1198,M,604838,EUR,847670400,F,11,11,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451162,away,Fenerbahçe,Joshua King,joshua-king,J. King,F,7,180,2231,M,100621,EUR,695433600,F,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451162,away,Fenerbahçe,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6853,M,147745,EUR,749520000,F,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mbatshuayi,,
