match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_expectedGoals,player_sofascoreId,stat_challengeLost,stat_keyPass,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,captain,stat_totalCross,stat_wonContest,player_firstName,player_lastName,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goalAssist,stat_totalOffside,stat_penaltyWon,stat_accurateCross
11407445,home,Fiorentina,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185,2430,M,788061,EUR,840326400,F,18,18,False,9.0,8.0,,,1.0,1.0,7.0,8.0,1.0,1.0,1.0,,,,,45.0,12.0,6.9,2.0,0.125324,0,,1.0,3.0,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,
11407445,home,Fiorentina,Luca Ranieri,luca-ranieri,L. Ranieri,D,6,187,1115,M,893998,EUR,924825600,D,16,16,True,11.0,6.0,6.0,2.0,1.0,3.0,5.0,8.0,,2.0,1.0,1.0,,,,45.0,22.0,6.7,8.0,0.00255503,0,,1.0,3.0,,1.0,1.0,1.0,1.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
11407445,home,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180,1415,M,802142,EUR,894067200,M,11,11,True,11.0,8.0,2.0,1.0,1.0,3.0,7.0,8.0,,3.0,5.0,2.0,,,,45.0,20.0,6.9,7.0,0.00511645,2,,,5.0,1.0,,,,1.0,,1.0,0.0932,,1.0,,2.0,2.0,,,,,,1.0,,,,,1.0,,0.0431,,,,1.0,
11407445,home,Fiorentina,Maxime López,maxime-lopez,M. López,M,21,167,1284,M,352802,EUR,881193600,M,8,8,True,3.0,2.0,,,,,2.0,3.0,,1.0,1.0,1.0,,,,12.0,5.0,6.6,1.0,0.00053065,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11407445,home,Fiorentina,Pietro Comuzzo,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,1210848,EUR,1108857600,D,37,37,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,,1.0,,,,,9.0,5.0,6.6,,0.00083532,0,,,,,1.0,,,,,,,,,,,,,,,,,,Pietro Comuzzo,,,,,,,,,,,
11407445,home,Fiorentina,Yerry Mina,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,2.3e-06,0,,,,,,,,,,,,yerrymina,,,,,,,,,,,,,,,,,,,,,,
11407445,home,Fiorentina,Tommaso Martinelli,martinelli-tommaso,T. Martinelli,G,50,194,712,M,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407445,home,Fiorentina,Oliver Christensen,oliver-christensen,O. Christensen,G,53,190,517,M,860306,EUR,922060800,G,53,53,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407445,home,Fiorentina,Gino Infantino,gino-infantino,G. Infantino,M,32,178,956,M,1086992,EUR,1053302400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Gino Infantino,,,,,,,,,,,
11407445,home,Fiorentina,Niccolò Pierozzi,niccolo-pierozzi,N. Pierozzi,M,27,184,211,M,970938,EUR,1000252800,D,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407445,home,Fiorentina,Antonín Barák,antonin-barak,A. Barák,M,72,190,780,M,330705,EUR,786412800,M,72,72,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407445,home,Fiorentina,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180,1381,M,893640,EUR,928368000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407445,home,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,8,183,2103,M,548178,EUR,867542400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407445,home,Fiorentina,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2234,M,357598,EUR,898560000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407445,away,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,44906,EUR,673401600,G,28,28,False,26.0,18.0,12.0,4.0,18.0,21.0,,5.0,,,6.0,,1.0,1.0,2.0,90.0,34.0,6.4,8.0,5.997e-05,0,-0.3633,,,,,,,,,,,lukaszskorupski28,,,,,,,,,,,,,,,,,,,,,,
11407445,away,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,355486,EUR,863568000,D,3,3,False,31.0,22.0,7.0,2.0,18.0,23.0,5.0,11.0,,3.0,5.0,1.0,,,,76.0,50.0,6.5,13.0,0.0255201,0,,,2.0,,1.0,2.0,1.0,1.0,,,,,2.0,2.0,,,1.0,,,,3.0,,,,,,,,,,,,,1.0
11407445,away,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2235,M,898815,EUR,911260800,D,31,31,False,66.0,54.0,10.0,2.0,43.0,47.0,11.0,19.0,3.0,8.0,9.0,,,,,90.0,79.0,6.9,14.0,0.0343592,0,,1.0,2.0,,3.0,4.0,2.0,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
11407445,away,Bologna,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188,24414,M,957602,EUR,1021766400,D,33,33,False,76.0,64.0,5.0,2.0,48.0,59.0,16.0,17.0,4.0,8.0,10.0,,,,,90.0,88.0,6.8,12.0,0.00489238,0,,2.0,4.0,,2.0,3.0,2.0,,,1.0,,richycala,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
11407445,away,Bologna,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,D,15,15,False,37.0,29.0,1.0,,24.0,29.0,5.0,8.0,,4.0,3.0,,,,,76.0,55.0,6.3,9.0,0.00085722,0,,1.0,3.0,,,4.0,4.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11407445,away,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,115516,EUR,703296000,M,8,8,False,19.0,16.0,2.0,,6.0,7.0,10.0,12.0,,1.0,1.0,,,,,70.0,22.0,6.3,3.0,0.00357722,1,,4.0,4.0,1.0,,1.0,,,,,0.0242,,,,,,,,,,,,,,,,,,,,,,,
11407445,away,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,850891,EUR,852508800,M,20,20,False,56.0,52.0,1.0,1.0,30.0,31.0,22.0,25.0,1.0,7.0,3.0,3.0,,,,90.0,68.0,6.9,4.0,0.0138434,0,,,5.0,,2.0,2.0,2.0,,,4.0,,,1.0,,,1.0,1.0,,,True,,1.0,,,,,,,,,,,,
11407445,away,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,793645,EUR,854064000,M,7,7,False,21.0,14.0,2.0,2.0,8.0,10.0,7.0,15.0,2.0,6.0,4.0,3.0,,,,70.0,40.0,6.9,16.0,0.0722542,1,,1.0,5.0,,1.0,,,2.0,,1.0,0.0077,,,1.0,1.0,3.0,,,,,4.0,1.0,,,1.0,,,,,1.0,,2.0,,1.0
11407445,away,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1972,M,907152,EUR,935452800,M,19,19,False,53.0,49.0,2.0,2.0,28.0,29.0,21.0,24.0,2.0,5.0,7.0,1.0,,,,90.0,60.0,7.1,5.0,0.0125891,2,,1.0,3.0,,,2.0,2.0,,,1.0,0.0519,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,0.2083,,,,,
11407445,away,Bologna,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,901891,EUR,930441600,M,56,56,False,38.0,33.0,3.0,3.0,14.0,15.0,19.0,26.0,1.0,4.0,5.0,3.0,,,,90.0,66.0,5.5,21.0,0.0168575,3,,,12.0,1.0,,1.0,1.0,3.0,,2.0,0.4644,AS56,1.0,1.0,2.0,7.0,1.0,,,,3.0,,,,1.0,2.0,1.0,,0.4036,,,,,
11407445,away,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,917007,EUR,990489600,F,9,9,False,28.0,20.0,,,10.0,12.0,10.0,16.0,,5.0,2.0,1.0,,,,83.0,48.0,7.1,16.0,0.00447504,2,,1.0,8.0,,1.0,1.0,1.0,2.0,,1.0,0.8294,JZirkzee,,1.0,2.0,7.0,,,,,,3.0,,,,,2.0,1.0,1.0929,,,,,
11407445,away,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184,4721,M,944327,EUR,972432000,F,11,11,True,6.0,5.0,,,4.0,5.0,2.0,3.0,1.0,4.0,2.0,2.0,,,,20.0,15.0,6.6,5.0,0.0193714,1,,1.0,3.0,1.0,,1.0,,1.0,,1.0,0.0159,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,1.0
11407445,away,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,814882,EUR,889660800,M,6,6,True,12.0,10.0,1.0,1.0,7.0,8.0,3.0,4.0,,1.0,,,,,,20.0,15.0,6.7,2.0,0.00449652,0,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11407445,away,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4571,M,818481,EUR,898819200,D,26,26,True,13.0,11.0,2.0,1.0,9.0,10.0,2.0,3.0,,,3.0,,,,,14.0,15.0,6.7,2.0,0.00030353,0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11407445,away,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,98212,EUR,751248000,D,22,22,True,7.0,5.0,1.0,1.0,3.0,3.0,2.0,7.0,,,,,,,,14.0,15.0,6.5,6.0,0.00349715,0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
11407445,away,Bologna,Sydney van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,698,M,943595,EUR,949795200,F,77,77,True,,,,,,,,,,,,,,,,14.0,1.0,6.1,,,1,,2.0,2.0,,,,,,,1.0,0.4271,,,,,,,,,,,,Sydney,van Hooijdonk,1.0,1.0,,,,,,,,
11407445,away,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,580,M,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407445,away,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407445,away,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,14718,EUR,580348800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407445,away,Bologna,Kevin Bonifazi,kevin-bonifazi,K. Bonifazi,D,33,187,229,M,365992,EUR,832464000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407445,away,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,1067204,EUR,1042502400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407445,away,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,1012383,EUR,1094515200,M,82,82,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,kacper_urbanski10,,,,,,,,,,,,,,,,,,,,,,
11407445,away,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174,263,M,1137366,EUR,1088467200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
