match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_totalContest,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_dispossessed,stat_errorLeadToAShot,stat_goalAssist,stat_wonContest,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside
10411574,home,Juventus,Arkadiusz Milik,arkadiusz-milik,A. Milik,F,14,186,14230,M,arekmilik,161325,EUR,762393600,F,14,14,False,5.0,3.0,,,2.0,3.0,2.0,,2.0,,,73.0,9.0,6.4,5.0,0.0,0.0,0.00176252,0,,,1.0,2.0,2.0,4.0,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,
10411574,home,Juventus,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,7,7,True,9.0,8.0,,,,,9.0,1.0,,,,17.0,10.0,6.4,2.0,0.0,0.0,0.00595928,0,,,8.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0
10411574,home,Juventus,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84815,M,ÁDiMaría,30027,EUR,571795200,M,22,22,True,15.0,13.0,,,1.0,1.0,14.0,1.0,,,,9.0,17.0,6.7,2.0,0.0,0.0,0.00821537,0,,,12.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10411574,home,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411574,home,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3256,M,,79645,EUR,721353600,G,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411574,home,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4940,M,FedericoGatti,1128063,EUR,898646400,D,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Federico Gatti,,,,,,,,,,,,,,,,,,,,,
10411574,home,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2117,M,,139273,EUR,775440000,D,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411574,home,Juventus,Leonardo Bonucci,leonardo-bonucci,L. Bonucci,D,19,190,2816,M,bonuccileo,15444,EUR,546825600,D,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411574,home,Juventus,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,matiassoule11,1082406,EUR,1050364800,M,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411574,away,Inter,André Onana,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,23.0,17.0,9.0,3.0,14.0,15.0,8.0,5.0,,1.0,1.0,90.0,27.0,6.3,6.0,0.0,0.0,0.00043865,0,-0.4677,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411574,away,Inter,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9818,M,milanskriniar,187205,EUR,792460800,D,37,37,False,95.0,86.0,7.0,4.0,44.0,46.0,49.0,5.0,1.0,,,81.0,100.0,6.6,11.0,0.0,0.0,0.0234647,0,,True,42.0,3.0,4.0,6.0,4.0,1.0,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,
10411574,away,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,False,51.0,47.0,7.0,4.0,28.0,28.0,23.0,6.0,,,,90.0,61.0,6.9,4.0,0.0241,0.0,0.00494743,1,,,19.0,,1.0,,2.0,2.0,,4.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10411574,away,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,False,56.0,49.0,7.0,6.0,28.0,29.0,28.0,4.0,2.0,,,90.0,71.0,6.9,11.0,0.0336,0.0,0.0112973,1,,,21.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,,,,,1.0,2.0,1.0,2.0,,,1.0,,,,,1.0,,,,,,
10411574,away,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,ddumfries2,759520,EUR,829785600,M,2,2,False,25.0,18.0,1.0,,6.0,10.0,19.0,3.0,1.0,,,81.0,46.0,6.6,13.0,0.4097,0.1266,0.0115671,2,,,12.0,,,3.0,3.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,,,1.0,,,1.0,,,1.0
10411574,away,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,74.0,66.0,2.0,1.0,23.0,25.0,56.0,8.0,2.0,,,90.0,90.0,6.7,20.0,0.017,0.0,0.393102,1,,,43.0,,,2.0,1.0,,,,,,,,1.0,,,,,,2.0,7.0,,,,1.0,1.0,,,1.0,1.0,,
10411574,away,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,33.0,29.0,1.0,1.0,15.0,17.0,20.0,9.0,2.0,,,74.0,50.0,7.1,9.0,0.0633,0.1863,0.0967432,3,,,15.0,,,3.0,1.0,,,2.0,1.0,,,,,1.0,1.0,,,2.0,,4.0,1.0,2.0,,1.0,,,,,,1.0,
10411574,away,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,45.0,42.0,3.0,3.0,14.0,14.0,31.0,5.0,2.0,,,81.0,54.0,7.2,5.0,0.0,0.0,0.0596602,0,,,28.0,,1.0,1.0,6.0,,,,1.0,,,,,,4.0,2.0,,,1.0,,,,,,,,,1.0,,,
10411574,away,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,32.0,27.0,8.0,5.0,13.0,13.0,28.0,7.0,,,,74.0,53.0,6.8,12.0,0.0327,0.0,0.107862,1,,,17.0,,,1.0,3.0,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,9.0,3.0,,,,,,,,,,
10411574,away,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,30.0,24.0,2.0,,5.0,7.0,23.0,7.0,2.0,,,90.0,47.0,6.7,13.0,0.2002,0.7127,0.396238,2,,,19.0,,1.0,7.0,5.0,,,1.0,2.0,,,1.0,1.0,,,,2.0,,3.0,,,1.0,,2.0,4.0,,,2.0,1.0,,
10411574,away,Inter,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23224,M,EDzeko,14990,EUR,511401600,F,9,9,False,25.0,19.0,,,6.0,6.0,21.0,1.0,3.0,,,90.0,43.0,6.7,13.0,0.3992,0.0,0.0925217,2,,,13.0,4.0,5.0,6.0,10.0,,,,1.0,,,1.0,2.0,,,,5.0,,,2.0,,,,1.0,1.0,,,,,,
10411574,away,Inter,Robin Gosens,robin-gosens,R. Gosens,D,21,183,3165,M,,377118,EUR,773366400,D,8,8,True,5.0,5.0,,,,,7.0,,,,,16.0,8.0,6.4,1.0,0.0,0.0,0.360695,0,,,6.0,,,1.0,,,,,1.0,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,
10411574,away,Inter,Joaquín Correa,joaquin-correa,J. Correa,F,30,188,5676,M,tucocorrea,249929,EUR,776736000,F,11,11,True,9.0,9.0,,,2.0,2.0,7.0,2.0,2.0,,,16.0,14.0,6.9,3.0,0.0435,0.0,0.150064,1,,,7.0,,,2.0,1.0,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,1.0,,
10411574,away,Inter,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,,826185,EUR,958521600,D,12,12,True,2.0,1.0,,,1.0,2.0,,,,,,9.0,4.0,6.3,1.0,0.0,0.0,2.02e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411574,away,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,D,36,36,True,9.0,4.0,2.0,,3.0,5.0,4.0,1.0,,,,9.0,10.0,6.2,5.0,0.0,0.0,0.00037185,0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411574,away,Inter,Marcelo Brozović,marcelo-brozovic,M. Brozović,M,11,181,13097,M,marcelo_brozovic,108800,EUR,721872000,M,77,77,True,7.0,6.0,,,3.0,3.0,6.0,1.0,,,,9.0,10.0,6.4,2.0,0.0,0.0,0.00539343,0,,,4.0,,,1.0,,,,,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,
10411574,away,Inter,Alex Cordaz,alex-cordaz,A. Cordaz,G,,188,119,,,43872,EUR,410227200,G,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411574,away,Inter,Samir Handanović,samir-handanovic,S. Handanović,G,,193,1174,,,2949,EUR,458611200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411574,away,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411574,away,Inter,Danilo D'Ambrosio,danilo-dambrosio,D. D'Ambrosio,D,,180,548,M,,107936,EUR,589766400,D,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411574,away,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411574,away,Inter,Valentín Carboni,valentin-carboni,V. Carboni,M,21,185,7112,M,valencarboni,1153083,EUR,1109980800,M,45,45,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411574,away,Inter,Roberto Gagliardini,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,,287057,EUR,765676800,M,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
