match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,player_firstName,player_lastName,stat_interceptionWon,stat_keyPass,stat_outfielderBlock,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_penaltyWon,stat_bigChanceCreated,captain,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_penaltyFaced,stat_penaltyConceded
11451133,home,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,43.0,25.0,22.0,4.0,23.0,26.0,2.0,17.0,15.0,1.0,6.0,6.0,90.0,59.0,8.5,18.0,0.0,0.0,0.00032951,0,2.2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451133,home,Kayserispor,Anthony Uzodimma,uzodimma-anthony,A. Uzodimma,D,,176,59,M,993108,EUR,924307200,D,17,17,False,47.0,40.0,4.0,2.0,23.0,25.0,18.0,25.0,7.0,,,,90.0,71.0,7.1,15.0,0.0,0.0,0.191516,0,,3.0,1.0,2.0,1.0,8.0,6.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
11451133,home,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,332963,EUR,769564800,D,3,3,False,47.0,40.0,2.0,,28.0,32.0,12.0,15.0,4.0,,,,90.0,61.0,7.1,7.0,0.0,0.0,0.00282048,0,,,,1.0,4.0,5.0,6.0,4.0,,,9.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
11451133,home,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184,69,M,1173638,EUR,1063497600,D,54,54,False,57.0,52.0,3.0,3.0,50.0,52.0,2.0,5.0,5.0,,,,75.0,70.0,7.2,5.0,0.0,0.0,0.00078999,0,,,,2.0,5.0,6.0,6.0,2.0,1.0,1.0,7.0,,,,,2.0,,,,1.0,,2.0,,,,,,,,,,,,
11451133,home,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,23,23,False,71.0,62.0,6.0,3.0,44.0,50.0,18.0,21.0,8.0,,,,90.0,87.0,7.3,12.0,0.0,0.0,0.0117401,0,,,,,,,4.0,,1.0,1.0,1.0,3.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,
11451133,home,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,89,89,False,40.0,37.0,2.0,1.0,26.0,27.0,11.0,13.0,2.0,,,,90.0,52.0,6.9,8.0,0.0,0.0,0.00592025,0,,,,3.0,2.0,7.0,6.0,1.0,,,,3.0,2.0,3.0,1.0,2.0,,,,2.0,,,1.0,,,,,,,,,,,
11451133,home,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,M,11,11,False,21.0,16.0,2.0,1.0,7.0,9.0,11.0,15.0,2.0,,,,87.0,41.0,6.8,10.0,0.0,0.0,0.203455,0,,3.0,2.0,5.0,,10.0,6.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
11451133,home,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,M,28,28,False,32.0,29.0,4.0,3.0,13.0,15.0,18.0,21.0,1.0,,,,75.0,46.0,6.7,10.0,0.4219,0.0,0.091609,2,,4.0,2.0,,,4.0,2.0,,2.0,,,2.0,1.0,3.0,,2.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,
11451133,home,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,False,13.0,11.0,,,8.0,8.0,3.0,5.0,1.0,,,,37.0,21.0,7.0,5.0,0.0,0.0,0.00394227,0,,,,,1.0,2.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,
11451133,home,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,False,41.0,30.0,1.0,,12.0,15.0,18.0,29.0,7.0,,,,90.0,56.0,7.6,18.0,0.0345,0.0,0.409151,1,,3.0,,1.0,,3.0,5.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,3.0,,,,,1.0,,2.0,,,,,,
