match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_errorLeadToAShot,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_wasFouled,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated
12437727,home,Villarreal,Diego Conde,,,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,13,13,False,31.0,19.0,19.0,7.0,0.0,14.0,16.0,5.0,15.0,3.0,12.0,1.0,2.0,4.0,2.0,90.0,46.0,7.2,12.0,0.00109106,0,-0.5756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437727,home,Villarreal,Kiko Femenía,,,kiko-femenia,K. Femenía,D,17,176,444,M,53739,EUR,665452800,D,17,17,False,40.0,34.0,1.0,,0.0,27.0,32.0,7.0,8.0,3.0,5.0,,,,,90.0,54.0,6.5,8.0,0.00380886,0,,1.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437727,home,Villarreal,Raúl Albiol,,,raul-albiol,R. Albiol,D,39,190,1235,M,3041,EUR,494640000,D,3,3,False,52.0,46.0,6.0,,0.0,39.0,41.0,7.0,11.0,2.0,5.0,,,,,90.0,60.0,6.8,6.0,0.00198099,0,,,,3.0,,,,3.0,3.0,,,True,1.0,2.0,,,,,,,,,,,,,,,,,,
12437727,home,Villarreal,Logan Costa,,,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,2,2,False,48.0,41.0,6.0,3.0,0.0,34.0,38.0,7.0,10.0,5.0,2.0,,,,,90.0,58.0,6.3,7.0,0.00506376,0,,1.0,1.0,2.0,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12437727,home,Villarreal,Sergi Cardona,,,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,23,23,False,28.0,21.0,6.0,3.0,0.0,8.0,13.0,14.0,19.0,3.0,10.0,,,,,90.0,54.0,7.0,12.0,0.0456082,0,,3.0,5.0,6.0,1.0,1.0,,3.0,2.0,,,,2.0,2.0,1.0,,4.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
12437727,home,Villarreal,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,M,21,21,False,22.0,19.0,4.0,4.0,1.0,9.0,9.0,10.0,13.0,,3.0,,,,,72.0,32.0,6.9,7.0,0.0853412,2,,1.0,3.0,1.0,,1.0,,,,2.0,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.1553,,,,,,
12437727,home,Villarreal,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,14,14,False,46.0,41.0,4.0,3.0,0.0,28.0,29.0,13.0,17.0,2.0,4.0,,,,,90.0,59.0,7.2,7.0,0.162211,1,,,6.0,6.0,1.0,,,5.0,2.0,1.0,,,1.0,1.0,3.0,,,,1.0,1.0,1.0,,1.0,,,0.2111,1.0,,,,,
12437727,home,Villarreal,Dani Parejo,,,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,False,32.0,26.0,8.0,4.0,0.0,9.0,11.0,17.0,21.0,1.0,6.0,,,,,78.0,42.0,7.0,6.0,0.0112453,0,,,1.0,5.0,1.0,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,3.0,,,,,
12437727,home,Villarreal,Alejandro Baena,,,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,False,27.0,23.0,3.0,3.0,0.0,11.0,13.0,12.0,16.0,,4.0,,,,,89.0,44.0,7.9,10.0,0.57235,3,,,5.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,2.0,,2.0,,,2.0,2.0,,1.0,1.0,,0.378,3.0,alexbaena,1.0,1.0,0.4252,
12437727,home,Villarreal,Pape Gueye,,,pape-gueye,P. Gueye,M,18,187,36528,M,879694,EUR,917136000,F,18,18,False,20.0,13.0,4.0,2.0,0.0,6.0,7.0,8.0,15.0,1.0,1.0,,,,,90.0,34.0,6.9,12.0,0.0666201,2,,1.0,4.0,4.0,,1.0,,,,2.0,2.0,,,,2.0,,2.0,1.0,1.0,,3.0,,1.0,1.0,,0.1649,3.0,p.gueye24,,,,
