match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_blockedScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_shotOffTarget,stat_wasFouled,stat_totalContest,stat_accurateCross,stat_wonContest,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_challengeLost,stat_bigChanceMissed,stat_goalAssist,stat_goals
10411630,home,Inter,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,40.0,30.0,19.0,9.0,26.0,28.0,4.0,12.0,1.0,10.0,4.0,7.0,1.0,90.0,55.0,8.1,10.0,0.0,0.0,0.00426228,0,-0.4754,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411630,home,Inter,Milan Škriniar,,,milan-skriniar,M. Škriniar,D,37,187,9818,M,milanskriniar,187205,EUR,792460800,D,37,37,False,26.0,24.0,1.0,1.0,19.0,21.0,5.0,7.0,,3.0,,,,40.0,30.0,5.4,5.0,0.0,0.0,0.00239025,0,,True,2.0,1.0,5.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,
10411630,home,Inter,Stefan de Vrij,,,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,False,51.0,46.0,6.0,5.0,30.0,32.0,16.0,19.0,4.0,4.0,,,,90.0,66.0,7.7,5.0,0.1627,0.0,0.0123291,1,,,,2.0,2.0,7.0,3.0,,,4.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,
10411630,home,Inter,Alessandro Bastoni,,,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,65.0,52.0,12.0,8.0,35.0,40.0,17.0,29.0,1.0,8.0,,,,90.0,83.0,7.4,17.0,0.0753,0.0,0.00962363,1,,,4.0,,1.0,7.0,4.0,,1.0,1.0,,,,3.0,2.0,1.0,2.0,,,,,,,,,,,
10411630,home,Inter,Matteo Darmian,,,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,M,36,36,False,35.0,30.0,3.0,,20.0,21.0,10.0,15.0,,1.0,,,,71.0,49.0,7.0,7.0,0.0,0.0,0.0107809,0,,,1.0,,2.0,5.0,5.0,,1.0,,,,,1.0,3.0,,,1.0,,,,,,,,,,
10411630,home,Inter,Nicolò Barella,,,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,44.0,35.0,4.0,1.0,12.0,15.0,25.0,34.0,1.0,5.0,,,,71.0,60.0,6.8,16.0,0.0543,0.0,0.117063,1,,,5.0,,3.0,5.0,1.0,3.0,2.0,,1.0,,,,1.0,,3.0,2.0,2.0,1.0,1.0,,,,,,,
10411630,home,Inter,Hakan Çalhanoğlu,,,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,48.0,40.0,6.0,4.0,20.0,22.0,22.0,29.0,,7.0,,,,90.0,64.0,7.3,11.0,0.0981,0.0,0.221041,2,,,3.0,1.0,5.0,6.0,3.0,,2.0,2.0,2.0,,,1.0,3.0,,1.0,,2.0,,4.0,2.0,,,,,,
10411630,home,Inter,Henrikh Mkhitaryan,,,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,37.0,33.0,1.0,1.0,13.0,14.0,21.0,24.0,,10.0,,,,76.0,53.0,6.8,11.0,0.0164,0.0,0.142742,1,,,1.0,1.0,4.0,1.0,1.0,4.0,,,,,,2.0,,1.0,,,1.0,,1.0,3.0,,,,,,
10411630,home,Inter,Federico Dimarco,,,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,31.0,25.0,1.0,1.0,11.0,12.0,15.0,25.0,1.0,3.0,,,,71.0,56.0,7.8,11.0,0.1167,0.1185,0.339435,2,,,6.0,,,5.0,2.0,,,1.0,,,1.0,1.0,,1.0,2.0,,1.0,,1.0,,1.0,1.0,,,,
10411630,home,Inter,Joaquín Correa,,,joaquin-correa,J. Correa,F,30,188,5676,M,tucocorrea,249929,EUR,776736000,F,11,11,False,12.0,11.0,1.0,1.0,5.0,6.0,6.0,6.0,,3.0,,,,45.0,14.0,6.7,2.0,0.0,0.0,0.0275509,0,,,,2.0,2.0,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,
