match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_interceptionWon,stat_fouls,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_shotOffTarget,captain,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_bigChanceMissed,stat_errorLeadToAShot
12499512,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,gregorkobel,556866,EUR,881366400,G,1,1,False,25.0,23.0,7.0,5.0,0.0,18.0,18.0,5.0,7.0,2.0,4.0,1.0,2.0,2.0,2.0,90.0,30.0,7.2,2.0,0.000795,0,0.2435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499512,home,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,NiklasSule,168937,EUR,810086400,D,25,25,False,62.0,58.0,6.0,5.0,0.0,32.0,33.0,26.0,29.0,3.0,5.0,,,,,90.0,70.0,7.1,6.0,0.0136109,0,,,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499512,home,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,,799046,EUR,837820800,D,3,3,False,65.0,60.0,3.0,1.0,0.0,37.0,39.0,23.0,26.0,8.0,7.0,,,,,90.0,84.0,7.9,5.0,0.0127212,0,,,,2.0,8.0,,1.0,1.0,3.0,2.0,,4.0,5.0,2.0,,,,,,,,,,,,,,,,,,
12499512,home,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,rbens,577726,EUR,797990400,D,5,5,False,86.0,79.0,6.0,4.0,1.0,38.0,39.0,42.0,49.0,4.0,3.0,,,,,90.0,103.0,8.0,9.0,0.0373895,0,,,,6.0,9.0,2.0,,,4.0,3.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12499512,home,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,,800951,EUR,879724800,M,26,26,False,40.0,36.0,1.0,,0.0,11.0,12.0,27.0,33.0,,6.0,,,,,90.0,66.0,7.0,13.0,0.279337,0,,,,6.0,3.0,2.0,4.0,3.0,,,3.0,,,,5.0,2.0,1.0,,3.0,2.0,,,,,,,,,,,,
12499512,home,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,,907463,EUR,971136000,M,8,8,False,41.0,39.0,2.0,2.0,0.0,16.0,16.0,23.0,25.0,1.0,5.0,,,,,76.0,57.0,7.2,5.0,0.0504322,1,,,,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,,,1.0,,,,1.0,1.0,0.0728,,,,,,,,,
12499512,home,Borussia Dortmund,Pascal Groß,pascal-gross,P. Groß,M,30,181,4705,M,pascalgross65,48480,EUR,676944000,M,13,13,False,61.0,50.0,5.0,1.0,1.0,19.0,20.0,31.0,43.0,1.0,2.0,,,,,82.0,69.0,7.6,13.0,0.416343,1,,,,2.0,5.0,1.0,1.0,1.0,2.0,1.0,,2.0,,1.0,2.0,,,1.0,2.0,,1.0,,0.0333,,,,,,,,,
12499512,home,Borussia Dortmund,Daniel Svensson,daniel-svensson,D. Svensson,M,24,183,3298,M,,1021272,EUR,1013472000,M,24,24,False,45.0,33.0,4.0,2.0,0.0,12.0,17.0,22.0,32.0,2.0,2.0,,,,,90.0,64.0,6.7,17.0,0.0654555,1,,,,5.0,,2.0,1.0,,,,,,1.0,,4.0,1.0,2.0,,,,,,0.1095,1.0,,,,,,,,
12499512,home,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,julianbrandt,226978,EUR,830995200,F,10,10,False,39.0,31.0,1.0,1.0,2.0,3.0,6.0,28.0,34.0,,2.0,,,,,76.0,51.0,7.7,14.0,0.0865636,1,,,,7.0,2.0,2.0,2.0,,1.0,,,,,,1.0,,,2.0,2.0,3.0,,1.0,0.1128,1.0,True,1.0,,,,,,
12499512,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,jbgittens,1140599,EUR,1091923200,F,43,43,False,24.0,21.0,,,0.0,9.0,11.0,12.0,14.0,,3.0,,,,,67.0,35.0,6.7,8.0,0.0221585,0,,,,4.0,4.0,,2.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,3.0,,,,,,,,,,
