match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,stat_unsuccessfulTouch,stat_totalOffside,stat_totalCross,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_errorLeadToAGoal,stat_goals,captain,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_ownGoals,stat_bigChanceMissed,stat_hitWoodwork
11352454,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,19.0,16.0,5.0,2.0,15.0,15.0,1.0,4.0,3.0,1.0,1.0,1.0,45.0,23.0,6.8,3.0,4.813e-05,0,0.0292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352454,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,29.0,26.0,4.0,2.0,15.0,16.0,11.0,13.0,5.0,,,,90.0,41.0,7.0,7.0,0.108291,0,,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11352454,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,21.0,17.0,2.0,,14.0,15.0,3.0,6.0,3.0,,,,90.0,28.0,6.4,5.0,0.00065925,1,,,1.0,4.0,,,,4.0,,,,1.0,,,,,1.0,3.0,1.0,0.0314,,,,,,,,,,,,,,,,,,,
11352454,home,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,14,14,False,49.0,40.0,11.0,6.0,34.0,40.0,6.0,9.0,6.0,,,,90.0,59.0,6.5,11.0,0.0352317,0,,,3.0,1.0,1.0,,1.0,5.0,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11352454,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,12,12,False,23.0,20.0,1.0,,12.0,13.0,9.0,13.0,3.0,,,,90.0,40.0,6.9,7.0,0.355312,1,,,4.0,6.0,2.0,,1.0,,1.0,4.0,1.0,,,2.0,,,2.0,1.0,1.0,0.0666,,,3.0,1.0,1.0,,,,,,,,,,,,,,
11352454,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,M,31,31,False,14.0,11.0,1.0,,7.0,8.0,4.0,6.0,2.0,,,,75.0,26.0,6.4,9.0,0.00488137,1,,,7.0,3.0,,2.0,4.0,,,,,1.0,3.0,,,,,,,0.0366,1.0,,,,2.0,1.0,0.0359,,,,,,,,,,,,
11352454,home,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,youritielemans,331737,EUR,862963200,M,8,8,False,7.0,6.0,2.0,1.0,2.0,2.0,4.0,5.0,1.0,,,,27.0,11.0,6.7,1.0,0.00402658,0,,,1.0,3.0,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11352454,home,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,16.0,13.0,,,11.0,13.0,3.0,4.0,1.0,,,,75.0,30.0,6.0,8.0,0.0347644,0,,,4.0,2.0,,1.0,1.0,1.0,1.0,,,2.0,2.0,,,,,,,,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,
11352454,home,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13638,M,mrogers,948261,EUR,1027641600,M,27,27,False,24.0,16.0,1.0,1.0,11.0,13.0,5.0,11.0,6.0,,,,90.0,50.0,6.6,21.0,0.0687314,1,,,13.0,3.0,2.0,4.0,5.0,1.0,,,,1.0,1.0,3.0,,,2.0,1.0,,0.0557,5.0,,,,1.0,1.0,0.2711,,,1.0,,,,,,,,,
11352454,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,F,7,7,False,17.0,12.0,4.0,2.0,8.0,9.0,4.0,9.0,3.0,,,,90.0,28.0,7.1,8.0,0.022676,1,,,5.0,5.0,2.0,1.0,,,,2.0,1.0,3.0,,1.0,,,2.0,,1.0,0.5196,1.0,,1.0,,,,,,,,True,,,,,,,,
11352454,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,7.0,3.0,,,2.0,2.0,1.0,5.0,2.0,,,,90.0,19.0,6.9,10.0,0.0199159,3,,,4.0,4.0,,2.0,1.0,,,,,,,,,,2.0,3.0,1.0,0.3257,4.0,1.0,,,1.0,2.0,0.12,,,,,,,,,,,,
