match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_bigChanceMissed,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_punches,stat_totalOffside
12758075,home,Queens Park Rangers,Joe Walsh,,,joe-walsh,J. Walsh,G,13,193,34,M,990760,EUR,1017619200,G,13,13,False,50.0,42.0,18.0,10.0,0.0,35.0,36.0,7.0,14.0,10.0,1.0,1.0,2.0,1.0,1.0,90.0,57.0,6.7,8.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12758075,home,Queens Park Rangers,Harrison Ashby,,,ashby-harrison,H. Ashby,D,33,179,462,M,1084284,EUR,1005696000,D,20,20,False,35.0,19.0,10.0,3.0,0.0,11.0,16.0,8.0,22.0,6.0,,,,,,68.0,58.0,6.1,22.0,,0,3.0,1.0,6.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12758075,home,Queens Park Rangers,Steve Cook,,,steve-cook,S. Cook,D,5,185,128,M,42707,EUR,672019200,D,5,5,False,64.0,58.0,9.0,6.0,0.0,51.0,52.0,7.0,12.0,4.0,,,,,,90.0,69.0,6.8,6.0,,0,,,,3.0,,,,,2.0,2.0,1.0,1.0,,,True,2.0,,,,,,,,,,,,
12758075,home,Queens Park Rangers,Sam Field,,,sam-field,S. Field,M,26,191,79,M,839819,EUR,894585600,D,8,8,False,63.0,56.0,3.0,1.0,0.0,49.0,53.0,7.0,10.0,3.0,,,,,,90.0,75.0,7.2,7.0,,1,,1.0,3.0,2.0,,,,,4.0,2.0,2.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,
12758075,home,Queens Park Rangers,Kenneth Paal,,,kenneth-paal,K. Paal,D,3,175,247,M,285997,EUR,867110400,D,22,22,False,34.0,28.0,1.0,,0.0,20.0,21.0,9.0,15.0,2.0,,,,,,90.0,52.0,6.2,12.0,1.0,0,2.0,,3.0,1.0,,3.0,,,3.0,1.0,,,2.0,,,1.0,,,1.0,,,,,,,,,
12758075,home,Queens Park Rangers,Jonathan Varane,Jonathan Varane,,jonathan-varane,J. Varane,M,40,190,197,M,1118185,EUR,999907200,M,40,40,False,37.0,32.0,1.0,1.0,0.0,26.0,29.0,6.0,8.0,4.0,,,,,,90.0,61.0,7.4,7.0,,1,,1.0,5.0,11.0,,1.0,,,3.0,3.0,7.0,4.0,1.0,3.0,,2.0,,,,1.0,1.0,2.0,,,,,,
12758075,home,Queens Park Rangers,Elijah Dixon-Bonner,,,dixon-bonner-elijah,E. Dixon-Bonner,M,28,183,118,M,927355,EUR,978307200,M,19,19,False,38.0,30.0,3.0,1.0,0.0,17.0,22.0,13.0,16.0,4.0,,,,,,45.0,45.0,6.7,11.0,,0,,,1.0,2.0,,1.0,,,1.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,
12758075,home,Queens Park Rangers,Paul Smyth,,,paul-smyth,P. Smyth,F,11,174,115,M,842562,EUR,873849600,M,11,11,False,14.0,6.0,,,0.0,1.0,3.0,5.0,12.0,2.0,,,,,,81.0,26.0,6.3,12.0,,1,1.0,,4.0,4.0,,1.0,2.0,1.0,1.0,,1.0,,1.0,2.0,,,1.0,,,,,2.0,1.0,,,,,
12758075,home,Queens Park Rangers,Nicolas Madsen,,,nicolas-madsen,N. Madsen,M,24,193,1190,M,938306,EUR,953251200,M,24,24,False,25.0,21.0,1.0,1.0,0.0,12.0,12.0,10.0,16.0,4.0,,,,,,81.0,36.0,7.2,6.0,1.0,0,3.0,2.0,2.0,4.0,,,1.0,1.0,,2.0,1.0,1.0,,,,1.0,,,1.0,,,1.0,,1.0,,,,
12758075,home,Queens Park Rangers,Koki Saito,,,koki-saito,K. Saito,M,14,170,1060,M,905356,EUR,997401600,M,14,14,False,18.0,14.0,1.0,1.0,0.0,8.0,9.0,6.0,9.0,4.0,,,,,,68.0,32.0,6.3,10.0,,0,,,7.0,5.0,,3.0,3.0,1.0,,,,,1.0,2.0,,,,,,,,4.0,,,,,,
12758075,home,Queens Park Rangers,Žan Celar,,,zan-celar,Ž. Celar,F,9,186,441,M,840740,EUR,921369600,F,18,18,False,9.0,8.0,,,0.0,5.0,6.0,3.0,3.0,,,,,,,90.0,13.0,6.6,3.0,,2,,3.0,5.0,2.0,,,,,,,,,2.0,3.0,,2.0,,,,1.0,,,,,1.0,,,
12758075,home,Queens Park Rangers,Karamoko Dembélé,,,karamoko-dembele,K. Dembélé,M,7,167,2066,M,981046,EUR,1045872000,M,7,7,True,11.0,10.0,1.0,1.0,0.0,1.0,1.0,10.0,13.0,2.0,,,,,,45.0,20.0,6.6,6.0,1.0,0,3.0,,2.0,2.0,1.0,1.0,,,,,1.0,,2.0,,,,,,1.0,,,1.0,,,,,,
12758075,home,Queens Park Rangers,Hevertton Santos,,,hevertton-santos,H. Santos,D,20,182,175,M,1087355,EUR,980985600,D,23,23,True,16.0,13.0,,,0.0,5.0,6.0,9.0,11.0,1.0,,,,,,22.0,22.0,6.8,3.0,1.0,0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
12758075,home,Queens Park Rangers,Alfie Lloyd,,,alfie-lloyd,A. Lloyd,F,19,180,54,M,1091181,EUR,1051660800,F,28,28,True,4.0,1.0,3.0,,0.0,1.0,1.0,,3.0,,,,,,,22.0,12.0,6.5,6.0,,1,,2.0,4.0,3.0,,,2.0,1.0,,,,,2.0,1.0,,,,,,1.0,,2.0,,,,,,
12758075,home,Queens Park Rangers,Jimmy Dunne,,,jimmy-dunne,J. Dunne,D,3,191,249,M,914891,EUR,877219200,D,3,3,True,12.0,7.0,2.0,,0.0,3.0,3.0,4.0,9.0,,,,,,,9.0,14.0,6.5,5.0,,0,,2.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12758075,home,Queens Park Rangers,Lucas Andersen,,,lucas-andersen,L. Andersen,M,,185,173,M,135263,EUR,779414400,M,25,25,True,4.0,3.0,1.0,,0.0,1.0,1.0,3.0,5.0,1.0,,,,,,9.0,8.0,6.4,4.0,,0,2.0,,2.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,
12758075,home,Queens Park Rangers,Paul Nardi,,,paul-nardi,P. Nardi,G,16,187,112,M,155717,EUR,769219200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12758075,home,Queens Park Rangers,Daniel Bennie,Daniel Bennie,,bennie-daniel,D. Bennie,M,23,181,140,M,1470252,EUR,1144886400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12758075,home,Queens Park Rangers,Kieran Morgan,Kieran Morgan,,kieran-morgan,K. Morgan,M,21,186,97,M,1403129,EUR,1142553600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12758075,home,Queens Park Rangers,Michael Frey,,,michael-frey,M. Frey,F,99,189,392,M,134248,EUR,774576000,F,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12758075,away,Crystal Palace,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5014,M,788134,EUR,858124800,G,1,1,False,35.0,25.0,12.0,3.0,0.0,23.0,24.0,2.0,11.0,6.0,1.0,1.0,1.0,1.0,1.0,90.0,41.0,6.7,11.0,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,deanhenderson,1.0,
12758075,away,Crystal Palace,Maxence Lacroix,,,maxence-lacroix,M. Lacroix,D,5,192,6978,M,879674,EUR,954979200,D,5,5,False,55.0,49.0,3.0,1.0,0.0,34.0,36.0,15.0,19.0,3.0,,,,,,90.0,62.0,6.7,7.0,,1,,1.0,1.0,3.0,,,,,2.0,,,,,,,2.0,,,,1.0,,1.0,,,,,,
12758075,away,Crystal Palace,Marc Guéhi,,,marc-guehi,M. Guéhi,D,15,182,24476,M,877994,EUR,963446400,D,6,6,False,65.0,61.0,6.0,2.0,0.0,47.0,48.0,14.0,17.0,2.0,,,,,,90.0,74.0,6.8,4.0,,0,,2.0,3.0,5.0,,,,,3.0,2.0,,,,1.0,True,4.0,,,,,,2.0,,,,MarcGuehi13,,
12758075,away,Crystal Palace,Chris Richards,,,chris-richards,C. Richards,D,26,188,2016,M,931844,EUR,954201600,D,26,26,False,80.0,71.0,6.0,2.0,0.0,48.0,50.0,23.0,30.0,5.0,,,,,,90.0,88.0,6.8,10.0,,0,,1.0,2.0,2.0,,,,,2.0,2.0,,,1.0,1.0,,2.0,,,,,1.0,,,,,,,
12758075,away,Crystal Palace,Daniel Muñoz,,,daniel-munoz,D. Muñoz,M,2,183,12012,M,870360,EUR,833068800,M,12,12,False,58.0,50.0,1.0,1.0,0.0,19.0,21.0,31.0,37.0,5.0,,,,,,90.0,90.0,7.5,12.0,,1,,1.0,5.0,7.0,1.0,1.0,,,1.0,2.0,7.0,5.0,2.0,2.0,,,,,,1.0,,,,,,daniel.chitiva,,
12758075,away,Crystal Palace,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179,5420,M,355796,EUR,783043200,M,8,8,False,73.0,65.0,8.0,7.0,0.0,35.0,39.0,30.0,34.0,8.0,,,,,,90.0,90.0,6.9,15.0,,0,,,4.0,6.0,,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,1.0,,,,,,3.0,,,,jeffersonlerma,,
12758075,away,Crystal Palace,Daichi Kamada,,,daichi-kamada,D. Kamada,M,18,184,6895,M,794338,EUR,839203200,M,18,18,False,67.0,60.0,5.0,4.0,1.0,29.0,30.0,31.0,38.0,6.0,,,,,,89.0,78.0,7.2,9.0,1.0,1,1.0,,5.0,7.0,3.0,,,,,,5.0,3.0,1.0,2.0,,1.0,,,,,,1.0,,,1.0,kamadadaichi,,
12758075,away,Crystal Palace,Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,M,3,3,False,37.0,33.0,1.0,1.0,0.0,20.0,24.0,13.0,15.0,4.0,,,,,,90.0,69.0,6.7,17.0,1.0,0,2.0,1.0,5.0,3.0,,2.0,,,1.0,,3.0,1.0,7.0,2.0,,,,,,,,,,,,,,
12758075,away,Crystal Palace,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6407,M,858194,EUR,928022400,F,9,9,False,30.0,24.0,2.0,1.0,0.0,8.0,8.0,16.0,22.0,4.0,,,,,,65.0,46.0,7.4,11.0,1.0,2,,1.0,6.0,2.0,1.0,3.0,,,,1.0,,,2.0,1.0,,1.0,2.0,1.0,,,,1.0,,,,EN9,,1.0
12758075,away,Crystal Palace,Eberechi Eze,,,eberechi-eze,E. Eze,F,10,178,55955,M,864921,EUR,899078400,F,10,10,False,53.0,48.0,5.0,5.0,1.0,17.0,18.0,33.0,40.0,4.0,,,,,,90.0,83.0,8.5,19.0,4.0,2,5.0,,7.0,7.0,,3.0,7.0,3.0,1.0,,,,3.0,,,,1.0,1.0,2.0,1.0,,4.0,,,,eze,,1.0
12758075,away,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192,9407,M,848276,EUR,867456000,F,14,14,False,6.0,4.0,1.0,1.0,0.0,,,4.0,6.0,2.0,,,,,,74.0,12.0,6.5,5.0,,0,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,Matetajphilippe,,2.0
12758075,away,Crystal Palace,Ismaïla Sarr,,,ismaila-sarr,I. Sarr,F,7,185,26738,M,845286,EUR,888364800,F,7,7,True,14.0,11.0,1.0,1.0,0.0,1.0,1.0,10.0,13.0,1.0,,,,,,25.0,19.0,6.9,4.0,,1,,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,ismaila_sarr18,,1.0
12758075,away,Crystal Palace,Will Hughes,,,will-hughes,W. Hughes,M,19,185,1024,M,193554,EUR,798076800,M,19,19,True,10.0,8.0,,,0.0,5.0,5.0,3.0,5.0,1.0,,,,,,16.0,13.0,6.5,2.0,,0,,,3.0,1.0,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,
12758075,away,Crystal Palace,Jeffrey Schlupp,,,jeffrey-schlupp,J. Schlupp,D,27,178,759,M,148710,EUR,725068800,M,15,15,True,,,,,0.0,,,,,1.0,,,,,,1.0,1.0,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
12758075,away,Crystal Palace,Matt Turner,,,matt-turner,M. Turner,G,30,190,1516,M,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12758075,away,Crystal Palace,Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,175,679,M,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12758075,away,Crystal Palace,Joel Ward,,,joel-ward,J. Ward,D,25,188,259,M,39183,EUR,625622400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12758075,away,Crystal Palace,Adam Wharton,,,adam-wharton,A. Wharton,M,20,182,5813,M,1109771,EUR,1076025600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12758075,away,Crystal Palace,Asher Agbinone,,,asher-agbinone,A. Agbinone,F,14,178,164,M,1799984,EUR,1127865600,M,64,64,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
