match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,description,id,isHome,incidentClass,reason,player_id,player_name,playerName,rescinded,confirmed,length,injury,from
10437943,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10437943,,,,,90,12.0,,1,,,inGamePenalty,Off target,118411292.0,True,missed,offTarget,855664.0,Paulo Estrela,,,,,,
10437943,,,,,90,10.0,,1,,,card,,120552806.0,False,yellowRed,Handball,106751.0,Paulo Oliveira,Paulo Oliveira,False,,,,
10437943,,,,,90,9.0,,1,,,card,,120552805.0,False,red,Argument,892426.0,Vítor Tormena,Vítor Tormena,False,,,,
10437943,,,,,90,9.0,,1,,,card,,120552804.0,False,yellow,Argument,892426.0,Vítor Tormena,Vítor Tormena,False,,,,
10437943,,,,,90,7.0,,1,,,varDecision,,14480.0,True,penaltyNotAwarded,,976416.0,Ricardo Matos,,,False,,,
10437943,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,10.0,,
10437943,,,,,87,,,4,,,card,,120552779.0,False,yellow,Argument,1160960.0,Álvaro Djaló,Álvaro Djaló,False,,,,
10437943,,,,,87,,,4,,,card,,120552778.0,True,yellow,Argument,155775.0,Kosuke Nakamura,Kosuke Nakamura,False,,,,
10437943,,1.0,2.0,,83,,,8,,,goal,,167091356.0,False,regular,,1093695.0,Vitinha,,,,,,
10437943,,,,,81,,,10,,,substitution,,121451168.0,True,regular,,,,,,,,False,
10437943,,,,,81,,,10,,,substitution,,121451169.0,True,injury,,,,,,,,True,
10437943,,,,,81,,,10,,,substitution,,121451171.0,False,regular,,,,,,,,False,
10437943,,,,,81,,,10,,,substitution,,121451170.0,False,regular,,,,,,,,False,
10437943,,,,,76,,,15,,,card,,120552733.0,False,yellow,Foul,106751.0,Paulo Oliveira,Paulo Oliveira,False,,,,
10437943,,,,,74,,,17,,,substitution,,121451134.0,False,regular,,,,,,,,False,
10437943,,,,,69,,,22,,,substitution,,121451117.0,True,injury,,,,,,,,True,
10437943,,1.0,1.0,,65,,,26,,,goal,,167091158.0,False,penalty,,252613.0,Iuri Medeiros,,,,,,penalty
10437943,,,,,62,,,29,,,substitution,,121451077.0,True,regular,,,,,,,,False,
10437943,,,,,62,,,29,,,substitution,,121451078.0,True,regular,,,,,,,,False,
10437943,,,,,61,,,30,,,substitution,,121451064.0,False,regular,,,,,,,,False,
10437943,,,,,46,,,45,,,substitution,,121451016.0,False,regular,,,,,,,,False,
10437943,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
10437943,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,5.0,,
10437943,,,,,44,,,2,,,card,,120552627.0,True,yellow,,1019266.0,Yago Cariello,Yago Cariello,False,,,,
10437943,,1.0,0.0,,40,,,6,,,goal,,167090696.0,True,regular,,1005407.0,Zié Ouattara,,,,,,
