match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_totalContest,stat_wonContest,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_goals,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyWon,stat_goodHighClaim,stat_totalOffside
12528250,home,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,True,22.0,16.0,7.0,2.0,0.0,16.0,19.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,3.0,90.0,31.0,6.6,6.0,9.972e-05,0,0.3263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528250,home,Beşiktaş JK,Jonas Svensson,jonas-svensson,J. Svensson,D,71,170,1475,M,98199,EUR,731376000,D,2,2,False,,72.0,63.0,3.0,,0.0,20.0,22.0,50.0,5.0,2.0,,2.0,,,,90.0,91.0,7.0,9.0,0.0413258,0,,43.0,2.0,7.0,3.0,5.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
12528250,home,Beşiktaş JK,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187,5352,M,124737,EUR,659577600,D,3,3,False,,70.0,61.0,11.0,5.0,0.0,34.0,35.0,35.0,3.0,6.0,,,,,,90.0,85.0,7.5,9.0,0.0334535,0,,27.0,5.0,9.0,,7.0,2.0,2.0,2.0,,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12528250,home,Beşiktaş JK,Felix Uduokhai,felix-uduokhai,F. Uduokhai,D,14,193,1725,M,792142,EUR,873763200,D,14,14,False,,57.0,52.0,7.0,7.0,0.0,29.0,32.0,25.0,2.0,4.0,,1.0,,,,90.0,70.0,7.7,6.0,0.0140621,2,,23.0,4.0,6.0,,3.0,2.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,0.1299,0.2009,,,,,,,,,,,,,
12528250,home,Beşiktaş JK,Milot Rashica,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,7,7,False,,37.0,28.0,5.0,3.0,0.0,5.0,7.0,38.0,3.0,7.0,,1.0,,,,89.0,63.0,8.4,20.0,0.717133,1,,25.0,,6.0,,,1.0,4.0,2.0,,1.0,3.0,2.0,5.0,,1.0,,4.0,0.0592,0.0579,MRashica,8.0,2.0,2.0,1.0,,,,,,,,
12528250,home,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,,39.0,35.0,2.0,2.0,0.0,11.0,11.0,30.0,8.0,8.0,,1.0,,,,90.0,57.0,6.7,12.0,0.0226578,2,,24.0,,5.0,2.0,1.0,,,,3.0,1.0,5.0,2.0,,1.0,,,2.0,0.107,,gedson_83,2.0,,,,,,1.0,1.0,,,,
12528250,home,Beşiktaş JK,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2806,M,868958,EUR,828748800,M,6,6,False,,35.0,32.0,6.0,5.0,0.0,15.0,16.0,19.0,3.0,4.0,,,,,,66.0,44.0,6.8,4.0,0.102578,0,,17.0,3.0,4.0,2.0,1.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,
12528250,home,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10350,M,174975,EUR,752630400,M,26,26,False,,54.0,43.0,9.0,4.0,0.0,15.0,17.0,45.0,7.0,8.0,,1.0,,,,90.0,95.0,7.5,23.0,0.101817,0,,30.0,2.0,11.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,6.0,4.0,1.0,,,,1.0,,,masuaku26,8.0,2.0,,,,,1.0,,,,,
12528250,home,Beşiktaş JK,Rafa Silva,rafa-silva,R. Silva,M,27,170,17005,M,252577,EUR,737596800,F,27,27,False,,38.0,30.0,2.0,1.0,0.0,5.0,5.0,39.0,5.0,3.0,,,,,,89.0,59.0,7.6,18.0,0.114365,4,,26.0,,4.0,1.0,,,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,,2.0,0.317,0.377,Rafa_Silva,6.0,1.0,1.0,,,,1.0,1.0,1.0,,,
12528250,home,Beşiktaş JK,João Mário,joao-mario,J. Mário,M,10,179,3772,M,97001,EUR,727401600,F,18,18,False,,49.0,41.0,6.0,4.0,1.0,9.0,10.0,40.0,2.0,8.0,,,,,,90.0,61.0,7.3,12.0,0.0628602,2,,32.0,1.0,5.0,,2.0,,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,,,2.0,0.1045,,JoaoMario,1.0,,,,,,1.0,1.0,1.0,,,
