match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyConceded,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_hitWoodwork,captain,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_penaltyWon
12437541,home,Villarreal,Ayoze Pérez,,,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,F,22,22,False,24.0,18.0,3.0,3.0,0.0,5.0,6.0,13.0,18.0,,1.0,2.0,,,,,,,90.0,38.0,8.6,10.0,0.220649,3,,4.0,7.0,,,1.0,,,,,,,,0.7337,,,,2.0,,,,1.0,,1.0,1.0,2.0,2.0,,0.8614,,,,,,
12437541,home,Villarreal,Pau Navarro,,,pau-navarro,P. Navarro,D,6,185,319,M,1525863,EUR,1114387200,D,26,26,True,26.0,22.0,1.0,,0.0,20.0,24.0,2.0,2.0,1.0,2.0,4.0,,,,,,,45.0,31.0,6.0,4.0,0.00100016,0,,,3.0,,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
12437541,home,Villarreal,Tajon Buchanan,,,tajon-buchanan,T. Buchanan,M,17,183,7471,M,973290,EUR,918432000,F,9,9,True,3.0,3.0,,,0.0,3.0,3.0,,,1.0,,2.0,,,,,,,19.0,9.0,6.3,5.0,7.789e-05,0,,,3.0,,,2.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,
12437541,home,Villarreal,Alejandro Baena,,,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,True,7.0,6.0,,,1.0,3.0,4.0,4.0,4.0,,1.0,1.0,,,,,,,20.0,9.0,6.9,1.0,0.200841,0,,,1.0,,,,1.0,alexbaena,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
12437541,home,Villarreal,Willy Kambwala,Willy Kambwala,,kambwala-willy,W. Kambwala,D,5,192,2163,M,1136721,EUR,1093392000,D,5,5,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,,1.0,1.0,,,,,,,14.0,6.0,6.4,1.0,2.13e-06,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437541,home,Villarreal,Denis Suárez,,,denis-suarez,D. Suárez,M,4,176,1456,M,138383,EUR,757814400,M,6,6,True,5.0,4.0,,,0.0,3.0,4.0,1.0,1.0,,1.0,,,,,,,,8.0,7.0,6.6,1.0,0.394407,0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
12437541,home,Villarreal,Diego Conde,,,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437541,home,Villarreal,Eric Bailly,,,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,ericbailly,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437541,home,Villarreal,Alfonso Pedraza,,,alfonso-pedraza,A. Pedraza,D,24,184,576,M,797290,EUR,829008000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437541,home,Villarreal,Gerard Moreno,,,gerard-moreno,G. Moreno,F,7,180,4001,M,146866,EUR,702604800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,GerardMoreno9,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437541,away,Osasuna,Sergio Herrera,,,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,21.0,16.0,14.0,9.0,0.0,10.0,12.0,6.0,9.0,,1.0,2.0,,,1.0,,1.0,,90.0,25.0,6.1,5.0,0.00119571,0,-1.6806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
12437541,away,Osasuna,Jesús Areso,,,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,46.0,39.0,2.0,1.0,0.0,16.0,19.0,23.0,31.0,4.0,,2.0,,,,,,,89.0,65.0,6.2,16.0,0.115969,0,,2.0,4.0,,,1.0,1.0,,3.0,,,1.0,,,4.0,,,2.0,1.0,,,,,,,,,,,,,,,,
12437541,away,Osasuna,Flavien Boyomo,,,boyomo-flavien,F. Boyomo,D,22,181,2526,M,1067582,EUR,1002412800,D,22,22,False,51.0,45.0,5.0,1.0,0.0,26.0,27.0,20.0,25.0,5.0,3.0,1.0,,,,,,,90.0,68.0,6.4,8.0,0.027464,2,,,2.0,3.0,1.0,,1.0,,2.0,1.0,,2.0,,0.1492,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
12437541,away,Osasuna,Unai García,Unai,García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,False,36.0,35.0,1.0,1.0,0.0,28.0,28.0,7.0,8.0,3.0,1.0,2.0,2.0,,,,,,61.0,40.0,6.1,1.0,0.00250469,0,,3.0,6.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,
12437541,away,Osasuna,Jorge Herrando,,,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,5,5,False,55.0,46.0,9.0,4.0,0.0,27.0,29.0,19.0,26.0,9.0,3.0,5.0,,,,,,,90.0,67.0,6.3,11.0,0.00384073,0,,1.0,5.0,5.0,1.0,2.0,3.0,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
12437541,away,Osasuna,Abel Bretones,,,abel-bretones,A. Bretones,D,23,188,428,M,1010165,EUR,966816000,D,23,23,False,42.0,36.0,1.0,1.0,0.0,14.0,14.0,22.0,34.0,8.0,1.0,1.0,3.0,,,,,,90.0,73.0,6.4,19.0,0.016092,0,,,5.0,3.0,3.0,1.0,1.0,,2.0,,1.0,1.0,,,6.0,,1.0,1.0,,,,,,,2.0,,,1.0,,,,,,,
12437541,away,Osasuna,Moi Gómez,,,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,34.0,31.0,6.0,6.0,0.0,10.0,11.0,22.0,25.0,,,4.0,,,,,,,45.0,37.0,6.7,4.0,0.0528679,0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
12437541,away,Osasuna,Lucas Torró,,,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,47.0,36.0,6.0,4.0,0.0,19.0,23.0,17.0,24.0,7.0,,7.0,,,,,,,90.0,54.0,7.4,12.0,0.283447,1,,2.0,3.0,4.0,2.0,1.0,,,3.0,,1.0,,,0.0208,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,
12437541,away,Osasuna,Aimar Oroz,,,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,44.0,36.0,3.0,1.0,0.0,11.0,11.0,25.0,35.0,4.0,,3.0,1.0,,,,,,90.0,59.0,7.0,16.0,0.0273672,3,,1.0,6.0,,,1.0,1.0,,2.0,1.0,,,,0.8511,2.0,,1.0,2.0,1.0,,,,,1.0,2.0,2.0,1.0,,0.6386,,,,,,
12437541,away,Osasuna,Rubén García,,,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,F,14,14,False,36.0,31.0,,,0.0,8.0,8.0,26.0,33.0,2.0,,4.0,,,,,,,76.0,52.0,7.3,12.0,0.0660942,1,,,7.0,1.0,1.0,2.0,2.0,,1.0,,,1.0,,0.0552,5.0,3.0,2.0,2.0,,,,,,1.0,1.0,1.0,1.0,,0.549,,,,,,
12437541,away,Osasuna,Ante Budimir,,,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,9.0,9.0,1.0,1.0,1.0,3.0,3.0,6.0,6.0,2.0,1.0,,,,,,,,76.0,17.0,6.6,5.0,0.032851,1,,,8.0,1.0,,2.0,5.0,budimir_ante,1.0,,,,,0.0193,,,,2.0,,,,,,1.0,1.0,1.0,,,0.0467,,,,,,
12437541,away,Osasuna,Bryan Zaragoza,,,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,F,19,19,True,17.0,12.0,2.0,1.0,0.0,3.0,3.0,9.0,19.0,4.0,,,1.0,,,,,,45.0,30.0,6.9,13.0,0.00872982,1,,,1.0,,,2.0,1.0,bryanzaragoza,,1.0,,,,0.0382,5.0,,,3.0,3.0,,,,,,,,,1.0,,,,,,,
12437541,away,Osasuna,Iker Muñoz,,,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,18,18,True,17.0,15.0,1.0,,0.0,6.0,6.0,10.0,13.0,2.0,,2.0,2.0,,,,,,29.0,26.0,6.7,4.0,0.0173189,2,,1.0,2.0,,,,,,,1.0,,,,0.126,2.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,
12437541,away,Osasuna,Rubén Peña,,,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,True,12.0,9.0,,,0.0,1.0,1.0,9.0,16.0,3.0,,2.0,1.0,,,,,,14.0,21.0,7.5,8.0,0.0421507,0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,1.0
12437541,away,Osasuna,Raúl García de Haro,,,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,9,9,True,1.0,,,,0.0,,,,1.0,,,,,,,,,,14.0,1.0,6.5,1.0,,0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437541,away,Osasuna,Kike Barja,,,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,5.0,5.0,1.0,1.0,0.0,,,7.0,9.0,,,1.0,,,,,,,9.0,12.0,6.7,5.0,0.309506,0,,,2.0,,,1.0,,,,,,,,,4.0,2.0,,2.0,,,,,,2.0,,,,,,,,,,,
12437541,away,Osasuna,Pablo Valencia,,,pablo-valencia,P. Valencia,G,13,188,74,M,1009653,EUR,984700800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437541,away,Osasuna,Aitor Fernández,,,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437541,away,Osasuna,Juan Cruz,,,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437541,away,Osasuna,Pablo Ibáñez,,,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437541,away,Osasuna,José Manuel Arnáiz,,,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,824130,EUR,797904000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
