match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_fouls,stat_unsuccessfulTouch,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_clearanceOffLine
13472862,home,Vitória,Lucas Arcanjo,lucas-arcanjo,L. Arcanjo,G,1,190.0,811,M,982558,EUR,902534400,G,1,1,False,21.0,18.0,8.0,5.0,0.0,14.0,14.0,4.0,7.0,1.0,1.0,1.0,3.0,5.0,7.0,1.0,90.0,32.0,8.1,3.0,0.00981146,0,1.3613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472862,home,Vitória,Raúl Cáceres,raul-caceres,R. Cáceres,D,27,180.0,356,M,122971,EUR,685152000,D,27,27,False,39.0,34.0,2.0,,1.0,20.0,21.0,14.0,18.0,1.0,2.0,6.0,3.0,,,,90.0,73.0,7.2,15.0,0.23711,2,,,,10.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,0.2113,0.0209,3.0,,,,,,,,,,,,,,,,
13472862,home,Vitória,Lucas Halter,lucas-halter,L. Halter,D,5,187.0,777,M,905450,EUR,957225600,D,5,5,False,49.0,43.0,6.0,3.0,0.0,33.0,35.0,10.0,14.0,4.0,6.0,6.0,7.0,,,,90.0,63.0,7.2,7.0,0.00440285,1,,,,,,4.0,5.0,,,,,,2.0,0.0463,,,True,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,
13472862,home,Vitória,Zé Marcos,ze-marcos,Z. Marcos,D,3,188.0,355,M,901700,EUR,886291200,D,3,3,False,46.0,39.0,3.0,1.0,0.0,24.0,26.0,15.0,20.0,,4.0,4.0,1.0,,,,90.0,59.0,6.5,9.0,0.0114098,1,,,,1.0,,2.0,5.0,1.0,2.0,,,,2.0,0.2445,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,
13472862,home,Vitória,Maykon Jesus,maykon,M. Jesus,M,66,181.0,193,M,1836781,EUR,1133913600,D,66,66,False,28.0,25.0,3.0,2.0,0.0,11.0,12.0,14.0,16.0,1.0,3.0,4.0,3.0,,,,90.0,51.0,6.9,10.0,0.169012,0,,Maykon,,5.0,,,2.0,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,
13472862,home,Vitória,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178.0,849,M,922575,EUR,907977600,M,44,44,False,35.0,28.0,2.0,1.0,0.0,12.0,15.0,16.0,20.0,1.0,5.0,2.0,4.0,,,,90.0,54.0,7.0,9.0,0.0639917,3,,,,1.0,1.0,3.0,8.0,2.0,3.0,,,1.0,,0.3295,0.1221,,,,1.0,,1.0,,2.0,1.0,2.0,2.0,1.0,,,,,
13472862,home,Vitória,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179.0,410,M,295167,EUR,737510400,M,29,29,False,30.0,23.0,6.0,4.0,0.0,11.0,12.0,12.0,18.0,1.0,8.0,2.0,3.0,,,,82.0,47.0,7.2,11.0,0.024455,1,,,,,,,3.0,1.0,1.0,,,,4.0,0.0397,,,,2.0,,,1.0,4.0,1.0,1.0,2.0,,2.0,,,,,
13472862,home,Vitória,Erick,erick,Erick,F,33,173.0,1390,M,895650,EUR,881712000,M,33,33,False,22.0,20.0,1.0,1.0,0.0,8.0,8.0,12.0,14.0,,7.0,,5.0,,,,60.0,35.0,8.0,3.0,0.159491,2,,,,1.0,1.0,2.0,5.0,,1.0,1.0,,1.0,1.0,0.1158,0.175,1.0,,1.0,1.0,,,1.0,1.0,,5.0,2.0,,1.0,1.0,,,
13472862,home,Vitória,Matheuzinho,matheuzinho,Matheuzinho,M,10,165.0,1521,M,795266,EUR,877132800,M,10,10,False,29.0,28.0,1.0,1.0,0.0,11.0,11.0,17.0,18.0,,4.0,,4.0,,,,70.0,46.0,7.3,9.0,0.0601287,3,,,,5.0,1.0,,2.0,,2.0,,,1.0,1.0,0.2356,0.1216,2.0,,2.0,1.0,,,1.0,2.0,1.0,1.0,,2.0,,,1.0,,
13472862,home,Vitória,Lucas Braga,lucas-braga,L. Braga,M,22,184.0,437,M,934801,EUR,847584000,M,22,22,False,16.0,15.0,,,0.0,1.0,1.0,14.0,15.0,,,,3.0,,,,45.0,24.0,6.8,6.0,0.607879,1,,,,1.0,,1.0,4.0,,1.0,,,,,0.1026,,2.0,,,,,,,,1.0,,2.0,2.0,,,,,
13472862,home,Vitória,Renato Kayzer,renato-kayzer,R. Kayzer,F,79,178.0,1333,M,814723,EUR,824515200,F,79,79,False,11.0,11.0,2.0,2.0,0.0,2.0,2.0,9.0,9.0,,5.0,2.0,,,,,70.0,30.0,6.7,5.0,0.017266,5,,,,,,,4.0,,2.0,,2.0,2.0,,0.6848,0.4433,1.0,,3.0,2.0,,,,2.0,1.0,3.0,1.0,2.0,,,,,
13472862,home,Vitória,Felipe Cardoso,felipe-cardoso,F. Cardoso,M,76,178.0,250,M,1652635,EUR,1046736000,F,76,76,True,10.0,8.0,1.0,1.0,0.0,2.0,3.0,6.0,7.0,,2.0,,2.0,,,,45.0,18.0,6.7,5.0,0.0733688,1,,,,1.0,1.0,1.0,3.0,,3.0,,,1.0,,0.0148,0.0523,1.0,,,,,,,2.0,,,1.0,2.0,,,,,
13472862,home,Vitória,Fabrício Santos,fabricio-santos,F. Santos,F,23,186.0,460,M,975351,EUR,970963200,F,23,23,True,5.0,1.0,1.0,,0.0,1.0,3.0,0.0,2.0,2.0,3.0,,3.0,,,,30.0,15.0,7.1,7.0,0.30386,3,,,,3.0,2.0,1.0,3.0,,,,,1.0,1.0,0.1573,0.1011,2.0,,,2.0,,1.0,1.0,,,,2.0,1.0,,,,,
13472862,home,Vitória,Ronald,ronald,Ronald,M,8,171.0,426,M,931521,EUR,866592000,M,8,8,True,14.0,11.0,1.0,1.0,1.0,2.0,3.0,9.0,11.0,,1.0,,1.0,,,,20.0,20.0,7.2,7.0,0.495579,0,,,,1.0,1.0,,1.0,,2.0,1.0,,,,,,3.0,,,,,,,1.0,,,,2.0,,,,,
13472862,home,Vitória,Renzo López,renzo-lopez,R. López,F,31,190.0,440,M,926513,EUR,766454400,F,31,31,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,5.0,6.0,1.0,1.0,,,,20.0,12.0,7.7,2.0,0.00378445,3,,,,,,1.0,2.0,,,,,2.0,,0.6336,1.0314,,,1.0,1.0,,,,,,1.0,,,,1.0,,,
13472862,home,Vitória,Ricardo Ryller,ricardo-ryller,R. Ryller,M,28,176.0,231,M,870943,EUR,762307200,M,28,28,True,3.0,3.0,1.0,1.0,0.0,,,3.0,3.0,,,1.0,,,,,8.0,4.0,6.3,,0.0009278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472862,home,Vitória,Alexandre Fintelman,alexandre-fintelman,A. Fintelman,G,35,194.0,183,M,1017274,EUR,995587200,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472862,home,Vitória,Claudinho,claudinho,Claudinho,D,2,180.0,509,M,992791,EUR,969753600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472862,home,Vitória,Edu,edu,Edu,D,43,188.0,302,M,989715,EUR,961113600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472862,home,Vitória,Pepê,pepe,Pepê,M,6,183.0,730,M,946945,EUR,884044800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472862,home,Vitória,Rúben Rodrigues,ruben-rodrigues,R. Rodrigues,M,20,181.0,252,M,946563,EUR,838857600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472862,home,Vitória,Edenilson Santos Nascimento Filho,edenilson,Edenílson,M,26,180.0,81,M,1652651,EUR,1118966400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,Edenilson,Santos Nascimento Filho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472862,home,Vitória,Léo Pereira,leo-pereira,L. Pereira,M,38,172.0,371,M,1008491,EUR,962236800,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472862,away,Sport Recife,Caíque França,caique-franca,C. França,G,22,186.0,465,M,799667,EUR,802137600,G,22,22,False,29.0,23.0,18.0,12.0,0.0,18.0,23.0,5.0,6.0,,,2.0,12.0,4.0,8.0,,90.0,46.0,8.4,6.0,0.00092296,0,0.0679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
13472862,away,Sport Recife,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188.0,291,M,953736,EUR,923443200,D,33,33,False,27.0,26.0,,,0.0,14.0,15.0,12.0,12.0,2.0,6.0,3.0,1.0,,,,90.0,50.0,7.0,4.0,0.0790399,0,,,,4.0,2.0,,1.0,,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,,,3.0,,,,,,,
13472862,away,Sport Recife,Rafael Thyere,rafael-thyere,R. Thyere,D,15,190.0,343,M,354894,EUR,737596800,D,15,15,False,46.0,44.0,3.0,3.0,0.0,26.0,26.0,18.0,20.0,1.0,3.0,8.0,1.0,,,,90.0,62.0,7.7,3.0,0.00696294,0,,,,,,5.0,5.0,,,,,,2.0,,,,True,,,3.0,1.0,2.0,,,,,1.0,,,,,1.0
13472862,away,Sport Recife,Ramon Menezes,ramon,R. Menezes,D,40,186.0,242,M,839516,EUR,799459200,D,40,40,False,50.0,43.0,7.0,4.0,0.0,31.0,32.0,12.0,18.0,6.0,7.0,9.0,3.0,,,,90.0,68.0,7.2,8.0,0.00335993,2,,,,,,1.0,4.0,1.0,,,1.0,1.0,1.0,0.5133,0.4031,,,1.0,1.0,2.0,2.0,1.0,,,,1.0,,,,,,
13472862,away,Sport Recife,Igor Cariús,igor-carius,I. Cariús,D,16,183.0,303,M,874195,EUR,736214400,D,16,16,False,21.0,15.0,,,0.0,10.0,11.0,5.0,10.0,2.0,3.0,6.0,2.0,,,,90.0,40.0,6.8,8.0,0.0786743,4,,,,1.0,,4.0,9.0,2.0,,1.0,,1.0,1.0,0.1344,0.0294,1.0,,,3.0,,,1.0,,,,3.0,1.0,,,1.0,,
13472862,away,Sport Recife,Christian Rivera,christian-rivera,C. Rivera,M,16,184.0,617,M,832662,EUR,821577600,M,14,14,False,60.0,57.0,4.0,4.0,0.0,42.0,43.0,15.0,17.0,,4.0,2.0,6.0,,,,87.0,73.0,6.8,4.0,0.00955923,0,,,,,,3.0,7.0,2.0,,,,,3.0,,,,,,,,,2.0,,,1.0,2.0,,,,,,
13472862,away,Sport Recife,Zé Lucas,ze-lucas,Zé Lucas,M,58,174.0,3013,M,2040561,EUR,1206144000,M,58,58,False,24.0,20.0,,,0.0,8.0,10.0,12.0,14.0,1.0,6.0,3.0,1.0,,,,69.0,43.0,7.2,6.0,0.0174132,2,,,,,,,7.0,2.0,,,,2.0,3.0,0.2083,0.5037,2.0,,,,,3.0,1.0,,,2.0,5.0,2.0,,,,,
13472862,away,Sport Recife,Chrystian Barletta,chrystian-barletta,C. Barletta,M,30,178.0,1164,M,1035765,EUR,994291200,M,30,30,False,17.0,13.0,1.0,,0.0,3.0,3.0,10.0,14.0,1.0,5.0,1.0,3.0,,,,69.0,35.0,6.4,12.0,0.0225271,0,,,,,,,5.0,,3.0,,,,2.0,,,,,3.0,,,1.0,1.0,1.0,,1.0,,3.0,,,,,
13472862,away,Sport Recife,Lucas Lima,lucas-lima,L. Lima,M,10,176.0,1742,M,244589,EUR,647481600,M,10,10,False,51.0,44.0,3.0,1.0,0.0,18.0,21.0,26.0,30.0,,3.0,,7.0,,,,82.0,70.0,7.5,15.0,0.504058,2,,,,10.0,4.0,,3.0,1.0,1.0,1.0,,,2.0,0.1055,,3.0,,,,,1.0,2.0,,2.0,1.0,1.0,1.0,,,,,
13472862,away,Sport Recife,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190.0,839,M,994190,EUR,938390400,M,18,18,False,16.0,11.0,1.0,,0.0,4.0,5.0,7.0,11.0,4.0,6.0,1.0,3.0,,,,90.0,25.0,6.8,9.0,0.0677979,1,,,,1.0,,2.0,5.0,1.0,1.0,,,1.0,1.0,0.045,0.2956,4.0,,1.0,,,,,1.0,,,1.0,2.0,,,,,
13472862,away,Sport Recife,Juan Ignacio Ramírez,juan-ignacio-ramirez,J. I. Ramírez,F,99,181.0,536,M,877630,EUR,854755200,F,9,9,False,6.0,3.0,,,0.0,2.0,5.0,1.0,1.0,,3.0,,1.0,,,,45.0,16.0,6.9,6.0,0.0005747,2,,,,,,,2.0,,2.0,,,1.0,1.0,0.4146,0.3705,,,,1.0,,,1.0,1.0,,1.0,1.0,2.0,,,,,
